"3PuttAvoidance2025_RANKTHISWEEK_2012","3PuttAvoidance2025_RANKLASTWEEK_2012","3PuttAvoidance2025_PLAYERNAME_2012","3PuttAvoidance2025_ROUNDS_2012","3PuttAvoidance2025_Pct_2012","3PuttAvoidance2025_TOTAL3PUTTS_2012","3PuttAvoidance2025_ATTEMPTS_2012","3PuttAvoidance2025_2PUTTORBETTERPct_2012","stat_name","year"
1,1,"Angel Cabrera",54,0,NA,58,100,"3PuttAvoidance2025",2012
1,1,"KJ Choi",71,0,NA,72,100,"3PuttAvoidance2025",2012
1,1,"Ben Curtis",62,0,NA,72,100,"3PuttAvoidance2025",2012
1,1,"Jason Day",57,0,NA,62,100,"3PuttAvoidance2025",2012
1,1,"Sergio Garcia",57,0,NA,64,100,"3PuttAvoidance2025",2012
1,1,"Brian Gay",91,0,NA,115,100,"3PuttAvoidance2025",2012
1,1,"Hunter Haas",69,0,NA,61,100,"3PuttAvoidance2025",2012
1,1,"Bill Haas",79,0,NA,88,100,"3PuttAvoidance2025",2012
1,1,"Brandt Jobe",57,0,NA,70,100,"3PuttAvoidance2025",2012
1,1,"Dustin Johnson",70,0,NA,83,100,"3PuttAvoidance2025",2012
1,1,"Jerry Kelly",84,0,NA,105,100,"3PuttAvoidance2025",2012
1,1,"Matt Kuchar",86,0,NA,114,100,"3PuttAvoidance2025",2012
1,1,"David Mathis",83,0,NA,87,100,"3PuttAvoidance2025",2012
1,1,"Rory McIlroy",60,0,NA,52,100,"3PuttAvoidance2025",2012
1,1,"Bryce Molder",83,0,NA,93,100,"3PuttAvoidance2025",2012
1,1,"Kevin Na",80,0,NA,95,100,"3PuttAvoidance2025",2012
1,1,"Heath Slocum",93,0,NA,115,100,"3PuttAvoidance2025",2012
1,1,"Steve Stricker",73,0,NA,76,100,"3PuttAvoidance2025",2012
1,1,"Kyle Thompson",51,0,NA,54,100,"3PuttAvoidance2025",2012
1,1,"Bubba Watson",68,0,NA,70,100,"3PuttAvoidance2025",2012
1,1,"Mark Wilson",84,0,NA,102,100,"3PuttAvoidance2025",2012
1,1,"YE Yang",64,0,NA,60,100,"3PuttAvoidance2025",2012
23,23,"Scott Piercy",95,0.66,1,151,99.3,"3PuttAvoidance2025",2012
24,24,"Ricky Barnes",92,0.73,1,137,99.2,"3PuttAvoidance2025",2012
24,24,"John Merrick",83,0.73,1,137,99.2,"3PuttAvoidance2025",2012
26,26,"Martin Flores",95,0.8,1,125,99.2,"3PuttAvoidance2025",2012
27,27,"William McGirt",96,0.81,1,124,99.1,"3PuttAvoidance2025",2012
28,28,"JJ Henry",93,0.89,1,112,99.1,"3PuttAvoidance2025",2012
29,29,"Bobby Gates",87,0.93,1,108,99,"3PuttAvoidance2025",2012
29,29,"Justin Leonard",79,0.93,1,108,99,"3PuttAvoidance2025",2012
31,31,"Brendan Steele",77,0.94,1,106,99,"3PuttAvoidance2025",2012
32,32,"Nick OHern",78,0.95,1,105,99,"3PuttAvoidance2025",2012
33,33,"Jason Bohn",81,0.98,1,102,99,"3PuttAvoidance2025",2012
33,33,"Chris Stroud",86,0.98,1,102,99,"3PuttAvoidance2025",2012
35,35,"Spencer Levin",81,1.02,1,98,98.9,"3PuttAvoidance2025",2012
36,36,"John Rollins",81,1.04,1,96,98.9,"3PuttAvoidance2025",2012
37,37,"Scott Brown",65,1.05,1,95,98.9,"3PuttAvoidance2025",2012
38,38,"Troy Matteson",100,1.06,1,94,98.9,"3PuttAvoidance2025",2012
39,39,"Stuart Appleby",75,1.08,1,93,98.9,"3PuttAvoidance2025",2012
39,39,"Ryuji Imada",78,1.08,1,93,98.9,"3PuttAvoidance2025",2012
41,41,"Cameron Beckman",81,1.09,1,92,98.9,"3PuttAvoidance2025",2012
42,42,"Jonas Blixt",72,1.1,1,91,98.9,"3PuttAvoidance2025",2012
43,43,"Brandt Snedeker",81,1.12,1,89,98.8,"3PuttAvoidance2025",2012
44,44,"Tommy Biershenk",74,1.2,1,83,98.8,"3PuttAvoidance2025",2012
44,44,"Geoff Ogilvy",73,1.2,1,83,98.8,"3PuttAvoidance2025",2012
46,46,"Kevin Kisner",69,1.23,1,81,98.7,"3PuttAvoidance2025",2012
46,46,"Louis Oosthuizen",65,1.23,1,81,98.7,"3PuttAvoidance2025",2012
48,48,"Brendon de Jonge",115,1.34,2,149,98.6,"3PuttAvoidance2025",2012
49,49,"Dicky Pride",62,1.35,1,74,98.6,"3PuttAvoidance2025",2012
50,50,"Jimmy Walker",101,1.39,2,144,98.6,"3PuttAvoidance2025",2012
51,51,"Tiger Woods",69,1.41,1,71,98.5,"3PuttAvoidance2025",2012
52,52,"Charlie Beljan",61,1.45,1,69,98.5,"3PuttAvoidance2025",2012
53,53,"David Hearn",95,1.47,2,136,98.5,"3PuttAvoidance2025",2012
54,54,"Billy Hurley III",70,1.49,1,67,98.5,"3PuttAvoidance2025",2012
55,55,"Kyle Reifers",86,1.5,2,133,98.5,"3PuttAvoidance2025",2012
56,56,"Lee Westwood",60,1.54,1,65,98.4,"3PuttAvoidance2025",2012
57,57,"Harris English",98,1.55,2,129,98.4,"3PuttAvoidance2025",2012
58,58,"Harrison Frazar",56,1.56,1,64,98.4,"3PuttAvoidance2025",2012
59,59,"Blake Adams",107,1.59,2,126,98.4,"3PuttAvoidance2025",2012
60,60,"Will Claxton",99,1.6,2,125,98.4,"3PuttAvoidance2025",2012
60,60,"Ryan Moore",89,1.6,2,125,98.4,"3PuttAvoidance2025",2012
62,62,"Roberto Castro",92,1.61,2,124,98.3,"3PuttAvoidance2025",2012
63,63,"Edward Loar",59,1.64,1,61,98.3,"3PuttAvoidance2025",2012
63,63,"DA Points",88,1.64,2,122,98.3,"3PuttAvoidance2025",2012
65,65,"Tim Herron",88,1.67,2,120,98.3,"3PuttAvoidance2025",2012
66,66,"Colt Knost",79,1.71,2,117,98.2,"3PuttAvoidance2025",2012
67,67,"Ryo Ishikawa",54,1.72,1,58,98.2,"3PuttAvoidance2025",2012
68,68,"Jason Kokrak",79,1.82,2,110,98.1,"3PuttAvoidance2025",2012
69,69,"Sean OHair",84,1.83,2,109,98.1,"3PuttAvoidance2025",2012
70,70,"Richard Lee",71,1.9,2,105,98.1,"3PuttAvoidance2025",2012
71,71,"Greg Chalmers",88,1.98,2,101,98,"3PuttAvoidance2025",2012
72,72,"Webb Simpson",77,2.13,2,94,97.8,"3PuttAvoidance2025",2012
73,73,"Jim Furyk",85,2.15,2,93,97.8,"3PuttAvoidance2025",2012
74,74,"Mark Anderson",75,2.2,2,91,97.8,"3PuttAvoidance2025",2012
74,74,"John Senden",81,2.2,2,91,97.8,"3PuttAvoidance2025",2012
76,76,"Kevin Streelman",89,2.22,3,135,97.7,"3PuttAvoidance2025",2012
77,77,"Brian Harman",101,2.24,3,134,97.7,"3PuttAvoidance2025",2012
78,78,"Zach Johnson",95,2.25,2,89,97.7,"3PuttAvoidance2025",2012
78,78,"Vaughn Taylor",81,2.25,2,89,97.7,"3PuttAvoidance2025",2012
80,80,"Rocco Mediate",70,2.27,2,88,97.7,"3PuttAvoidance2025",2012
81,81,"Matt Bettencourt",80,2.3,2,87,97.7,"3PuttAvoidance2025",2012
82,82,"JJ Killeen",101,2.31,3,130,97.6,"3PuttAvoidance2025",2012
83,83,"Greg Owen",90,2.34,3,128,97.6,"3PuttAvoidance2025",2012
84,84,"Luke Donald",63,2.35,2,85,97.6,"3PuttAvoidance2025",2012
84,84,"Nathan Green",73,2.35,2,85,97.6,"3PuttAvoidance2025",2012
86,86,"Gary Christian",91,2.36,3,127,97.6,"3PuttAvoidance2025",2012
87,87,"Jonathan Byrd",69,2.38,2,84,97.6,"3PuttAvoidance2025",2012
87,87,"Bob Estes",78,2.38,2,84,97.6,"3PuttAvoidance2025",2012
87,87,"Charlie Wi",86,2.38,3,126,97.6,"3PuttAvoidance2025",2012
90,90,"George McNeill",85,2.4,3,125,97.6,"3PuttAvoidance2025",2012
91,91,"Seung Yul Noh",105,2.44,3,123,97.5,"3PuttAvoidance2025",2012
92,92,"Chris Couch",61,2.47,2,81,97.5,"3PuttAvoidance2025",2012
93,93,"Derek Lamely",64,2.5,2,80,97.5,"3PuttAvoidance2025",2012
94,94,"Billy Mayfair",90,2.54,3,118,97.4,"3PuttAvoidance2025",2012
95,95,"Gavin Coles",72,2.56,2,78,97.4,"3PuttAvoidance2025",2012
95,95,"Camilo Villegas",79,2.56,3,117,97.4,"3PuttAvoidance2025",2012
97,97,"Cameron Tringale",88,2.61,3,115,97.3,"3PuttAvoidance2025",2012
98,98,"Billy Horschel",63,2.63,2,76,97.3,"3PuttAvoidance2025",2012
99,99,"Carl Pettersson",92,2.65,3,113,97.3,"3PuttAvoidance2025",2012
100,100,"Brian Davis",91,2.68,3,112,97.3,"3PuttAvoidance2025",2012
101,101,"Padraig Harrington",67,2.7,2,74,97.3,"3PuttAvoidance2025",2012
101,101,"JB Holmes",90,2.7,3,111,97.3,"3PuttAvoidance2025",2012
103,103,"Chez Reavie",83,2.78,3,108,97.2,"3PuttAvoidance2025",2012
104,104,"Ken Duke",104,2.8,4,143,97.2,"3PuttAvoidance2025",2012
105,105,"John Mallinger",74,2.86,3,105,97.1,"3PuttAvoidance2025",2012
105,105,"Garth Mulroy",59,2.86,2,70,97.1,"3PuttAvoidance2025",2012
107,107,"Scott Dunlap",57,2.94,2,68,97,"3PuttAvoidance2025",2012
108,108,"Charley Hoffman",88,2.97,3,101,97,"3PuttAvoidance2025",2012
109,109,"David Toms",60,2.99,2,67,97,"3PuttAvoidance2025",2012
110,110,"Chris Kirk",93,3.05,4,131,96.9,"3PuttAvoidance2025",2012
111,111,"Erik Compton",81,3.06,3,98,96.9,"3PuttAvoidance2025",2012
111,111,"Rickie Fowler",84,3.06,3,98,96.9,"3PuttAvoidance2025",2012
113,113,"Chris DiMarco",83,3.13,3,96,96.8,"3PuttAvoidance2025",2012
114,114,"Kris Blanks",65,3.19,3,94,96.8,"3PuttAvoidance2025",2012
114,114,"Tom Gillis",75,3.19,3,94,96.8,"3PuttAvoidance2025",2012
116,116,"James Driscoll",83,3.23,3,93,96.7,"3PuttAvoidance2025",2012
