"GIRPercentagefromFairway_RANKTHISWEEK_2011","GIRPercentagefromFairway_RANKLASTWEEK_2011","GIRPercentagefromFairway_PLAYERNAME_2011","GIRPercentagefromFairway_ROUNDS_2011","GIRPercentagefromFairway_Pct_2011","GIRPercentagefromFairway_GREENSHIT_2011","GIRPercentagefromFairway_OFHOLES_2011","stat_name","year"
44,44,"Davis Love III",70,78.35,456,582,"GIRPercentagefromFairway",2011
44,44,"Sean OHair",71,78.35,427,545,"GIRPercentagefromFairway",2011
47,47,"Scott Stallings",84,78.32,484,618,"GIRPercentagefromFairway",2011
48,48,"Aaron Baddeley",77,78.25,457,584,"GIRPercentagefromFairway",2011
49,49,"Josh Teater",104,78.12,657,841,"GIRPercentagefromFairway",2011
50,50,"Luke Donald",73,78.11,471,603,"GIRPercentagefromFairway",2011
51,51,"Chris Kirk",87,78.1,535,685,"GIRPercentagefromFairway",2011
52,52,"Robert Garrigus",83,78.08,481,616,"GIRPercentagefromFairway",2011
53,53,"Bo Van Pelt",92,78,624,800,"GIRPercentagefromFairway",2011
54,54,"Padraig Harrington",60,77.98,340,436,"GIRPercentagefromFairway",2011
54,54,"Chez Reavie",92,77.98,673,863,"GIRPercentagefromFairway",2011
56,56,"Lucas Glover",74,77.94,491,630,"GIRPercentagefromFairway",2011
57,57,"Nick Watney",80,77.88,486,624,"GIRPercentagefromFairway",2011
58,58,"Billy Horschel",75,77.86,496,637,"GIRPercentagefromFairway",2011
59,59,"Charley Hoffman",93,77.84,604,776,"GIRPercentagefromFairway",2011
60,60,"Anthony Kim",72,77.61,364,469,"GIRPercentagefromFairway",2011
61,61,"Matt Bettencourt",84,77.56,515,664,"GIRPercentagefromFairway",2011
62,62,"Jim Furyk",87,77.51,634,818,"GIRPercentagefromFairway",2011
63,63,"David Duval",67,77.48,375,484,"GIRPercentagefromFairway",2011
64,64,"Fabian Gomez",84,77.4,517,668,"GIRPercentagefromFairway",2011
65,65,"Scott Piercy",78,77.38,455,588,"GIRPercentagefromFairway",2011
66,66,"Heath Slocum",89,77.36,714,923,"GIRPercentagefromFairway",2011
67,67,"Tag Ridings",87,77.33,498,644,"GIRPercentagefromFairway",2011
68,68,"Kent Jones",76,77.22,505,654,"GIRPercentagefromFairway",2011
68,68,"Matt Kuchar",94,77.22,617,799,"GIRPercentagefromFairway",2011
70,70,"Carl Pettersson",95,77.19,626,811,"GIRPercentagefromFairway",2011
71,71,"Steve Marino",76,77.13,499,647,"GIRPercentagefromFairway",2011
72,72,"Chris Stroud",88,77.1,542,703,"GIRPercentagefromFairway",2011
73,73,"Jim Renner",65,77.07,363,471,"GIRPercentagefromFairway",2011
74,74,"Steve Stricker",70,77.06,467,606,"GIRPercentagefromFairway",2011
75,75,"Rod Pampling",72,77.05,460,597,"GIRPercentagefromFairway",2011
76,76,"Brian Davis",105,76.87,791,1029,"GIRPercentagefromFairway",2011
77,77,"Marc Leishman",87,76.82,507,660,"GIRPercentagefromFairway",2011
78,78,"DJ Trahan",91,76.81,583,759,"GIRPercentagefromFairway",2011
79,79,"Graeme McDowell",50,76.77,337,439,"GIRPercentagefromFairway",2011
80,80,"Ryan Palmer",82,76.71,461,601,"GIRPercentagefromFairway",2011
81,81,"Brendon de Jonge",105,76.69,691,901,"GIRPercentagefromFairway",2011
82,82,"Keegan Bradley",91,76.68,572,746,"GIRPercentagefromFairway",2011
83,83,"Justin Leonard",82,76.64,571,745,"GIRPercentagefromFairway",2011
84,84,"KJ Choi",77,76.58,497,649,"GIRPercentagefromFairway",2011
85,85,"Sung Kang",63,76.47,390,510,"GIRPercentagefromFairway",2011
86,86,"Charl Schwartzel",58,76.45,370,484,"GIRPercentagefromFairway",2011
87,87,"Kevin Chappell",78,76.39,453,593,"GIRPercentagefromFairway",2011
88,88,"Briny Baird",60,76.3,396,519,"GIRPercentagefromFairway",2011
89,89,"Steve Elkington",50,76.29,370,485,"GIRPercentagefromFairway",2011
90,90,"Vijay Singh",79,76.26,501,657,"GIRPercentagefromFairway",2011
91,91,"Shaun Micheel",77,76.15,431,566,"GIRPercentagefromFairway",2011
92,92,"Robert Karlsson",61,76.12,357,469,"GIRPercentagefromFairway",2011
93,93,"Johnson Wagner",81,76.1,551,724,"GIRPercentagefromFairway",2011
94,94,"Martin Laird",77,76.09,471,619,"GIRPercentagefromFairway",2011
95,95,"Tim Herron",85,76.08,493,648,"GIRPercentagefromFairway",2011
96,96,"Jeff Overton",92,76.07,585,769,"GIRPercentagefromFairway",2011
97,97,"Tom Gillis",55,76.06,375,493,"GIRPercentagefromFairway",2011
98,98,"Vaughn Taylor",89,76.04,606,797,"GIRPercentagefromFairway",2011
98,98,"Marc Turnesa",54,76.04,346,455,"GIRPercentagefromFairway",2011
100,100,"Arjun Atwal",91,75.91,545,718,"GIRPercentagefromFairway",2011
101,101,"Brendan Steele",89,75.86,597,787,"GIRPercentagefromFairway",2011
102,102,"Jason Day",76,75.85,424,559,"GIRPercentagefromFairway",2011
103,103,"Jason Dufner",78,75.77,541,714,"GIRPercentagefromFairway",2011
103,103,"Zach Johnson",79,75.77,588,776,"GIRPercentagefromFairway",2011
105,105,"Blake Adams",116,75.75,778,1027,"GIRPercentagefromFairway",2011
105,105,"Jason Bohn",74,75.75,503,664,"GIRPercentagefromFairway",2011
107,107,"Rickie Fowler",84,75.74,487,643,"GIRPercentagefromFairway",2011
108,108,"Jonathan Byrd",83,75.72,524,692,"GIRPercentagefromFairway",2011
108,108,"Harrison Frazar",58,75.72,315,416,"GIRPercentagefromFairway",2011
110,110,"Steven Bowditch",86,75.71,477,630,"GIRPercentagefromFairway",2011
110,110,"Bryce Molder",82,75.71,561,741,"GIRPercentagefromFairway",2011
112,112,"Cameron Beckman",71,75.7,433,572,"GIRPercentagefromFairway",2011
113,113,"Michael Putnam",67,75.68,364,481,"GIRPercentagefromFairway",2011
114,114,"Andres Gonzales",60,75.62,338,447,"GIRPercentagefromFairway",2011
115,115,"Roland Thatcher",67,75.61,431,570,"GIRPercentagefromFairway",2011
116,116,"Camilo Villegas",69,75.54,417,552,"GIRPercentagefromFairway",2011
117,117,"Martin Piller",63,75.51,336,445,"GIRPercentagefromFairway",2011
118,118,"Troy Matteson",91,75.46,538,713,"GIRPercentagefromFairway",2011
118,118,"Mark Wilson",89,75.46,618,819,"GIRPercentagefromFairway",2011
120,120,"Jimmy Walker",79,75.43,442,586,"GIRPercentagefromFairway",2011
121,121,"Kevin Streelman",90,75.41,604,801,"GIRPercentagefromFairway",2011
122,122,"Troy Merritt",63,75.38,398,528,"GIRPercentagefromFairway",2011
123,123,"Joseph Bramlett",73,75.37,407,540,"GIRPercentagefromFairway",2011
123,123,"Billy Mayfair",94,75.37,667,885,"GIRPercentagefromFairway",2011
125,125,"Hunter Haas",96,75.31,616,818,"GIRPercentagefromFairway",2011
126,126,"Ryan Moore",79,75.3,497,660,"GIRPercentagefromFairway",2011
127,127,"George McNeill",69,75.25,383,509,"GIRPercentagefromFairway",2011
127,127,"Charlie Wi",83,75.25,535,711,"GIRPercentagefromFairway",2011
129,129,"Ben Martin",74,75.04,466,621,"GIRPercentagefromFairway",2011
130,130,"Bobby Gates",82,74.96,464,619,"GIRPercentagefromFairway",2011
131,131,"Stuart Appleby",65,74.86,396,529,"GIRPercentagefromFairway",2011
132,132,"Ian Poulter",52,74.84,348,465,"GIRPercentagefromFairway",2011
133,133,"Nick OHern",89,74.82,636,850,"GIRPercentagefromFairway",2011
134,134,"Daniel Summerhays",75,74.8,478,639,"GIRPercentagefromFairway",2011
135,135,"Freddie Jacobson",92,74.79,534,714,"GIRPercentagefromFairway",2011
136,136,"Paul Stankowski",78,74.75,444,594,"GIRPercentagefromFairway",2011
137,137,"DA Points",89,74.7,617,826,"GIRPercentagefromFairway",2011
138,138,"Michael Thompson",79,74.59,458,614,"GIRPercentagefromFairway",2011
139,139,"Ricky Barnes",78,74.57,475,637,"GIRPercentagefromFairway",2011
140,140,"Aron Price",58,74.56,381,511,"GIRPercentagefromFairway",2011
141,141,"Joe Ogilvie",75,74.53,395,530,"GIRPercentagefromFairway",2011
142,142,"Chris DiMarco",93,74.4,616,828,"GIRPercentagefromFairway",2011
143,143,"Jerry Kelly",85,74.33,608,818,"GIRPercentagefromFairway",2011
143,143,"Pat Perez",76,74.33,501,674,"GIRPercentagefromFairway",2011
145,145,"James Driscoll",71,74.31,376,506,"GIRPercentagefromFairway",2011
146,146,"Stewart Cink",72,74.23,386,520,"GIRPercentagefromFairway",2011
147,147,"Justin Hicks",60,74.21,377,508,"GIRPercentagefromFairway",2011
148,148,"Chris Riley",76,74.15,522,704,"GIRPercentagefromFairway",2011
149,149,"Shane Bertsch",62,74.1,389,525,"GIRPercentagefromFairway",2011
150,150,"Chris Couch",73,73.94,488,660,"GIRPercentagefromFairway",2011
151,151,"Ben Curtis",66,73.91,490,663,"GIRPercentagefromFairway",2011
152,152,"Kevin Na",84,73.89,498,674,"GIRPercentagefromFairway",2011
153,153,"Scott Gutschewski",67,73.7,353,479,"GIRPercentagefromFairway",2011
154,154,"DJ Brigman",67,73.68,336,456,"GIRPercentagefromFairway",2011
155,155,"Dean Wilson",62,73.67,414,562,"GIRPercentagefromFairway",2011
156,156,"Michael Connell",76,73.5,513,698,"GIRPercentagefromFairway",2011
157,157,"Ryuji Imada",83,73.39,513,699,"GIRPercentagefromFairway",2011
158,158,"Alex Cejka",59,73.35,399,544,"GIRPercentagefromFairway",2011
159,159,"Bio Kim",71,73.28,351,479,"GIRPercentagefromFairway",2011
160,160,"Lee Janzen",62,73.23,361,493,"GIRPercentagefromFairway",2011
161,161,"Brandt Snedeker",85,73.22,555,758,"GIRPercentagefromFairway",2011
162,162,"David Mathis",83,73.16,526,719,"GIRPercentagefromFairway",2011
163,163,"Nate Smith",66,72.99,373,511,"GIRPercentagefromFairway",2011
164,164,"Jarrod Lyle",83,72.84,472,648,"GIRPercentagefromFairway",2011
165,165,"Retief Goosen",50,72.79,305,419,"GIRPercentagefromFairway",2011
166,166,"Zack Miller",86,72.66,473,651,"GIRPercentagefromFairway",2011
167,167,"Nathan Green",81,72.61,464,639,"GIRPercentagefromFairway",2011
168,168,"Rich Beem",53,72.25,341,472,"GIRPercentagefromFairway",2011
169,169,"Stephen Ames",69,72.18,441,611,"GIRPercentagefromFairway",2011
169,169,"Richard Johnson",64,72.18,371,514,"GIRPercentagefromFairway",2011
171,171,"Matt McQuillan",59,72.12,357,495,"GIRPercentagefromFairway",2011
172,172,"Garrett Willis",71,72.09,470,652,"GIRPercentagefromFairway",2011
173,173,"Paul Goydos",81,72.02,561,779,"GIRPercentagefromFairway",2011
174,174,"Scott McCarron",65,72,396,550,"GIRPercentagefromFairway",2011
175,175,"JP Hayes",56,71.9,348,484,"GIRPercentagefromFairway",2011
176,176,"Ben Crane",76,71.8,494,688,"GIRPercentagefromFairway",2011
177,177,"Geoff Ogilvy",69,71.28,412,578,"GIRPercentagefromFairway",2011
178,178,"Tim Petrovic",88,71.24,540,758,"GIRPercentagefromFairway",2011
179,179,"Colt Knost",80,71.11,485,682,"GIRPercentagefromFairway",2011
180,180,"YE Yang",63,71.01,365,514,"GIRPercentagefromFairway",2011
181,181,"Greg Chalmers",88,70.89,531,749,"GIRPercentagefromFairway",2011
182,182,"Kevin Kisner",70,70.64,385,545,"GIRPercentagefromFairway",2011
183,183,"Will Strickler",51,70.56,266,377,"GIRPercentagefromFairway",2011
184,184,"Brian Gay",90,70.15,611,871,"GIRPercentagefromFairway",2011
185,185,"Rocco Mediate",53,69.34,355,512,"GIRPercentagefromFairway",2011
186,186,"Steve Flesch",88,68.19,491,720,"GIRPercentagefromFairway",2011
