"Front9Round2ScoringAverage_RANKTHISWEEK_2014","Front9Round2ScoringAverage_RANKLASTWEEK_2014","Front9Round2ScoringAverage_PLAYERNAME_2014","Front9Round2ScoringAverage__2014","Front9Round2ScoringAverage_AVG_2014","Front9Round2ScoringAverage_TOTALSTROKES_2014","Front9Round2ScoringAverage_TOTALROUNDS_2014","stat_name","year"
89,89,"Brian Stuard",NA,35.36,990,28,"Front9Round2ScoringAverage",2014
89,89,"Jhonattan Vegas",NA,35.36,778,22,"Front9Round2ScoringAverage",2014
94,94,"Kevin Chappell",NA,35.37,955,27,"Front9Round2ScoringAverage",2014
94,94,"Martin Laird",NA,35.37,672,19,"Front9Round2ScoringAverage",2014
96,96,"Billy Hurley III",NA,35.38,920,26,"Front9Round2ScoringAverage",2014
96,96,"Graeme McDowell",NA,35.38,566,16,"Front9Round2ScoringAverage",2014
96,96,"Phil Mickelson",NA,35.38,743,21,"Front9Round2ScoringAverage",2014
96,96,"Gary Woodland",NA,35.38,849,24,"Front9Round2ScoringAverage",2014
100,100,"Brian Davis",NA,35.39,991,28,"Front9Round2ScoringAverage",2014
100,100,"Martin Kaymer",NA,35.39,637,18,"Front9Round2ScoringAverage",2014
102,102,"Will Wilcox",NA,35.4,531,15,"Front9Round2ScoringAverage",2014
103,103,"Erik Compton",NA,35.41,956,27,"Front9Round2ScoringAverage",2014
104,104,"JJ Henry",NA,35.42,921,26,"Front9Round2ScoringAverage",2014
104,104,"Pat Perez",NA,35.42,850,24,"Front9Round2ScoringAverage",2014
106,106,"Louis Oosthuizen",NA,35.43,496,14,"Front9Round2ScoringAverage",2014
106,106,"Henrik Stenson",NA,35.43,496,14,"Front9Round2ScoringAverage",2014
106,106,"Nick Watney",NA,35.43,815,23,"Front9Round2ScoringAverage",2014
109,109,"Ian Poulter",NA,35.44,567,16,"Front9Round2ScoringAverage",2014
110,110,"Spencer Levin",NA,35.45,709,20,"Front9Round2ScoringAverage",2014
111,111,"JB Holmes",NA,35.46,851,24,"Front9Round2ScoringAverage",2014
112,112,"Steven Bowditch",NA,35.48,1029,29,"Front9Round2ScoringAverage",2014
112,112,"Zach Johnson",NA,35.48,887,25,"Front9Round2ScoringAverage",2014
112,112,"John Peterson",NA,35.48,816,23,"Front9Round2ScoringAverage",2014
112,112,"Brendan Steele",NA,35.48,887,25,"Front9Round2ScoringAverage",2014
116,116,"Robert Allenby",NA,35.5,994,28,"Front9Round2ScoringAverage",2014
116,116,"Paul Casey",NA,35.5,568,16,"Front9Round2ScoringAverage",2014
116,116,"Freddie Jacobson",NA,35.5,923,26,"Front9Round2ScoringAverage",2014
119,119,"Woody Austin",NA,35.52,746,21,"Front9Round2ScoringAverage",2014
119,119,"Russell Henley",NA,35.52,1030,29,"Front9Round2ScoringAverage",2014
119,119,"Charley Hoffman",NA,35.52,888,25,"Front9Round2ScoringAverage",2014
119,119,"Andrew Loupe",NA,35.52,746,21,"Front9Round2ScoringAverage",2014
119,119,"Michael Putnam",NA,35.52,1030,29,"Front9Round2ScoringAverage",2014
124,124,"Bronson La Cassie",NA,35.53,604,17,"Front9Round2ScoringAverage",2014
125,125,"Troy Merritt",NA,35.55,711,20,"Front9Round2ScoringAverage",2014
126,126,"Matt Jones",NA,35.56,889,25,"Front9Round2ScoringAverage",2014
127,127,"Aaron Baddeley",NA,35.57,818,23,"Front9Round2ScoringAverage",2014
127,127,"Wes Roach",NA,35.57,747,21,"Front9Round2ScoringAverage",2014
129,129,"Sangmoon Bae",NA,35.58,854,24,"Front9Round2ScoringAverage",2014
129,129,"Ben Martin",NA,35.58,925,26,"Front9Round2ScoringAverage",2014
131,131,"Stewart Cink",NA,35.6,890,25,"Front9Round2ScoringAverage",2014
132,132,"John Merrick",NA,35.61,819,23,"Front9Round2ScoringAverage",2014
132,132,"Johnson Wagner",NA,35.61,819,23,"Front9Round2ScoringAverage",2014
134,134,"Brian Gay",NA,35.63,855,24,"Front9Round2ScoringAverage",2014
134,134,"Jim Herman",NA,35.63,677,19,"Front9Round2ScoringAverage",2014
134,134,"Trevor Immelman",NA,35.63,962,27,"Front9Round2ScoringAverage",2014
134,134,"John Rollins",NA,35.63,962,27,"Front9Round2ScoringAverage",2014
134,134,"Webb Simpson",NA,35.63,855,24,"Front9Round2ScoringAverage",2014
134,134,"Charlie Wi",NA,35.63,855,24,"Front9Round2ScoringAverage",2014
140,140,"Jason Bohn",NA,35.64,891,25,"Front9Round2ScoringAverage",2014
140,140,"Sean OHair",NA,35.64,891,25,"Front9Round2ScoringAverage",2014
140,140,"Vijay Singh",NA,35.64,891,25,"Front9Round2ScoringAverage",2014
143,143,"Will Ma Kenzie",NA,35.67,963,27,"Front9Round2ScoringAverage",2014
144,144,"Briny Baird",NA,35.69,571,16,"Front9Round2ScoringAverage",2014
144,144,"Luke Donald",NA,35.69,571,16,"Front9Round2ScoringAverage",2014
146,146,"Brice Garnett",NA,35.7,964,27,"Front9Round2ScoringAverage",2014
147,147,"Hunter Mahan",NA,35.71,857,24,"Front9Round2ScoringAverage",2014
148,148,"Jonathan Byrd",NA,35.74,822,23,"Front9Round2ScoringAverage",2014
149,149,"DH Lee",NA,35.76,608,17,"Front9Round2ScoringAverage",2014
149,149,"Boo Weekley",NA,35.76,751,21,"Front9Round2ScoringAverage",2014
151,151,"Ben Curtis",NA,35.78,823,23,"Front9Round2ScoringAverage",2014
152,152,"David Hearn",NA,35.79,1002,28,"Front9Round2ScoringAverage",2014
152,152,"Justin Hicks",NA,35.79,1038,29,"Front9Round2ScoringAverage",2014
154,154,"David Lingmerth",NA,35.8,895,25,"Front9Round2ScoringAverage",2014
155,155,"Chad Collins",NA,35.81,967,27,"Front9Round2ScoringAverage",2014
155,155,"Davis Love III",NA,35.81,752,21,"Front9Round2ScoringAverage",2014
155,155,"Scott Stallings",NA,35.81,967,27,"Front9Round2ScoringAverage",2014
158,158,"Tim Clark",NA,35.83,860,24,"Front9Round2ScoringAverage",2014
159,159,"Jeff Maggert",NA,35.84,681,19,"Front9Round2ScoringAverage",2014
160,160,"Charlie Beljan",NA,35.88,861,24,"Front9Round2ScoringAverage",2014
161,161,"John Huh",NA,35.89,969,27,"Front9Round2ScoringAverage",2014
162,162,"Troy Matteson",NA,35.91,790,22,"Front9Round2ScoringAverage",2014
163,163,"Tyrone Van Aswegen",NA,35.92,862,24,"Front9Round2ScoringAverage",2014
164,164,"James Driscoll",NA,35.96,863,24,"Front9Round2ScoringAverage",2014
165,165,"Lucas Glover",NA,36,900,25,"Front9Round2ScoringAverage",2014
165,165,"Kevin Tway",NA,36,792,22,"Front9Round2ScoringAverage",2014
167,167,"KJ Choi",NA,36.04,829,23,"Front9Round2ScoringAverage",2014
167,167,"Ernie Els",NA,36.04,829,23,"Front9Round2ScoringAverage",2014
169,169,"Heath Slocum",NA,36.05,793,22,"Front9Round2ScoringAverage",2014
170,170,"Lee Westwood",NA,36.12,614,17,"Front9Round2ScoringAverage",2014
171,171,"DA Points",NA,36.17,868,24,"Front9Round2ScoringAverage",2014
172,172,"Jason Dufner",NA,36.2,543,15,"Front9Round2ScoringAverage",2014
173,173,"Gonzalo Fdez Castano",NA,36.21,869,24,"Front9Round2ScoringAverage",2014
174,174,"Derek Ernst",NA,36.3,980,27,"Front9Round2ScoringAverage",2014
175,175,"Roberto Castro",NA,36.42,947,26,"Front9Round2ScoringAverage",2014
176,176,"Hudson Swafford",NA,36.48,912,25,"Front9Round2ScoringAverage",2014
177,177,"Jim Renner",NA,36.74,845,23,"Front9Round2ScoringAverage",2014
