"Approach225250yardsRTP_RANKTHISWEEK_2014","Approach225250yardsRTP_RANKLASTWEEK_2014","Approach225250yardsRTP_PLAYERNAME_2014","Approach225250yardsRTP_ROUNDS_2014","Approach225250yardsRTP_AVGRTP_2014","stat_name","year"
1,1,"Brad Fritsch",50,-0.484,"Approach225250yardsRTP",2014
2,2,"Will Wilcox",51,-0.412,"Approach225250yardsRTP",2014
3,3,"Dustin Johnson",58,-0.4,"Approach225250yardsRTP",2014
4,4,"Brendan Steele",89,-0.394,"Approach225250yardsRTP",2014
5,5,"Andrew Svoboda",77,-0.36,"Approach225250yardsRTP",2014
6,6,"Adam Scott",68,-0.357,"Approach225250yardsRTP",2014
7,7,"Rory Sabbatini",82,-0.356,"Approach225250yardsRTP",2014
7,7,"Michael Thompson",74,-0.356,"Approach225250yardsRTP",2014
9,9,"Bubba Watson",76,-0.354,"Approach225250yardsRTP",2014
10,10,"Billy Horschel",92,-0.348,"Approach225250yardsRTP",2014
11,11,"JB Holmes",86,-0.328,"Approach225250yardsRTP",2014
12,12,"Briny Baird",50,-0.324,"Approach225250yardsRTP",2014
12,12,"Paul Casey",56,-0.324,"Approach225250yardsRTP",2014
12,12,"Kevin Na",94,-0.324,"Approach225250yardsRTP",2014
15,15,"Josh Teater",90,-0.323,"Approach225250yardsRTP",2014
16,16,"Kevin Kisner",85,-0.32,"Approach225250yardsRTP",2014
17,17,"Rickie Fowler",91,-0.317,"Approach225250yardsRTP",2014
17,17,"Matt Kuchar",91,-0.317,"Approach225250yardsRTP",2014
19,19,"Jamie Lovemark",64,-0.313,"Approach225250yardsRTP",2014
20,20,"John Senden",99,-0.307,"Approach225250yardsRTP",2014
21,21,"Matt Every",85,-0.306,"Approach225250yardsRTP",2014
22,22,"Trevor Immelman",84,-0.304,"Approach225250yardsRTP",2014
23,23,"Luke Donald",57,-0.294,"Approach225250yardsRTP",2014
24,24,"Martin Flores",85,-0.288,"Approach225250yardsRTP",2014
25,25,"Steven Bowditch",93,-0.283,"Approach225250yardsRTP",2014
25,25,"David Hearn",97,-0.283,"Approach225250yardsRTP",2014
27,27,"Ernie Els",85,-0.281,"Approach225250yardsRTP",2014
28,28,"Bryce Molder",77,-0.278,"Approach225250yardsRTP",2014
29,29,"Graham DeLaet",80,-0.275,"Approach225250yardsRTP",2014
30,30,"Andres Romero",81,-0.273,"Approach225250yardsRTP",2014
30,30,"Jordan Spieth",102,-0.273,"Approach225250yardsRTP",2014
32,32,"Brice Garnett",92,-0.27,"Approach225250yardsRTP",2014
33,33,"Sean OHair",77,-0.269,"Approach225250yardsRTP",2014
34,34,"Brian Harman",111,-0.268,"Approach225250yardsRTP",2014
35,35,"Tim Clark",75,-0.267,"Approach225250yardsRTP",2014
36,36,"Scott Brown",100,-0.264,"Approach225250yardsRTP",2014
36,36,"Kevin Stadler",90,-0.264,"Approach225250yardsRTP",2014
38,38,"Robert Garrigus",80,-0.262,"Approach225250yardsRTP",2014
38,38,"Rory McIlroy",66,-0.262,"Approach225250yardsRTP",2014
40,40,"Cameron Tringale",111,-0.259,"Approach225250yardsRTP",2014
41,41,"Kevin Tway",64,-0.258,"Approach225250yardsRTP",2014
42,42,"John Peterson",62,-0.255,"Approach225250yardsRTP",2014
43,43,"Jim Furyk",84,-0.254,"Approach225250yardsRTP",2014
43,43,"Ryan Moore",86,-0.254,"Approach225250yardsRTP",2014
45,45,"Camilo Villegas",95,-0.25,"Approach225250yardsRTP",2014
46,46,"Ricky Barnes",92,-0.245,"Approach225250yardsRTP",2014
46,46,"Charl Schwartzel",64,-0.245,"Approach225250yardsRTP",2014
48,48,"Jason Day",54,-0.243,"Approach225250yardsRTP",2014
48,48,"Wes Roach",67,-0.243,"Approach225250yardsRTP",2014
50,50,"Troy Matteson",62,-0.235,"Approach225250yardsRTP",2014
51,51,"Woody Austin",63,-0.233,"Approach225250yardsRTP",2014
51,51,"Lucas Glover",68,-0.233,"Approach225250yardsRTP",2014
53,53,"James Driscoll",71,-0.231,"Approach225250yardsRTP",2014
54,54,"Charles Howell III",106,-0.229,"Approach225250yardsRTP",2014
55,55,"Hunter Mahan",88,-0.225,"Approach225250yardsRTP",2014
55,55,"Troy Merritt",62,-0.225,"Approach225250yardsRTP",2014
57,57,"Martin Laird",66,-0.224,"Approach225250yardsRTP",2014
58,58,"Charlie Wi",72,-0.222,"Approach225250yardsRTP",2014
59,59,"Zach Johnson",97,-0.221,"Approach225250yardsRTP",2014
60,60,"Jerry Kelly",80,-0.217,"Approach225250yardsRTP",2014
61,61,"Justin Rose",70,-0.214,"Approach225250yardsRTP",2014
62,62,"Harris English",95,-0.209,"Approach225250yardsRTP",2014
63,63,"Martin Kaymer",65,-0.208,"Approach225250yardsRTP",2014
64,64,"Sangmoon Bae",76,-0.207,"Approach225250yardsRTP",2014
65,65,"George McNeill",79,-0.206,"Approach225250yardsRTP",2014
66,66,"Tommy Gainey",73,-0.205,"Approach225250yardsRTP",2014
67,67,"Bud Cauley",56,-0.2,"Approach225250yardsRTP",2014
67,67,"JJ Henry",91,-0.2,"Approach225250yardsRTP",2014
67,67,"Bronson La Cassie",51,-0.2,"Approach225250yardsRTP",2014
67,67,"Jim Renner",61,-0.2,"Approach225250yardsRTP",2014
71,71,"Chris Stroud",88,-0.197,"Approach225250yardsRTP",2014
72,72,"Nicholas Thompson",85,-0.196,"Approach225250yardsRTP",2014
73,73,"Seung Yul Noh",92,-0.194,"Approach225250yardsRTP",2014
74,74,"Bo Van Pelt",83,-0.192,"Approach225250yardsRTP",2014
75,75,"Carl Pettersson",91,-0.189,"Approach225250yardsRTP",2014
76,76,"Jim Herman",62,-0.188,"Approach225250yardsRTP",2014
77,77,"Nick Watney",80,-0.182,"Approach225250yardsRTP",2014
77,77,"Lee Westwood",57,-0.182,"Approach225250yardsRTP",2014
79,79,"Brian Davis",93,-0.179,"Approach225250yardsRTP",2014
79,79,"John Rollins",84,-0.179,"Approach225250yardsRTP",2014
79,79,"Shawn Stefani",60,-0.179,"Approach225250yardsRTP",2014
82,82,"Robert Allenby",83,-0.173,"Approach225250yardsRTP",2014
82,82,"Bill Haas",107,-0.173,"Approach225250yardsRTP",2014
84,84,"Scott Langley",95,-0.17,"Approach225250yardsRTP",2014
85,85,"Jason Dufner",57,-0.167,"Approach225250yardsRTP",2014
85,85,"Derek Ernst",80,-0.167,"Approach225250yardsRTP",2014
85,85,"Russell Henley",92,-0.167,"Approach225250yardsRTP",2014
85,85,"Hideki Matsuyama",82,-0.167,"Approach225250yardsRTP",2014
85,85,"Ryan Palmer",85,-0.167,"Approach225250yardsRTP",2014
90,90,"Boo Weekley",73,-0.163,"Approach225250yardsRTP",2014
91,91,"Jonas Blixt",64,-0.162,"Approach225250yardsRTP",2014
91,91,"Brendon de Jonge",109,-0.162,"Approach225250yardsRTP",2014
93,93,"Kyle Stanley",87,-0.161,"Approach225250yardsRTP",2014
94,94,"Jimmy Walker",98,-0.159,"Approach225250yardsRTP",2014
95,95,"Kevin Chappell",100,-0.158,"Approach225250yardsRTP",2014
95,95,"YE Yang",79,-0.158,"Approach225250yardsRTP",2014
97,97,"Graeme McDowell",66,-0.157,"Approach225250yardsRTP",2014
98,98,"Jason Bohn",81,-0.155,"Approach225250yardsRTP",2014
98,98,"Webb Simpson",87,-0.155,"Approach225250yardsRTP",2014
100,100,"Ryo Ishikawa",75,-0.154,"Approach225250yardsRTP",2014
101,101,"Freddie Jacobson",91,-0.151,"Approach225250yardsRTP",2014
101,101,"Chris Kirk",105,-0.151,"Approach225250yardsRTP",2014
101,101,"Jeff Overton",80,-0.151,"Approach225250yardsRTP",2014
101,101,"Kevin Streelman",79,-0.151,"Approach225250yardsRTP",2014
105,105,"Jhonattan Vegas",77,-0.148,"Approach225250yardsRTP",2014
106,106,"Gonzalo Fdez Castano",83,-0.145,"Approach225250yardsRTP",2014
106,106,"Brian Stuard",91,-0.145,"Approach225250yardsRTP",2014
108,108,"Jason Kokrak",65,-0.143,"Approach225250yardsRTP",2014
108,108,"Mike Weir",69,-0.143,"Approach225250yardsRTP",2014
110,110,"Tyrone Van Aswegen",79,-0.14,"Approach225250yardsRTP",2014
111,111,"Aaron Baddeley",74,-0.135,"Approach225250yardsRTP",2014
112,112,"Jonathan Byrd",76,-0.132,"Approach225250yardsRTP",2014
113,113,"Daniel Summerhays",98,-0.131,"Approach225250yardsRTP",2014
114,114,"Luke Guthrie",85,-0.129,"Approach225250yardsRTP",2014
114,114,"Russell Knox",92,-0.129,"Approach225250yardsRTP",2014
