"Par3ScoringAverage_RANKTHISWEEK_2014","Par3ScoringAverage_RANKLASTWEEK_2014","Par3ScoringAverage_PLAYERNAME_2014","Par3ScoringAverage_ROUNDS_2014","Par3ScoringAverage_AVG_2014","Par3ScoringAverage_TOTALSTROKES_2014","Par3ScoringAverage_TOTALHOLES_2014","stat_name","year"
1,1,"Sergio Garcia",61,2.95,685,232,"Par3ScoringAverage",2014
1,1,"Troy Merritt",62,2.95,737,250,"Par3ScoringAverage",2014
3,3,"Scott Brown",100,2.96,1188,401,"Par3ScoringAverage",2014
3,3,"Tyrone Van Aswegen",79,2.96,932,315,"Par3ScoringAverage",2014
5,5,"Russell Knox",92,2.98,1116,375,"Par3ScoringAverage",2014
6,6,"Keegan Bradley",89,2.99,1059,354,"Par3ScoringAverage",2014
6,6,"Dustin Johnson",58,2.99,673,225,"Par3ScoringAverage",2014
6,6,"Will Ma Kenzie",82,2.99,1002,335,"Par3ScoringAverage",2014
6,6,"Ryan Moore",86,2.99,993,332,"Par3ScoringAverage",2014
10,10,"Tim Clark",75,3,909,303,"Par3ScoringAverage",2014
10,10,"Ryo Ishikawa",75,3,918,306,"Par3ScoringAverage",2014
10,10,"Justin Leonard",75,3,919,306,"Par3ScoringAverage",2014
10,10,"Charl Schwartzel",64,3,744,248,"Par3ScoringAverage",2014
14,14,"Harris English",95,3.01,1114,370,"Par3ScoringAverage",2014
14,14,"Jim Furyk",84,3.01,978,325,"Par3ScoringAverage",2014
14,14,"Brian Harman",111,3.01,1357,451,"Par3ScoringAverage",2014
14,14,"Scott Langley",95,3.01,1140,379,"Par3ScoringAverage",2014
14,14,"John Senden",99,3.01,1215,403,"Par3ScoringAverage",2014
14,14,"Kevin Stadler",90,3.01,1082,359,"Par3ScoringAverage",2014
14,14,"Chris Stroud",88,3.01,1061,353,"Par3ScoringAverage",2014
14,14,"Brendon Todd",108,3.01,1322,439,"Par3ScoringAverage",2014
14,14,"Jimmy Walker",98,3.01,1146,381,"Par3ScoringAverage",2014
23,23,"Robert Allenby",83,3.02,992,329,"Par3ScoringAverage",2014
23,23,"Ricky Barnes",92,3.02,1079,357,"Par3ScoringAverage",2014
23,23,"Chad Campbell",57,3.02,650,215,"Par3ScoringAverage",2014
23,23,"Ben Crane",81,3.02,997,330,"Par3ScoringAverage",2014
23,23,"Jason Day",54,3.02,583,193,"Par3ScoringAverage",2014
23,23,"Bill Haas",107,3.02,1274,422,"Par3ScoringAverage",2014
23,23,"David Hearn",97,3.02,1186,393,"Par3ScoringAverage",2014
23,23,"John Huh",87,3.02,1012,335,"Par3ScoringAverage",2014
23,23,"Billy Hurley III",86,3.02,1049,347,"Par3ScoringAverage",2014
23,23,"DH Lee",54,3.02,620,205,"Par3ScoringAverage",2014
23,23,"Jordan Spieth",102,3.02,1185,393,"Par3ScoringAverage",2014
23,23,"David Toms",64,3.02,758,251,"Par3ScoringAverage",2014
23,23,"Bo Van Pelt",83,3.02,1019,337,"Par3ScoringAverage",2014
36,36,"Graham DeLaet",80,3.03,968,320,"Par3ScoringAverage",2014
36,36,"Morgan Hoffmann",103,3.03,1216,401,"Par3ScoringAverage",2014
36,36,"Zach Johnson",97,3.03,1158,382,"Par3ScoringAverage",2014
36,36,"Jerry Kelly",80,3.03,991,327,"Par3ScoringAverage",2014
36,36,"Richard Lee",80,3.03,956,316,"Par3ScoringAverage",2014
36,36,"Rory McIlroy",66,3.03,775,256,"Par3ScoringAverage",2014
36,36,"Daniel Summerhays",98,3.03,1210,399,"Par3ScoringAverage",2014
36,36,"Camilo Villegas",95,3.03,1162,384,"Par3ScoringAverage",2014
44,44,"Stuart Appleby",92,3.04,1116,367,"Par3ScoringAverage",2014
44,44,"Kevin Chappell",100,3.04,1184,389,"Par3ScoringAverage",2014
44,44,"Chad Collins",78,3.04,922,303,"Par3ScoringAverage",2014
44,44,"Ken Duke",80,3.04,955,314,"Par3ScoringAverage",2014
44,44,"Ernie Els",85,3.04,967,318,"Par3ScoringAverage",2014
44,44,"Matt Every",85,3.04,1055,347,"Par3ScoringAverage",2014
44,44,"Luke Guthrie",85,3.04,1048,345,"Par3ScoringAverage",2014
44,44,"Justin Hicks",103,3.04,1227,403,"Par3ScoringAverage",2014
44,44,"Billy Horschel",92,3.04,1087,358,"Par3ScoringAverage",2014
44,44,"Freddie Jacobson",91,3.04,1126,371,"Par3ScoringAverage",2014
44,44,"Matt Jones",83,3.04,1019,335,"Par3ScoringAverage",2014
44,44,"Matt Kuchar",91,3.04,1071,352,"Par3ScoringAverage",2014
44,44,"Marc Leishman",81,3.04,984,324,"Par3ScoringAverage",2014
44,44,"George McNeill",79,3.04,977,321,"Par3ScoringAverage",2014
44,44,"Louis Oosthuizen",50,3.04,566,186,"Par3ScoringAverage",2014
44,44,"Wes Roach",67,3.04,779,256,"Par3ScoringAverage",2014
44,44,"Heath Slocum",71,3.04,845,278,"Par3ScoringAverage",2014
61,61,"Luke Donald",57,3.05,696,228,"Par3ScoringAverage",2014
61,61,"Retief Goosen",94,3.05,1117,366,"Par3ScoringAverage",2014
61,61,"Martin Kaymer",65,3.05,780,256,"Par3ScoringAverage",2014
61,61,"Jason Kokrak",65,3.05,812,266,"Par3ScoringAverage",2014
61,61,"Spencer Levin",59,3.05,736,241,"Par3ScoringAverage",2014
61,61,"Jeff Maggert",54,3.05,664,218,"Par3ScoringAverage",2014
61,61,"William McGirt",96,3.05,1188,389,"Par3ScoringAverage",2014
61,61,"Seung Yul Noh",92,3.05,1131,371,"Par3ScoringAverage",2014
61,61,"Sean OHair",77,3.05,958,314,"Par3ScoringAverage",2014
61,61,"Kyle Stanley",87,3.05,1022,335,"Par3ScoringAverage",2014
61,61,"Shawn Stefani",60,3.05,731,240,"Par3ScoringAverage",2014
61,61,"Brian Stuard",91,3.05,1072,352,"Par3ScoringAverage",2014
61,61,"Nick Watney",80,3.05,918,301,"Par3ScoringAverage",2014
