"TenthTeeLateRound1ScoringAverage_RANKTHISWEEK_2009","TenthTeeLateRound1ScoringAverage_RANKLASTWEEK_2009","TenthTeeLateRound1ScoringAverage_PLAYERNAME_2009","TenthTeeLateRound1ScoringAverage__2009","TenthTeeLateRound1ScoringAverage_AVG_2009","TenthTeeLateRound1ScoringAverage_TOTALSTROKES_2009","TenthTeeLateRound1ScoringAverage_TOTALROUNDS_2009","stat_name","year"
69,69,"Jason Day",NA,70.67,212,3,"TenthTeeLateRound1ScoringAverage",2009
71,71,"Ben Crane",NA,70.71,495,7,"TenthTeeLateRound1ScoringAverage",2009
71,71,"Kevin Streelman",NA,70.71,495,7,"TenthTeeLateRound1ScoringAverage",2009
73,73,"Luke Donald",NA,70.75,283,4,"TenthTeeLateRound1ScoringAverage",2009
73,73,"Zach Johnson",NA,70.75,283,4,"TenthTeeLateRound1ScoringAverage",2009
73,73,"Rick Price",NA,70.75,283,4,"TenthTeeLateRound1ScoringAverage",2009
73,73,"Heath Slocum",NA,70.75,566,8,"TenthTeeLateRound1ScoringAverage",2009
77,77,"Charley Hoffman",NA,70.82,779,11,"TenthTeeLateRound1ScoringAverage",2009
78,78,"John Merrick",NA,70.83,425,6,"TenthTeeLateRound1ScoringAverage",2009
78,78,"Jay Williamson",NA,70.83,425,6,"TenthTeeLateRound1ScoringAverage",2009
80,80,"Robert Garrigus",NA,70.86,496,7,"TenthTeeLateRound1ScoringAverage",2009
80,80,"Aron Price",NA,70.86,496,7,"TenthTeeLateRound1ScoringAverage",2009
80,80,"Mark Wilson",NA,70.86,496,7,"TenthTeeLateRound1ScoringAverage",2009
83,83,"Ryan Palmer",NA,70.88,567,8,"TenthTeeLateRound1ScoringAverage",2009
84,84,"Tim Petrovic",NA,70.89,638,9,"TenthTeeLateRound1ScoringAverage",2009
85,85,"Brendon de Jonge",NA,70.91,780,11,"TenthTeeLateRound1ScoringAverage",2009
85,85,"Nicholas Thompson",NA,70.91,780,11,"TenthTeeLateRound1ScoringAverage",2009
87,87,"Kris Blanks",NA,71,355,5,"TenthTeeLateRound1ScoringAverage",2009
87,87,"Stewart Cink",NA,71,355,5,"TenthTeeLateRound1ScoringAverage",2009
87,87,"Matt Kuchar",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2009
87,87,"Hunter Mahan",NA,71,142,2,"TenthTeeLateRound1ScoringAverage",2009
87,87,"Ryan Moore",NA,71,781,11,"TenthTeeLateRound1ScoringAverage",2009
92,92,"Michael Allen",NA,71.11,640,9,"TenthTeeLateRound1ScoringAverage",2009
93,93,"Daniel Chopra",NA,71.14,498,7,"TenthTeeLateRound1ScoringAverage",2009
93,93,"Dean Wilson",NA,71.14,498,7,"TenthTeeLateRound1ScoringAverage",2009
95,95,"Ricky Barnes",NA,71.17,427,6,"TenthTeeLateRound1ScoringAverage",2009
95,95,"Jeff Klauk",NA,71.17,427,6,"TenthTeeLateRound1ScoringAverage",2009
95,95,"Jarrod Lyle",NA,71.17,427,6,"TenthTeeLateRound1ScoringAverage",2009
95,95,"Brett Quigley",NA,71.17,427,6,"TenthTeeLateRound1ScoringAverage",2009
99,99,"Davis Love III",NA,71.2,356,5,"TenthTeeLateRound1ScoringAverage",2009
100,100,"Aaron Baddeley",NA,71.25,285,4,"TenthTeeLateRound1ScoringAverage",2009
100,100,"Ian Poulter",NA,71.25,285,4,"TenthTeeLateRound1ScoringAverage",2009
102,102,"DJ Trahan",NA,71.29,499,7,"TenthTeeLateRound1ScoringAverage",2009
102,102,"Casey Wittenberg",NA,71.29,499,7,"TenthTeeLateRound1ScoringAverage",2009
104,104,"Andres Romero",NA,71.33,214,3,"TenthTeeLateRound1ScoringAverage",2009
104,104,"Charles Warren",NA,71.33,428,6,"TenthTeeLateRound1ScoringAverage",2009
104,104,"Charlie Wi",NA,71.33,428,6,"TenthTeeLateRound1ScoringAverage",2009
107,107,"Chris DiMarco",NA,71.38,571,8,"TenthTeeLateRound1ScoringAverage",2009
107,107,"Marc Leishman",NA,71.38,571,8,"TenthTeeLateRound1ScoringAverage",2009
109,109,"John Rollins",NA,71.4,714,10,"TenthTeeLateRound1ScoringAverage",2009
109,109,"Patrick Sheehan",NA,71.4,357,5,"TenthTeeLateRound1ScoringAverage",2009
111,111,"JB Holmes",NA,71.43,500,7,"TenthTeeLateRound1ScoringAverage",2009
111,111,"Tom Pernice Jr",NA,71.43,500,7,"TenthTeeLateRound1ScoringAverage",2009
111,111,"Gary Woodland",NA,71.43,500,7,"TenthTeeLateRound1ScoringAverage",2009
114,114,"Harrison Frazar",NA,71.5,429,6,"TenthTeeLateRound1ScoringAverage",2009
114,114,"Tom Lehman",NA,71.5,143,2,"TenthTeeLateRound1ScoringAverage",2009
116,116,"Woody Austin",NA,71.56,644,9,"TenthTeeLateRound1ScoringAverage",2009
117,117,"Kevin Na",NA,71.6,358,5,"TenthTeeLateRound1ScoringAverage",2009
118,118,"Ken Duke",NA,71.63,573,8,"TenthTeeLateRound1ScoringAverage",2009
118,118,"Troy Matteson",NA,71.63,573,8,"TenthTeeLateRound1ScoringAverage",2009
120,120,"Mathew Goggin",NA,71.67,430,6,"TenthTeeLateRound1ScoringAverage",2009
120,120,"Anthony Kim",NA,71.67,215,3,"TenthTeeLateRound1ScoringAverage",2009
120,120,"John Mallinger",NA,71.67,430,6,"TenthTeeLateRound1ScoringAverage",2009
120,120,"Tag Ridings",NA,71.67,430,6,"TenthTeeLateRound1ScoringAverage",2009
124,124,"Charles Howell III",NA,71.71,502,7,"TenthTeeLateRound1ScoringAverage",2009
124,124,"Jeff Quinney",NA,71.71,502,7,"TenthTeeLateRound1ScoringAverage",2009
126,126,"Brian Davis",NA,71.75,287,4,"TenthTeeLateRound1ScoringAverage",2009
126,126,"DA Points",NA,71.75,287,4,"TenthTeeLateRound1ScoringAverage",2009
128,128,"Peter Tomasulo",NA,71.8,359,5,"TenthTeeLateRound1ScoringAverage",2009
129,129,"Rory Sabbatini",NA,71.86,503,7,"TenthTeeLateRound1ScoringAverage",2009
130,130,"Paul Goydos",NA,71.88,575,8,"TenthTeeLateRound1ScoringAverage",2009
131,131,"Stephen Ames",NA,72,504,7,"TenthTeeLateRound1ScoringAverage",2009
131,131,"Mark Brooks",NA,72,432,6,"TenthTeeLateRound1ScoringAverage",2009
131,131,"Jim Furyk",NA,72,216,3,"TenthTeeLateRound1ScoringAverage",2009
131,131,"JJ Henry",NA,72,432,6,"TenthTeeLateRound1ScoringAverage",2009
131,131,"Nick OHern",NA,72,504,7,"TenthTeeLateRound1ScoringAverage",2009
131,131,"Kenny Perry",NA,72,144,2,"TenthTeeLateRound1ScoringAverage",2009
131,131,"Kevin Sutherland",NA,72,288,4,"TenthTeeLateRound1ScoringAverage",2009
138,138,"Jimmy Walker",NA,72.07,1009,14,"TenthTeeLateRound1ScoringAverage",2009
139,139,"Jason Bohn",NA,72.13,577,8,"TenthTeeLateRound1ScoringAverage",2009
140,140,"Matt Bettencourt",NA,72.14,1010,14,"TenthTeeLateRound1ScoringAverage",2009
140,140,"Webb Simpson",NA,72.14,505,7,"TenthTeeLateRound1ScoringAverage",2009
142,142,"Kirk Triplett",NA,72.17,433,6,"TenthTeeLateRound1ScoringAverage",2009
143,143,"Brendon Todd",NA,72.2,361,5,"TenthTeeLateRound1ScoringAverage",2009
144,144,"Steve Flesch",NA,72.25,578,8,"TenthTeeLateRound1ScoringAverage",2009
145,145,"Rich Beem",NA,72.33,434,6,"TenthTeeLateRound1ScoringAverage",2009
145,145,"Billy Mayfair",NA,72.33,434,6,"TenthTeeLateRound1ScoringAverage",2009
145,145,"Parker McLachlin",NA,72.33,217,3,"TenthTeeLateRound1ScoringAverage",2009
148,148,"Angel Cabrera",NA,72.4,362,5,"TenthTeeLateRound1ScoringAverage",2009
149,149,"Brian Vranesh",NA,72.43,507,7,"TenthTeeLateRound1ScoringAverage",2009
150,150,"Stuart Appleby",NA,72.5,290,4,"TenthTeeLateRound1ScoringAverage",2009
150,150,"Tommy Armour III",NA,72.5,145,2,"TenthTeeLateRound1ScoringAverage",2009
150,150,"Bill Haas",NA,72.5,290,4,"TenthTeeLateRound1ScoringAverage",2009
153,153,"David Duval",NA,72.57,508,7,"TenthTeeLateRound1ScoringAverage",2009
154,154,"Joe Durant",NA,72.6,363,5,"TenthTeeLateRound1ScoringAverage",2009
154,154,"Chris Stroud",NA,72.6,363,5,"TenthTeeLateRound1ScoringAverage",2009
156,156,"Marc Turnesa",NA,72.67,436,6,"TenthTeeLateRound1ScoringAverage",2009
157,157,"Ben Curtis",NA,72.75,291,4,"TenthTeeLateRound1ScoringAverage",2009
157,157,"Glen Day",NA,72.75,582,8,"TenthTeeLateRound1ScoringAverage",2009
157,157,"Brad Faxon",NA,72.75,291,4,"TenthTeeLateRound1ScoringAverage",2009
157,157,"Jeff Overton",NA,72.75,291,4,"TenthTeeLateRound1ScoringAverage",2009
161,161,"James Nitties",NA,72.86,510,7,"TenthTeeLateRound1ScoringAverage",2009
162,162,"Brandt Snedeker",NA,72.88,583,8,"TenthTeeLateRound1ScoringAverage",2009
163,163,"Adam Scott",NA,73,219,3,"TenthTeeLateRound1ScoringAverage",2009
164,164,"Bill Lunde",NA,73.14,512,7,"TenthTeeLateRound1ScoringAverage",2009
165,165,"Scott Piercy",NA,73.33,220,3,"TenthTeeLateRound1ScoringAverage",2009
166,166,"Tim Clark",NA,73.5,294,4,"TenthTeeLateRound1ScoringAverage",2009
166,166,"Joe Ogilvie",NA,73.5,147,2,"TenthTeeLateRound1ScoringAverage",2009
168,168,"Greg Kraft",NA,73.6,368,5,"TenthTeeLateRound1ScoringAverage",2009
169,169,"Jeff Maggert",NA,73.67,442,6,"TenthTeeLateRound1ScoringAverage",2009
170,170,"Peter Lonard",NA,73.71,516,7,"TenthTeeLateRound1ScoringAverage",2009
171,171,"Carl Pettersson",NA,73.75,590,8,"TenthTeeLateRound1ScoringAverage",2009
172,172,"Ernie Els",NA,74,148,2,"TenthTeeLateRound1ScoringAverage",2009
172,172,"Ryuji Imada",NA,74,370,5,"TenthTeeLateRound1ScoringAverage",2009
172,172,"Justin Leonard",NA,74,148,2,"TenthTeeLateRound1ScoringAverage",2009
172,172,"Corey Pavin",NA,74,444,6,"TenthTeeLateRound1ScoringAverage",2009
176,176,"Derek Fathauer",NA,74.14,519,7,"TenthTeeLateRound1ScoringAverage",2009
177,177,"Leif Olson",NA,74.4,372,5,"TenthTeeLateRound1ScoringAverage",2009
178,178,"Will Ma Kenzie",NA,74.67,224,3,"TenthTeeLateRound1ScoringAverage",2009
178,178,"Scott Sterling",NA,74.67,224,3,"TenthTeeLateRound1ScoringAverage",2009
180,180,"Eric Axley",NA,74.71,523,7,"TenthTeeLateRound1ScoringAverage",2009
181,181,"Martin Laird",NA,75,75,1,"TenthTeeLateRound1ScoringAverage",2009
181,181,"George McNeill",NA,75,75,1,"TenthTeeLateRound1ScoringAverage",2009
