"FirstTeeEarlyPar3ScoringAverage_RANKTHISWEEK_2011","FirstTeeEarlyPar3ScoringAverage_RANKLASTWEEK_2011","FirstTeeEarlyPar3ScoringAverage_PLAYERNAME_2011","FirstTeeEarlyPar3ScoringAverage_ROUNDS_2011","FirstTeeEarlyPar3ScoringAverage_AVG_2011","FirstTeeEarlyPar3ScoringAverage_TOTALSTROKES_2011","FirstTeeEarlyPar3ScoringAverage_TOTALHOLES_2011","stat_name","year"
137,137,"Kris Blanks",92,3.12,337,108,"FirstTeeEarlyPar3ScoringAverage",2011
137,137,"Bobby Gates",82,3.12,362,116,"FirstTeeEarlyPar3ScoringAverage",2011
137,137,"Lucas Glover",74,3.12,278,89,"FirstTeeEarlyPar3ScoringAverage",2011
137,137,"Hunter Haas",96,3.12,352,113,"FirstTeeEarlyPar3ScoringAverage",2011
137,137,"William McGirt",103,3.12,312,100,"FirstTeeEarlyPar3ScoringAverage",2011
137,137,"Nick OHern",89,3.12,268,86,"FirstTeeEarlyPar3ScoringAverage",2011
137,137,"Carl Pettersson",95,3.12,412,132,"FirstTeeEarlyPar3ScoringAverage",2011
137,137,"Tag Ridings",87,3.12,374,120,"FirstTeeEarlyPar3ScoringAverage",2011
145,145,"Joseph Bramlett",73,3.13,313,100,"FirstTeeEarlyPar3ScoringAverage",2011
145,145,"Matt Jones",71,3.13,316,101,"FirstTeeEarlyPar3ScoringAverage",2011
145,145,"Troy Matteson",91,3.13,369,118,"FirstTeeEarlyPar3ScoringAverage",2011
145,145,"Nate Smith",66,3.13,241,77,"FirstTeeEarlyPar3ScoringAverage",2011
145,145,"Josh Teater",104,3.13,466,149,"FirstTeeEarlyPar3ScoringAverage",2011
150,150,"David Duval",67,3.14,305,97,"FirstTeeEarlyPar3ScoringAverage",2011
150,150,"Ernie Els",71,3.14,245,78,"FirstTeeEarlyPar3ScoringAverage",2011
150,150,"Ryuji Imada",83,3.14,392,125,"FirstTeeEarlyPar3ScoringAverage",2011
150,150,"Robert Karlsson",61,3.14,289,92,"FirstTeeEarlyPar3ScoringAverage",2011
150,150,"Sean OHair",71,3.14,330,105,"FirstTeeEarlyPar3ScoringAverage",2011
150,150,"Rory Sabbatini",85,3.14,443,141,"FirstTeeEarlyPar3ScoringAverage",2011
156,156,"Ricky Barnes",78,3.15,280,89,"FirstTeeEarlyPar3ScoringAverage",2011
156,156,"Harrison Frazar",58,3.15,280,89,"FirstTeeEarlyPar3ScoringAverage",2011
156,156,"Tom Gillis",55,3.15,302,96,"FirstTeeEarlyPar3ScoringAverage",2011
156,156,"Fabian Gomez",84,3.15,280,89,"FirstTeeEarlyPar3ScoringAverage",2011
156,156,"Sung Kang",63,3.15,227,72,"FirstTeeEarlyPar3ScoringAverage",2011
156,156,"Vijay Singh",79,3.15,277,88,"FirstTeeEarlyPar3ScoringAverage",2011
162,162,"Dustin Johnson",72,3.16,250,79,"FirstTeeEarlyPar3ScoringAverage",2011
163,163,"Stephen Ames",69,3.17,222,70,"FirstTeeEarlyPar3ScoringAverage",2011
163,163,"Matt Bettencourt",84,3.17,361,114,"FirstTeeEarlyPar3ScoringAverage",2011
163,163,"Kevin Kisner",70,3.17,317,100,"FirstTeeEarlyPar3ScoringAverage",2011
163,163,"Zack Miller",86,3.17,364,115,"FirstTeeEarlyPar3ScoringAverage",2011
163,163,"Kevin Streelman",90,3.17,406,128,"FirstTeeEarlyPar3ScoringAverage",2011
168,168,"Woody Austin",59,3.18,251,79,"FirstTeeEarlyPar3ScoringAverage",2011
168,168,"Geoff Ogilvy",69,3.18,312,98,"FirstTeeEarlyPar3ScoringAverage",2011
168,168,"Jim Renner",65,3.18,270,85,"FirstTeeEarlyPar3ScoringAverage",2011
171,171,"Alex Cejka",59,3.19,287,90,"FirstTeeEarlyPar3ScoringAverage",2011
171,171,"Alex Prugh",82,3.19,415,130,"FirstTeeEarlyPar3ScoringAverage",2011
173,173,"Rocco Mediate",53,3.2,205,64,"FirstTeeEarlyPar3ScoringAverage",2011
174,174,"Aaron Baddeley",77,3.21,257,80,"FirstTeeEarlyPar3ScoringAverage",2011
174,174,"Bubba Watson",85,3.21,292,91,"FirstTeeEarlyPar3ScoringAverage",2011
176,176,"Sergio Garcia",61,3.22,193,60,"FirstTeeEarlyPar3ScoringAverage",2011
176,176,"Jarrod Lyle",83,3.22,248,77,"FirstTeeEarlyPar3ScoringAverage",2011
176,176,"Jeff Overton",92,3.22,415,129,"FirstTeeEarlyPar3ScoringAverage",2011
179,179,"Stuart Appleby",65,3.23,268,83,"FirstTeeEarlyPar3ScoringAverage",2011
179,179,"Robert Garrigus",83,3.23,413,128,"FirstTeeEarlyPar3ScoringAverage",2011
179,179,"JP Hayes",56,3.23,155,48,"FirstTeeEarlyPar3ScoringAverage",2011
182,182,"Jhonattan Vegas",84,3.25,260,80,"FirstTeeEarlyPar3ScoringAverage",2011
183,183,"Rich Beem",53,3.26,215,66,"FirstTeeEarlyPar3ScoringAverage",2011
184,184,"Paul Goydos",81,3.28,243,74,"FirstTeeEarlyPar3ScoringAverage",2011
184,184,"Adam Scott",60,3.28,128,39,"FirstTeeEarlyPar3ScoringAverage",2011
186,186,"Daniel Summerhays",75,3.34,311,93,"FirstTeeEarlyPar3ScoringAverage",2011
