"Total1Putts1520_RANKTHISWEEK_2014","Total1Putts1520_RANKLASTWEEK_2014","Total1Putts1520_PLAYERNAME_2014","Total1Putts1520_ROUNDS_2014","Total1Putts1520_TOTAL_2014","Total1Putts1520_TOTALFORALLDISTANCES_2014","Total1Putts1520_PCTOFALL1PUTTS_2014","stat_name","year"
76,76,"Sean OHair",77,23,473,4.9,"Total1Putts1520",2014
76,76,"Pat Perez",84,23,540,4.3,"Total1Putts1520",2014
76,76,"Jimmy Walker",98,23,539,4.3,"Total1Putts1520",2014
84,84,"Erik Compton",88,22,545,4,"Total1Putts1520",2014
84,84,"Harris English",95,22,506,4.3,"Total1Putts1520",2014
84,84,"Jim Furyk",84,22,463,4.8,"Total1Putts1520",2014
84,84,"Billy Hurley III",86,22,492,4.5,"Total1Putts1520",2014
84,84,"Jason Kokrak",65,22,431,5.1,"Total1Putts1520",2014
84,84,"Richard Lee",80,22,471,4.7,"Total1Putts1520",2014
84,84,"Hunter Mahan",88,22,507,4.3,"Total1Putts1520",2014
84,84,"Ben Martin",80,22,448,4.9,"Total1Putts1520",2014
84,84,"Troy Merritt",62,22,387,5.7,"Total1Putts1520",2014
84,84,"Adam Scott",68,22,413,5.3,"Total1Putts1520",2014
84,84,"Webb Simpson",87,22,541,4.1,"Total1Putts1520",2014
84,84,"Kyle Stanley",87,22,432,5.1,"Total1Putts1520",2014
84,84,"Nicholas Thompson",85,22,444,5,"Total1Putts1520",2014
84,84,"Tim Wilkinson",86,22,542,4.1,"Total1Putts1520",2014
98,98,"Ben Curtis",77,21,446,4.7,"Total1Putts1520",2014
98,98,"Graham DeLaet",80,21,423,5,"Total1Putts1520",2014
98,98,"Ernie Els",85,21,474,4.4,"Total1Putts1520",2014
98,98,"Derek Ernst",80,21,412,5.1,"Total1Putts1520",2014
98,98,"Martin Flores",85,21,467,4.5,"Total1Putts1520",2014
98,98,"Trevor Immelman",84,21,434,4.8,"Total1Putts1520",2014
98,98,"Andrew Loupe",65,21,373,5.6,"Total1Putts1520",2014
98,98,"Davis Love III",74,21,425,4.9,"Total1Putts1520",2014
98,98,"Seung Yul Noh",92,21,534,3.9,"Total1Putts1520",2014
98,98,"Patrick Reed",92,21,544,3.9,"Total1Putts1520",2014
98,98,"Kevin Streelman",79,21,442,4.8,"Total1Putts1520",2014
98,98,"Josh Teater",90,21,492,4.3,"Total1Putts1520",2014
98,98,"Johnson Wagner",69,21,387,5.4,"Total1Putts1520",2014
111,111,"Stewart Cink",91,20,494,4,"Total1Putts1520",2014
111,111,"Martin Kaymer",65,20,338,5.9,"Total1Putts1520",2014
111,111,"DH Lee",54,20,324,6.2,"Total1Putts1520",2014
111,111,"Justin Leonard",75,20,484,4.1,"Total1Putts1520",2014
111,111,"Rory McIlroy",66,20,376,5.3,"Total1Putts1520",2014
111,111,"Jeff Overton",80,20,475,4.2,"Total1Putts1520",2014
111,111,"Mike Weir",69,20,421,4.8,"Total1Putts1520",2014
111,111,"Lee Westwood",57,20,333,6,"Total1Putts1520",2014
111,111,"Gary Woodland",93,20,504,4,"Total1Putts1520",2014
120,120,"Tim Clark",75,19,459,4.1,"Total1Putts1520",2014
120,120,"Ken Duke",80,19,453,4.2,"Total1Putts1520",2014
120,120,"Gonzalo Fdez Castano",83,19,526,3.6,"Total1Putts1520",2014
120,120,"John Huh",87,19,482,3.9,"Total1Putts1520",2014
120,120,"Jerry Kelly",80,19,486,3.9,"Total1Putts1520",2014
120,120,"Hudson Swafford",75,19,344,5.5,"Total1Putts1520",2014
120,120,"David Toms",64,19,373,5.1,"Total1Putts1520",2014
127,127,"Brian Gay",81,18,497,3.6,"Total1Putts1520",2014
127,127,"Matt Jones",83,18,429,4.2,"Total1Putts1520",2014
127,127,"Will Ma Kenzie",82,18,512,3.5,"Total1Putts1520",2014
127,127,"Bryce Molder",77,18,457,3.9,"Total1Putts1520",2014
127,127,"John Rollins",84,18,420,4.3,"Total1Putts1520",2014
127,127,"Justin Rose",70,18,380,4.7,"Total1Putts1520",2014
127,127,"Andrew Svoboda",77,18,427,4.2,"Total1Putts1520",2014
127,127,"Bo Van Pelt",83,18,447,4,"Total1Putts1520",2014
127,127,"YE Yang",79,18,444,4.1,"Total1Putts1520",2014
136,136,"Chad Collins",78,17,453,3.8,"Total1Putts1520",2014
136,136,"Rickie Fowler",91,17,477,3.6,"Total1Putts1520",2014
136,136,"Chesson Hadley",84,17,504,3.4,"Total1Putts1520",2014
136,136,"Phil Mickelson",71,17,402,4.2,"Total1Putts1520",2014
136,136,"Shawn Stefani",60,17,399,4.3,"Total1Putts1520",2014
141,141,"Luke Donald",57,16,337,4.7,"Total1Putts1520",2014
141,141,"Brad Fritsch",50,16,276,5.8,"Total1Putts1520",2014
141,141,"Tommy Gainey",73,16,425,3.8,"Total1Putts1520",2014
141,141,"John Peterson",62,16,357,4.5,"Total1Putts1520",2014
141,141,"Jhonattan Vegas",77,16,417,3.8,"Total1Putts1520",2014
141,141,"Charlie Wi",72,16,473,3.4,"Total1Putts1520",2014
141,141,"Mark Wilson",69,16,373,4.3,"Total1Putts1520",2014
148,148,"Brooks Koepka",56,15,303,5,"Total1Putts1520",2014
148,148,"DA Points",75,15,373,4,"Total1Putts1520",2014
148,148,"Ian Poulter",57,15,319,4.7,"Total1Putts1520",2014
148,148,"Kevin Tway",64,15,293,5.1,"Total1Putts1520",2014
152,152,"Jonas Blixt",64,14,315,4.4,"Total1Putts1520",2014
152,152,"Chad Campbell",57,14,277,5.1,"Total1Putts1520",2014
152,152,"Bud Cauley",56,14,307,4.6,"Total1Putts1520",2014
152,152,"Jason Day",54,14,255,5.5,"Total1Putts1520",2014
152,152,"Jason Dufner",57,14,282,5,"Total1Putts1520",2014
152,152,"Lucas Glover",68,14,278,5,"Total1Putts1520",2014
152,152,"Dustin Johnson",58,14,294,4.8,"Total1Putts1520",2014
152,152,"Jamie Lovemark",64,14,320,4.4,"Total1Putts1520",2014
152,152,"Jeff Maggert",54,14,298,4.7,"Total1Putts1520",2014
152,152,"Hideki Matsuyama",82,14,480,2.9,"Total1Putts1520",2014
162,162,"Briny Baird",50,13,306,4.2,"Total1Putts1520",2014
162,162,"Paul Casey",56,13,334,3.9,"Total1Putts1520",2014
162,162,"Spencer Levin",59,13,340,3.8,"Total1Putts1520",2014
165,165,"Woody Austin",63,12,402,3,"Total1Putts1520",2014
165,165,"Sergio Garcia",61,12,295,4.1,"Total1Putts1520",2014
165,165,"Henrik Stenson",56,12,252,4.8,"Total1Putts1520",2014
165,165,"Boo Weekley",73,12,328,3.7,"Total1Putts1520",2014
169,169,"Kevin Stadler",90,11,398,2.8,"Total1Putts1520",2014
169,169,"Nick Watney",80,11,385,2.9,"Total1Putts1520",2014
171,171,"Jim Herman",62,10,314,3.2,"Total1Putts1520",2014
171,171,"Martin Laird",66,10,342,2.9,"Total1Putts1520",2014
171,171,"Will Wilcox",51,10,256,3.9,"Total1Putts1520",2014
174,174,"Bronson La Cassie",51,9,261,3.4,"Total1Putts1520",2014
175,175,"Troy Matteson",62,8,322,2.5,"Total1Putts1520",2014
175,175,"Louis Oosthuizen",50,8,208,3.8,"Total1Putts1520",2014
177,177,"Jim Renner",61,7,334,2.1,"Total1Putts1520",2014
