"Back9Par4ScoringAverage_RANKTHISWEEK_2005","Back9Par4ScoringAverage_RANKLASTWEEK_2005","Back9Par4ScoringAverage_PLAYERNAME_2005","Back9Par4ScoringAverage_ROUNDS_2005","Back9Par4ScoringAverage_AVG_2005","Back9Par4ScoringAverage_TOTALSTROKES_2005","Back9Par4ScoringAverage_TOTALHOLES_2005","stat_name","year"
1,1,"Tiger Woods",76,3.93,1584,403,"Back9Par4ScoringAverage",2005
2,2,"Jim Furyk",94,3.98,2004,503,"Back9Par4ScoringAverage",2005
2,2,"Jonathan Kaye",77,3.98,1593,400,"Back9Par4ScoringAverage",2005
4,4,"Olin Browne",99,3.99,2013,504,"Back9Par4ScoringAverage",2005
4,4,"JJ Henry",102,3.99,2097,525,"Back9Par4ScoringAverage",2005
4,4,"Phil Mickelson",81,3.99,1579,396,"Back9Par4ScoringAverage",2005
4,4,"Vijay Singh",111,3.99,2364,592,"Back9Par4ScoringAverage",2005
8,8,"Jeff Brehaut",71,4,1419,355,"Back9Par4ScoringAverage",2005
8,8,"Richard Johnson",50,4,1063,266,"Back9Par4ScoringAverage",2005
8,8,"Geoff Ogilvy",97,4,1987,497,"Back9Par4ScoringAverage",2005
8,8,"Loren Roberts",54,4,1157,289,"Back9Par4ScoringAverage",2005
8,8,"John Senden",101,4,2099,525,"Back9Par4ScoringAverage",2005
8,8,"Heath Slocum",103,4,2082,520,"Back9Par4ScoringAverage",2005
8,8,"Mario Tiziani",67,4,1385,346,"Back9Par4ScoringAverage",2005
15,15,"Jose Maria Olazabal",55,4.01,1159,289,"Back9Par4ScoringAverage",2005
15,15,"Joey Sindelar",104,4.01,2174,542,"Back9Par4ScoringAverage",2005
15,15,"Vaughn Taylor",99,4.01,2104,525,"Back9Par4ScoringAverage",2005
15,15,"DJ Trahan",81,4.01,1641,409,"Back9Par4ScoringAverage",2005
15,15,"Bob Tway",87,4.01,1770,441,"Back9Par4ScoringAverage",2005
15,15,"Scott Verplank",87,4.01,1854,462,"Back9Par4ScoringAverage",2005
21,21,"Doug Barron",70,4.02,1507,375,"Back9Par4ScoringAverage",2005
21,21,"Jason Bohn",91,4.02,1952,486,"Back9Par4ScoringAverage",2005
21,21,"Fred Couples",72,4.02,1461,363,"Back9Par4ScoringAverage",2005
21,21,"Bob Estes",92,4.02,1986,494,"Back9Par4ScoringAverage",2005
21,21,"Dan Forsman",52,4.02,1046,260,"Back9Par4ScoringAverage",2005
21,21,"Retief Goosen",71,4.02,1342,334,"Back9Par4ScoringAverage",2005
21,21,"Dudley Hart",84,4.02,1777,442,"Back9Par4ScoringAverage",2005
21,21,"Billy Mayfair",114,4.02,2346,584,"Back9Par4ScoringAverage",2005
21,21,"Tom Pernice Jr",111,4.02,2273,566,"Back9Par4ScoringAverage",2005
21,21,"Justin Rose",99,4.02,2009,500,"Back9Par4ScoringAverage",2005
21,21,"Joey Snyder III",102,4.02,2091,520,"Back9Par4ScoringAverage",2005
21,21,"Darron Stiles",78,4.02,1617,402,"Back9Par4ScoringAverage",2005
33,33,"Tommy Armour III",103,4.03,2194,545,"Back9Par4ScoringAverage",2005
33,33,"Briny Baird",98,4.03,2065,512,"Back9Par4ScoringAverage",2005
33,33,"Chad Campbell",95,4.03,2015,500,"Back9Par4ScoringAverage",2005
33,33,"Marco Dawson",82,4.03,1756,436,"Back9Par4ScoringAverage",2005
33,33,"Sergio Garcia",73,4.03,1536,381,"Back9Par4ScoringAverage",2005
33,33,"Brian Gay",101,4.03,2100,521,"Back9Par4ScoringAverage",2005
33,33,"JP Hayes",63,4.03,1357,337,"Back9Par4ScoringAverage",2005
33,33,"Tim Herron",100,4.03,2110,524,"Back9Par4ScoringAverage",2005
33,33,"Charles Howell III",95,4.03,1924,478,"Back9Par4ScoringAverage",2005
33,33,"Brandt Jobe",96,4.03,1993,494,"Back9Par4ScoringAverage",2005
33,33,"Davis Love III",80,4.03,1621,402,"Back9Par4ScoringAverage",2005
33,33,"Jeff Maggert",79,4.03,1596,396,"Back9Par4ScoringAverage",2005
33,33,"Sean OHair",103,4.03,2153,534,"Back9Par4ScoringAverage",2005
33,33,"Kenny Perry",82,4.03,1771,439,"Back9Par4ScoringAverage",2005
33,33,"John Rollins",97,4.03,2051,509,"Back9Par4ScoringAverage",2005
33,33,"Hidemichi Tanaka",106,4.03,2152,534,"Back9Par4ScoringAverage",2005
33,33,"Roland Thatcher",75,4.03,1548,384,"Back9Par4ScoringAverage",2005
33,33,"David Toms",87,4.03,1674,415,"Back9Par4ScoringAverage",2005
33,33,"Kirk Triplett",55,4.03,1096,272,"Back9Par4ScoringAverage",2005
52,52,"Michael Allen",90,4.04,1957,484,"Back9Par4ScoringAverage",2005
