"GIRPercentageLess125yards_RANKTHISWEEK_2013","GIRPercentageLess125yards_RANKLASTWEEK_2013","GIRPercentageLess125yards_PLAYERNAME_2013","GIRPercentageLess125yards_ROUNDS_2013","GIRPercentageLess125yards_Pct_2013","GIRPercentageLess125yards_GREENSHIT_2013","GIRPercentageLess125yards_TOTALHOLES_2013","GIRPercentageLess125yards_RELATIVETOPAR_2013","stat_name","year"
37,37,"Keegan Bradley",88,84.12,339,403,-0.49,"GIRPercentageLess125yards",2013
38,38,"Fabian Gomez",65,84.11,217,258,-0.44,"GIRPercentageLess125yards",2013
39,39,"Luke Donald",60,84.08,169,201,-0.47,"GIRPercentageLess125yards",2013
40,40,"Doug LaBelle II",72,84.06,211,251,-0.43,"GIRPercentageLess125yards",2013
41,41,"Pat Perez",69,84.03,263,313,-0.45,"GIRPercentageLess125yards",2013
42,42,"Kevin Chappell",80,83.97,309,368,-0.45,"GIRPercentageLess125yards",2013
43,43,"Chris Stroud",88,83.9,297,354,-0.44,"GIRPercentageLess125yards",2013
44,44,"Lee Williams",62,83.88,203,242,-0.37,"GIRPercentageLess125yards",2013
45,45,"Robert Allenby",58,83.87,182,217,-0.34,"GIRPercentageLess125yards",2013
46,46,"Stuart Appleby",88,83.78,310,370,-0.4,"GIRPercentageLess125yards",2013
47,47,"DH Lee",65,83.64,225,269,-0.47,"GIRPercentageLess125yards",2013
47,47,"Charlie Wi",75,83.64,225,269,-0.43,"GIRPercentageLess125yards",2013
49,49,"Daniel Summerhays",83,83.63,332,397,-0.49,"GIRPercentageLess125yards",2013
50,50,"Marc Leishman",77,83.44,262,314,-0.44,"GIRPercentageLess125yards",2013
50,50,"Phil Mickelson",78,83.44,272,326,-0.56,"GIRPercentageLess125yards",2013
52,52,"Bobby Gates",49,83.43,151,181,-0.32,"GIRPercentageLess125yards",2013
52,52,"Padraig Harrington",52,83.43,146,175,-0.42,"GIRPercentageLess125yards",2013
54,54,"Will Claxton",67,83.39,236,283,-0.35,"GIRPercentageLess125yards",2013
54,54,"George McNeill",68,83.39,251,301,-0.43,"GIRPercentageLess125yards",2013
56,56,"Adam Scott",61,83.33,200,240,-0.53,"GIRPercentageLess125yards",2013
57,57,"Chez Reavie",72,83.28,254,305,-0.37,"GIRPercentageLess125yards",2013
58,58,"Bubba Watson",76,83.17,346,416,-0.42,"GIRPercentageLess125yards",2013
59,59,"David Hearn",88,83.15,296,356,-0.42,"GIRPercentageLess125yards",2013
60,60,"Alistair Presnell",59,83.11,187,225,-0.42,"GIRPercentageLess125yards",2013
61,61,"Brandt Jobe",62,83.05,196,236,-0.46,"GIRPercentageLess125yards",2013
62,62,"Jeff Maggert",63,83.04,235,283,-0.37,"GIRPercentageLess125yards",2013
63,63,"Justin Hicks",79,82.99,244,294,-0.39,"GIRPercentageLess125yards",2013
64,64,"William McGirt",75,82.92,301,363,-0.43,"GIRPercentageLess125yards",2013
65,65,"James Hahn",78,82.87,266,321,-0.47,"GIRPercentageLess125yards",2013
65,65,"Brandt Snedeker",79,82.87,237,286,-0.55,"GIRPercentageLess125yards",2013
67,67,"Robert Streb",75,82.85,256,309,-0.39,"GIRPercentageLess125yards",2013
68,68,"Bo Van Pelt",72,82.76,216,261,-0.45,"GIRPercentageLess125yards",2013
69,69,"Luke List",65,82.73,230,278,-0.45,"GIRPercentageLess125yards",2013
70,70,"Steve LeBrun",66,82.67,229,277,-0.4,"GIRPercentageLess125yards",2013
71,71,"Greg Chalmers",77,82.57,270,327,-0.48,"GIRPercentageLess125yards",2013
72,72,"Boo Weekley",100,82.53,378,458,-0.38,"GIRPercentageLess125yards",2013
73,73,"Eric Meierdierks",48,82.52,170,206,-0.34,"GIRPercentageLess125yards",2013
74,74,"Matt Kuchar",93,82.5,297,360,-0.49,"GIRPercentageLess125yards",2013
75,75,"John Merrick",79,82.45,263,319,-0.45,"GIRPercentageLess125yards",2013
76,76,"Jason Dufner",78,82.44,291,353,-0.38,"GIRPercentageLess125yards",2013
77,77,"Nicolas Colsaerts",50,82.38,173,210,-0.38,"GIRPercentageLess125yards",2013
78,78,"Mark Wilson",56,82.35,196,238,-0.36,"GIRPercentageLess125yards",2013
79,79,"Charles Howell III",87,82.31,349,424,-0.48,"GIRPercentageLess125yards",2013
79,79,"Rory Sabbatini",86,82.31,335,407,-0.47,"GIRPercentageLess125yards",2013
81,81,"Harris English",95,82.28,339,412,-0.49,"GIRPercentageLess125yards",2013
81,81,"Freddie Jacobson",63,82.28,195,237,-0.46,"GIRPercentageLess125yards",2013
83,83,"Kevin Streelman",86,82.25,278,338,-0.48,"GIRPercentageLess125yards",2013
84,84,"Bob Estes",66,82.24,213,259,-0.41,"GIRPercentageLess125yards",2013
85,85,"John Huh",88,82.2,291,354,-0.37,"GIRPercentageLess125yards",2013
85,85,"Jason Kokrak",78,82.2,314,382,-0.51,"GIRPercentageLess125yards",2013
87,87,"Ken Duke",87,82.16,281,342,-0.37,"GIRPercentageLess125yards",2013
88,88,"John Rollins",77,82.15,290,353,-0.42,"GIRPercentageLess125yards",2013
89,89,"Stephen Ames",49,82.14,138,168,-0.47,"GIRPercentageLess125yards",2013
89,89,"DJ Trahan",48,82.14,161,196,-0.37,"GIRPercentageLess125yards",2013
91,91,"Luke Guthrie",82,81.99,264,322,-0.47,"GIRPercentageLess125yards",2013
91,91,"Brendan Steele",86,81.99,305,372,-0.42,"GIRPercentageLess125yards",2013
93,93,"Ernie Els",63,81.97,191,233,-0.45,"GIRPercentageLess125yards",2013
94,94,"Cameron Tringale",80,81.94,304,371,-0.44,"GIRPercentageLess125yards",2013
95,95,"DA Points",87,81.93,263,321,-0.42,"GIRPercentageLess125yards",2013
96,96,"Billy Horschel",96,81.92,367,448,-0.49,"GIRPercentageLess125yards",2013
97,97,"Martin Laird",68,81.85,212,259,-0.46,"GIRPercentageLess125yards",2013
97,97,"Henrik Norlander",70,81.85,230,281,-0.45,"GIRPercentageLess125yards",2013
99,99,"Kevin Stadler",83,81.77,323,395,-0.46,"GIRPercentageLess125yards",2013
100,100,"Andrew Svoboda",46,81.71,143,175,-0.41,"GIRPercentageLess125yards",2013
101,101,"Jerry Kelly",75,81.7,250,306,-0.38,"GIRPercentageLess125yards",2013
102,102,"Ryan Moore",72,81.69,232,284,-0.47,"GIRPercentageLess125yards",2013
103,103,"James Driscoll",76,81.66,236,289,-0.4,"GIRPercentageLess125yards",2013
104,104,"David Mathis",71,81.62,222,272,-0.38,"GIRPercentageLess125yards",2013
105,105,"Jordan Spieth",82,81.57,301,369,-0.47,"GIRPercentageLess125yards",2013
106,106,"Brad Fritsch",81,81.54,265,325,-0.45,"GIRPercentageLess125yards",2013
106,106,"Mike Weir",60,81.54,159,195,-0.46,"GIRPercentageLess125yards",2013
108,108,"Cameron Percy",68,81.44,237,291,-0.37,"GIRPercentageLess125yards",2013
109,109,"Charley Hoffman",84,81.41,324,398,-0.51,"GIRPercentageLess125yards",2013
110,110,"Geoff Ogilvy",57,81.4,175,215,-0.31,"GIRPercentageLess125yards",2013
111,111,"Matt Jones",83,81.39,293,360,-0.49,"GIRPercentageLess125yards",2013
112,112,"Nicholas Thompson",99,81.35,362,445,-0.43,"GIRPercentageLess125yards",2013
113,113,"Steven Bowditch",67,81.33,270,332,-0.46,"GIRPercentageLess125yards",2013
113,113,"Johnson Wagner",64,81.33,196,241,-0.37,"GIRPercentageLess125yards",2013
115,115,"Rory McIlroy",56,81.3,213,262,-0.47,"GIRPercentageLess125yards",2013
116,116,"Martin Flores",83,81.28,330,406,-0.44,"GIRPercentageLess125yards",2013
117,117,"Michael Thompson",66,81.22,173,213,-0.42,"GIRPercentageLess125yards",2013
118,118,"Carl Pettersson",82,81.21,281,346,-0.42,"GIRPercentageLess125yards",2013
119,119,"Brian Davis",91,81.19,341,420,-0.44,"GIRPercentageLess125yards",2013
120,120,"Martin Kaymer",61,81.16,168,207,-0.4,"GIRPercentageLess125yards",2013
121,121,"Bill Haas",85,81.13,301,371,-0.42,"GIRPercentageLess125yards",2013
122,122,"Dustin Johnson",71,81.05,231,285,-0.49,"GIRPercentageLess125yards",2013
123,123,"Nick Watney",88,80.99,328,405,-0.44,"GIRPercentageLess125yards",2013
124,124,"Camilo Villegas",79,80.97,234,289,-0.49,"GIRPercentageLess125yards",2013
125,125,"Jason Bohn",70,80.91,250,309,-0.43,"GIRPercentageLess125yards",2013
126,126,"Ben Kohles",75,80.81,219,271,-0.37,"GIRPercentageLess125yards",2013
127,127,"Jeff Overton",78,80.74,327,405,-0.41,"GIRPercentageLess125yards",2013
128,128,"Robert Karlsson",56,80.68,142,176,-0.43,"GIRPercentageLess125yards",2013
129,129,"Casey Wittenberg",72,80.61,212,263,-0.4,"GIRPercentageLess125yards",2013
130,130,"Morgan Hoffmann",64,80.55,236,293,-0.47,"GIRPercentageLess125yards",2013
131,131,"Bud Cauley",67,80.43,226,281,-0.46,"GIRPercentageLess125yards",2013
131,131,"Lee Westwood",70,80.43,226,281,-0.42,"GIRPercentageLess125yards",2013
133,133,"Charlie Beljan",62,80.35,229,285,-0.41,"GIRPercentageLess125yards",2013
133,133,"Ryo Ishikawa",72,80.35,229,285,-0.35,"GIRPercentageLess125yards",2013
135,135,"David Lynn",70,80.29,224,279,-0.42,"GIRPercentageLess125yards",2013
136,136,"Vaughn Taylor",50,80.2,162,202,-0.48,"GIRPercentageLess125yards",2013
137,137,"David Lingmerth",68,80.07,229,286,-0.42,"GIRPercentageLess125yards",2013
138,138,"Richard Lee",81,79.94,259,324,-0.41,"GIRPercentageLess125yards",2013
139,139,"Dicky Pride",71,79.92,207,259,-0.44,"GIRPercentageLess125yards",2013
140,140,"Matt Every",89,79.87,365,457,-0.5,"GIRPercentageLess125yards",2013
141,141,"Andres Romero",63,79.86,222,278,-0.43,"GIRPercentageLess125yards",2013
142,142,"Ben Crane",62,79.77,205,257,-0.45,"GIRPercentageLess125yards",2013
143,143,"David Toms",49,79.59,117,147,-0.37,"GIRPercentageLess125yards",2013
144,144,"Darron Stiles",51,79.58,152,191,-0.41,"GIRPercentageLess125yards",2013
145,145,"Charl Schwartzel",69,79.55,214,269,-0.58,"GIRPercentageLess125yards",2013
146,146,"Rickie Fowler",75,79.54,241,303,-0.5,"GIRPercentageLess125yards",2013
147,147,"Russell Henley",80,79.38,254,320,-0.46,"GIRPercentageLess125yards",2013
148,148,"Greg Owen",73,79.35,269,339,-0.42,"GIRPercentageLess125yards",2013
149,149,"Scott Piercy",78,79.32,280,353,-0.46,"GIRPercentageLess125yards",2013
150,150,"Brian Harman",89,79.18,327,413,-0.42,"GIRPercentageLess125yards",2013
151,151,"Jason Day",86,79.15,262,331,-0.49,"GIRPercentageLess125yards",2013
151,151,"Derek Ernst",58,79.15,205,259,-0.4,"GIRPercentageLess125yards",2013
153,153,"Josh Teater",86,79.08,257,325,-0.47,"GIRPercentageLess125yards",2013
154,154,"Kyle Stanley",71,79.01,286,362,-0.46,"GIRPercentageLess125yards",2013
155,155,"Scott Gardiner",61,78.91,217,275,-0.38,"GIRPercentageLess125yards",2013
156,156,"Brian Stuard",78,78.85,205,260,-0.39,"GIRPercentageLess125yards",2013
157,157,"Tim Herron",45,78.67,166,211,-0.45,"GIRPercentageLess125yards",2013
158,158,"Ted Potter Jr",65,78.65,210,267,-0.37,"GIRPercentageLess125yards",2013
159,159,"Sangmoon Bae",83,78.61,261,332,-0.45,"GIRPercentageLess125yards",2013
160,160,"Scott Brown",65,78.57,231,294,-0.45,"GIRPercentageLess125yards",2013
160,160,"Troy Matteson",68,78.57,231,294,-0.4,"GIRPercentageLess125yards",2013
162,162,"Patrick Reed",83,78.46,306,390,-0.46,"GIRPercentageLess125yards",2013
163,163,"Colt Knost",69,78.26,180,230,-0.46,"GIRPercentageLess125yards",2013
163,163,"Graeme McDowell",53,78.26,144,184,-0.4,"GIRPercentageLess125yards",2013
165,165,"Ian Poulter",59,78.04,167,214,-0.41,"GIRPercentageLess125yards",2013
166,166,"Tommy Gainey",84,78,312,400,-0.44,"GIRPercentageLess125yards",2013
167,167,"Angel Cabrera",73,77.85,232,298,-0.45,"GIRPercentageLess125yards",2013
168,168,"YE Yang",56,77.58,128,165,-0.48,"GIRPercentageLess125yards",2013
169,169,"Ryan Palmer",79,77.53,283,365,-0.52,"GIRPercentageLess125yards",2013
170,170,"Jonas Blixt",76,77.35,263,340,-0.44,"GIRPercentageLess125yards",2013
171,171,"Aaron Baddeley",68,77.33,232,300,-0.52,"GIRPercentageLess125yards",2013
172,172,"Brian Gay",79,77.23,234,303,-0.4,"GIRPercentageLess125yards",2013
173,173,"Scott Stallings",79,77.19,308,399,-0.46,"GIRPercentageLess125yards",2013
174,174,"Lucas Glover",65,77.17,213,276,-0.49,"GIRPercentageLess125yards",2013
175,175,"Peter Hanson",45,77.02,124,161,-0.52,"GIRPercentageLess125yards",2013
176,176,"Ben Curtis",59,76.65,174,227,-0.36,"GIRPercentageLess125yards",2013
177,177,"Tom Gillis",69,76.11,223,293,-0.39,"GIRPercentageLess125yards",2013
178,178,"Sean OHair",56,75.97,196,258,-0.39,"GIRPercentageLess125yards",2013
179,179,"Justin Bolli",59,74.16,155,209,-0.36,"GIRPercentageLess125yards",2013
180,180,"Shawn Stefani",63,73.21,194,265,-0.48,"GIRPercentageLess125yards",2013
