"TenthTeeLateRound2ScoringAverage_RANKTHISWEEK_2012","TenthTeeLateRound2ScoringAverage_RANKLASTWEEK_2012","TenthTeeLateRound2ScoringAverage_PLAYERNAME_2012","TenthTeeLateRound2ScoringAverage__2012","TenthTeeLateRound2ScoringAverage_AVG_2012","TenthTeeLateRound2ScoringAverage_TOTALSTROKES_2012","TenthTeeLateRound2ScoringAverage_TOTALROUNDS_2012","stat_name","year"
40,40,"Tim Clark",NA,70.2,351,5,"TenthTeeLateRound2ScoringAverage",2012
42,42,"David Hearn",NA,70.22,632,9,"TenthTeeLateRound2ScoringAverage",2012
42,42,"Chris Kirk",NA,70.22,632,9,"TenthTeeLateRound2ScoringAverage",2012
44,44,"Jhonattan Vegas",NA,70.25,562,8,"TenthTeeLateRound2ScoringAverage",2012
45,45,"Charles Howell III",NA,70.3,703,10,"TenthTeeLateRound2ScoringAverage",2012
46,46,"JB Holmes",NA,70.33,211,3,"TenthTeeLateRound2ScoringAverage",2012
46,46,"Danny Lee",NA,70.33,422,6,"TenthTeeLateRound2ScoringAverage",2012
46,46,"Louis Oosthuizen",NA,70.33,422,6,"TenthTeeLateRound2ScoringAverage",2012
49,49,"Jason Bohn",NA,70.4,704,10,"TenthTeeLateRound2ScoringAverage",2012
50,50,"Chris DiMarco",NA,70.44,634,9,"TenthTeeLateRound2ScoringAverage",2012
51,51,"Kevin Chappell",NA,70.5,423,6,"TenthTeeLateRound2ScoringAverage",2012
51,51,"Jerry Kelly",NA,70.5,564,8,"TenthTeeLateRound2ScoringAverage",2012
51,51,"Graeme McDowell",NA,70.5,141,2,"TenthTeeLateRound2ScoringAverage",2012
51,51,"Brendan Steele",NA,70.5,282,4,"TenthTeeLateRound2ScoringAverage",2012
51,51,"Charlie Wi",NA,70.5,423,6,"TenthTeeLateRound2ScoringAverage",2012
56,56,"Will Claxton",NA,70.57,494,7,"TenthTeeLateRound2ScoringAverage",2012
56,56,"Justin Leonard",NA,70.57,494,7,"TenthTeeLateRound2ScoringAverage",2012
58,58,"Marco Dawson",NA,70.6,353,5,"TenthTeeLateRound2ScoringAverage",2012
58,58,"Kevin Streelman",NA,70.6,353,5,"TenthTeeLateRound2ScoringAverage",2012
60,60,"Bud Cauley",NA,70.63,565,8,"TenthTeeLateRound2ScoringAverage",2012
61,61,"Jonas Blixt",NA,70.67,424,6,"TenthTeeLateRound2ScoringAverage",2012
61,61,"Matt Every",NA,70.67,424,6,"TenthTeeLateRound2ScoringAverage",2012
61,61,"Zach Johnson",NA,70.67,212,3,"TenthTeeLateRound2ScoringAverage",2012
64,64,"Gary Christian",NA,70.71,495,7,"TenthTeeLateRound2ScoringAverage",2012
64,64,"Kevin Kisner",NA,70.71,495,7,"TenthTeeLateRound2ScoringAverage",2012
64,64,"Ryan Moore",NA,70.71,495,7,"TenthTeeLateRound2ScoringAverage",2012
64,64,"Chez Reavie",NA,70.71,495,7,"TenthTeeLateRound2ScoringAverage",2012
68,68,"Erik Compton",NA,70.75,283,4,"TenthTeeLateRound2ScoringAverage",2012
68,68,"Bob Estes",NA,70.75,566,8,"TenthTeeLateRound2ScoringAverage",2012
68,68,"Jim Furyk",NA,70.75,283,4,"TenthTeeLateRound2ScoringAverage",2012
68,68,"Tom Gillis",NA,70.75,283,4,"TenthTeeLateRound2ScoringAverage",2012
72,72,"John Huh",NA,70.83,850,12,"TenthTeeLateRound2ScoringAverage",2012
73,73,"Nathan Green",NA,70.86,496,7,"TenthTeeLateRound2ScoringAverage",2012
74,74,"John Merrick",NA,70.88,567,8,"TenthTeeLateRound2ScoringAverage",2012
74,74,"Jeff Overton",NA,70.88,567,8,"TenthTeeLateRound2ScoringAverage",2012
76,76,"Spencer Levin",NA,70.89,638,9,"TenthTeeLateRound2ScoringAverage",2012
77,77,"Matt Jones",NA,71,426,6,"TenthTeeLateRound2ScoringAverage",2012
77,77,"Scott Piercy",NA,71,355,5,"TenthTeeLateRound2ScoringAverage",2012
77,77,"Kyle Reifers",NA,71,142,2,"TenthTeeLateRound2ScoringAverage",2012
77,77,"Brendon Todd",NA,71,213,3,"TenthTeeLateRound2ScoringAverage",2012
77,77,"Lee Westwood",NA,71,71,1,"TenthTeeLateRound2ScoringAverage",2012
77,77,"Gary Woodland",NA,71,213,3,"TenthTeeLateRound2ScoringAverage",2012
83,83,"Troy Matteson",NA,71.14,498,7,"TenthTeeLateRound2ScoringAverage",2012
84,84,"Pat Perez",NA,71.17,427,6,"TenthTeeLateRound2ScoringAverage",2012
85,85,"Martin Laird",NA,71.25,285,4,"TenthTeeLateRound2ScoringAverage",2012
85,85,"Heath Slocum",NA,71.25,570,8,"TenthTeeLateRound2ScoringAverage",2012
87,87,"Arjun Atwal",NA,71.27,784,11,"TenthTeeLateRound2ScoringAverage",2012
88,88,"Tommy Biershenk",NA,71.29,499,7,"TenthTeeLateRound2ScoringAverage",2012
88,88,"Brian Gay",NA,71.29,499,7,"TenthTeeLateRound2ScoringAverage",2012
88,88,"Kevin Stadler",NA,71.29,499,7,"TenthTeeLateRound2ScoringAverage",2012
88,88,"Cameron Tringale",NA,71.29,499,7,"TenthTeeLateRound2ScoringAverage",2012
92,92,"Bill Haas",NA,71.33,214,3,"TenthTeeLateRound2ScoringAverage",2012
92,92,"Edward Loar",NA,71.33,214,3,"TenthTeeLateRound2ScoringAverage",2012
94,94,"Cameron Beckman",NA,71.4,357,5,"TenthTeeLateRound2ScoringAverage",2012
94,94,"Marc Leishman",NA,71.4,357,5,"TenthTeeLateRound2ScoringAverage",2012
96,96,"Michael Thompson",NA,71.43,500,7,"TenthTeeLateRound2ScoringAverage",2012
97,97,"Harris English",NA,71.5,429,6,"TenthTeeLateRound2ScoringAverage",2012
97,97,"Tommy Gainey",NA,71.5,286,4,"TenthTeeLateRound2ScoringAverage",2012
97,97,"Dustin Johnson",NA,71.5,143,2,"TenthTeeLateRound2ScoringAverage",2012
100,100,"Ryan Palmer",NA,71.55,787,11,"TenthTeeLateRound2ScoringAverage",2012
101,101,"Derek Lamely",NA,71.56,644,9,"TenthTeeLateRound2ScoringAverage",2012
102,102,"Troy Kelly",NA,71.6,358,5,"TenthTeeLateRound2ScoringAverage",2012
102,102,"DJ Trahan",NA,71.6,358,5,"TenthTeeLateRound2ScoringAverage",2012
104,104,"Kris Blanks",NA,71.63,573,8,"TenthTeeLateRound2ScoringAverage",2012
104,104,"Chris Stroud",NA,71.63,573,8,"TenthTeeLateRound2ScoringAverage",2012
106,106,"Kevin Na",NA,71.67,430,6,"TenthTeeLateRound2ScoringAverage",2012
107,107,"Stuart Appleby",NA,71.75,287,4,"TenthTeeLateRound2ScoringAverage",2012
108,108,"Billy Mayfair",NA,71.8,359,5,"TenthTeeLateRound2ScoringAverage",2012
109,109,"Greg Chalmers",NA,71.86,503,7,"TenthTeeLateRound2ScoringAverage",2012
109,109,"Vaughn Taylor",NA,71.86,503,7,"TenthTeeLateRound2ScoringAverage",2012
111,111,"Ben Crane",NA,71.88,575,8,"TenthTeeLateRound2ScoringAverage",2012
112,112,"Stephen Ames",NA,72,432,6,"TenthTeeLateRound2ScoringAverage",2012
112,112,"KJ Choi",NA,72,216,3,"TenthTeeLateRound2ScoringAverage",2012
112,112,"Chris Couch",NA,72,216,3,"TenthTeeLateRound2ScoringAverage",2012
112,112,"Ken Duke",NA,72,720,10,"TenthTeeLateRound2ScoringAverage",2012
112,112,"Rickie Fowler",NA,72,72,1,"TenthTeeLateRound2ScoringAverage",2012
112,112,"Davis Love III",NA,72,144,2,"TenthTeeLateRound2ScoringAverage",2012
112,112,"William McGirt",NA,72,504,7,"TenthTeeLateRound2ScoringAverage",2012
112,112,"Rod Pampling",NA,72,288,4,"TenthTeeLateRound2ScoringAverage",2012
112,112,"Vijay Singh",NA,72,360,5,"TenthTeeLateRound2ScoringAverage",2012
112,112,"Jimmy Walker",NA,72,288,4,"TenthTeeLateRound2ScoringAverage",2012
112,112,"Nick Watney",NA,72,216,3,"TenthTeeLateRound2ScoringAverage",2012
112,112,"Steve Wheatcroft",NA,72,360,5,"TenthTeeLateRound2ScoringAverage",2012
124,124,"Graham DeLaet",NA,72.17,433,6,"TenthTeeLateRound2ScoringAverage",2012
125,125,"Hunter Haas",NA,72.2,361,5,"TenthTeeLateRound2ScoringAverage",2012
125,125,"Brandt Jobe",NA,72.2,361,5,"TenthTeeLateRound2ScoringAverage",2012
125,125,"Alexandre Rocha",NA,72.2,361,5,"TenthTeeLateRound2ScoringAverage",2012
128,128,"Blake Adams",NA,72.22,650,9,"TenthTeeLateRound2ScoringAverage",2012
129,129,"Padraig Harrington",NA,72.25,289,4,"TenthTeeLateRound2ScoringAverage",2012
129,129,"Kyle Thompson",NA,72.25,289,4,"TenthTeeLateRound2ScoringAverage",2012
131,131,"Greg Owen",NA,72.29,506,7,"TenthTeeLateRound2ScoringAverage",2012
131,131,"Mark Wilson",NA,72.29,506,7,"TenthTeeLateRound2ScoringAverage",2012
133,133,"Roland Thatcher",NA,72.33,434,6,"TenthTeeLateRound2ScoringAverage",2012
134,134,"DA Points",NA,72.38,579,8,"TenthTeeLateRound2ScoringAverage",2012
135,135,"Kyle Stanley",NA,72.4,362,5,"TenthTeeLateRound2ScoringAverage",2012
136,136,"Scott Dunlap",NA,72.5,290,4,"TenthTeeLateRound2ScoringAverage",2012
136,136,"Martin Flores",NA,72.5,580,8,"TenthTeeLateRound2ScoringAverage",2012
136,136,"Harrison Frazar",NA,72.5,435,6,"TenthTeeLateRound2ScoringAverage",2012
136,136,"Bill Lunde",NA,72.5,435,6,"TenthTeeLateRound2ScoringAverage",2012
136,136,"YE Yang",NA,72.5,435,6,"TenthTeeLateRound2ScoringAverage",2012
141,141,"Mathew Goggin",NA,72.57,508,7,"TenthTeeLateRound2ScoringAverage",2012
141,141,"John Mallinger",NA,72.57,508,7,"TenthTeeLateRound2ScoringAverage",2012
143,143,"Matt Bettencourt",NA,72.6,363,5,"TenthTeeLateRound2ScoringAverage",2012
143,143,"Johnson Wagner",NA,72.6,726,10,"TenthTeeLateRound2ScoringAverage",2012
145,145,"Robert Allenby",NA,72.63,581,8,"TenthTeeLateRound2ScoringAverage",2012
145,145,"Daniel Summerhays",NA,72.63,581,8,"TenthTeeLateRound2ScoringAverage",2012
147,147,"Angel Cabrera",NA,72.67,218,3,"TenthTeeLateRound2ScoringAverage",2012
147,147,"Stephen Gangluff",NA,72.67,436,6,"TenthTeeLateRound2ScoringAverage",2012
147,147,"Garth Mulroy",NA,72.67,218,3,"TenthTeeLateRound2ScoringAverage",2012
147,147,"Boo Weekley",NA,72.67,218,3,"TenthTeeLateRound2ScoringAverage",2012
151,151,"Gavin Coles",NA,72.83,437,6,"TenthTeeLateRound2ScoringAverage",2012
152,152,"Nick OHern",NA,72.88,583,8,"TenthTeeLateRound2ScoringAverage",2012
152,152,"Carl Pettersson",NA,72.88,583,8,"TenthTeeLateRound2ScoringAverage",2012
154,154,"Robert Karlsson",NA,73,292,4,"TenthTeeLateRound2ScoringAverage",2012
154,154,"Hunter Mahan",NA,73,73,1,"TenthTeeLateRound2ScoringAverage",2012
156,156,"Sung Kang",NA,73.22,659,9,"TenthTeeLateRound2ScoringAverage",2012
157,157,"Roberto Castro",NA,73.25,293,4,"TenthTeeLateRound2ScoringAverage",2012
158,158,"Colt Knost",NA,73.33,440,6,"TenthTeeLateRound2ScoringAverage",2012
158,158,"Webb Simpson",NA,73.33,220,3,"TenthTeeLateRound2ScoringAverage",2012
160,160,"Ryuji Imada",NA,73.4,367,5,"TenthTeeLateRound2ScoringAverage",2012
160,160,"Freddie Jacobson",NA,73.4,367,5,"TenthTeeLateRound2ScoringAverage",2012
162,162,"Mark Anderson",NA,73.5,588,8,"TenthTeeLateRound2ScoringAverage",2012
162,162,"Ben Curtis",NA,73.5,147,2,"TenthTeeLateRound2ScoringAverage",2012
162,162,"Brian Davis",NA,73.5,294,4,"TenthTeeLateRound2ScoringAverage",2012
162,162,"Ian Poulter",NA,73.5,147,2,"TenthTeeLateRound2ScoringAverage",2012
162,162,"Charl Schwartzel",NA,73.5,147,2,"TenthTeeLateRound2ScoringAverage",2012
167,167,"Robert Garrigus",NA,73.63,589,8,"TenthTeeLateRound2ScoringAverage",2012
168,168,"Ted Potter Jr",NA,73.67,663,9,"TenthTeeLateRound2ScoringAverage",2012
168,168,"Andres Romero",NA,73.67,221,3,"TenthTeeLateRound2ScoringAverage",2012
168,168,"Josh Teater",NA,73.67,442,6,"TenthTeeLateRound2ScoringAverage",2012
171,171,"Patrick Sheehan",NA,73.75,295,4,"TenthTeeLateRound2ScoringAverage",2012
172,172,"David Mathis",NA,73.86,517,7,"TenthTeeLateRound2ScoringAverage",2012
173,173,"JJ Killeen",NA,74,370,5,"TenthTeeLateRound2ScoringAverage",2012
173,173,"Russell Knox",NA,74,74,1,"TenthTeeLateRound2ScoringAverage",2012
175,175,"Scott Brown",NA,74.17,445,6,"TenthTeeLateRound2ScoringAverage",2012
176,176,"Jason Day",NA,74.2,371,5,"TenthTeeLateRound2ScoringAverage",2012
177,177,"Billy Hurley III",NA,74.38,595,8,"TenthTeeLateRound2ScoringAverage",2012
178,178,"John Daly",NA,74.5,149,2,"TenthTeeLateRound2ScoringAverage",2012
179,179,"David Toms",NA,74.67,224,3,"TenthTeeLateRound2ScoringAverage",2012
180,180,"Scott Stallings",NA,74.83,449,6,"TenthTeeLateRound2ScoringAverage",2012
181,181,"Aaron Baddeley",NA,75,375,5,"TenthTeeLateRound2ScoringAverage",2012
181,181,"Dicky Pride",NA,75,375,5,"TenthTeeLateRound2ScoringAverage",2012
183,183,"Tom Pernice Jr",NA,75.5,151,2,"TenthTeeLateRound2ScoringAverage",2012
