"Approachesfrom275yardsRgh_RANKTHISWEEK_2008","Approachesfrom275yardsRgh_RANKLASTWEEK_2008","Approachesfrom275yardsRgh_PLAYERNAME_2008","Approachesfrom275yardsRgh_ROUNDS_2008","Approachesfrom275yardsRgh_AVG_2008","Approachesfrom275yardsRgh_TOTALDISTANCEFEET_2008","Approachesfrom275yardsRgh_OFATTEMPTS_2008","Approachesfrom275yardsRgh_RELATIVETOPAR_2008","stat_name","year"
1,1,"Chris DiMarco",87,NA,12.833,1,-1,"Approachesfrom275yardsRgh",2008
2,2,"Gavin Coles",54,NA,54.25,2,-1,"Approachesfrom275yardsRgh",2008
3,3,"Tommy Armour III",77,NA,33.083,1,-1,"Approachesfrom275yardsRgh",2008
4,4,"Ben Crane",86,NA,45.667,1,-1,"Approachesfrom275yardsRgh",2008
5,5,"David Toms",70,NA,47.75,1,-2,"Approachesfrom275yardsRgh",2008
6,6,"Alejandro Canizares",52,NA,99.25,2,-3,"Approachesfrom275yardsRgh",2008
7,7,"Tom Pernice Jr",104,NA,50.167,1,0,"Approachesfrom275yardsRgh",2008
8,8,"Kyle Thompson",70,NA,58.167,1,-1,"Approachesfrom275yardsRgh",2008
9,9,"Tim Clark",90,NA,62,1,-1,"Approachesfrom275yardsRgh",2008
10,10,"Jay Williamson",96,NA,63.5,1,0,"Approachesfrom275yardsRgh",2008
11,11,"Robert Gamez",79,NA,255.583,4,0,"Approachesfrom275yardsRgh",2008
12,12,"Sean OHair",81,NA,321.5,5,-4,"Approachesfrom275yardsRgh",2008
13,13,"Padraig Harrington",52,NA,129.083,2,0,"Approachesfrom275yardsRgh",2008
14,14,"Ian Poulter",51,NA,132.917,2,-2,"Approachesfrom275yardsRgh",2008
15,15,"Bob Tway",70,NA,138.417,2,0,"Approachesfrom275yardsRgh",2008
16,16,"Brad Elder",67,NA,70.083,1,-1,"Approachesfrom275yardsRgh",2008
17,17,"Lee Janzen",89,NA,144.5,2,2,"Approachesfrom275yardsRgh",2008
18,18,"George McNeill",97,NA,221.917,3,-1,"Approachesfrom275yardsRgh",2008
19,19,"Martin Laird",98,NA,680.333,9,-5,"Approachesfrom275yardsRgh",2008
20,20,"Jon Mills",95,NA,612.083,8,0,"Approachesfrom275yardsRgh",2008
21,21,"Angel Cabrera",55,NA,306.25,4,-1,"Approachesfrom275yardsRgh",2008
22,22,"Ryan Palmer",69,NA,618.917,8,-6,"Approachesfrom275yardsRgh",2008
23,23,"John Merrick",98,NA,622.75,8,-2,"Approachesfrom275yardsRgh",2008
24,24,"Jason Allred",63,NA,545.167,7,-5,"Approachesfrom275yardsRgh",2008
25,25,"John Senden",93,NA,234.333,3,-1,"Approachesfrom275yardsRgh",2008
26,26,"Sergio Garcia",72,NA,159.917,2,0,"Approachesfrom275yardsRgh",2008
26,26,"Brandt Jobe",52,NA,80,1,-1,"Approachesfrom275yardsRgh",2008
28,28,"Aaron Baddeley",76,NA,322.917,4,-3,"Approachesfrom275yardsRgh",2008
29,29,"Ted Purdy",68,NA,243.917,3,0,"Approachesfrom275yardsRgh",2008
30,30,"Cody Freeman",66,NA,163.167,2,-2,"Approachesfrom275yardsRgh",2008
31,31,"Dustin Johnson",92,NA,408.5,5,-4,"Approachesfrom275yardsRgh",2008
32,32,"Hunter Mahan",87,NA,246.333,3,0,"Approachesfrom275yardsRgh",2008
33,33,"Robert Garrigus",90,NA,824.25,10,-3,"Approachesfrom275yardsRgh",2008
34,34,"Nicholas Thompson",113,NA,417.5,5,0,"Approachesfrom275yardsRgh",2008
35,35,"Cameron Beckman",87,NA,335.667,4,-1,"Approachesfrom275yardsRgh",2008
36,36,"James Driscoll",85,NA,587.75,7,-3,"Approachesfrom275yardsRgh",2008
37,37,"Bob Estes",90,NA,252.333,3,-1,"Approachesfrom275yardsRgh",2008
38,38,"Justin Leonard",101,NA,168.25,2,-1,"Approachesfrom275yardsRgh",2008
39,39,"Briny Baird",113,NA,253,3,0,"Approachesfrom275yardsRgh",2008
40,40,"Robert Allenby",108,NA,423.5,5,-4,"Approachesfrom275yardsRgh",2008
40,40,"Matt Kuchar",88,NA,84.667,1,0,"Approachesfrom275yardsRgh",2008
42,42,"Carl Pettersson",110,NA,340.5,4,-3,"Approachesfrom275yardsRgh",2008
43,43,"Tim Petrovic",97,NA,171.083,2,-1,"Approachesfrom275yardsRgh",2008
44,44,"Tommy Gainey",60,NA,86,1,-1,"Approachesfrom275yardsRgh",2008
45,45,"Andres Romero",69,NA,603.333,7,-3,"Approachesfrom275yardsRgh",2008
46,46,"Tim Wilkinson",95,NA,172.583,2,-1,"Approachesfrom275yardsRgh",2008
47,47,"Bart Bryant",81,NA,173.25,2,0,"Approachesfrom275yardsRgh",2008
48,48,"Tag Ridings",88,NA,346.833,4,-2,"Approachesfrom275yardsRgh",2008
49,49,"Carlos Franco",73,NA,87.833,1,0,"Approachesfrom275yardsRgh",2008
50,50,"Scott McCarron",63,NA,264.75,3,-1,"Approachesfrom275yardsRgh",2008
50,50,"Marc Turnesa",87,NA,352.833,4,-1,"Approachesfrom275yardsRgh",2008
52,52,"Jimmy Walker",73,NA,620.667,7,-4,"Approachesfrom275yardsRgh",2008
53,53,"Patrick Sheehan",124,NA,266.5,3,-2,"Approachesfrom275yardsRgh",2008
54,54,"John Riegger",73,NA,178.333,2,-1,"Approachesfrom275yardsRgh",2008
55,55,"Paul Goydos",78,NA,179.333,2,0,"Approachesfrom275yardsRgh",2008
56,56,"Charley Hoffman",94,NA,359.75,4,1,"Approachesfrom275yardsRgh",2008
57,57,"JJ Henry",108,NA,90.333,1,0,"Approachesfrom275yardsRgh",2008
57,57,"Troy Matteson",94,NA,361.417,4,-1,"Approachesfrom275yardsRgh",2008
59,59,"Kevin Na",97,NA,635.083,7,-3,"Approachesfrom275yardsRgh",2008
60,60,"DJ Trahan",94,NA,182.417,2,-2,"Approachesfrom275yardsRgh",2008
60,60,"Mike Weir",88,NA,364.833,4,-2,"Approachesfrom275yardsRgh",2008
62,62,"Ben Curtis",80,NA,274.667,3,-1,"Approachesfrom275yardsRgh",2008
62,62,"Frank Lickliter II",107,NA,183.167,2,-1,"Approachesfrom275yardsRgh",2008
64,64,"Eric Axley",113,NA,183.417,2,-1,"Approachesfrom275yardsRgh",2008
65,65,"John Rollins",94,NA,460.417,5,-1,"Approachesfrom275yardsRgh",2008
66,66,"Brian Davis",108,NA,369.083,4,0,"Approachesfrom275yardsRgh",2008
67,67,"Ryan Armour",87,NA,184.667,2,0,"Approachesfrom275yardsRgh",2008
68,68,"Parker McLachlin",88,NA,185,2,-1,"Approachesfrom275yardsRgh",2008
69,69,"Scott Verplank",82,NA,185.25,2,-3,"Approachesfrom275yardsRgh",2008
69,69,"Charlie Wi",97,NA,463.333,5,-1,"Approachesfrom275yardsRgh",2008
71,71,"Kent Jones",68,NA,185.833,2,0,"Approachesfrom275yardsRgh",2008
72,72,"Bill Haas",99,NA,372.833,4,-4,"Approachesfrom275yardsRgh",2008
73,73,"Jim Furyk",95,NA,93.583,1,-1,"Approachesfrom275yardsRgh",2008
74,74,"Mathias Gronberg",87,NA,375.583,4,-2,"Approachesfrom275yardsRgh",2008
75,75,"David Duval",51,NA,283.583,3,0,"Approachesfrom275yardsRgh",2008
76,76,"John Mallinger",95,NA,189.083,2,-1,"Approachesfrom275yardsRgh",2008
77,77,"Lucas Glover",91,NA,379.417,4,-3,"Approachesfrom275yardsRgh",2008
78,78,"Kenny Perry",97,NA,381.25,4,-3,"Approachesfrom275yardsRgh",2008
79,79,"Jeff Quinney",87,NA,382.667,4,-2,"Approachesfrom275yardsRgh",2008
80,80,"JB Holmes",86,NA,480.75,5,-3,"Approachesfrom275yardsRgh",2008
81,81,"Camilo Villegas",79,NA,482.5,5,-3,"Approachesfrom275yardsRgh",2008
82,82,"John Huston",56,NA,96.75,1,1,"Approachesfrom275yardsRgh",2008
83,83,"Alex Cejka",75,NA,97.083,1,1,"Approachesfrom275yardsRgh",2008
83,83,"Anthony Kim",81,NA,582.333,6,-3,"Approachesfrom275yardsRgh",2008
85,85,"Richard Johnson",77,NA,388.833,4,-1,"Approachesfrom275yardsRgh",2008
86,86,"Todd Demsey",80,NA,681.083,7,-3,"Approachesfrom275yardsRgh",2008
86,86,"Kevin Sutherland",98,NA,291.917,3,0,"Approachesfrom275yardsRgh",2008
88,88,"Boo Weekley",86,NA,292.833,3,0,"Approachesfrom275yardsRgh",2008
