"OnePuttPercentageRound4_RANKTHISWEEK_2012","OnePuttPercentageRound4_RANKLASTWEEK_2012","OnePuttPercentageRound4_PLAYERNAME_2012","OnePuttPercentageRound4__2012","OnePuttPercentageRound4_Pct_2012","OnePuttPercentageRound4_OF1PUTTS_2012","OnePuttPercentageRound4_OFHOLES_2012","stat_name","year"
81,81,"Bo Van Pelt",NA,38.3,131,342,"OnePuttPercentageRound4",2012
82,82,"Tom Gillis",NA,38.15,103,270,"OnePuttPercentageRound4",2012
83,83,"John Huh",NA,38.13,151,396,"OnePuttPercentageRound4",2012
84,84,"Jhonattan Vegas",NA,38.03,89,234,"OnePuttPercentageRound4",2012
85,85,"Stuart Appleby",NA,37.96,82,216,"OnePuttPercentageRound4",2012
85,85,"Cameron Tringale",NA,37.96,123,324,"OnePuttPercentageRound4",2012
87,87,"Dicky Pride",NA,37.88,75,198,"OnePuttPercentageRound4",2012
88,88,"Kevin Chappell",NA,37.85,109,288,"OnePuttPercentageRound4",2012
89,89,"Chad Campbell",NA,37.7,95,252,"OnePuttPercentageRound4",2012
90,90,"Ernie Els",NA,37.65,122,324,"OnePuttPercentageRound4",2012
90,90,"Troy Kelly",NA,37.65,61,162,"OnePuttPercentageRound4",2012
92,92,"George McNeill",NA,37.58,115,306,"OnePuttPercentageRound4",2012
93,93,"Gary Christian",NA,37.5,108,288,"OnePuttPercentageRound4",2012
93,93,"Graeme McDowell",NA,37.5,81,216,"OnePuttPercentageRound4",2012
95,95,"Jim Furyk",NA,37.43,128,342,"OnePuttPercentageRound4",2012
95,95,"David Hearn",NA,37.43,128,342,"OnePuttPercentageRound4",2012
97,97,"Bryce Molder",NA,37.41,101,270,"OnePuttPercentageRound4",2012
97,97,"DA Points",NA,37.41,101,270,"OnePuttPercentageRound4",2012
99,99,"Ken Duke",NA,37.37,148,396,"OnePuttPercentageRound4",2012
100,100,"JB Holmes",NA,37.35,121,324,"OnePuttPercentageRound4",2012
101,101,"Alexandre Rocha",NA,37.3,47,126,"OnePuttPercentageRound4",2012
102,102,"Ryan Moore",NA,37.22,134,360,"OnePuttPercentageRound4",2012
103,103,"Brendan Steele",NA,37.18,87,234,"OnePuttPercentageRound4",2012
104,104,"Justin Rose",NA,37.15,107,288,"OnePuttPercentageRound4",2012
105,105,"Mathew Goggin",NA,37.04,60,162,"OnePuttPercentageRound4",2012
105,105,"John Mallinger",NA,37.04,80,216,"OnePuttPercentageRound4",2012
107,107,"Freddie Jacobson",NA,36.9,93,252,"OnePuttPercentageRound4",2012
107,107,"Jeff Maggert",NA,36.9,93,252,"OnePuttPercentageRound4",2012
109,109,"Jason Bohn",NA,36.87,73,198,"OnePuttPercentageRound4",2012
110,110,"Hunter Mahan",NA,36.84,126,342,"OnePuttPercentageRound4",2012
111,111,"Cameron Beckman",NA,36.75,86,234,"OnePuttPercentageRound4",2012
111,111,"Brendon de Jonge",NA,36.75,172,468,"OnePuttPercentageRound4",2012
113,113,"Greg Owen",NA,36.73,119,324,"OnePuttPercentageRound4",2012
113,113,"John Senden",NA,36.73,119,324,"OnePuttPercentageRound4",2012
115,115,"Seung Yul Noh",NA,36.71,152,414,"OnePuttPercentageRound4",2012
116,116,"Arjun Atwal",NA,36.67,66,180,"OnePuttPercentageRound4",2012
116,116,"Miguel Angel Carballo",NA,36.67,66,180,"OnePuttPercentageRound4",2012
116,116,"Matt Every",NA,36.67,99,270,"OnePuttPercentageRound4",2012
119,119,"Scott Stallings",NA,36.57,79,216,"OnePuttPercentageRound4",2012
120,120,"Marc Leishman",NA,36.55,125,342,"OnePuttPercentageRound4",2012
121,121,"Bobby Gates",NA,36.51,92,252,"OnePuttPercentageRound4",2012
122,122,"Vijay Singh",NA,36.47,151,414,"OnePuttPercentageRound4",2012
123,123,"Rocco Mediate",NA,36.36,72,198,"OnePuttPercentageRound4",2012
124,124,"Mark Wilson",NA,36.3,98,270,"OnePuttPercentageRound4",2012
125,125,"Sean OHair",NA,36.26,124,342,"OnePuttPercentageRound4",2012
126,126,"Jimmy Walker",NA,36.11,143,396,"OnePuttPercentageRound4",2012
127,127,"Ricky Barnes",NA,35.95,110,306,"OnePuttPercentageRound4",2012
128,128,"Martin Laird",NA,35.93,97,270,"OnePuttPercentageRound4",2012
129,129,"Kevin Streelman",NA,35.8,116,324,"OnePuttPercentageRound4",2012
130,130,"Brian Davis",NA,35.76,103,288,"OnePuttPercentageRound4",2012
130,130,"Rod Pampling",NA,35.76,103,288,"OnePuttPercentageRound4",2012
132,132,"Stephen Ames",NA,35.71,45,126,"OnePuttPercentageRound4",2012
132,132,"Adam Scott",NA,35.71,90,252,"OnePuttPercentageRound4",2012
134,134,"JJ Killeen",NA,35.56,96,270,"OnePuttPercentageRound4",2012
134,134,"Billy Mayfair",NA,35.56,96,270,"OnePuttPercentageRound4",2012
136,136,"Vaughn Taylor",NA,35.47,83,234,"OnePuttPercentageRound4",2012
137,137,"Graham DeLaet",NA,35.42,102,288,"OnePuttPercentageRound4",2012
138,138,"Kevin Kisner",NA,35.19,57,162,"OnePuttPercentageRound4",2012
138,138,"Kyle Thompson",NA,35.19,19,54,"OnePuttPercentageRound4",2012
140,140,"Tim Herron",NA,35.07,101,288,"OnePuttPercentageRound4",2012
141,141,"Troy Matteson",NA,34.97,107,306,"OnePuttPercentageRound4",2012
142,142,"Harrison Frazar",NA,34.92,44,126,"OnePuttPercentageRound4",2012
142,142,"Roland Thatcher",NA,34.92,44,126,"OnePuttPercentageRound4",2012
144,144,"Chez Reavie",NA,34.81,94,270,"OnePuttPercentageRound4",2012
145,145,"Lee Westwood",NA,34.62,81,234,"OnePuttPercentageRound4",2012
146,146,"David Mathis",NA,34.34,68,198,"OnePuttPercentageRound4",2012
147,147,"Johnson Wagner",NA,34.31,105,306,"OnePuttPercentageRound4",2012
148,148,"Trevor Immelman",NA,34.19,80,234,"OnePuttPercentageRound4",2012
149,149,"Blake Adams",NA,34.13,129,378,"OnePuttPercentageRound4",2012
149,149,"Scott Brown",NA,34.13,43,126,"OnePuttPercentageRound4",2012
149,149,"Sung Kang",NA,34.13,43,126,"OnePuttPercentageRound4",2012
152,152,"Marco Dawson",NA,34.03,49,144,"OnePuttPercentageRound4",2012
152,152,"Heath Slocum",NA,34.03,98,288,"OnePuttPercentageRound4",2012
154,154,"Jerry Kelly",NA,33.7,91,270,"OnePuttPercentageRound4",2012
154,154,"Kyle Stanley",NA,33.7,91,270,"OnePuttPercentageRound4",2012
154,154,"Camilo Villegas",NA,33.7,91,270,"OnePuttPercentageRound4",2012
157,157,"Roberto Castro",NA,33.63,115,342,"OnePuttPercentageRound4",2012
158,158,"William McGirt",NA,33.33,102,306,"OnePuttPercentageRound4",2012
158,158,"Ted Potter Jr",NA,33.33,78,234,"OnePuttPercentageRound4",2012
158,158,"Steve Wheatcroft",NA,33.33,30,90,"OnePuttPercentageRound4",2012
161,161,"James Driscoll",NA,32.94,83,252,"OnePuttPercentageRound4",2012
162,162,"Nathan Green",NA,32.91,77,234,"OnePuttPercentageRound4",2012
163,163,"Michael Bradley",NA,32.64,47,144,"OnePuttPercentageRound4",2012
163,163,"Brendon Todd",NA,32.64,47,144,"OnePuttPercentageRound4",2012
165,165,"Patrick Sheehan",NA,32.54,41,126,"OnePuttPercentageRound4",2012
166,166,"Charles Howell III",NA,32.5,117,360,"OnePuttPercentageRound4",2012
167,167,"Gary Woodland",NA,32.41,70,216,"OnePuttPercentageRound4",2012
168,168,"Danny Lee",NA,32.32,64,198,"OnePuttPercentageRound4",2012
169,169,"Daniel Summerhays",NA,32.14,81,252,"OnePuttPercentageRound4",2012
170,170,"Kris Blanks",NA,32.1,52,162,"OnePuttPercentageRound4",2012
170,170,"DJ Trahan",NA,32.1,52,162,"OnePuttPercentageRound4",2012
172,172,"JJ Henry",NA,31.94,92,288,"OnePuttPercentageRound4",2012
172,172,"Kyle Reifers",NA,31.94,92,288,"OnePuttPercentageRound4",2012
174,174,"Andres Romero",NA,31.82,63,198,"OnePuttPercentageRound4",2012
175,175,"Louis Oosthuizen",NA,31.62,74,234,"OnePuttPercentageRound4",2012
176,176,"Will Claxton",NA,31.48,119,378,"OnePuttPercentageRound4",2012
177,177,"John Merrick",NA,31.35,79,252,"OnePuttPercentageRound4",2012
178,178,"Russell Knox",NA,31.31,62,198,"OnePuttPercentageRound4",2012
179,179,"Billy Horschel",NA,31.2,73,234,"OnePuttPercentageRound4",2012
180,180,"Scott Dunlap",NA,30.95,39,126,"OnePuttPercentageRound4",2012
181,181,"Justin Leonard",NA,30.81,61,198,"OnePuttPercentageRound4",2012
182,182,"Matt Jones",NA,30.56,44,144,"OnePuttPercentageRound4",2012
183,183,"Henrik Stenson",NA,30.3,60,198,"OnePuttPercentageRound4",2012
184,184,"Angel Cabrera",NA,30.16,38,126,"OnePuttPercentageRound4",2012
185,185,"Charlie Beljan",NA,29.86,43,144,"OnePuttPercentageRound4",2012
186,186,"Boo Weekley",NA,29.8,59,198,"OnePuttPercentageRound4",2012
187,187,"Bill Lunde",NA,29.76,75,252,"OnePuttPercentageRound4",2012
188,188,"Ryo Ishikawa",NA,29.01,47,162,"OnePuttPercentageRound4",2012
189,189,"Brandt Jobe",NA,26.67,48,180,"OnePuttPercentageRound4",2012
189,189,"Edward Loar",NA,26.67,24,90,"OnePuttPercentageRound4",2012
191,191,"Stephen Gangluff",NA,25,18,72,"OnePuttPercentageRound4",2012
