"Scramblingfrom2030yards_RANKTHISWEEK_2014","Scramblingfrom2030yards_RANKLASTWEEK_2014","Scramblingfrom2030yards_PLAYERNAME_2014","Scramblingfrom2030yards_ROUNDS_2014","Scramblingfrom2030yards_Pct_2014","Scramblingfrom2030yards_SUCCESSES_2014","Scramblingfrom2030yards_ATTEMPTS_2014","stat_name","year"
52,52,"Aaron Baddeley",74,55.56,45,81,"Scramblingfrom2030yards",2014
52,52,"Spencer Levin",59,55.56,40,72,"Scramblingfrom2030yards",2014
54,54,"Stewart Cink",91,55.41,41,74,"Scramblingfrom2030yards",2014
55,55,"Greg Chalmers",85,55.37,67,121,"Scramblingfrom2030yards",2014
56,56,"Charles Howell III",106,55.26,63,114,"Scramblingfrom2030yards",2014
57,57,"Paul Casey",56,55.1,27,49,"Scramblingfrom2030yards",2014
57,57,"Chad Collins",78,55.1,54,98,"Scramblingfrom2030yards",2014
59,59,"Erik Compton",88,55.06,49,89,"Scramblingfrom2030yards",2014
60,60,"John Rollins",84,54.88,45,82,"Scramblingfrom2030yards",2014
61,61,"YE Yang",79,54.84,51,93,"Scramblingfrom2030yards",2014
62,62,"Brendon Todd",108,54.7,64,117,"Scramblingfrom2030yards",2014
63,63,"Nick Watney",80,54.55,24,44,"Scramblingfrom2030yards",2014
64,64,"Will Wilcox",51,54.35,25,46,"Scramblingfrom2030yards",2014
65,65,"Kevin Chappell",100,54.26,51,94,"Scramblingfrom2030yards",2014
66,66,"Gary Woodland",93,54.02,47,87,"Scramblingfrom2030yards",2014
67,67,"Danny Lee",84,53.93,48,89,"Scramblingfrom2030yards",2014
68,68,"Retief Goosen",94,53.92,55,102,"Scramblingfrom2030yards",2014
69,69,"Ricky Barnes",92,53.85,49,91,"Scramblingfrom2030yards",2014
69,69,"Billy Horschel",92,53.85,35,65,"Scramblingfrom2030yards",2014
69,69,"Brooks Koepka",56,53.85,21,39,"Scramblingfrom2030yards",2014
69,69,"Pat Perez",84,53.85,49,91,"Scramblingfrom2030yards",2014
73,73,"DH Lee",54,53.73,36,67,"Scramblingfrom2030yards",2014
74,74,"Henrik Stenson",56,53.66,22,41,"Scramblingfrom2030yards",2014
75,75,"Scott Brown",100,53.61,52,97,"Scramblingfrom2030yards",2014
76,76,"Wes Roach",67,53.33,32,60,"Scramblingfrom2030yards",2014
77,77,"Russell Henley",92,53.13,51,96,"Scramblingfrom2030yards",2014
78,78,"JB Holmes",86,53.06,52,98,"Scramblingfrom2030yards",2014
78,78,"Graeme McDowell",66,53.06,26,49,"Scramblingfrom2030yards",2014
80,80,"Hudson Swafford",75,52.94,36,68,"Scramblingfrom2030yards",2014
81,81,"Tim Wilkinson",86,52.88,55,104,"Scramblingfrom2030yards",2014
82,82,"Sean OHair",77,52.87,46,87,"Scramblingfrom2030yards",2014
83,83,"Marc Leishman",81,52.86,37,70,"Scramblingfrom2030yards",2014
84,84,"Justin Rose",70,52.83,28,53,"Scramblingfrom2030yards",2014
85,85,"Dustin Johnson",58,52.78,19,36,"Scramblingfrom2030yards",2014
86,86,"Robert Garrigus",80,52.7,39,74,"Scramblingfrom2030yards",2014
87,87,"Jonas Blixt",64,52.63,30,57,"Scramblingfrom2030yards",2014
87,87,"Jamie Lovemark",64,52.63,30,57,"Scramblingfrom2030yards",2014
89,89,"Gonzalo Fdez Castano",83,52.44,43,82,"Scramblingfrom2030yards",2014
90,90,"Jerry Kelly",80,52.33,45,86,"Scramblingfrom2030yards",2014
91,91,"John Senden",99,52.22,47,90,"Scramblingfrom2030yards",2014
92,92,"Mark Wilson",69,51.95,40,77,"Scramblingfrom2030yards",2014
93,93,"JJ Henry",91,51.65,47,91,"Scramblingfrom2030yards",2014
94,94,"Morgan Hoffmann",103,51.35,57,111,"Scramblingfrom2030yards",2014
94,94,"Daniel Summerhays",98,51.35,57,111,"Scramblingfrom2030yards",2014
96,96,"DA Points",75,51.32,39,76,"Scramblingfrom2030yards",2014
97,97,"Brice Garnett",92,51.28,60,117,"Scramblingfrom2030yards",2014
98,98,"George McNeill",79,51.14,45,88,"Scramblingfrom2030yards",2014
99,99,"Jeff Maggert",54,50.88,29,57,"Scramblingfrom2030yards",2014
100,100,"Adam Scott",68,50.82,31,61,"Scramblingfrom2030yards",2014
101,101,"Chesson Hadley",84,50.65,39,77,"Scramblingfrom2030yards",2014
102,102,"Jonathan Byrd",76,50.63,40,79,"Scramblingfrom2030yards",2014
102,102,"Johnson Wagner",69,50.63,40,79,"Scramblingfrom2030yards",2014
104,104,"Matt Jones",83,50.56,45,89,"Scramblingfrom2030yards",2014
105,105,"Tim Clark",75,50,31,62,"Scramblingfrom2030yards",2014
105,105,"Ben Crane",81,50,51,102,"Scramblingfrom2030yards",2014
105,105,"Martin Flores",85,50,41,82,"Scramblingfrom2030yards",2014
105,105,"Nicholas Thompson",85,50,42,84,"Scramblingfrom2030yards",2014
105,105,"Michael Thompson",74,50,39,78,"Scramblingfrom2030yards",2014
105,105,"Jhonattan Vegas",77,50,36,72,"Scramblingfrom2030yards",2014
105,105,"Boo Weekley",73,50,35,70,"Scramblingfrom2030yards",2014
112,112,"Steven Bowditch",93,49.5,50,101,"Scramblingfrom2030yards",2014
113,113,"KJ Choi",80,49.49,49,99,"Scramblingfrom2030yards",2014
114,114,"John Huh",87,49.41,42,85,"Scramblingfrom2030yards",2014
115,115,"Jimmy Walker",98,48.78,40,82,"Scramblingfrom2030yards",2014
116,116,"Ken Duke",80,48.57,34,70,"Scramblingfrom2030yards",2014
117,117,"Angel Cabrera",69,48.53,33,68,"Scramblingfrom2030yards",2014
118,118,"Troy Merritt",62,48.48,32,66,"Scramblingfrom2030yards",2014
119,119,"Charley Hoffman",93,48.44,31,64,"Scramblingfrom2030yards",2014
120,120,"Andres Romero",81,48.35,44,91,"Scramblingfrom2030yards",2014
121,121,"Ben Curtis",77,48.21,54,112,"Scramblingfrom2030yards",2014
122,122,"Martin Laird",66,47.95,35,73,"Scramblingfrom2030yards",2014
123,123,"Harris English",95,47.89,34,71,"Scramblingfrom2030yards",2014
124,124,"Brian Harman",111,47.79,54,113,"Scramblingfrom2030yards",2014
125,125,"Michael Putnam",106,47.78,43,90,"Scramblingfrom2030yards",2014
125,125,"Chris Stroud",88,47.78,43,90,"Scramblingfrom2030yards",2014
127,127,"Geoff Ogilvy",84,47.62,50,105,"Scramblingfrom2030yards",2014
128,128,"Derek Ernst",80,47.56,39,82,"Scramblingfrom2030yards",2014
128,128,"Matt Every",85,47.56,39,82,"Scramblingfrom2030yards",2014
128,128,"Russell Knox",92,47.56,39,82,"Scramblingfrom2030yards",2014
131,131,"Ian Poulter",57,47.37,27,57,"Scramblingfrom2030yards",2014
132,132,"Brad Fritsch",50,47.17,25,53,"Scramblingfrom2030yards",2014
133,133,"Charlie Beljan",76,47.06,40,85,"Scramblingfrom2030yards",2014
134,134,"David Lingmerth",80,46.99,39,83,"Scramblingfrom2030yards",2014
135,135,"James Hahn",82,46.94,46,98,"Scramblingfrom2030yards",2014
136,136,"David Toms",64,46.88,30,64,"Scramblingfrom2030yards",2014
137,137,"Jim Herman",62,46.81,22,47,"Scramblingfrom2030yards",2014
138,138,"Briny Baird",50,46.77,29,62,"Scramblingfrom2030yards",2014
139,139,"Jason Bohn",81,46.75,36,77,"Scramblingfrom2030yards",2014
140,140,"James Driscoll",71,46.67,49,105,"Scramblingfrom2030yards",2014
140,140,"Andrew Svoboda",77,46.67,35,75,"Scramblingfrom2030yards",2014
142,142,"Vijay Singh",83,46.43,39,84,"Scramblingfrom2030yards",2014
143,143,"Brian Stuard",91,46.36,51,110,"Scramblingfrom2030yards",2014
144,144,"Sangmoon Bae",76,46.34,38,82,"Scramblingfrom2030yards",2014
145,145,"Roberto Castro",76,45.45,40,88,"Scramblingfrom2030yards",2014
145,145,"Troy Matteson",62,45.45,30,66,"Scramblingfrom2030yards",2014
147,147,"John Merrick",87,44.93,31,69,"Scramblingfrom2030yards",2014
147,147,"Ted Potter Jr",68,44.93,31,69,"Scramblingfrom2030yards",2014
149,149,"Bud Cauley",56,44.9,22,49,"Scramblingfrom2030yards",2014
150,150,"Brendon de Jonge",109,44.64,50,112,"Scramblingfrom2030yards",2014
151,151,"Jeff Overton",80,44.44,32,72,"Scramblingfrom2030yards",2014
151,151,"Heath Slocum",71,44.44,32,72,"Scramblingfrom2030yards",2014
153,153,"Kevin Tway",64,44.26,27,61,"Scramblingfrom2030yards",2014
154,154,"Jason Dufner",57,44.19,19,43,"Scramblingfrom2030yards",2014
155,155,"William McGirt",96,44.07,52,118,"Scramblingfrom2030yards",2014
156,156,"Jason Kokrak",65,43.84,32,73,"Scramblingfrom2030yards",2014
157,157,"Rory Sabbatini",82,43.55,27,62,"Scramblingfrom2030yards",2014
158,158,"Martin Kaymer",65,43.48,20,46,"Scramblingfrom2030yards",2014
159,159,"Hunter Mahan",88,43.24,32,74,"Scramblingfrom2030yards",2014
160,160,"Rory McIlroy",66,42.86,18,42,"Scramblingfrom2030yards",2014
161,161,"Woody Austin",63,42.5,34,80,"Scramblingfrom2030yards",2014
162,162,"Kevin Stadler",90,42.42,28,66,"Scramblingfrom2030yards",2014
163,163,"Justin Hicks",103,42.16,43,102,"Scramblingfrom2030yards",2014
164,164,"Trevor Immelman",84,42.11,40,95,"Scramblingfrom2030yards",2014
165,165,"Tommy Gainey",73,41.77,33,79,"Scramblingfrom2030yards",2014
166,166,"Kyle Stanley",87,41.27,26,63,"Scramblingfrom2030yards",2014
167,167,"John Peterson",62,41.03,16,39,"Scramblingfrom2030yards",2014
168,168,"Scott Stallings",77,40.35,23,57,"Scramblingfrom2030yards",2014
169,169,"Davis Love III",74,40.3,27,67,"Scramblingfrom2030yards",2014
169,169,"Kevin Streelman",79,40.3,27,67,"Scramblingfrom2030yards",2014
171,171,"Tyrone Van Aswegen",79,39.34,24,61,"Scramblingfrom2030yards",2014
172,172,"Jim Renner",61,38.98,23,59,"Scramblingfrom2030yards",2014
173,173,"Louis Oosthuizen",50,38.89,14,36,"Scramblingfrom2030yards",2014
174,174,"Ryan Moore",86,38.33,23,60,"Scramblingfrom2030yards",2014
175,175,"Lee Westwood",57,38.3,18,47,"Scramblingfrom2030yards",2014
176,176,"Carl Pettersson",91,37.27,41,110,"Scramblingfrom2030yards",2014
177,177,"Lucas Glover",68,34.15,14,41,"Scramblingfrom2030yards",2014
