"Total3Putts25_RANKTHISWEEK_2008","Total3Putts25_RANKLASTWEEK_2008","Total3Putts25_PLAYERNAME_2008","Total3Putts25_ROUNDS_2008","Total3Putts25_TOTAL3PUTTS25_2008","Total3Putts25_TOTAL3PUTTS_2008","stat_name","year"
1,1,"Nicholas Thompson",113,67,87,"Total3Putts25",2008
2,2,"Joe Durant",92,62,78,"Total3Putts25",2008
3,3,"Troy Matteson",94,56,66,"Total3Putts25",2008
4,4,"Tag Ridings",88,53,62,"Total3Putts25",2008
5,5,"Briny Baird",113,52,58,"Total3Putts25",2008
5,5,"Chez Reavie",102,52,59,"Total3Putts25",2008
7,7,"Steve Marino",119,51,68,"Total3Putts25",2008
8,8,"Mathias Gronberg",87,50,66,"Total3Putts25",2008
9,9,"Billy Mayfair",103,49,59,"Total3Putts25",2008
9,9,"George McNeill",97,49,60,"Total3Putts25",2008
9,9,"Kenny Perry",97,49,55,"Total3Putts25",2008
12,12,"Martin Laird",98,47,57,"Total3Putts25",2008
12,12,"Kevin Streelman",114,47,61,"Total3Putts25",2008
14,14,"Brian Davis",108,46,67,"Total3Putts25",2008
14,14,"JJ Henry",108,46,51,"Total3Putts25",2008
14,14,"Tim Petrovic",97,46,55,"Total3Putts25",2008
17,17,"Justin Bolli",87,45,52,"Total3Putts25",2008
17,17,"Nick Flanagan",89,45,62,"Total3Putts25",2008
17,17,"Boo Weekley",86,45,54,"Total3Putts25",2008
17,17,"Jay Williamson",96,45,56,"Total3Putts25",2008
21,21,"Jon Mills",95,44,54,"Total3Putts25",2008
21,21,"Bo Van Pelt",101,44,61,"Total3Putts25",2008
23,23,"Robert Garrigus",90,43,63,"Total3Putts25",2008
23,23,"John Rollins",94,43,57,"Total3Putts25",2008
23,23,"Vaughn Taylor",103,43,50,"Total3Putts25",2008
23,23,"Mark Wilson",107,43,53,"Total3Putts25",2008
27,27,"Robert Gamez",79,42,66,"Total3Putts25",2008
27,27,"Jeff Overton",103,42,53,"Total3Putts25",2008
27,27,"Bubba Watson",97,42,53,"Total3Putts25",2008
27,27,"Charlie Wi",97,42,51,"Total3Putts25",2008
31,31,"Charley Hoffman",94,41,56,"Total3Putts25",2008
31,31,"Frank Lickliter II",107,41,61,"Total3Putts25",2008
33,33,"Harrison Frazar",73,40,58,"Total3Putts25",2008
33,33,"Matt Jones",95,40,50,"Total3Putts25",2008
33,33,"Jeff Maggert",86,40,57,"Total3Putts25",2008
33,33,"John Merrick",98,40,49,"Total3Putts25",2008
37,37,"Brad Adamonis",87,39,46,"Total3Putts25",2008
37,37,"Robert Allenby",108,39,52,"Total3Putts25",2008
37,37,"Tommy Armour III",77,39,46,"Total3Putts25",2008
37,37,"Chad Campbell",94,39,50,"Total3Putts25",2008
37,37,"Steve Flesch",95,39,50,"Total3Putts25",2008
37,37,"Peter Lonard",92,39,49,"Total3Putts25",2008
37,37,"John Riegger",73,39,45,"Total3Putts25",2008
37,37,"John Senden",93,39,51,"Total3Putts25",2008
37,37,"DJ Trahan",94,39,52,"Total3Putts25",2008
37,37,"Nick Watney",96,39,52,"Total3Putts25",2008
47,47,"Ken Duke",116,38,42,"Total3Putts25",2008
47,47,"Nathan Green",95,38,53,"Total3Putts25",2008
47,47,"Tim Herron",97,38,50,"Total3Putts25",2008
47,47,"Tom Pernice Jr",104,38,56,"Total3Putts25",2008
47,47,"Charles Warren",79,38,60,"Total3Putts25",2008
52,52,"Ryan Armour",87,37,46,"Total3Putts25",2008
52,52,"Woody Austin",109,37,52,"Total3Putts25",2008
52,52,"Eric Axley",113,37,49,"Total3Putts25",2008
52,52,"JB Holmes",86,37,47,"Total3Putts25",2008
52,52,"YE Yang",89,37,48,"Total3Putts25",2008
57,57,"Lucas Glover",91,36,43,"Total3Putts25",2008
57,57,"Jason Gore",94,36,54,"Total3Putts25",2008
57,57,"Bill Haas",99,36,45,"Total3Putts25",2008
57,57,"Kevin Na",97,36,51,"Total3Putts25",2008
57,57,"Kevin Sutherland",98,36,42,"Total3Putts25",2008
57,57,"Omar Uresti",74,36,43,"Total3Putts25",2008
57,57,"Johnson Wagner",83,36,45,"Total3Putts25",2008
64,64,"Jason Allred",63,35,45,"Total3Putts25",2008
64,64,"Cameron Beckman",87,35,51,"Total3Putts25",2008
64,64,"Todd Demsey",80,35,47,"Total3Putts25",2008
64,64,"Bob Estes",90,35,44,"Total3Putts25",2008
64,64,"Kenneth Ferrie",72,35,46,"Total3Putts25",2008
64,64,"Charles Howell III",101,35,42,"Total3Putts25",2008
64,64,"Lee Janzen",89,35,45,"Total3Putts25",2008
64,64,"Davis Love III",78,35,44,"Total3Putts25",2008
64,64,"Steve Lowery",74,35,45,"Total3Putts25",2008
64,64,"Parker McLachlin",88,35,37,"Total3Putts25",2008
64,64,"Jesper Parnevik",88,35,49,"Total3Putts25",2008
64,64,"Scott Sterling",89,35,41,"Total3Putts25",2008
76,76,"Cliff Kresge",84,34,43,"Total3Putts25",2008
76,76,"Pat Perez",93,34,48,"Total3Putts25",2008
76,76,"Kevin Stadler",90,34,47,"Total3Putts25",2008
76,76,"Chris Stroud",81,34,45,"Total3Putts25",2008
76,76,"Dean Wilson",109,34,45,"Total3Putts25",2008
81,81,"Jonathan Byrd",88,33,44,"Total3Putts25",2008
81,81,"Patrick Sheehan",124,33,42,"Total3Putts25",2008
83,83,"Michael Allen",91,32,37,"Total3Putts25",2008
83,83,"David Lutterus",59,32,48,"Total3Putts25",2008
83,83,"Rory Sabbatini",77,32,46,"Total3Putts25",2008
83,83,"Heath Slocum",104,32,45,"Total3Putts25",2008
87,87,"Rich Beem",90,31,42,"Total3Putts25",2008
87,87,"Olin Browne",77,31,44,"Total3Putts25",2008
87,87,"Bart Bryant",81,31,37,"Total3Putts25",2008
87,87,"Chris DiMarco",87,31,42,"Total3Putts25",2008
87,87,"Tommy Gainey",60,31,47,"Total3Putts25",2008
87,87,"Zach Johnson",85,31,35,"Total3Putts25",2008
87,87,"Jim McGovern",75,31,38,"Total3Putts25",2008
87,87,"Jin Park",85,31,39,"Total3Putts25",2008
87,87,"Carl Pettersson",110,31,47,"Total3Putts25",2008
87,87,"Jimmy Walker",73,31,36,"Total3Putts25",2008
97,97,"Jason Day",81,30,38,"Total3Putts25",2008
97,97,"Mathew Goggin",91,30,40,"Total3Putts25",2008
97,97,"Dudley Hart",74,30,39,"Total3Putts25",2008
97,97,"Hunter Mahan",87,30,38,"Total3Putts25",2008
97,97,"Scott McCarron",63,30,42,"Total3Putts25",2008
97,97,"Joe Ogilvie",100,30,46,"Total3Putts25",2008
97,97,"Brandt Snedeker",85,30,41,"Total3Putts25",2008
104,104,"Billy Andrade",71,29,42,"Total3Putts25",2008
104,104,"Paul Casey",55,29,30,"Total3Putts25",2008
104,104,"Paul Goydos",78,29,37,"Total3Putts25",2008
104,104,"Mark Hensby",71,29,42,"Total3Putts25",2008
104,104,"Michael Letzig",88,29,41,"Total3Putts25",2008
109,109,"Mark Calcavecchia",67,28,42,"Total3Putts25",2008
109,109,"Richard Johnson",77,28,34,"Total3Putts25",2008
109,109,"Rod Pampling",83,28,39,"Total3Putts25",2008
109,109,"Ted Purdy",68,28,40,"Total3Putts25",2008
113,113,"Steve Allan",58,27,37,"Total3Putts25",2008
113,113,"Tim Clark",90,27,38,"Total3Putts25",2008
113,113,"Carlos Franco",73,27,39,"Total3Putts25",2008
113,113,"Sergio Garcia",72,27,34,"Total3Putts25",2008
113,113,"Dustin Johnson",92,27,36,"Total3Putts25",2008
113,113,"Kent Jones",68,27,33,"Total3Putts25",2008
113,113,"Ryan Moore",72,27,39,"Total3Putts25",2008
113,113,"Brett Rumford",72,27,34,"Total3Putts25",2008
113,113,"Marc Turnesa",87,27,33,"Total3Putts25",2008
122,122,"Stuart Appleby",87,26,31,"Total3Putts25",2008
122,122,"Alex Cejka",75,26,36,"Total3Putts25",2008
122,122,"Freddie Jacobson",78,26,32,"Total3Putts25",2008
122,122,"Matt Kuchar",88,26,32,"Total3Putts25",2008
122,122,"Rocco Mediate",87,26,39,"Total3Putts25",2008
122,122,"Vijay Singh",82,26,30,"Total3Putts25",2008
128,128,"Shane Bertsch",96,25,35,"Total3Putts25",2008
128,128,"Todd Hamilton",92,25,30,"Total3Putts25",2008
128,128,"Brandt Jobe",52,25,29,"Total3Putts25",2008
128,128,"Bob Sowards",61,25,28,"Total3Putts25",2008
128,128,"Scott Verplank",82,25,33,"Total3Putts25",2008
128,128,"Tim Wilkinson",95,25,32,"Total3Putts25",2008
134,134,"James Driscoll",85,24,31,"Total3Putts25",2008
134,134,"Trevor Immelman",70,24,31,"Total3Putts25",2008
134,134,"John Mallinger",95,24,34,"Total3Putts25",2008
134,134,"Ryan Palmer",69,24,30,"Total3Putts25",2008
134,134,"Brett Quigley",80,24,30,"Total3Putts25",2008
134,134,"Jeff Quinney",87,24,34,"Total3Putts25",2008
134,134,"Kyle Thompson",70,24,33,"Total3Putts25",2008
142,142,"Fred Couples",60,23,30,"Total3Putts25",2008
142,142,"Ben Crane",86,23,34,"Total3Putts25",2008
142,142,"David Duval",51,23,32,"Total3Putts25",2008
142,142,"Steve Elkington",84,23,33,"Total3Putts25",2008
142,142,"Anthony Kim",81,23,33,"Total3Putts25",2008
142,142,"Doug LaBelle II",65,23,24,"Total3Putts25",2008
142,142,"Tom Lehman",51,23,27,"Total3Putts25",2008
142,142,"Sean OHair",81,23,37,"Total3Putts25",2008
150,150,"Stephen Ames",83,22,27,"Total3Putts25",2008
150,150,"Stewart Cink",87,22,31,"Total3Putts25",2008
150,150,"Ernie Els",51,22,25,"Total3Putts25",2008
150,150,"Cody Freeman",66,22,34,"Total3Putts25",2008
150,150,"Brian Gay",102,22,31,"Total3Putts25",2008
150,150,"Greg Kraft",63,22,27,"Total3Putts25",2008
150,150,"Justin Leonard",101,22,28,"Total3Putts25",2008
150,150,"Will Ma Kenzie",62,22,36,"Total3Putts25",2008
150,150,"Nick OHern",82,22,31,"Total3Putts25",2008
150,150,"Travis Perkins",53,22,30,"Total3Putts25",2008
150,150,"Ron Whittaker",54,22,29,"Total3Putts25",2008
161,161,"Chad Collins",72,21,23,"Total3Putts25",2008
161,161,"Jim Furyk",95,21,27,"Total3Putts25",2008
161,161,"JP Hayes",67,21,31,"Total3Putts25",2008
161,161,"Stephen Leaney",53,21,24,"Total3Putts25",2008
161,161,"Tom Scherrer",56,21,24,"Total3Putts25",2008
166,166,"KJ Choi",74,20,24,"Total3Putts25",2008
166,166,"Ryuji Imada",80,20,24,"Total3Putts25",2008
168,168,"Angel Cabrera",55,19,23,"Total3Putts25",2008
168,168,"Brad Elder",67,19,24,"Total3Putts25",2008
168,168,"Jeff Gove",50,19,30,"Total3Putts25",2008
168,168,"John Huston",56,19,23,"Total3Putts25",2008
168,168,"Phil Mickelson",80,19,26,"Total3Putts25",2008
168,168,"Brenden Pappas",66,19,32,"Total3Putts25",2008
168,168,"Steve Stricker",75,19,26,"Total3Putts25",2008
168,168,"David Toms",70,19,27,"Total3Putts25",2008
168,168,"Camilo Villegas",79,19,27,"Total3Putts25",2008
177,177,"Ben Curtis",80,18,22,"Total3Putts25",2008
177,177,"Jerry Kelly",89,18,30,"Total3Putts25",2008
177,177,"Adam Scott",51,18,25,"Total3Putts25",2008
180,180,"Marco Dawson",64,17,21,"Total3Putts25",2008
180,180,"Shigeki Maruyama",50,17,22,"Total3Putts25",2008
180,180,"Corey Pavin",69,17,22,"Total3Putts25",2008
180,180,"Bob Tway",70,17,18,"Total3Putts25",2008
184,184,"Gavin Coles",54,16,22,"Total3Putts25",2008
184,184,"Glen Day",64,16,20,"Total3Putts25",2008
184,184,"Retief Goosen",59,16,22,"Total3Putts25",2008
184,184,"Mike Weir",88,16,24,"Total3Putts25",2008
188,188,"Alejandro Canizares",52,15,19,"Total3Putts25",2008
189,189,"Paul Claxton",63,14,20,"Total3Putts25",2008
189,189,"Padraig Harrington",52,14,16,"Total3Putts25",2008
189,189,"Craig Kanada",65,14,19,"Total3Putts25",2008
189,189,"Geoff Ogilvy",65,14,20,"Total3Putts25",2008
193,193,"Andres Romero",69,13,29,"Total3Putts25",2008
194,194,"Aaron Baddeley",76,12,15,"Total3Putts25",2008
194,194,"Daniel Chopra",84,12,19,"Total3Putts25",2008
196,196,"Chris Riley",51,11,16,"Total3Putts25",2008
197,197,"Ian Poulter",51,8,12,"Total3Putts25",2008
