"Approaches50125yardsRghRTP_RANKTHISWEEK_2012","Approaches50125yardsRghRTP_RANKLASTWEEK_2012","Approaches50125yardsRghRTP_PLAYERNAME_2012","Approaches50125yardsRghRTP_ROUNDS_2012","Approaches50125yardsRghRTP_AVGRTP_2012","stat_name","year"
1,NA,"Mathew Goggin",65,-0.146,"Approaches50125yardsRghRTP",2012
2,NA,"Brandt Jobe",57,-0.118,"Approaches50125yardsRghRTP",2012
3,NA,"DA Points",88,-0.1,"Approaches50125yardsRghRTP",2012
4,NA,"Bill Haas",79,-0.098,"Approaches50125yardsRghRTP",2012
5,NA,"Kyle Thompson",51,-0.094,"Approaches50125yardsRghRTP",2012
6,NA,"Brian Davis",91,-0.093,"Approaches50125yardsRghRTP",2012
7,NA,"David Toms",60,-0.081,"Approaches50125yardsRghRTP",2012
8,NA,"Stewart Cink",71,-0.077,"Approaches50125yardsRghRTP",2012
9,NA,"Matt Every",80,-0.071,"Approaches50125yardsRghRTP",2012
9,NA,"Justin Rose",69,-0.071,"Approaches50125yardsRghRTP",2012
11,NA,"Jason Day",57,-0.07,"Approaches50125yardsRghRTP",2012
11,NA,"Charles Howell III",98,-0.07,"Approaches50125yardsRghRTP",2012
13,NA,"Chris Stroud",86,-0.068,"Approaches50125yardsRghRTP",2012
14,NA,"Ken Duke",104,-0.06,"Approaches50125yardsRghRTP",2012
15,NA,"Tim Clark",60,-0.056,"Approaches50125yardsRghRTP",2012
15,NA,"Marc Leishman",84,-0.056,"Approaches50125yardsRghRTP",2012
17,NA,"Sergio Garcia",57,-0.048,"Approaches50125yardsRghRTP",2012
18,NA,"Chris Couch",61,-0.044,"Approaches50125yardsRghRTP",2012
18,NA,"Danny Lee",74,-0.044,"Approaches50125yardsRghRTP",2012
20,NA,"Jhonattan Vegas",77,-0.041,"Approaches50125yardsRghRTP",2012
21,NA,"Ian Poulter",57,-0.04,"Approaches50125yardsRghRTP",2012
22,NA,"Ben Crane",73,-0.039,"Approaches50125yardsRghRTP",2012
23,NA,"Charlie Beljan",61,-0.035,"Approaches50125yardsRghRTP",2012
24,NA,"Jim Furyk",85,-0.031,"Approaches50125yardsRghRTP",2012
25,NA,"Stephen Ames",54,0,"Approaches50125yardsRghRTP",2012
25,NA,"Keegan Bradley",90,0,"Approaches50125yardsRghRTP",2012
25,NA,"Luke Donald",63,0,"Approaches50125yardsRghRTP",2012
25,NA,"Tim Herron",88,0,"Approaches50125yardsRghRTP",2012
25,NA,"Billy Horschel",63,0,"Approaches50125yardsRghRTP",2012
25,NA,"Dustin Johnson",70,0,"Approaches50125yardsRghRTP",2012
25,NA,"Matt Jones",53,0,"Approaches50125yardsRghRTP",2012
25,NA,"Bill Lunde",83,0,"Approaches50125yardsRghRTP",2012
25,NA,"Ted Potter Jr",77,0,"Approaches50125yardsRghRTP",2012
25,NA,"John Rollins",81,0,"Approaches50125yardsRghRTP",2012
25,NA,"Steve Stricker",73,0,"Approaches50125yardsRghRTP",2012
25,NA,"Mark Wilson",84,0,"Approaches50125yardsRghRTP",2012
37,NA,"Blake Adams",107,0.015,"Approaches50125yardsRghRTP",2012
38,NA,"Bryce Molder",83,0.02,"Approaches50125yardsRghRTP",2012
39,NA,"DJ Trahan",73,0.022,"Approaches50125yardsRghRTP",2012
40,NA,"Kevin Stadler",85,0.024,"Approaches50125yardsRghRTP",2012
41,NA,"Angel Cabrera",54,0.026,"Approaches50125yardsRghRTP",2012
42,NA,"JJ Killeen",101,0.027,"Approaches50125yardsRghRTP",2012
42,NA,"William McGirt",96,0.027,"Approaches50125yardsRghRTP",2012
44,NA,"Robert Karlsson",54,0.029,"Approaches50125yardsRghRTP",2012
44,NA,"Jerry Kelly",84,0.029,"Approaches50125yardsRghRTP",2012
44,NA,"Bubba Watson",68,0.029,"Approaches50125yardsRghRTP",2012
47,NA,"Webb Simpson",77,0.03,"Approaches50125yardsRghRTP",2012
48,NA,"Kyle Stanley",86,0.032,"Approaches50125yardsRghRTP",2012
49,NA,"Adam Scott",59,0.033,"Approaches50125yardsRghRTP",2012
50,NA,"Tiger Woods",69,0.036,"Approaches50125yardsRghRTP",2012
51,NA,"Brendan Steele",77,0.041,"Approaches50125yardsRghRTP",2012
52,NA,"Nathan Green",73,0.045,"Approaches50125yardsRghRTP",2012
52,NA,"Michael Thompson",80,0.045,"Approaches50125yardsRghRTP",2012
54,NA,"Ryo Ishikawa",54,0.047,"Approaches50125yardsRghRTP",2012
55,NA,"Bobby Gates",87,0.056,"Approaches50125yardsRghRTP",2012
56,NA,"Patrick Sheehan",58,0.057,"Approaches50125yardsRghRTP",2012
57,NA,"Brian Gay",91,0.075,"Approaches50125yardsRghRTP",2012
58,NA,"Spencer Levin",81,0.077,"Approaches50125yardsRghRTP",2012
59,NA,"Matt Kuchar",86,0.082,"Approaches50125yardsRghRTP",2012
59,NA,"Scott Piercy",95,0.082,"Approaches50125yardsRghRTP",2012
61,NA,"Michael Bradley",63,0.083,"Approaches50125yardsRghRTP",2012
62,NA,"Jeff Overton",101,0.084,"Approaches50125yardsRghRTP",2012
63,NA,"Bud Cauley",99,0.085,"Approaches50125yardsRghRTP",2012
63,NA,"Brendon de Jonge",115,0.085,"Approaches50125yardsRghRTP",2012
65,NA,"Roberto Castro",92,0.086,"Approaches50125yardsRghRTP",2012
65,NA,"Daniel Chopra",55,0.086,"Approaches50125yardsRghRTP",2012
67,NA,"Chris Kirk",93,0.087,"Approaches50125yardsRghRTP",2012
68,NA,"Ernie Els",80,0.088,"Approaches50125yardsRghRTP",2012
69,NA,"Kris Blanks",65,0.089,"Approaches50125yardsRghRTP",2012
69,NA,"Nick Watney",97,0.089,"Approaches50125yardsRghRTP",2012
71,NA,"Garth Mulroy",59,0.091,"Approaches50125yardsRghRTP",2012
72,NA,"Erik Compton",81,0.094,"Approaches50125yardsRghRTP",2012
73,NA,"Stuart Appleby",75,0.095,"Approaches50125yardsRghRTP",2012
73,NA,"Cameron Beckman",81,0.095,"Approaches50125yardsRghRTP",2012
73,NA,"Will Claxton",99,0.095,"Approaches50125yardsRghRTP",2012
76,NA,"Rickie Fowler",84,0.098,"Approaches50125yardsRghRTP",2012
76,NA,"Billy Mayfair",90,0.098,"Approaches50125yardsRghRTP",2012
76,NA,"Daniel Summerhays",81,0.098,"Approaches50125yardsRghRTP",2012
79,NA,"JB Holmes",90,0.1,"Approaches50125yardsRghRTP",2012
79,NA,"John Senden",81,0.1,"Approaches50125yardsRghRTP",2012
81,NA,"Seung Yul Noh",105,0.101,"Approaches50125yardsRghRTP",2012
82,NA,"Sang Moon Bae",81,0.102,"Approaches50125yardsRghRTP",2012
82,NA,"Johnson Wagner",88,0.102,"Approaches50125yardsRghRTP",2012
84,NA,"Freddie Jacobson",61,0.103,"Approaches50125yardsRghRTP",2012
85,NA,"Mark Anderson",75,0.106,"Approaches50125yardsRghRTP",2012
85,NA,"Gavin Coles",72,0.106,"Approaches50125yardsRghRTP",2012
85,NA,"Graham DeLaet",79,0.106,"Approaches50125yardsRghRTP",2012
85,NA,"Phil Mickelson",79,0.106,"Approaches50125yardsRghRTP",2012
89,NA,"Martin Flores",95,0.11,"Approaches50125yardsRghRTP",2012
90,NA,"David Hearn",95,0.111,"Approaches50125yardsRghRTP",2012
90,NA,"Justin Leonard",79,0.111,"Approaches50125yardsRghRTP",2012
90,NA,"Rocco Mediate",70,0.111,"Approaches50125yardsRghRTP",2012
90,NA,"Pat Perez",81,0.111,"Approaches50125yardsRghRTP",2012
94,NA,"Kevin Streelman",89,0.113,"Approaches50125yardsRghRTP",2012
95,NA,"Greg Owen",90,0.114,"Approaches50125yardsRghRTP",2012
96,NA,"Charl Schwartzel",56,0.115,"Approaches50125yardsRghRTP",2012
96,NA,"Josh Teater",97,0.115,"Approaches50125yardsRghRTP",2012
96,NA,"Camilo Villegas",79,0.115,"Approaches50125yardsRghRTP",2012
