"GIRPutting510_RANKTHISWEEK_2008","GIRPutting510_RANKLASTWEEK_2008","GIRPutting510_PLAYERNAME_2008","GIRPutting510_ROUNDS_2008","GIRPutting510_Pct_2008","GIRPutting510_ATTEMPTS_2008","GIRPutting510_PUTTSMADE_2008","stat_name","year"
1,1,"Shigeki Maruyama",50,63.64,55,35,"GIRPutting510",2008
2,2,"Marc Turnesa",87,60.94,128,78,"GIRPutting510",2008
3,3,"Jason Allred",63,60.23,88,53,"GIRPutting510",2008
4,4,"Stewart Cink",87,60.19,108,65,"GIRPutting510",2008
5,5,"Aaron Baddeley",76,60,110,66,"GIRPutting510",2008
5,5,"Ben Curtis",80,60,110,66,"GIRPutting510",2008
7,7,"Justin Leonard",101,58.94,151,89,"GIRPutting510",2008
8,8,"Padraig Harrington",52,58.82,51,30,"GIRPutting510",2008
9,9,"Ian Poulter",51,58.62,58,34,"GIRPutting510",2008
10,10,"Anthony Kim",81,58.57,140,82,"GIRPutting510",2008
11,11,"Corey Pavin",69,58.33,108,63,"GIRPutting510",2008
12,12,"Dudley Hart",74,57.76,116,67,"GIRPutting510",2008
13,13,"Vaughn Taylor",103,57.75,187,108,"GIRPutting510",2008
14,14,"Freddie Jacobson",78,57.52,113,65,"GIRPutting510",2008
15,15,"Dean Wilson",109,57.49,167,96,"GIRPutting510",2008
16,16,"Brad Elder",67,57.14,84,48,"GIRPutting510",2008
17,17,"John Rollins",94,56.93,137,78,"GIRPutting510",2008
18,18,"Kenny Perry",97,56.1,164,92,"GIRPutting510",2008
19,19,"Brenden Pappas",66,55.96,109,61,"GIRPutting510",2008
20,20,"Carl Pettersson",110,55.78,199,111,"GIRPutting510",2008
21,21,"Jesper Parnevik",88,55.65,115,64,"GIRPutting510",2008
22,22,"Jim Furyk",95,55.56,126,70,"GIRPutting510",2008
23,23,"Ryan Moore",72,55.26,114,63,"GIRPutting510",2008
24,24,"Joe Ogilvie",100,54.88,164,90,"GIRPutting510",2008
25,25,"Nick OHern",82,54.7,117,64,"GIRPutting510",2008
26,26,"Steve Marino",119,54.64,194,106,"GIRPutting510",2008
27,27,"Jason Day",81,54.35,138,75,"GIRPutting510",2008
28,28,"Chris DiMarco",87,54.29,140,76,"GIRPutting510",2008
29,29,"Stuart Appleby",87,54.2,131,71,"GIRPutting510",2008
29,29,"Mike Weir",88,54.2,131,71,"GIRPutting510",2008
31,31,"Steve Allan",58,54.02,87,47,"GIRPutting510",2008
32,32,"Nathan Green",95,54,150,81,"GIRPutting510",2008
33,33,"Ryan Palmer",69,53.96,139,75,"GIRPutting510",2008
34,34,"Carlos Franco",73,53.92,102,55,"GIRPutting510",2008
35,35,"Retief Goosen",59,53.85,78,42,"GIRPutting510",2008
36,36,"Robert Allenby",108,53.8,158,85,"GIRPutting510",2008
36,36,"George McNeill",97,53.8,171,92,"GIRPutting510",2008
38,38,"Mathew Goggin",91,53.74,147,79,"GIRPutting510",2008
38,38,"Zach Johnson",85,53.74,147,79,"GIRPutting510",2008
40,40,"Chad Campbell",94,53.49,172,92,"GIRPutting510",2008
41,41,"Sergio Garcia",72,53.47,101,54,"GIRPutting510",2008
42,42,"Tag Ridings",88,53.42,146,78,"GIRPutting510",2008
43,43,"Ben Crane",86,53.28,137,73,"GIRPutting510",2008
44,44,"Frank Lickliter II",107,53.27,199,106,"GIRPutting510",2008
45,45,"Michael Allen",91,53.25,154,82,"GIRPutting510",2008
46,46,"Steve Elkington",84,53.24,139,74,"GIRPutting510",2008
47,47,"Tim Herron",97,53.15,143,76,"GIRPutting510",2008
48,48,"Eric Axley",113,53.05,164,87,"GIRPutting510",2008
49,49,"Scott Sterling",89,53.03,132,70,"GIRPutting510",2008
50,50,"JJ Henry",108,52.87,174,92,"GIRPutting510",2008
51,51,"Daniel Chopra",84,52.54,118,62,"GIRPutting510",2008
52,52,"David Duval",51,52.38,84,44,"GIRPutting510",2008
52,52,"Jerry Kelly",89,52.38,126,66,"GIRPutting510",2008
54,54,"Richard Johnson",77,52.34,107,56,"GIRPutting510",2008
55,55,"KJ Choi",74,52.17,92,48,"GIRPutting510",2008
56,56,"Jeff Quinney",87,52.11,142,74,"GIRPutting510",2008
57,57,"Mark Wilson",107,52.06,194,101,"GIRPutting510",2008
58,58,"Steve Stricker",75,52.04,98,51,"GIRPutting510",2008
59,59,"Bob Tway",70,51.97,127,66,"GIRPutting510",2008
60,60,"Fred Couples",60,51.79,112,58,"GIRPutting510",2008
60,60,"Robert Garrigus",90,51.79,168,87,"GIRPutting510",2008
62,62,"John Huston",56,51.75,114,59,"GIRPutting510",2008
63,63,"Todd Demsey",80,51.67,120,62,"GIRPutting510",2008
64,64,"James Driscoll",85,51.61,124,64,"GIRPutting510",2008
64,64,"David Lutterus",59,51.61,93,48,"GIRPutting510",2008
64,64,"Nicholas Thompson",113,51.61,186,96,"GIRPutting510",2008
67,67,"Doug LaBelle II",65,51.55,97,50,"GIRPutting510",2008
68,68,"Chez Reavie",102,51.5,167,86,"GIRPutting510",2008
69,69,"Travis Perkins",53,51.43,70,36,"GIRPutting510",2008
70,70,"Gavin Coles",54,51.35,74,38,"GIRPutting510",2008
71,71,"Brett Rumford",72,51.33,113,58,"GIRPutting510",2008
72,72,"David Toms",70,51.28,117,60,"GIRPutting510",2008
73,73,"YE Yang",89,51.27,158,81,"GIRPutting510",2008
74,74,"Johnson Wagner",83,51.26,119,61,"GIRPutting510",2008
75,75,"Tom Pernice Jr",104,51.22,164,84,"GIRPutting510",2008
76,76,"Paul Claxton",63,51.19,84,43,"GIRPutting510",2008
77,77,"Matt Kuchar",88,51.16,129,66,"GIRPutting510",2008
78,78,"Kevin Sutherland",98,51.01,149,76,"GIRPutting510",2008
79,79,"Marco Dawson",64,50.96,104,53,"GIRPutting510",2008
80,80,"Kent Jones",68,50.91,110,56,"GIRPutting510",2008
81,81,"Jim McGovern",75,50.83,120,61,"GIRPutting510",2008
82,82,"Tim Petrovic",97,50.66,152,77,"GIRPutting510",2008
82,82,"Charles Warren",79,50.66,152,77,"GIRPutting510",2008
84,84,"Kevin Na",97,50.61,164,83,"GIRPutting510",2008
85,85,"Tim Wilkinson",95,50.59,170,86,"GIRPutting510",2008
86,86,"Billy Andrade",71,50.57,87,44,"GIRPutting510",2008
87,87,"Brian Davis",108,50.52,192,97,"GIRPutting510",2008
88,88,"Kenneth Ferrie",72,50.44,113,57,"GIRPutting510",2008
89,89,"Kevin Stadler",90,50.37,135,68,"GIRPutting510",2008
90,90,"Charley Hoffman",94,50.29,171,86,"GIRPutting510",2008
91,91,"Ryan Armour",87,50,154,77,"GIRPutting510",2008
91,91,"Tim Clark",90,50,150,75,"GIRPutting510",2008
91,91,"Tom Lehman",51,50,64,32,"GIRPutting510",2008
91,91,"Chris Stroud",81,50,98,49,"GIRPutting510",2008
91,91,"Ron Whittaker",54,50,76,38,"GIRPutting510",2008
96,96,"Jason Gore",94,49.69,161,80,"GIRPutting510",2008
96,96,"Bubba Watson",97,49.69,161,80,"GIRPutting510",2008
98,98,"Rich Beem",90,49.68,157,78,"GIRPutting510",2008
99,99,"Rory Sabbatini",77,49.63,135,67,"GIRPutting510",2008
100,100,"Chad Collins",72,49.48,97,48,"GIRPutting510",2008
101,101,"Greg Kraft",63,49.41,85,42,"GIRPutting510",2008
102,102,"Stephen Leaney",53,49.35,77,38,"GIRPutting510",2008
103,103,"Jeff Maggert",86,49.33,150,74,"GIRPutting510",2008
104,104,"Paul Casey",55,49.21,63,31,"GIRPutting510",2008
104,104,"Brandt Snedeker",85,49.21,126,62,"GIRPutting510",2008
106,106,"Phil Mickelson",80,49.18,122,60,"GIRPutting510",2008
107,107,"Steve Lowery",74,49.09,110,54,"GIRPutting510",2008
108,108,"Bo Van Pelt",101,49.01,202,99,"GIRPutting510",2008
109,109,"Kevin Streelman",114,48.9,182,89,"GIRPutting510",2008
110,110,"Martin Laird",98,48.77,162,79,"GIRPutting510",2008
111,111,"Troy Matteson",94,48.72,156,76,"GIRPutting510",2008
112,112,"Angel Cabrera",55,48.61,72,35,"GIRPutting510",2008
113,113,"Craig Kanada",65,48.54,103,50,"GIRPutting510",2008
114,114,"Boo Weekley",86,48.51,134,65,"GIRPutting510",2008
115,115,"Jeff Overton",103,48.4,188,91,"GIRPutting510",2008
116,116,"Tommy Armour III",77,48.33,120,58,"GIRPutting510",2008
117,117,"Camilo Villegas",79,48.28,116,56,"GIRPutting510",2008
118,118,"Bart Bryant",81,48.15,108,52,"GIRPutting510",2008
118,118,"Scott McCarron",63,48.15,108,52,"GIRPutting510",2008
120,120,"Cliff Kresge",84,48.12,133,64,"GIRPutting510",2008
121,121,"Ken Duke",116,47.94,194,93,"GIRPutting510",2008
122,122,"Will Ma Kenzie",62,47.86,117,56,"GIRPutting510",2008
123,123,"Jonathan Byrd",88,47.79,136,65,"GIRPutting510",2008
124,124,"Tom Scherrer",56,47.73,88,42,"GIRPutting510",2008
125,125,"Justin Bolli",87,47.69,130,62,"GIRPutting510",2008
125,125,"Omar Uresti",74,47.69,130,62,"GIRPutting510",2008
127,127,"Heath Slocum",104,47.53,162,77,"GIRPutting510",2008
128,128,"Mark Calcavecchia",67,47.37,114,54,"GIRPutting510",2008
128,128,"Brian Gay",102,47.37,152,72,"GIRPutting510",2008
128,128,"Mark Hensby",71,47.37,114,54,"GIRPutting510",2008
131,131,"Brandt Jobe",52,47.3,74,35,"GIRPutting510",2008
132,132,"Lee Janzen",89,47.29,129,61,"GIRPutting510",2008
133,133,"Ryuji Imada",80,47.24,127,60,"GIRPutting510",2008
134,134,"Sean OHair",81,47.1,138,65,"GIRPutting510",2008
135,135,"JB Holmes",86,47.01,134,63,"GIRPutting510",2008
136,136,"Peter Lonard",92,46.88,128,60,"GIRPutting510",2008
136,136,"Bob Sowards",61,46.88,96,45,"GIRPutting510",2008
138,138,"Woody Austin",109,46.81,188,88,"GIRPutting510",2008
139,139,"Shane Bertsch",96,46.75,169,79,"GIRPutting510",2008
140,140,"Patrick Sheehan",124,46.73,199,93,"GIRPutting510",2008
141,141,"Bill Haas",99,46.71,167,78,"GIRPutting510",2008
142,142,"Pat Perez",93,46.67,165,77,"GIRPutting510",2008
143,143,"Cameron Beckman",87,46.62,148,69,"GIRPutting510",2008
144,144,"Hunter Mahan",87,46.45,155,72,"GIRPutting510",2008
145,145,"Scott Verplank",82,46.43,140,65,"GIRPutting510",2008
146,146,"Chris Riley",51,46.38,69,32,"GIRPutting510",2008
147,147,"Mathias Gronberg",87,46.32,136,63,"GIRPutting510",2008
148,148,"John Merrick",98,46.15,143,66,"GIRPutting510",2008
149,149,"Jin Park",85,46.03,126,58,"GIRPutting510",2008
150,150,"Jimmy Walker",73,46.02,113,52,"GIRPutting510",2008
151,151,"Michael Letzig",88,46,150,69,"GIRPutting510",2008
152,152,"Bob Estes",90,45.98,174,80,"GIRPutting510",2008
153,153,"Robert Gamez",79,45.77,142,65,"GIRPutting510",2008
154,154,"John Mallinger",95,45.75,153,70,"GIRPutting510",2008
155,155,"Rocco Mediate",87,45.71,140,64,"GIRPutting510",2008
156,156,"Jay Williamson",96,45.7,151,69,"GIRPutting510",2008
157,157,"Nick Flanagan",89,45.64,149,68,"GIRPutting510",2008
158,158,"Brett Quigley",80,45.52,134,61,"GIRPutting510",2008
159,159,"Briny Baird",113,45.45,187,85,"GIRPutting510",2008
159,159,"Paul Goydos",78,45.45,132,60,"GIRPutting510",2008
159,159,"Charles Howell III",101,45.45,154,70,"GIRPutting510",2008
162,162,"Rod Pampling",83,45.32,139,63,"GIRPutting510",2008
163,163,"Alejandro Canizares",52,45.07,71,32,"GIRPutting510",2008
164,164,"Ted Purdy",68,44.83,116,52,"GIRPutting510",2008
164,164,"Andres Romero",69,44.83,87,39,"GIRPutting510",2008
166,166,"Vijay Singh",82,44.67,150,67,"GIRPutting510",2008
167,167,"Lucas Glover",91,44.59,157,70,"GIRPutting510",2008
167,167,"DJ Trahan",94,44.59,157,70,"GIRPutting510",2008
169,169,"Brad Adamonis",87,44.53,137,61,"GIRPutting510",2008
170,170,"Jon Mills",95,44.44,135,60,"GIRPutting510",2008
171,171,"Billy Mayfair",103,44.13,179,79,"GIRPutting510",2008
171,171,"Nick Watney",96,44.13,179,79,"GIRPutting510",2008
173,173,"Glen Day",64,44.12,102,45,"GIRPutting510",2008
175,175,"Parker McLachlin",88,43.8,121,53,"GIRPutting510",2008
176,176,"Charlie Wi",97,43.71,167,73,"GIRPutting510",2008
177,177,"Dustin Johnson",92,43.62,149,65,"GIRPutting510",2008
178,178,"Joe Durant",92,43.48,161,70,"GIRPutting510",2008
179,179,"Trevor Immelman",70,43.3,97,42,"GIRPutting510",2008
180,180,"Adam Scott",51,43.24,74,32,"GIRPutting510",2008
181,181,"Davis Love III",78,43.2,125,54,"GIRPutting510",2008
182,182,"Cody Freeman",66,43.01,93,40,"GIRPutting510",2008
183,183,"Stephen Ames",83,42.86,126,54,"GIRPutting510",2008
184,184,"Ernie Els",51,42.65,68,29,"GIRPutting510",2008
185,185,"Geoff Ogilvy",65,42.31,78,33,"GIRPutting510",2008
186,186,"John Senden",93,42.18,147,62,"GIRPutting510",2008
187,187,"Kyle Thompson",70,42.11,95,40,"GIRPutting510",2008
188,188,"Tommy Gainey",60,42.05,88,37,"GIRPutting510",2008
189,189,"Jeff Gove",50,41.89,74,31,"GIRPutting510",2008
190,190,"Steve Flesch",95,41.72,151,63,"GIRPutting510",2008
191,191,"Alex Cejka",75,41.41,128,53,"GIRPutting510",2008
192,192,"Harrison Frazar",73,41.18,119,49,"GIRPutting510",2008
193,193,"Todd Hamilton",92,41.06,151,62,"GIRPutting510",2008
194,194,"JP Hayes",67,39.05,105,41,"GIRPutting510",2008
195,195,"John Riegger",73,38.52,135,52,"GIRPutting510",2008
196,196,"Olin Browne",77,37.8,127,48,"GIRPutting510",2008
197,197,"Matt Jones",95,36.69,139,51,"GIRPutting510",2008
