"2PuttsperRound_RANKTHISWEEK_2009","2PuttsperRound_RANKLASTWEEK_2009","2PuttsperRound_PLAYERNAME_2009","2PuttsperRound_ROUNDS_2009","2PuttsperRound_AVG_2009","2PuttsperRound_TOTAL2PUTTS_2009","2PuttsperRound_TOTALROUNDS_2009","stat_name","year"
27,27,"Rory Sabbatini",81,10.36,829,80,"2PuttsperRound",2009
28,28,"Kevin Sutherland",96,10.34,982,95,"2PuttsperRound",2009
29,29,"Camilo Villegas",76,10.32,753,73,"2PuttsperRound",2009
30,30,"Fred Couples",54,10.3,556,54,"2PuttsperRound",2009
31,31,"Nick Watney",86,10.28,884,86,"2PuttsperRound",2009
32,32,"Ernie Els",70,10.26,677,66,"2PuttsperRound",2009
32,32,"Richard Johnson",85,10.26,872,85,"2PuttsperRound",2009
34,34,"Briny Baird",89,10.25,912,89,"2PuttsperRound",2009
35,35,"Troy Matteson",95,10.24,973,95,"2PuttsperRound",2009
36,36,"Andres Romero",58,10.23,583,57,"2PuttsperRound",2009
37,37,"Steve Flesch",77,10.21,786,77,"2PuttsperRound",2009
37,37,"Ryan Palmer",78,10.21,796,78,"2PuttsperRound",2009
39,39,"Bubba Watson",73,10.19,744,73,"2PuttsperRound",2009
40,40,"Ken Duke",87,10.18,886,87,"2PuttsperRound",2009
40,40,"Todd Hamilton",83,10.18,845,83,"2PuttsperRound",2009
42,42,"Sean OHair",80,10.17,773,76,"2PuttsperRound",2009
43,43,"JB Holmes",74,10.16,752,74,"2PuttsperRound",2009
44,44,"Dustin Johnson",85,10.14,852,84,"2PuttsperRound",2009
44,44,"Jeff Klauk",97,10.14,984,97,"2PuttsperRound",2009
46,46,"Martin Laird",72,10.13,729,72,"2PuttsperRound",2009
46,46,"Justin Leonard",95,10.13,922,91,"2PuttsperRound",2009
48,48,"Charley Hoffman",97,10.11,981,97,"2PuttsperRound",2009
48,48,"Charlie Wi",92,10.11,930,92,"2PuttsperRound",2009
50,50,"Chez Reavie",81,10.09,817,81,"2PuttsperRound",2009
51,51,"Phil Mickelson",66,10.08,635,63,"2PuttsperRound",2009
52,52,"Scott McCarron",91,10.07,916,91,"2PuttsperRound",2009
53,53,"Peter Lonard",86,10.06,865,86,"2PuttsperRound",2009
54,54,"Zach Johnson",94,10.05,925,92,"2PuttsperRound",2009
54,54,"Hunter Mahan",94,10.05,925,92,"2PuttsperRound",2009
56,56,"Steve Marino",98,10.04,984,98,"2PuttsperRound",2009
56,56,"Heath Slocum",95,10.04,954,95,"2PuttsperRound",2009
58,58,"Stephen Ames",77,10.03,752,75,"2PuttsperRound",2009
58,58,"Rod Pampling",72,10.03,712,71,"2PuttsperRound",2009
60,60,"Tim Herron",87,10.02,872,87,"2PuttsperRound",2009
60,60,"Brendon Todd",53,10.02,531,53,"2PuttsperRound",2009
62,62,"Lucas Glover",93,10.01,931,93,"2PuttsperRound",2009
62,62,"Kenny Perry",92,10.01,911,91,"2PuttsperRound",2009
62,62,"Chris Stroud",88,10.01,881,88,"2PuttsperRound",2009
65,65,"Woody Austin",84,10,840,84,"2PuttsperRound",2009
65,65,"Retief Goosen",74,10,730,73,"2PuttsperRound",2009
65,65,"Spencer Levin",75,10,750,75,"2PuttsperRound",2009
65,65,"Justin Rose",71,10,700,70,"2PuttsperRound",2009
69,69,"Jonathan Byrd",89,9.98,888,89,"2PuttsperRound",2009
70,70,"Jim Furyk",86,9.96,827,83,"2PuttsperRound",2009
70,70,"Rocco Mediate",79,9.96,787,79,"2PuttsperRound",2009
72,72,"Greg Owen",97,9.94,964,97,"2PuttsperRound",2009
73,73,"David Toms",98,9.93,973,98,"2PuttsperRound",2009
73,73,"Scott Verplank",88,9.93,874,88,"2PuttsperRound",2009
75,75,"Brendon de Jonge",90,9.92,893,90,"2PuttsperRound",2009
75,75,"Bill Lunde",83,9.92,823,83,"2PuttsperRound",2009
75,75,"Geoff Ogilvy",78,9.92,714,72,"2PuttsperRound",2009
75,75,"Tiger Woods",64,9.92,615,62,"2PuttsperRound",2009
79,79,"Bob Estes",78,9.91,773,78,"2PuttsperRound",2009
80,80,"Chad Campbell",90,9.9,891,90,"2PuttsperRound",2009
80,80,"Robert Garrigus",83,9.9,822,83,"2PuttsperRound",2009
80,80,"Nick OHern",90,9.9,891,90,"2PuttsperRound",2009
80,80,"Tom Pernice Jr",82,9.9,812,82,"2PuttsperRound",2009
80,80,"Jeff Quinney",78,9.9,772,78,"2PuttsperRound",2009
85,85,"Angel Cabrera",55,9.89,534,54,"2PuttsperRound",2009
86,86,"Scott Piercy",85,9.88,840,85,"2PuttsperRound",2009
86,86,"Nicholas Thompson",96,9.88,948,96,"2PuttsperRound",2009
88,88,"Steve Lowery",83,9.87,819,83,"2PuttsperRound",2009
88,88,"Kevin Streelman",97,9.87,957,97,"2PuttsperRound",2009
90,90,"Cameron Beckman",87,9.86,858,87,"2PuttsperRound",2009
90,90,"Tim Clark",81,9.86,769,78,"2PuttsperRound",2009
92,92,"Michael Allen",73,9.84,718,73,"2PuttsperRound",2009
92,92,"Paul Goydos",79,9.84,777,79,"2PuttsperRound",2009
94,94,"Bart Bryant",58,9.83,570,58,"2PuttsperRound",2009
95,95,"Mark Calcavecchia",72,9.82,707,72,"2PuttsperRound",2009
96,96,"Brad Adamonis",70,9.81,687,70,"2PuttsperRound",2009
96,96,"Charles Howell III",99,9.81,971,99,"2PuttsperRound",2009
98,98,"Steve Stricker",81,9.8,774,79,"2PuttsperRound",2009
99,99,"Marc Leishman",91,9.79,891,91,"2PuttsperRound",2009
100,100,"Kirk Triplett",60,9.77,586,60,"2PuttsperRound",2009
101,101,"Freddie Jacobson",83,9.76,810,83,"2PuttsperRound",2009
102,102,"Ryuji Imada",85,9.75,829,85,"2PuttsperRound",2009
103,103,"John Rollins",92,9.73,895,92,"2PuttsperRound",2009
104,104,"Ben Crane",93,9.72,904,93,"2PuttsperRound",2009
105,105,"Greg Kraft",51,9.71,495,51,"2PuttsperRound",2009
106,106,"Vaughn Taylor",88,9.69,853,88,"2PuttsperRound",2009
107,107,"Bill Haas",91,9.68,881,91,"2PuttsperRound",2009
108,108,"Tim Petrovic",97,9.67,938,97,"2PuttsperRound",2009
109,109,"Alex Cejka",82,9.66,792,82,"2PuttsperRound",2009
109,109,"Chris DiMarco",97,9.66,937,97,"2PuttsperRound",2009
109,109,"John Merrick",91,9.66,879,91,"2PuttsperRound",2009
109,109,"Mark Wilson",99,9.66,956,99,"2PuttsperRound",2009
113,113,"Anthony Kim",76,9.65,714,74,"2PuttsperRound",2009
113,113,"Jarrod Lyle",65,9.65,627,65,"2PuttsperRound",2009
115,115,"Ricky Barnes",67,9.64,646,67,"2PuttsperRound",2009
116,116,"George McNeill",82,9.63,790,82,"2PuttsperRound",2009
117,117,"Harrison Frazar",93,9.62,895,93,"2PuttsperRound",2009
117,117,"Padraig Harrington",66,9.62,625,65,"2PuttsperRound",2009
117,117,"Tag Ridings",50,9.62,481,50,"2PuttsperRound",2009
120,120,"Jason Gore",74,9.61,711,74,"2PuttsperRound",2009
120,120,"Matt Kuchar",82,9.61,788,82,"2PuttsperRound",2009
120,120,"Ian Poulter",59,9.61,538,56,"2PuttsperRound",2009
120,120,"YE Yang",83,9.61,798,83,"2PuttsperRound",2009
124,124,"John Mallinger",90,9.6,864,90,"2PuttsperRound",2009
124,124,"James Nitties",86,9.6,826,86,"2PuttsperRound",2009
124,124,"Pat Perez",74,9.6,691,72,"2PuttsperRound",2009
124,124,"Mike Weir",85,9.6,806,84,"2PuttsperRound",2009
128,128,"Luke Donald",79,9.59,729,76,"2PuttsperRound",2009
128,128,"Jay Williamson",69,9.59,662,69,"2PuttsperRound",2009
130,130,"Matt Bettencourt",98,9.58,939,98,"2PuttsperRound",2009
130,130,"Brad Faxon",59,9.58,565,59,"2PuttsperRound",2009
132,132,"Daniel Chopra",89,9.57,852,89,"2PuttsperRound",2009
132,132,"DA Points",99,9.57,947,99,"2PuttsperRound",2009
132,132,"Gary Woodland",53,9.57,507,53,"2PuttsperRound",2009
135,135,"Nathan Green",104,9.55,993,104,"2PuttsperRound",2009
136,136,"Jason Dufner",90,9.54,859,90,"2PuttsperRound",2009
137,137,"Ryan Moore",89,9.53,848,89,"2PuttsperRound",2009
138,138,"Aaron Baddeley",66,9.51,618,65,"2PuttsperRound",2009
139,139,"Charles Warren",63,9.49,598,63,"2PuttsperRound",2009
139,139,"Casey Wittenberg",71,9.49,674,71,"2PuttsperRound",2009
141,141,"Aron Price",89,9.48,844,89,"2PuttsperRound",2009
142,142,"Kent Jones",73,9.42,688,73,"2PuttsperRound",2009
143,143,"Eric Axley",71,9.39,667,71,"2PuttsperRound",2009
143,143,"Rich Beem",77,9.39,723,77,"2PuttsperRound",2009
143,143,"Glen Day",79,9.39,742,79,"2PuttsperRound",2009
146,146,"Webb Simpson",94,9.38,882,94,"2PuttsperRound",2009
146,146,"Brandt Snedeker",81,9.38,760,81,"2PuttsperRound",2009
148,148,"Darron Stiles",52,9.37,487,52,"2PuttsperRound",2009
149,149,"Dean Wilson",81,9.36,758,81,"2PuttsperRound",2009
150,150,"Ted Purdy",101,9.35,944,101,"2PuttsperRound",2009
151,151,"Michael Letzig",96,9.33,896,96,"2PuttsperRound",2009
152,152,"Brian Davis",103,9.32,960,103,"2PuttsperRound",2009
152,152,"Colt Knost",71,9.32,662,71,"2PuttsperRound",2009
152,152,"Brett Quigley",92,9.32,857,92,"2PuttsperRound",2009
155,155,"Parker McLachlin",71,9.31,661,71,"2PuttsperRound",2009
155,155,"Rick Price",54,9.31,503,54,"2PuttsperRound",2009
157,157,"Kris Blanks",60,9.3,558,60,"2PuttsperRound",2009
157,157,"Peter Tomasulo",61,9.3,567,61,"2PuttsperRound",2009
159,159,"Brian Gay",96,9.29,892,96,"2PuttsperRound",2009
160,160,"Bob Heintz",59,9.27,547,59,"2PuttsperRound",2009
160,160,"Kevin Na",91,9.27,844,91,"2PuttsperRound",2009
162,162,"Jeff Overton",92,9.25,851,92,"2PuttsperRound",2009
163,163,"Joe Durant",62,9.18,569,62,"2PuttsperRound",2009
163,163,"Matt Jones",56,9.18,514,56,"2PuttsperRound",2009
165,165,"Jimmy Walker",74,9.14,676,74,"2PuttsperRound",2009
166,166,"Cliff Kresge",78,9.1,710,78,"2PuttsperRound",2009
166,166,"David Mathis",82,9.1,746,82,"2PuttsperRound",2009
166,166,"Brian Vranesh",51,9.1,464,51,"2PuttsperRound",2009
169,169,"Corey Pavin",73,9.07,662,73,"2PuttsperRound",2009
170,170,"Lee Janzen",74,9.04,669,74,"2PuttsperRound",2009
171,171,"Greg Chalmers",85,9,765,85,"2PuttsperRound",2009
171,171,"Joe Ogilvie",85,9,765,85,"2PuttsperRound",2009
171,171,"Kevin Stadler",65,9,585,65,"2PuttsperRound",2009
174,174,"Bo Van Pelt",100,8.97,897,100,"2PuttsperRound",2009
175,175,"Chris Riley",77,8.95,689,77,"2PuttsperRound",2009
176,176,"Derek Fathauer",63,8.94,563,63,"2PuttsperRound",2009
177,177,"Jerry Kelly",90,8.93,804,90,"2PuttsperRound",2009
178,178,"Bryce Molder",69,8.87,612,69,"2PuttsperRound",2009
179,179,"Leif Olson",51,8.86,452,51,"2PuttsperRound",2009
180,180,"Patrick Sheehan",51,8.8,449,51,"2PuttsperRound",2009
181,181,"Scott Sterling",51,8.75,446,51,"2PuttsperRound",2009
182,182,"Matt Weibring",65,8.65,562,65,"2PuttsperRound",2009
183,183,"Mark Brooks",55,8.47,466,55,"2PuttsperRound",2009
184,184,"Jason Day",61,8.2,500,61,"2PuttsperRound",2009
