"TenthTeeEarlyRound3ScoringAverage_RANKTHISWEEK_2016","TenthTeeEarlyRound3ScoringAverage_RANKLASTWEEK_2016","TenthTeeEarlyRound3ScoringAverage_PLAYERNAME_2016","TenthTeeEarlyRound3ScoringAverage__2016","TenthTeeEarlyRound3ScoringAverage_AVG_2016","TenthTeeEarlyRound3ScoringAverage_TOTALSTROKES_2016","TenthTeeEarlyRound3ScoringAverage_TOTALROUNDS_2016","stat_name","year"
1,1,"Jimmy Walker",NA,63,63,1,"TenthTeeEarlyRound3ScoringAverage",2016
2,2,"Jamie Lovemark",NA,65,130,2,"TenthTeeEarlyRound3ScoringAverage",2016
2,2,"Phil Mickelson",NA,65,65,1,"TenthTeeEarlyRound3ScoringAverage",2016
4,4,"Bronson Burgoon",NA,66,66,1,"TenthTeeEarlyRound3ScoringAverage",2016
4,4,"Luke Guthrie",NA,66,66,1,"TenthTeeEarlyRound3ScoringAverage",2016
4,4,"Henrik Stenson",NA,66,66,1,"TenthTeeEarlyRound3ScoringAverage",2016
7,8,"Kevin Na",NA,66.33,199,3,"TenthTeeEarlyRound3ScoringAverage",2016
8,9,"Miguel Angel Carballo",NA,67,67,1,"TenthTeeEarlyRound3ScoringAverage",2016
8,9,"Charles Howell III",NA,67,134,2,"TenthTeeEarlyRound3ScoringAverage",2016
8,9,"Kevin Kisner",NA,67,67,1,"TenthTeeEarlyRound3ScoringAverage",2016
8,9,"Marc Leishman",NA,67,201,3,"TenthTeeEarlyRound3ScoringAverage",2016
8,9,"Ryan Moore",NA,67,67,1,"TenthTeeEarlyRound3ScoringAverage",2016
8,9,"DA Points",NA,67,67,1,"TenthTeeEarlyRound3ScoringAverage",2016
8,9,"Kyle Reifers",NA,67,67,1,"TenthTeeEarlyRound3ScoringAverage",2016
8,9,"Scott Stallings",NA,67,67,1,"TenthTeeEarlyRound3ScoringAverage",2016
16,17,"Daniel Summerhays",NA,67.33,202,3,"TenthTeeEarlyRound3ScoringAverage",2016
17,18,"Vaughn Taylor",NA,67.5,135,2,"TenthTeeEarlyRound3ScoringAverage",2016
17,18,"Mark Wilson",NA,67.5,135,2,"TenthTeeEarlyRound3ScoringAverage",2016
19,20,"Keegan Bradley",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2016
19,20,"Jason Day",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2016
19,20,"Russell Henley",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2016
19,20,"JB Holmes",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2016
19,20,"Smylie Kaufman",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2016
19,20,"Matt Kuchar",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2016
19,20,"Luke List",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2016
19,20,"Ben Martin",NA,68,340,5,"TenthTeeEarlyRound3ScoringAverage",2016
19,20,"Bryce Molder",NA,68,136,2,"TenthTeeEarlyRound3ScoringAverage",2016
19,20,"Scott Pinckney",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2016
19,20,"Adam Scott",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2016
19,20,"Webb Simpson",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2016
19,20,"Shawn Stefani",NA,68,136,2,"TenthTeeEarlyRound3ScoringAverage",2016
19,20,"Brett Stegmaier",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2016
19,20,"Tyrone Van Aswegen",NA,68,204,3,"TenthTeeEarlyRound3ScoringAverage",2016
19,20,"Johnson Wagner",NA,68,136,2,"TenthTeeEarlyRound3ScoringAverage",2016
19,20,"Bubba Watson",NA,68,68,1,"TenthTeeEarlyRound3ScoringAverage",2016
36,37,"Freddie Jacobson",NA,68.25,273,4,"TenthTeeEarlyRound3ScoringAverage",2016
37,38,"Roberto Castro",NA,68.33,205,3,"TenthTeeEarlyRound3ScoringAverage",2016
37,38,"Ben Crane",NA,68.33,205,3,"TenthTeeEarlyRound3ScoringAverage",2016
39,40,"Scott Brown",NA,68.5,274,4,"TenthTeeEarlyRound3ScoringAverage",2016
39,40,"Hiroshi Iwata",NA,68.5,137,2,"TenthTeeEarlyRound3ScoringAverage",2016
39,40,"Robert Streb",NA,68.5,137,2,"TenthTeeEarlyRound3ScoringAverage",2016
42,43,"Jason Dufner",NA,68.67,206,3,"TenthTeeEarlyRound3ScoringAverage",2016
42,43,"Padraig Harrington",NA,68.67,206,3,"TenthTeeEarlyRound3ScoringAverage",2016
44,45,"Blayne Barber",NA,69,69,1,"TenthTeeEarlyRound3ScoringAverage",2016
44,45,"Daniel Berger",NA,69,138,2,"TenthTeeEarlyRound3ScoringAverage",2016
44,45,"KJ Choi",NA,69,69,1,"TenthTeeEarlyRound3ScoringAverage",2016
