"TenthTeeLatePar4ScoringAverage_RANKTHISWEEK_2006","TenthTeeLatePar4ScoringAverage_RANKLASTWEEK_2006","TenthTeeLatePar4ScoringAverage_PLAYERNAME_2006","TenthTeeLatePar4ScoringAverage_ROUNDS_2006","TenthTeeLatePar4ScoringAverage_AVG_2006","TenthTeeLatePar4ScoringAverage_TOTALSTROKES_2006","TenthTeeLatePar4ScoringAverage_TOTALHOLES_2006","stat_name","year"
1,1,"Arron Oberholser",82,3.89,292,75,"TenthTeeLatePar4ScoringAverage",2006
2,2,"David Howell",52,3.9,164,42,"TenthTeeLatePar4ScoringAverage",2006
2,2,"Steve Stricker",64,3.9,246,63,"TenthTeeLatePar4ScoringAverage",2006
4,4,"Ernie Els",69,3.91,133,34,"TenthTeeLatePar4ScoringAverage",2006
4,4,"Fred Funk",106,3.91,755,193,"TenthTeeLatePar4ScoringAverage",2006
6,6,"Ian Poulter",53,3.92,337,86,"TenthTeeLatePar4ScoringAverage",2006
7,7,"Robert Allenby",79,3.93,468,119,"TenthTeeLatePar4ScoringAverage",2006
7,7,"Stuart Appleby",83,3.93,287,73,"TenthTeeLatePar4ScoringAverage",2006
9,9,"Stephen Ames",63,3.94,449,114,"TenthTeeLatePar4ScoringAverage",2006
9,9,"KJ Choi",93,3.94,555,141,"TenthTeeLatePar4ScoringAverage",2006
9,9,"Jeff Gove",91,3.94,740,188,"TenthTeeLatePar4ScoringAverage",2006
12,12,"Tim Clark",80,3.96,325,82,"TenthTeeLatePar4ScoringAverage",2006
12,12,"Danny Ellis",68,3.96,455,115,"TenthTeeLatePar4ScoringAverage",2006
12,12,"Freddie Jacobson",56,3.96,467,118,"TenthTeeLatePar4ScoringAverage",2006
12,12,"Stephen Leaney",84,3.96,646,163,"TenthTeeLatePar4ScoringAverage",2006
12,12,"Joe Ogilvie",95,3.96,749,189,"TenthTeeLatePar4ScoringAverage",2006
12,12,"Dean Wilson",115,3.96,958,242,"TenthTeeLatePar4ScoringAverage",2006
18,18,"John Huston",74,3.97,294,74,"TenthTeeLatePar4ScoringAverage",2006
18,18,"Zach Johnson",98,3.97,457,115,"TenthTeeLatePar4ScoringAverage",2006
18,18,"Billy Mayfair",94,3.97,595,150,"TenthTeeLatePar4ScoringAverage",2006
21,21,"Alex Cejka",93,3.98,705,177,"TenthTeeLatePar4ScoringAverage",2006
21,21,"Chris DiMarco",83,3.98,346,87,"TenthTeeLatePar4ScoringAverage",2006
21,21,"Brian Gay",107,3.98,792,199,"TenthTeeLatePar4ScoringAverage",2006
21,21,"Lucas Glover",105,3.98,637,160,"TenthTeeLatePar4ScoringAverage",2006
21,21,"Mathias Gronberg",92,3.98,827,208,"TenthTeeLatePar4ScoringAverage",2006
21,21,"Skip Kendall",72,3.98,673,169,"TenthTeeLatePar4ScoringAverage",2006
21,21,"Phil Mickelson",74,3.98,203,51,"TenthTeeLatePar4ScoringAverage",2006
21,21,"Geoff Ogilvy",76,3.98,330,83,"TenthTeeLatePar4ScoringAverage",2006
21,21,"Bubba Watson",83,3.98,506,127,"TenthTeeLatePar4ScoringAverage",2006
30,30,"Tommy Armour III",65,3.99,495,124,"TenthTeeLatePar4ScoringAverage",2006
30,30,"Jim Furyk",89,3.99,339,85,"TenthTeeLatePar4ScoringAverage",2006
30,30,"Bernhard Langer",77,3.99,515,129,"TenthTeeLatePar4ScoringAverage",2006
30,30,"Bob May",65,3.99,586,147,"TenthTeeLatePar4ScoringAverage",2006
30,30,"Jeff Overton",95,3.99,742,186,"TenthTeeLatePar4ScoringAverage",2006
35,35,"Bart Bryant",87,4,476,119,"TenthTeeLatePar4ScoringAverage",2006
35,35,"Marco Dawson",87,4,508,127,"TenthTeeLatePar4ScoringAverage",2006
35,35,"Luke Donald",66,4,44,11,"TenthTeeLatePar4ScoringAverage",2006
35,35,"Brandt Jobe",91,4,420,105,"TenthTeeLatePar4ScoringAverage",2006
35,35,"Scott Verplank",88,4,412,103,"TenthTeeLatePar4ScoringAverage",2006
35,35,"Camilo Villegas",95,4,488,122,"TenthTeeLatePar4ScoringAverage",2006
41,41,"Michael Allen",84,4.01,874,218,"TenthTeeLatePar4ScoringAverage",2006
41,41,"Billy Andrade",78,4.01,602,150,"TenthTeeLatePar4ScoringAverage",2006
41,41,"Eric Axley",91,4.01,754,188,"TenthTeeLatePar4ScoringAverage",2006
41,41,"Rich Beem",85,4.01,677,169,"TenthTeeLatePar4ScoringAverage",2006
41,41,"Jeff Brehaut",100,4.01,935,233,"TenthTeeLatePar4ScoringAverage",2006
41,41,"Mark Calcavecchia",94,4.01,662,165,"TenthTeeLatePar4ScoringAverage",2006
41,41,"Greg Chalmers",71,4.01,678,169,"TenthTeeLatePar4ScoringAverage",2006
41,41,"Robert Damron",91,4.01,549,137,"TenthTeeLatePar4ScoringAverage",2006
41,41,"Harrison Frazar",95,4.01,586,146,"TenthTeeLatePar4ScoringAverage",2006
41,41,"Charley Hoffman",100,4.01,814,203,"TenthTeeLatePar4ScoringAverage",2006
41,41,"Kent Jones",103,4.01,931,232,"TenthTeeLatePar4ScoringAverage",2006
41,41,"Justin Leonard",83,4.01,601,150,"TenthTeeLatePar4ScoringAverage",2006
41,41,"Steve Lowery",99,4.01,891,222,"TenthTeeLatePar4ScoringAverage",2006
41,41,"Jeff Sluman",101,4.01,674,168,"TenthTeeLatePar4ScoringAverage",2006
41,41,"Bo Van Pelt",102,4.01,569,142,"TenthTeeLatePar4ScoringAverage",2006
41,41,"Brett Wetterich",82,4.01,690,172,"TenthTeeLatePar4ScoringAverage",2006
57,57,"Chad Campbell",91,4.02,462,115,"TenthTeeLatePar4ScoringAverage",2006
57,57,"John Cook",67,4.02,422,105,"TenthTeeLatePar4ScoringAverage",2006
57,57,"Bob Estes",85,4.02,531,132,"TenthTeeLatePar4ScoringAverage",2006
57,57,"Greg Owen",79,4.02,326,81,"TenthTeeLatePar4ScoringAverage",2006
57,57,"DA Points",82,4.02,675,168,"TenthTeeLatePar4ScoringAverage",2006
57,57,"John Senden",96,4.02,748,186,"TenthTeeLatePar4ScoringAverage",2006
57,57,"Charles Warren",93,4.02,792,197,"TenthTeeLatePar4ScoringAverage",2006
57,57,"Mark Wilson",79,4.02,503,125,"TenthTeeLatePar4ScoringAverage",2006
65,65,"Brian Bateman",69,4.03,467,116,"TenthTeeLatePar4ScoringAverage",2006
65,65,"Paul Goydos",72,4.03,589,146,"TenthTeeLatePar4ScoringAverage",2006
65,65,"JP Hayes",55,4.03,419,104,"TenthTeeLatePar4ScoringAverage",2006
65,65,"Will Ma Kenzie",91,4.03,758,188,"TenthTeeLatePar4ScoringAverage",2006
65,65,"Ryan Palmer",101,4.03,959,238,"TenthTeeLatePar4ScoringAverage",2006
65,65,"Mike Weir",88,4.03,597,148,"TenthTeeLatePar4ScoringAverage",2006
71,71,"Daniel Chopra",110,4.04,787,195,"TenthTeeLatePar4ScoringAverage",2006
71,71,"Kris Cox",83,4.04,679,168,"TenthTeeLatePar4ScoringAverage",2006
71,71,"Steve Elkington",52,4.04,566,140,"TenthTeeLatePar4ScoringAverage",2006
71,71,"Daisuke Maruyama",83,4.04,792,196,"TenthTeeLatePar4ScoringAverage",2006
71,71,"Jesper Parnevik",84,4.04,594,147,"TenthTeeLatePar4ScoringAverage",2006
71,71,"Heath Slocum",96,4.04,731,181,"TenthTeeLatePar4ScoringAverage",2006
71,71,"Jerry Smith",94,4.04,602,149,"TenthTeeLatePar4ScoringAverage",2006
78,78,"Joe Durant",101,4.05,908,224,"TenthTeeLatePar4ScoringAverage",2006
78,78,"David Duval",71,4.05,866,214,"TenthTeeLatePar4ScoringAverage",2006
