"Par3BirdieorBetterLeaders_RANKTHISWEEK_2012","Par3BirdieorBetterLeaders_RANKLASTWEEK_2012","Par3BirdieorBetterLeaders_PLAYERNAME_2012","Par3BirdieorBetterLeaders_ROUNDS_2012","Par3BirdieorBetterLeaders_Pct_2012","Par3BirdieorBetterLeaders_PAR3BIRDIESORBETTER_2012","Par3BirdieorBetterLeaders_PAR3HOLES_2012","stat_name","year"
37,37,"Sergio Garcia",57,14.91,34,228,"Par3BirdieorBetterLeaders",2012
38,38,"Robert Karlsson",54,14.9,31,208,"Par3BirdieorBetterLeaders",2012
39,39,"Johnson Wagner",88,14.86,52,350,"Par3BirdieorBetterLeaders",2012
40,40,"Garth Mulroy",59,14.85,34,229,"Par3BirdieorBetterLeaders",2012
41,41,"Padraig Harrington",67,14.79,38,257,"Par3BirdieorBetterLeaders",2012
42,42,"Vaughn Taylor",81,14.78,47,318,"Par3BirdieorBetterLeaders",2012
43,43,"Kevin Stadler",85,14.77,48,325,"Par3BirdieorBetterLeaders",2012
44,44,"Ryan Moore",89,14.68,53,361,"Par3BirdieorBetterLeaders",2012
45,45,"Matt Kuchar",86,14.67,49,334,"Par3BirdieorBetterLeaders",2012
46,46,"Kris Blanks",65,14.66,39,266,"Par3BirdieorBetterLeaders",2012
46,46,"Dicky Pride",62,14.66,34,232,"Par3BirdieorBetterLeaders",2012
48,48,"Josh Teater",97,14.59,55,377,"Par3BirdieorBetterLeaders",2012
49,49,"Troy Matteson",100,14.57,58,398,"Par3BirdieorBetterLeaders",2012
50,50,"Chris DiMarco",83,14.5,48,331,"Par3BirdieorBetterLeaders",2012
50,50,"Bo Van Pelt",84,14.5,49,338,"Par3BirdieorBetterLeaders",2012
52,52,"Marco Dawson",60,14.47,34,235,"Par3BirdieorBetterLeaders",2012
52,52,"John Senden",81,14.47,46,318,"Par3BirdieorBetterLeaders",2012
54,54,"Scott Brown",65,14.45,37,256,"Par3BirdieorBetterLeaders",2012
55,55,"Nathan Green",73,14.44,40,277,"Par3BirdieorBetterLeaders",2012
56,56,"Jimmy Walker",101,14.36,59,411,"Par3BirdieorBetterLeaders",2012
57,57,"Billy Horschel",63,14.35,34,237,"Par3BirdieorBetterLeaders",2012
58,58,"Ben Crane",73,14.34,41,286,"Par3BirdieorBetterLeaders",2012
59,59,"Blake Adams",107,14.32,62,433,"Par3BirdieorBetterLeaders",2012
60,60,"Sangmoon Bae",81,14.29,45,315,"Par3BirdieorBetterLeaders",2012
60,60,"John Huh",99,14.29,57,399,"Par3BirdieorBetterLeaders",2012
60,60,"Troy Kelly",68,14.29,37,259,"Par3BirdieorBetterLeaders",2012
63,63,"Michael Bradley",63,14.23,36,253,"Par3BirdieorBetterLeaders",2012
64,64,"Henrik Stenson",51,14.22,29,204,"Par3BirdieorBetterLeaders",2012
65,65,"Spencer Levin",81,14.11,45,319,"Par3BirdieorBetterLeaders",2012
66,66,"Daniel Chopra",55,14.08,30,213,"Par3BirdieorBetterLeaders",2012
66,66,"Brian Gay",91,14.08,50,355,"Par3BirdieorBetterLeaders",2012
68,68,"Brian Davis",91,14.05,52,370,"Par3BirdieorBetterLeaders",2012
69,69,"Stephen Gangluff",57,14.03,31,221,"Par3BirdieorBetterLeaders",2012
70,70,"Jonathan Byrd",69,13.97,38,272,"Par3BirdieorBetterLeaders",2012
71,71,"Cameron Beckman",81,13.83,43,311,"Par3BirdieorBetterLeaders",2012
71,71,"John Daly",50,13.83,26,188,"Par3BirdieorBetterLeaders",2012
73,73,"Freddie Jacobson",61,13.75,33,240,"Par3BirdieorBetterLeaders",2012
74,74,"Ken Duke",104,13.71,58,423,"Par3BirdieorBetterLeaders",2012
75,75,"Greg Owen",90,13.7,50,365,"Par3BirdieorBetterLeaders",2012
76,76,"Jason Bohn",81,13.65,43,315,"Par3BirdieorBetterLeaders",2012
77,77,"Kyle Thompson",51,13.64,27,198,"Par3BirdieorBetterLeaders",2012
78,78,"Gary Christian",91,13.6,48,353,"Par3BirdieorBetterLeaders",2012
79,79,"John Mallinger",74,13.59,39,287,"Par3BirdieorBetterLeaders",2012
80,80,"Bob Estes",78,13.56,43,317,"Par3BirdieorBetterLeaders",2012
81,81,"Brandt Jobe",57,13.54,31,229,"Par3BirdieorBetterLeaders",2012
82,82,"Brian Harman",101,13.45,55,409,"Par3BirdieorBetterLeaders",2012
83,83,"Hunter Mahan",88,13.37,44,329,"Par3BirdieorBetterLeaders",2012
84,84,"Alexandre Rocha",62,13.3,31,233,"Par3BirdieorBetterLeaders",2012
85,85,"Seung Yul Noh",105,13.27,54,407,"Par3BirdieorBetterLeaders",2012
86,86,"David Toms",60,13.25,31,234,"Par3BirdieorBetterLeaders",2012
87,87,"Ricky Barnes",92,13.24,47,355,"Par3BirdieorBetterLeaders",2012
88,88,"Tim Herron",88,13.2,47,356,"Par3BirdieorBetterLeaders",2012
89,89,"Billy Hurley III",70,13.19,36,273,"Par3BirdieorBetterLeaders",2012
90,90,"John Rollins",81,13.14,41,312,"Par3BirdieorBetterLeaders",2012
91,91,"Edward Loar",59,13.1,30,229,"Par3BirdieorBetterLeaders",2012
92,92,"Trevor Immelman",76,13.07,40,306,"Par3BirdieorBetterLeaders",2012
93,93,"David Hearn",95,13.05,50,383,"Par3BirdieorBetterLeaders",2012
94,94,"Steve Stricker",73,13.04,36,276,"Par3BirdieorBetterLeaders",2012
95,95,"Jhonattan Vegas",77,13.03,40,307,"Par3BirdieorBetterLeaders",2012
96,96,"Ryuji Imada",78,12.99,40,308,"Par3BirdieorBetterLeaders",2012
97,97,"Nick OHern",78,12.96,39,301,"Par3BirdieorBetterLeaders",2012
98,98,"Jason Day",57,12.95,29,224,"Par3BirdieorBetterLeaders",2012
99,99,"Jeff Overton",101,12.93,53,410,"Par3BirdieorBetterLeaders",2012
100,100,"Michael Thompson",80,12.88,42,326,"Par3BirdieorBetterLeaders",2012
101,101,"Chris Couch",61,12.81,31,242,"Par3BirdieorBetterLeaders",2012
102,102,"Gavin Coles",72,12.77,36,282,"Par3BirdieorBetterLeaders",2012
103,103,"Jeff Maggert",83,12.76,43,337,"Par3BirdieorBetterLeaders",2012
104,104,"Pat Perez",81,12.69,41,323,"Par3BirdieorBetterLeaders",2012
105,105,"Gary Woodland",70,12.68,35,276,"Par3BirdieorBetterLeaders",2012
106,106,"Hunter Haas",69,12.6,33,262,"Par3BirdieorBetterLeaders",2012
107,107,"Erik Compton",81,12.58,39,310,"Par3BirdieorBetterLeaders",2012
108,108,"Kevin Na",80,12.54,40,319,"Par3BirdieorBetterLeaders",2012
108,108,"Charlie Wi",86,12.54,44,351,"Par3BirdieorBetterLeaders",2012
110,110,"Martin Flores",95,12.53,48,383,"Par3BirdieorBetterLeaders",2012
111,111,"Lee Westwood",60,12.5,27,216,"Par3BirdieorBetterLeaders",2012
111,111,"YE Yang",64,12.5,31,248,"Par3BirdieorBetterLeaders",2012
113,113,"Chris Stroud",86,12.43,43,346,"Par3BirdieorBetterLeaders",2012
114,114,"Russell Knox",72,12.41,34,274,"Par3BirdieorBetterLeaders",2012
115,115,"George McNeill",85,12.39,43,347,"Par3BirdieorBetterLeaders",2012
116,116,"Matt Every",80,12.38,40,323,"Par3BirdieorBetterLeaders",2012
117,117,"Boo Weekley",74,12.37,35,283,"Par3BirdieorBetterLeaders",2012
118,118,"Harris English",98,12.34,49,397,"Par3BirdieorBetterLeaders",2012
119,119,"Nick Watney",97,12.2,46,377,"Par3BirdieorBetterLeaders",2012
120,120,"Greg Chalmers",88,12.18,43,353,"Par3BirdieorBetterLeaders",2012
120,120,"DA Points",88,12.18,43,353,"Par3BirdieorBetterLeaders",2012
122,122,"Kyle Stanley",86,12.17,41,337,"Par3BirdieorBetterLeaders",2012
123,123,"Adam Scott",59,12.07,28,232,"Par3BirdieorBetterLeaders",2012
124,124,"Graeme McDowell",55,12.04,26,216,"Par3BirdieorBetterLeaders",2012
125,125,"Tommy Biershenk",74,12.03,35,291,"Par3BirdieorBetterLeaders",2012
126,126,"Rickie Fowler",84,12.01,40,333,"Par3BirdieorBetterLeaders",2012
127,127,"Ian Poulter",57,12,27,225,"Par3BirdieorBetterLeaders",2012
128,128,"Mark Anderson",75,11.95,35,293,"Par3BirdieorBetterLeaders",2012
129,129,"Luke Donald",63,11.9,30,252,"Par3BirdieorBetterLeaders",2012
130,130,"Bobby Gates",87,11.88,41,345,"Par3BirdieorBetterLeaders",2012
131,131,"Tom Pernice Jr",62,11.86,28,236,"Par3BirdieorBetterLeaders",2012
132,132,"Jason Kokrak",79,11.84,36,304,"Par3BirdieorBetterLeaders",2012
133,133,"Rory Sabbatini",84,11.8,40,339,"Par3BirdieorBetterLeaders",2012
134,134,"Arjun Atwal",79,11.76,36,306,"Par3BirdieorBetterLeaders",2012
134,134,"William McGirt",96,11.76,46,391,"Par3BirdieorBetterLeaders",2012
134,134,"Rod Pampling",88,11.76,40,340,"Par3BirdieorBetterLeaders",2012
137,137,"Jim Furyk",85,11.73,40,341,"Par3BirdieorBetterLeaders",2012
137,137,"Charley Hoffman",88,11.73,42,358,"Par3BirdieorBetterLeaders",2012
137,137,"JJ Killeen",101,11.73,46,392,"Par3BirdieorBetterLeaders",2012
140,140,"Jonas Blixt",72,11.72,34,290,"Par3BirdieorBetterLeaders",2012
141,141,"Bryce Molder",83,11.64,37,318,"Par3BirdieorBetterLeaders",2012
142,142,"Matt Jones",53,11.63,25,215,"Par3BirdieorBetterLeaders",2012
143,143,"Graham DeLaet",79,11.6,37,319,"Par3BirdieorBetterLeaders",2012
144,144,"Dustin Johnson",70,11.48,31,270,"Par3BirdieorBetterLeaders",2012
145,145,"Will Claxton",99,11.47,46,401,"Par3BirdieorBetterLeaders",2012
145,145,"Marc Leishman",84,11.47,39,340,"Par3BirdieorBetterLeaders",2012
145,145,"Vijay Singh",99,11.47,46,401,"Par3BirdieorBetterLeaders",2012
148,148,"Sung Kang",75,11.45,34,297,"Par3BirdieorBetterLeaders",2012
149,149,"KJ Choi",71,11.43,32,280,"Par3BirdieorBetterLeaders",2012
150,150,"Bud Cauley",99,11.41,46,403,"Par3BirdieorBetterLeaders",2012
150,150,"Kevin Kisner",69,11.41,30,263,"Par3BirdieorBetterLeaders",2012
152,152,"Carl Pettersson",92,11.29,42,372,"Par3BirdieorBetterLeaders",2012
153,153,"Chez Reavie",83,11.21,38,339,"Par3BirdieorBetterLeaders",2012
154,154,"Bill Lunde",83,11.18,36,322,"Par3BirdieorBetterLeaders",2012
155,155,"Charles Howell III",98,11.17,44,394,"Par3BirdieorBetterLeaders",2012
156,156,"Cameron Tringale",88,11.14,40,359,"Par3BirdieorBetterLeaders",2012
157,157,"Patrick Sheehan",58,11.11,25,225,"Par3BirdieorBetterLeaders",2012
158,158,"DJ Trahan",73,11.07,31,280,"Par3BirdieorBetterLeaders",2012
159,159,"JJ Henry",93,11.05,40,362,"Par3BirdieorBetterLeaders",2012
160,160,"JB Holmes",90,11.01,38,345,"Par3BirdieorBetterLeaders",2012
161,161,"Camilo Villegas",79,10.9,34,312,"Par3BirdieorBetterLeaders",2012
162,162,"Tommy Gainey",98,10.86,43,396,"Par3BirdieorBetterLeaders",2012
162,162,"Heath Slocum",93,10.86,39,359,"Par3BirdieorBetterLeaders",2012
164,164,"Mark Wilson",84,10.83,34,314,"Par3BirdieorBetterLeaders",2012
165,165,"Matt Bettencourt",80,10.71,33,308,"Par3BirdieorBetterLeaders",2012
166,166,"Stewart Cink",71,10.66,29,272,"Par3BirdieorBetterLeaders",2012
167,167,"Ted Potter Jr",77,10.61,33,311,"Par3BirdieorBetterLeaders",2012
167,167,"Scott Stallings",78,10.61,33,311,"Par3BirdieorBetterLeaders",2012
169,169,"Ryo Ishikawa",54,10.48,22,210,"Par3BirdieorBetterLeaders",2012
170,170,"Billy Mayfair",90,10.37,36,347,"Par3BirdieorBetterLeaders",2012
171,171,"Scott Dunlap",57,10.33,22,213,"Par3BirdieorBetterLeaders",2012
172,172,"Stephen Ames",54,10,22,220,"Par3BirdieorBetterLeaders",2012
172,172,"Bill Haas",79,10,31,310,"Par3BirdieorBetterLeaders",2012
172,172,"Bubba Watson",68,10,26,260,"Par3BirdieorBetterLeaders",2012
175,175,"Brendan Steele",77,9.97,29,291,"Par3BirdieorBetterLeaders",2012
176,176,"Tim Clark",60,9.92,24,242,"Par3BirdieorBetterLeaders",2012
177,177,"Mathew Goggin",65,9.84,25,254,"Par3BirdieorBetterLeaders",2012
178,178,"Justin Leonard",79,9.8,30,306,"Par3BirdieorBetterLeaders",2012
179,179,"David Mathis",83,9.76,32,328,"Par3BirdieorBetterLeaders",2012
180,180,"John Merrick",83,9.72,31,319,"Par3BirdieorBetterLeaders",2012
181,181,"Miguel Angel Carballo",73,9.68,27,279,"Par3BirdieorBetterLeaders",2012
182,182,"Angel Cabrera",54,9.63,21,218,"Par3BirdieorBetterLeaders",2012
183,183,"Kevin Chappell",91,9.58,34,355,"Par3BirdieorBetterLeaders",2012
184,184,"Steve Wheatcroft",56,9.57,20,209,"Par3BirdieorBetterLeaders",2012
185,185,"Charlie Beljan",61,9.52,22,231,"Par3BirdieorBetterLeaders",2012
186,186,"Kyle Reifers",86,9.4,33,351,"Par3BirdieorBetterLeaders",2012
187,187,"Stuart Appleby",75,9.38,27,288,"Par3BirdieorBetterLeaders",2012
188,188,"Charl Schwartzel",56,9.17,20,218,"Par3BirdieorBetterLeaders",2012
189,189,"Aaron Baddeley",73,9.12,26,285,"Par3BirdieorBetterLeaders",2012
190,190,"Ernie Els",80,8.86,28,316,"Par3BirdieorBetterLeaders",2012
191,191,"Brendon Todd",78,8.64,26,301,"Par3BirdieorBetterLeaders",2012
