"GIRPercentage175200yards_RANKTHISWEEK_2015","GIRPercentage175200yards_RANKLASTWEEK_2015","GIRPercentage175200yards_PLAYERNAME_2015","GIRPercentage175200yards_ROUNDS_2015","GIRPercentage175200yards_Pct_2015","GIRPercentage175200yards_GREENSHIT_2015","GIRPercentage175200yards_TOTALHOLES_2015","GIRPercentage175200yards_RELATIVETOPAR_2015","stat_name","year"
1,1,"Henrik Stenson",63,67.11,102,152,-0.2,"GIRPercentage175200yards",2015
2,2,"Justin Thomas",106,64.84,177,273,-0.14,"GIRPercentage175200yards",2015
3,3,"Jason Day",75,64.83,94,145,-0.15,"GIRPercentage175200yards",2015
4,4,"Jason Gore",76,64.59,135,209,-0.13,"GIRPercentage175200yards",2015
5,5,"Bubba Watson",71,64.17,77,120,-0.03,"GIRPercentage175200yards",2015
6,6,"Johnson Wagner",68,64.1,125,195,-0.18,"GIRPercentage175200yards",2015
7,7,"Ernie Els",57,63.72,72,113,-0.13,"GIRPercentage175200yards",2015
8,8,"Byron Smith",59,63.7,86,135,-0.15,"GIRPercentage175200yards",2015
9,9,"Bill Lunde",50,63.33,76,120,-0.05,"GIRPercentage175200yards",2015
10,10,"Jason Dufner",76,63.22,110,174,-0.06,"GIRPercentage175200yards",2015
10,10,"Jim Furyk",71,63.22,110,174,-0.13,"GIRPercentage175200yards",2015
12,12,"Gary Woodland",81,63.06,99,157,-0.1,"GIRPercentage175200yards",2015
13,13,"Ben Martin",93,62.94,180,286,-0.13,"GIRPercentage175200yards",2015
14,14,"Russell Knox",96,62.81,201,320,-0.16,"GIRPercentage175200yards",2015
15,15,"Patrick Rodgers",57,62.68,89,142,-0.09,"GIRPercentage175200yards",2015
16,16,"Bill Haas",89,62.55,167,267,-0.05,"GIRPercentage175200yards",2015
17,17,"Will Wilcox",58,62.41,88,141,-0.18,"GIRPercentage175200yards",2015
18,18,"Charles Howell III",105,62.22,196,315,-0.17,"GIRPercentage175200yards",2015
19,19,"Shawn Stefani",94,61.87,172,278,-0.12,"GIRPercentage175200yards",2015
20,20,"Aaron Baddeley",76,61.64,135,219,-0.19,"GIRPercentage175200yards",2015
21,21,"Jim Herman",88,61.63,159,258,-0.11,"GIRPercentage175200yards",2015
22,22,"Adam Scott",51,61.45,51,83,-0.06,"GIRPercentage175200yards",2015
23,23,"Blayne Barber",76,60.77,127,209,-0.1,"GIRPercentage175200yards",2015
24,24,"Hudson Swafford",97,60.73,167,275,-0.13,"GIRPercentage175200yards",2015
25,25,"Daniel Berger",97,60.58,166,274,-0.11,"GIRPercentage175200yards",2015
26,26,"Brooks Koepka",84,60.57,106,175,-0.16,"GIRPercentage175200yards",2015
27,27,"Robert Allenby",63,60.48,127,210,-0.06,"GIRPercentage175200yards",2015
28,28,"Chad Campbell",97,60.46,211,349,-0.13,"GIRPercentage175200yards",2015
29,29,"Scott Pinckney",88,60.39,154,255,-0.15,"GIRPercentage175200yards",2015
30,30,"Jason Kokrak",88,60.25,144,239,-0.08,"GIRPercentage175200yards",2015
31,31,"Stewart Cink",77,60.16,151,251,-0.1,"GIRPercentage175200yards",2015
32,32,"Justin Rose",69,60.14,89,148,-0.18,"GIRPercentage175200yards",2015
33,33,"Bryce Molder",91,60,180,300,-0.16,"GIRPercentage175200yards",2015
34,34,"Zac Blair",108,59.89,212,354,-0.1,"GIRPercentage175200yards",2015
35,35,"David Hearn",97,59.87,185,309,-0.19,"GIRPercentage175200yards",2015
35,35,"Kevin Kisner",104,59.87,191,319,-0.15,"GIRPercentage175200yards",2015
37,37,"Mark Hubbard",79,59.73,135,226,-0.13,"GIRPercentage175200yards",2015
38,38,"Michael Putnam",87,59.67,145,243,-0.1,"GIRPercentage175200yards",2015
39,39,"Lucas Glover",79,59.57,137,230,-0.07,"GIRPercentage175200yards",2015
40,40,"Jonathan Randolph",72,59.49,116,195,-0.13,"GIRPercentage175200yards",2015
41,41,"Zach Johnson",90,59.46,132,222,-0.14,"GIRPercentage175200yards",2015
42,42,"Pat Perez",96,59.38,190,320,-0.12,"GIRPercentage175200yards",2015
43,43,"Brendan Steele",88,59.31,137,231,-0.13,"GIRPercentage175200yards",2015
44,44,"Whee Kim",71,59.2,119,201,-0.18,"GIRPercentage175200yards",2015
45,45,"Jason Bohn",95,59.17,200,338,-0.18,"GIRPercentage175200yards",2015
46,46,"Kevin Streelman",95,59.09,143,242,-0.14,"GIRPercentage175200yards",2015
47,47,"Martin Flores",95,59.02,157,266,-0.17,"GIRPercentage175200yards",2015
48,48,"Webb Simpson",81,59.01,131,222,-0.08,"GIRPercentage175200yards",2015
49,49,"Harris English",105,58.99,164,278,-0.24,"GIRPercentage175200yards",2015
50,50,"Jerry Kelly",79,58.85,143,243,-0.15,"GIRPercentage175200yards",2015
51,51,"Martin Laird",77,58.82,140,238,-0.05,"GIRPercentage175200yards",2015
52,52,"Mark Wilson",89,58.67,176,300,-0.1,"GIRPercentage175200yards",2015
53,53,"Chesson Hadley",101,58.66,166,283,-0.05,"GIRPercentage175200yards",2015
54,54,"Billy Hurley III",83,58.61,143,244,-0.18,"GIRPercentage175200yards",2015
55,55,"Jeff Overton",94,58.58,157,268,-0.12,"GIRPercentage175200yards",2015
56,56,"Rory Sabbatini",81,58.48,131,224,-0.21,"GIRPercentage175200yards",2015
57,57,"Billy Horschel",99,58.33,119,204,-0.18,"GIRPercentage175200yards",2015
58,58,"Paul Casey",87,58.25,120,206,-0.16,"GIRPercentage175200yards",2015
59,59,"Jonathan Byrd",69,57.92,117,202,-0.06,"GIRPercentage175200yards",2015
60,60,"Andres Gonzales",90,57.71,146,253,-0.16,"GIRPercentage175200yards",2015
61,61,"George McNeill",93,57.69,210,364,-0.16,"GIRPercentage175200yards",2015
62,62,"Carlos Ortiz",100,57.68,154,267,-0.14,"GIRPercentage175200yards",2015
63,63,"John Peterson",84,57.66,158,274,-0.15,"GIRPercentage175200yards",2015
63,63,"Nick Taylor",91,57.66,143,248,-0.12,"GIRPercentage175200yards",2015
65,65,"Rickie Fowler",76,57.65,98,170,-0.15,"GIRPercentage175200yards",2015
66,66,"Francesco Molinari",56,57.63,102,177,-0.1,"GIRPercentage175200yards",2015
67,67,"Chez Reavie",56,57.59,91,158,-0.19,"GIRPercentage175200yards",2015
68,68,"Adam Hadwin",95,57.48,173,301,-0.16,"GIRPercentage175200yards",2015
69,69,"William McGirt",103,57.45,212,369,-0.15,"GIRPercentage175200yards",2015
70,70,"Alex Prugh",84,57.38,136,237,-0.08,"GIRPercentage175200yards",2015
71,71,"Ryan Palmer",80,57.32,94,164,-0.1,"GIRPercentage175200yards",2015
72,72,"Jon Curran",83,57.3,153,267,-0.1,"GIRPercentage175200yards",2015
73,73,"DA Points",72,57.21,127,222,-0.09,"GIRPercentage175200yards",2015
74,74,"Sergio Garcia",59,57.14,60,105,-0.13,"GIRPercentage175200yards",2015
74,74,"Lee Westwood",56,57.14,60,105,-0.23,"GIRPercentage175200yards",2015
76,76,"Spencer Levin",99,57.05,178,312,-0.07,"GIRPercentage175200yards",2015
77,77,"John Senden",80,56.97,94,165,-0.17,"GIRPercentage175200yards",2015
78,78,"Justin Leonard",61,56.9,132,232,-0.05,"GIRPercentage175200yards",2015
79,79,"Brian Harman",90,56.84,133,234,-0.15,"GIRPercentage175200yards",2015
80,80,"Kyle Reifers",96,56.79,163,287,-0.12,"GIRPercentage175200yards",2015
81,81,"Scott Piercy",90,56.76,147,259,-0.15,"GIRPercentage175200yards",2015
82,82,"Scott Langley",94,56.74,181,319,-0.13,"GIRPercentage175200yards",2015
83,83,"Steven Alker",62,56.73,97,171,-0.16,"GIRPercentage175200yards",2015
84,84,"Carl Pettersson",106,56.71,169,298,-0.14,"GIRPercentage175200yards",2015
85,85,"Vijay Singh",78,56.69,144,254,-0.1,"GIRPercentage175200yards",2015
86,86,"Michael Thompson",83,56.63,141,249,-0.1,"GIRPercentage175200yards",2015
87,87,"Luke Guthrie",84,56.6,150,265,-0.17,"GIRPercentage175200yards",2015
88,88,"Colt Knost",90,56.58,159,281,-0.17,"GIRPercentage175200yards",2015
89,89,"Seung Yul Noh",65,56.48,109,193,-0.14,"GIRPercentage175200yards",2015
90,90,"Brice Garnett",81,56.44,127,225,-0.11,"GIRPercentage175200yards",2015
91,91,"Russell Henley",87,56.37,115,204,-0.2,"GIRPercentage175200yards",2015
92,92,"Tyrone Van Aswegen",58,56.34,80,142,-0.1,"GIRPercentage175200yards",2015
93,93,"Kevin Chappell",86,56.22,140,249,-0.12,"GIRPercentage175200yards",2015
94,94,"Angel Cabrera",53,56.2,77,137,-0.14,"GIRPercentage175200yards",2015
