"Par5BirdieorBetterLeaders_RANKTHISWEEK_2008","Par5BirdieorBetterLeaders_RANKLASTWEEK_2008","Par5BirdieorBetterLeaders_PLAYERNAME_2008","Par5BirdieorBetterLeaders_ROUNDS_2008","Par5BirdieorBetterLeaders_Pct_2008","Par5BirdieorBetterLeaders_PAR5BIRDIESORBETTER_2008","Par5BirdieorBetterLeaders_PAR5HOLES_2008","stat_name","year"
67,67,"Dustin Johnson",92,41.69,123,295,"Par5BirdieorBetterLeaders",2008
68,68,"DJ Trahan",94,41.67,120,288,"Par5BirdieorBetterLeaders",2008
69,69,"Andres Romero",69,41.62,82,197,"Par5BirdieorBetterLeaders",2008
70,70,"Ryuji Imada",80,41.54,108,260,"Par5BirdieorBetterLeaders",2008
71,71,"David Toms",70,41.33,81,196,"Par5BirdieorBetterLeaders",2008
72,72,"Jeff Overton",103,41.19,138,335,"Par5BirdieorBetterLeaders",2008
73,73,"Jim Furyk",95,41.11,118,287,"Par5BirdieorBetterLeaders",2008
74,74,"Mathias Gronberg",87,41.05,117,285,"Par5BirdieorBetterLeaders",2008
75,75,"Bo Van Pelt",101,41.01,130,317,"Par5BirdieorBetterLeaders",2008
76,76,"Matt Jones",95,40.85,125,306,"Par5BirdieorBetterLeaders",2008
77,77,"Mark Calcavecchia",67,40.78,84,206,"Par5BirdieorBetterLeaders",2008
78,78,"YE Yang",89,40.77,117,287,"Par5BirdieorBetterLeaders",2008
79,79,"Kevin Stadler",90,40.75,119,292,"Par5BirdieorBetterLeaders",2008
80,80,"Charlie Wi",97,40.63,117,288,"Par5BirdieorBetterLeaders",2008
81,81,"Todd Demsey",80,40.55,103,254,"Par5BirdieorBetterLeaders",2008
82,82,"Hunter Mahan",87,40.39,103,255,"Par5BirdieorBetterLeaders",2008
83,83,"Ken Duke",116,40.33,146,362,"Par5BirdieorBetterLeaders",2008
84,84,"KJ Choi",74,40.29,83,206,"Par5BirdieorBetterLeaders",2008
85,85,"Retief Goosen",59,40.23,70,174,"Par5BirdieorBetterLeaders",2008
85,85,"Johnson Wagner",83,40.23,107,266,"Par5BirdieorBetterLeaders",2008
87,87,"Davis Love III",78,40.17,96,239,"Par5BirdieorBetterLeaders",2008
88,88,"Parker McLachlin",88,40.14,112,279,"Par5BirdieorBetterLeaders",2008
89,89,"Chris Riley",51,40.12,67,167,"Par5BirdieorBetterLeaders",2008
90,90,"Mark Wilson",107,40.06,131,327,"Par5BirdieorBetterLeaders",2008
91,91,"Ernie Els",51,40,56,140,"Par5BirdieorBetterLeaders",2008
91,91,"Charles Warren",79,40,106,265,"Par5BirdieorBetterLeaders",2008
93,93,"Joe Durant",92,39.86,116,291,"Par5BirdieorBetterLeaders",2008
94,94,"Rod Pampling",83,39.84,100,251,"Par5BirdieorBetterLeaders",2008
95,95,"Troy Matteson",94,39.81,123,309,"Par5BirdieorBetterLeaders",2008
96,96,"Ted Purdy",68,39.73,87,219,"Par5BirdieorBetterLeaders",2008
97,97,"Eric Axley",113,39.72,141,355,"Par5BirdieorBetterLeaders",2008
98,98,"Tom Scherrer",56,39.69,77,194,"Par5BirdieorBetterLeaders",2008
99,99,"Ryan Moore",72,39.66,94,237,"Par5BirdieorBetterLeaders",2008
100,100,"Vaughn Taylor",103,39.55,123,311,"Par5BirdieorBetterLeaders",2008
101,101,"Tom Pernice Jr",104,39.48,122,309,"Par5BirdieorBetterLeaders",2008
102,102,"Billy Mayfair",103,39.26,117,298,"Par5BirdieorBetterLeaders",2008
103,103,"Daniel Chopra",84,39.13,108,276,"Par5BirdieorBetterLeaders",2008
104,104,"Carl Pettersson",110,39.1,131,335,"Par5BirdieorBetterLeaders",2008
105,105,"Tim Clark",90,39.04,98,251,"Par5BirdieorBetterLeaders",2008
106,106,"Jason Allred",63,39,78,200,"Par5BirdieorBetterLeaders",2008
107,107,"Jeff Gove",50,38.96,60,154,"Par5BirdieorBetterLeaders",2008
108,108,"Shigeki Maruyama",50,38.85,61,157,"Par5BirdieorBetterLeaders",2008
109,109,"Chris DiMarco",87,38.49,107,278,"Par5BirdieorBetterLeaders",2008
110,110,"Cliff Kresge",84,38.43,98,255,"Par5BirdieorBetterLeaders",2008
111,111,"Michael Allen",91,38.39,119,310,"Par5BirdieorBetterLeaders",2008
112,112,"Mark Hensby",71,38.24,91,238,"Par5BirdieorBetterLeaders",2008
113,113,"Steve Flesch",95,38.19,118,309,"Par5BirdieorBetterLeaders",2008
114,114,"Tim Wilkinson",95,38.14,119,312,"Par5BirdieorBetterLeaders",2008
115,115,"Tim Petrovic",97,37.9,119,314,"Par5BirdieorBetterLeaders",2008
116,116,"Cameron Beckman",87,37.68,107,284,"Par5BirdieorBetterLeaders",2008
117,117,"Will Ma Kenzie",62,37.62,76,202,"Par5BirdieorBetterLeaders",2008
118,118,"Tom Lehman",51,37.58,59,157,"Par5BirdieorBetterLeaders",2008
119,119,"John Senden",93,37.5,105,280,"Par5BirdieorBetterLeaders",2008
120,120,"Bob Sowards",61,37.31,72,193,"Par5BirdieorBetterLeaders",2008
121,121,"Scott McCarron",63,37.24,73,196,"Par5BirdieorBetterLeaders",2008
122,122,"Ben Curtis",80,37.18,87,234,"Par5BirdieorBetterLeaders",2008
123,123,"Rocco Mediate",87,37.12,98,264,"Par5BirdieorBetterLeaders",2008
124,124,"Jimmy Walker",73,37.05,83,224,"Par5BirdieorBetterLeaders",2008
125,125,"Dean Wilson",109,37.01,124,335,"Par5BirdieorBetterLeaders",2008
126,126,"Steve Elkington",84,36.9,100,271,"Par5BirdieorBetterLeaders",2008
127,127,"Tim Herron",97,36.88,104,282,"Par5BirdieorBetterLeaders",2008
128,128,"Rich Beem",90,36.77,107,291,"Par5BirdieorBetterLeaders",2008
129,129,"Freddie Jacobson",78,36.68,84,229,"Par5BirdieorBetterLeaders",2008
130,130,"Harrison Frazar",73,36.48,85,233,"Par5BirdieorBetterLeaders",2008
131,131,"Jerry Kelly",89,36.47,97,266,"Par5BirdieorBetterLeaders",2008
132,132,"Ryan Armour",87,36.46,105,288,"Par5BirdieorBetterLeaders",2008
133,133,"Brad Adamonis",87,36.4,99,272,"Par5BirdieorBetterLeaders",2008
134,134,"Ian Poulter",51,36.36,52,143,"Par5BirdieorBetterLeaders",2008
135,135,"Chris Stroud",81,36.33,97,267,"Par5BirdieorBetterLeaders",2008
136,136,"Brett Quigley",80,36.26,95,262,"Par5BirdieorBetterLeaders",2008
137,137,"JJ Henry",108,36.23,121,334,"Par5BirdieorBetterLeaders",2008
137,137,"Jeff Maggert",86,36.23,100,276,"Par5BirdieorBetterLeaders",2008
139,139,"Kenneth Ferrie",72,36.21,88,243,"Par5BirdieorBetterLeaders",2008
140,140,"Jon Mills",95,36.09,109,302,"Par5BirdieorBetterLeaders",2008
140,140,"Kyle Thompson",70,36.09,83,230,"Par5BirdieorBetterLeaders",2008
142,142,"Shane Bertsch",96,36,108,300,"Par5BirdieorBetterLeaders",2008
143,143,"Trevor Immelman",70,35.94,69,192,"Par5BirdieorBetterLeaders",2008
144,144,"Matt Kuchar",88,35.77,98,274,"Par5BirdieorBetterLeaders",2008
145,145,"Dudley Hart",74,35.68,81,227,"Par5BirdieorBetterLeaders",2008
146,146,"Omar Uresti",74,35.66,87,244,"Par5BirdieorBetterLeaders",2008
147,147,"Justin Bolli",87,35.64,103,289,"Par5BirdieorBetterLeaders",2008
148,148,"Brandt Jobe",52,35.63,57,160,"Par5BirdieorBetterLeaders",2008
149,149,"Bob Estes",90,35.56,101,284,"Par5BirdieorBetterLeaders",2008
150,150,"Doug LaBelle II",65,35.45,67,189,"Par5BirdieorBetterLeaders",2008
151,151,"Paul Casey",55,35.44,56,158,"Par5BirdieorBetterLeaders",2008
151,151,"Scott Verplank",82,35.44,84,237,"Par5BirdieorBetterLeaders",2008
153,153,"Scott Sterling",89,35.42,102,288,"Par5BirdieorBetterLeaders",2008
154,154,"Richard Johnson",77,35.37,87,246,"Par5BirdieorBetterLeaders",2008
155,155,"Brandt Snedeker",85,35.29,90,255,"Par5BirdieorBetterLeaders",2008
156,156,"Travis Perkins",53,35.2,63,179,"Par5BirdieorBetterLeaders",2008
157,157,"Robert Gamez",79,35.08,87,248,"Par5BirdieorBetterLeaders",2008
158,158,"Jeff Quinney",87,35,98,280,"Par5BirdieorBetterLeaders",2008
159,159,"John Rollins",94,34.85,107,307,"Par5BirdieorBetterLeaders",2008
160,160,"Briny Baird",113,34.78,120,345,"Par5BirdieorBetterLeaders",2008
161,161,"John Mallinger",95,34.75,98,282,"Par5BirdieorBetterLeaders",2008
162,162,"Zach Johnson",85,34.73,91,262,"Par5BirdieorBetterLeaders",2008
163,163,"Patrick Sheehan",124,34.64,133,384,"Par5BirdieorBetterLeaders",2008
164,164,"Bart Bryant",81,34.6,82,237,"Par5BirdieorBetterLeaders",2008
164,164,"Marco Dawson",64,34.6,73,211,"Par5BirdieorBetterLeaders",2008
166,166,"Nick Flanagan",89,34.39,98,285,"Par5BirdieorBetterLeaders",2008
167,167,"Gavin Coles",54,34.3,59,172,"Par5BirdieorBetterLeaders",2008
168,168,"Chad Collins",72,34.22,77,225,"Par5BirdieorBetterLeaders",2008
169,169,"Ron Whittaker",54,34.1,59,173,"Par5BirdieorBetterLeaders",2008
170,170,"Brad Elder",67,33.81,71,210,"Par5BirdieorBetterLeaders",2008
171,171,"Chez Reavie",102,33.77,103,305,"Par5BirdieorBetterLeaders",2008
172,172,"Craig Kanada",65,33.67,67,199,"Par5BirdieorBetterLeaders",2008
172,172,"Corey Pavin",69,33.67,67,199,"Par5BirdieorBetterLeaders",2008
174,174,"Kent Jones",68,33.48,75,224,"Par5BirdieorBetterLeaders",2008
175,175,"Todd Hamilton",92,33.33,99,297,"Par5BirdieorBetterLeaders",2008
175,175,"Jay Williamson",96,33.33,100,300,"Par5BirdieorBetterLeaders",2008
177,177,"Heath Slocum",104,32.82,106,323,"Par5BirdieorBetterLeaders",2008
178,178,"David Lutterus",59,32.6,59,181,"Par5BirdieorBetterLeaders",2008
179,179,"Geoff Ogilvy",65,32.32,64,198,"Par5BirdieorBetterLeaders",2008
180,180,"Glen Day",64,32.28,61,189,"Par5BirdieorBetterLeaders",2008
181,181,"Alex Cejka",75,32.2,76,236,"Par5BirdieorBetterLeaders",2008
182,182,"Nick OHern",82,32.14,81,252,"Par5BirdieorBetterLeaders",2008
183,183,"Paul Goydos",78,32.08,77,240,"Par5BirdieorBetterLeaders",2008
184,184,"JP Hayes",67,32.06,67,209,"Par5BirdieorBetterLeaders",2008
185,185,"Steve Lowery",74,32.03,74,231,"Par5BirdieorBetterLeaders",2008
186,186,"Jin Park",85,31.69,90,284,"Par5BirdieorBetterLeaders",2008
187,187,"Cody Freeman",66,31.63,68,215,"Par5BirdieorBetterLeaders",2008
189,189,"Stephen Leaney",53,30.86,54,175,"Par5BirdieorBetterLeaders",2008
190,190,"Jim McGovern",75,30.8,69,224,"Par5BirdieorBetterLeaders",2008
191,191,"David Duval",51,30.68,54,176,"Par5BirdieorBetterLeaders",2008
192,192,"Lee Janzen",89,30.67,92,300,"Par5BirdieorBetterLeaders",2008
193,193,"Alejandro Canizares",52,30.19,48,159,"Par5BirdieorBetterLeaders",2008
194,194,"Paul Claxton",63,29.47,61,207,"Par5BirdieorBetterLeaders",2008
195,195,"Greg Kraft",63,28.78,59,205,"Par5BirdieorBetterLeaders",2008
196,196,"Billy Andrade",71,28.57,64,224,"Par5BirdieorBetterLeaders",2008
197,197,"Olin Browne",77,26.72,62,232,"Par5BirdieorBetterLeaders",2008
