"AveragePuttingDistanceAll1putts_RANKTHISWEEK_2009","AveragePuttingDistanceAll1putts_RANKLASTWEEK_2009","AveragePuttingDistanceAll1putts_PLAYERNAME_2009","AveragePuttingDistanceAll1putts_ROUNDS_2009","AveragePuttingDistanceAll1putts_AVG_2009","AveragePuttingDistanceAll1putts_DISTANCEFEET_2009","AveragePuttingDistanceAll1putts_TOTALPUTTS_2009","stat_name","year"
1,1,"Ted Purdy",101,NA,5047.083,622,"AveragePuttingDistanceAll1putts",2009
1,1,"Marc Turnesa",77,NA,3722.917,460,"AveragePuttingDistanceAll1putts",2009
3,3,"Greg Chalmers",85,NA,4272.5,534,"AveragePuttingDistanceAll1putts",2009
4,4,"Matt Bettencourt",98,NA,4938.25,634,"AveragePuttingDistanceAll1putts",2009
4,4,"Ben Curtis",63,NA,2714.25,350,"AveragePuttingDistanceAll1putts",2009
4,4,"Martin Laird",72,NA,3311.25,427,"AveragePuttingDistanceAll1putts",2009
4,4,"Patrick Sheehan",51,NA,2023.917,260,"AveragePuttingDistanceAll1putts",2009
4,4,"Johnson Wagner",81,NA,3846.5,499,"AveragePuttingDistanceAll1putts",2009
9,9,"Stephen Ames",77,NA,3166.333,414,"AveragePuttingDistanceAll1putts",2009
9,9,"Spencer Levin",75,NA,3563.167,463,"AveragePuttingDistanceAll1putts",2009
9,9,"Hunter Mahan",94,NA,4183.5,543,"AveragePuttingDistanceAll1putts",2009
9,9,"Nick OHern",90,NA,4626.083,601,"AveragePuttingDistanceAll1putts",2009
13,13,"Joe Durant",62,NA,2216.667,293,"AveragePuttingDistanceAll1putts",2009
13,13,"Brad Faxon",59,NA,3043.083,403,"AveragePuttingDistanceAll1putts",2009
13,13,"JJ Henry",97,NA,4010.417,528,"AveragePuttingDistanceAll1putts",2009
13,13,"Jeff Klauk",97,NA,4628.417,610,"AveragePuttingDistanceAll1putts",2009
13,13,"Marc Leishman",91,NA,4429.667,583,"AveragePuttingDistanceAll1putts",2009
13,13,"Rod Pampling",72,NA,3537,464,"AveragePuttingDistanceAll1putts",2009
13,13,"Kenny Perry",92,NA,4087.917,542,"AveragePuttingDistanceAll1putts",2009
13,13,"Carl Pettersson",86,NA,4045.667,534,"AveragePuttingDistanceAll1putts",2009
13,13,"John Senden",100,NA,4525.5,594,"AveragePuttingDistanceAll1putts",2009
13,13,"David Toms",98,NA,4255.667,560,"AveragePuttingDistanceAll1putts",2009
13,13,"DJ Trahan",96,NA,3909.917,517,"AveragePuttingDistanceAll1putts",2009
13,13,"Dean Wilson",81,NA,3867.5,511,"AveragePuttingDistanceAll1putts",2009
25,25,"Cameron Beckman",87,NA,3841.083,512,"AveragePuttingDistanceAll1putts",2009
25,25,"Kris Blanks",60,NA,2478,330,"AveragePuttingDistanceAll1putts",2009
25,25,"Ben Crane",93,NA,4445.667,596,"AveragePuttingDistanceAll1putts",2009
25,25,"Steve Elkington",70,NA,2977.333,397,"AveragePuttingDistanceAll1putts",2009
