"Last5EventsAccuracy_RANKTHISWEEK_2014","Last5EventsAccuracy_RANKLASTWEEK_2014","Last5EventsAccuracy_PLAYERNAME_2014","Last5EventsAccuracy_EVENTS_2014","Last5EventsAccuracy_RATING_2014","stat_name","year"
32,32,"Carl Pettersson",3,7.6,"Last5EventsAccuracy",2014
32,32,"Webb Simpson",4,7.6,"Last5EventsAccuracy",2014
32,32,"Johnson Wagner",4,7.6,"Last5EventsAccuracy",2014
41,41,"Robert Allenby",1,7.5,"Last5EventsAccuracy",2014
41,41,"Roberto Castro",2,7.5,"Last5EventsAccuracy",2014
41,41,"Fred Funk",2,7.5,"Last5EventsAccuracy",2014
41,41,"Max Homa",1,7.5,"Last5EventsAccuracy",2014
41,41,"Billy Hurley III",1,7.5,"Last5EventsAccuracy",2014
41,41,"Zach Johnson",5,7.5,"Last5EventsAccuracy",2014
41,41,"Bryce Molder",2,7.5,"Last5EventsAccuracy",2014
41,41,"Kevin Penner",1,7.5,"Last5EventsAccuracy",2014
41,41,"DA Points",2,7.5,"Last5EventsAccuracy",2014
41,41,"Brian Stuard",3,7.5,"Last5EventsAccuracy",2014
51,51,"Keegan Bradley",3,7.4,"Last5EventsAccuracy",2014
51,51,"Jose Coceres",1,7.4,"Last5EventsAccuracy",2014
51,51,"Branden Grace",2,7.4,"Last5EventsAccuracy",2014
51,51,"Robert Streb",2,7.4,"Last5EventsAccuracy",2014
55,55,"Glen Day",1,7.3,"Last5EventsAccuracy",2014
55,55,"Brad Fritsch",3,7.3,"Last5EventsAccuracy",2014
55,55,"Chesson Hadley",3,7.3,"Last5EventsAccuracy",2014
55,55,"Miguel Angel Jimenez",1,7.3,"Last5EventsAccuracy",2014
55,55,"Martin Laird",3,7.3,"Last5EventsAccuracy",2014
55,55,"Marc Leishman",4,7.3,"Last5EventsAccuracy",2014
55,55,"Billy Mayfair",1,7.3,"Last5EventsAccuracy",2014
55,55,"Graeme McDowell",5,7.3,"Last5EventsAccuracy",2014
55,55,"Troy Merritt",5,7.3,"Last5EventsAccuracy",2014
55,55,"Ryan Moore",4,7.3,"Last5EventsAccuracy",2014
55,55,"Thorbjorn Olesen",1,7.3,"Last5EventsAccuracy",2014
55,55,"Brandt Snedeker",3,7.3,"Last5EventsAccuracy",2014
55,55,"Kevin Stadler",5,7.3,"Last5EventsAccuracy",2014
55,55,"Kyle Stanley",3,7.3,"Last5EventsAccuracy",2014
55,55,"Shawn Stefani",4,7.3,"Last5EventsAccuracy",2014
55,55,"Tyrone Van Aswegen",2,7.3,"Last5EventsAccuracy",2014
55,55,"Jimmy Walker",4,7.3,"Last5EventsAccuracy",2014
72,72,"Jason Bohn",4,7.2,"Last5EventsAccuracy",2014
72,72,"Brendon de Jonge",3,7.2,"Last5EventsAccuracy",2014
72,72,"Graham DeLaet",3,7.2,"Last5EventsAccuracy",2014
72,72,"James Driscoll",1,7.2,"Last5EventsAccuracy",2014
72,72,"Darren Fichardt",1,7.2,"Last5EventsAccuracy",2014
72,72,"Billy Horschel",4,7.2,"Last5EventsAccuracy",2014
72,72,"Steven Ihm",1,7.2,"Last5EventsAccuracy",2014
72,72,"Dustin Johnson",2,7.2,"Last5EventsAccuracy",2014
72,72,"Robert Karlsson",1,7.2,"Last5EventsAccuracy",2014
72,72,"Jerry Kelly",5,7.2,"Last5EventsAccuracy",2014
72,72,"Pat Perez",1,7.2,"Last5EventsAccuracy",2014
72,72,"Wes Roach",3,7.2,"Last5EventsAccuracy",2014
72,72,"Adam Scott",5,7.2,"Last5EventsAccuracy",2014
72,72,"Henrik Stenson",5,7.2,"Last5EventsAccuracy",2014
72,72,"Mark Wilson",2,7.2,"Last5EventsAccuracy",2014
87,87,"Thomas Bjorn",1,7.1,"Last5EventsAccuracy",2014
87,87,"Angel Cabrera",3,7.1,"Last5EventsAccuracy",2014
87,87,"Stewart Cink",3,7.1,"Last5EventsAccuracy",2014
87,87,"Victor Dubuisson",2,7.1,"Last5EventsAccuracy",2014
87,87,"Harris English",2,7.1,"Last5EventsAccuracy",2014
87,87,"Bill Haas",5,7.1,"Last5EventsAccuracy",2014
87,87,"John Merrick",3,7.1,"Last5EventsAccuracy",2014
87,87,"Jeff Overton",4,7.1,"Last5EventsAccuracy",2014
87,87,"Vaughn Taylor",1,7.1,"Last5EventsAccuracy",2014
87,87,"Lee Williams",1,7.1,"Last5EventsAccuracy",2014
97,97,"Kevin Foley",1,7,"Last5EventsAccuracy",2014
97,97,"Stephen Gallacher",1,7,"Last5EventsAccuracy",2014
97,97,"Sergio Garcia",5,7,"Last5EventsAccuracy",2014
97,97,"Robert Garrigus",1,7,"Last5EventsAccuracy",2014
97,97,"Martin Kaymer",3,7,"Last5EventsAccuracy",2014
97,97,"Kevin Kisner",3,7,"Last5EventsAccuracy",2014
97,97,"Doug LaBelle II",1,7,"Last5EventsAccuracy",2014
97,97,"Andrew Loupe",2,7,"Last5EventsAccuracy",2014
97,97,"Davis Love III",2,7,"Last5EventsAccuracy",2014
97,97,"William McGirt",5,7,"Last5EventsAccuracy",2014
97,97,"Louis Oosthuizen",2,7,"Last5EventsAccuracy",2014
97,97,"Ian Poulter",3,7,"Last5EventsAccuracy",2014
97,97,"Michael Putnam",3,7,"Last5EventsAccuracy",2014
97,97,"Hideto Tanihara",1,7,"Last5EventsAccuracy",2014
97,97,"Nicholas Thompson",2,7,"Last5EventsAccuracy",2014
97,97,"Cameron Tringale",4,7,"Last5EventsAccuracy",2014
97,97,"Marc Warren",1,7,"Last5EventsAccuracy",2014
114,114,"Blake Adams",4,6.9,"Last5EventsAccuracy",2014
114,114,"Rickie Fowler",5,6.9,"Last5EventsAccuracy",2014
114,114,"JJ Henry",4,6.9,"Last5EventsAccuracy",2014
114,114,"Russell Knox",4,6.9,"Last5EventsAccuracy",2014
114,114,"Matt Kuchar",5,6.9,"Last5EventsAccuracy",2014
114,114,"Joost Luiten",2,6.9,"Last5EventsAccuracy",2014
114,114,"George McNeill",2,6.9,"Last5EventsAccuracy",2014
114,114,"Carlos Ortiz",1,6.9,"Last5EventsAccuracy",2014
114,114,"Rory Sabbatini",1,6.9,"Last5EventsAccuracy",2014
114,114,"Hudson Swafford",2,6.9,"Last5EventsAccuracy",2014
114,114,"Harold Varner III",1,6.9,"Last5EventsAccuracy",2014
114,114,"Jhonattan Vegas",3,6.9,"Last5EventsAccuracy",2014
114,114,"Camilo Villegas",3,6.9,"Last5EventsAccuracy",2014
114,114,"Tom Watson",1,6.9,"Last5EventsAccuracy",2014
128,128,"Stephen Ames",1,6.8,"Last5EventsAccuracy",2014
128,128,"Patrick Cantlay",2,6.8,"Last5EventsAccuracy",2014
128,128,"Bud Cauley",3,6.8,"Last5EventsAccuracy",2014
128,128,"Andres Gonzales",1,6.8,"Last5EventsAccuracy",2014
128,128,"Russell Henley",4,6.8,"Last5EventsAccuracy",2014
128,128,"Chris Kirk",4,6.8,"Last5EventsAccuracy",2014
128,128,"Ben Kohles",1,6.8,"Last5EventsAccuracy",2014
128,128,"Phil Mickelson",3,6.8,"Last5EventsAccuracy",2014
128,128,"Steve Stricker",4,6.8,"Last5EventsAccuracy",2014
128,128,"Brendon Todd",4,6.8,"Last5EventsAccuracy",2014
128,128,"Brady Watt",1,6.8,"Last5EventsAccuracy",2014
128,128,"Lee Westwood",3,6.8,"Last5EventsAccuracy",2014
128,128,"Gary Woodland",4,6.8,"Last5EventsAccuracy",2014
141,141,"Jason Allred",1,6.7,"Last5EventsAccuracy",2014
141,141,"Greg Chalmers",2,6.7,"Last5EventsAccuracy",2014
141,141,"Erik Compton",2,6.7,"Last5EventsAccuracy",2014
141,141,"Jon Curran",1,6.7,"Last5EventsAccuracy",2014
141,141,"Jason Day",4,6.7,"Last5EventsAccuracy",2014
141,141,"Trevor Immelman",2,6.7,"Last5EventsAccuracy",2014
141,141,"Brooks Koepka",3,6.7,"Last5EventsAccuracy",2014
141,141,"Scott Langley",4,6.7,"Last5EventsAccuracy",2014
141,141,"Alex Prugh",1,6.7,"Last5EventsAccuracy",2014
141,141,"Richard Sterne",4,6.7,"Last5EventsAccuracy",2014
141,141,"Andrew Svoboda",3,6.7,"Last5EventsAccuracy",2014
141,141,"Josh Teater",3,6.7,"Last5EventsAccuracy",2014
141,141,"Bubba Watson",5,6.7,"Last5EventsAccuracy",2014
154,154,"Benjamin Alvarado",1,6.6,"Last5EventsAccuracy",2014
154,154,"Woody Austin",2,6.6,"Last5EventsAccuracy",2014
154,154,"Kris Blanks",1,6.6,"Last5EventsAccuracy",2014
154,154,"Tim Clark",3,6.6,"Last5EventsAccuracy",2014
154,154,"Ernie Els",5,6.6,"Last5EventsAccuracy",2014
154,154,"Matt Every",2,6.6,"Last5EventsAccuracy",2014
154,154,"Todd Hamilton",1,6.6,"Last5EventsAccuracy",2014
154,154,"Peter Hanson",2,6.6,"Last5EventsAccuracy",2014
154,154,"Mikko Ilonen",2,6.6,"Last5EventsAccuracy",2014
154,154,"Danny Lee",3,6.6,"Last5EventsAccuracy",2014
154,154,"Will Ma Kenzie",2,6.6,"Last5EventsAccuracy",2014
154,154,"Hunter Mahan",5,6.6,"Last5EventsAccuracy",2014
154,154,"Rod Pampling",2,6.6,"Last5EventsAccuracy",2014
154,154,"Dicky Pride",2,6.6,"Last5EventsAccuracy",2014
154,154,"Vijay Singh",4,6.6,"Last5EventsAccuracy",2014
154,154,"Chris Stroud",4,6.6,"Last5EventsAccuracy",2014
154,154,"Michael Thompson",2,6.6,"Last5EventsAccuracy",2014
154,154,"Chris Wood",1,6.6,"Last5EventsAccuracy",2014
172,172,"Sangmoon Bae",2,6.5,"Last5EventsAccuracy",2014
172,172,"Justin Bolli",1,6.5,"Last5EventsAccuracy",2014
172,172,"Mark Calcavecchia",2,6.5,"Last5EventsAccuracy",2014
172,172,"Jeff Curl",1,6.5,"Last5EventsAccuracy",2014
172,172,"Gonzalo Fdez Castano",4,6.5,"Last5EventsAccuracy",2014
172,172,"Tommy Gainey",2,6.5,"Last5EventsAccuracy",2014
172,172,"Brian Harman",4,6.5,"Last5EventsAccuracy",2014
172,172,"Scott Hend",1,6.5,"Last5EventsAccuracy",2014
172,172,"Troy Matteson",2,6.5,"Last5EventsAccuracy",2014
172,172,"Seung Yul Noh",4,6.5,"Last5EventsAccuracy",2014
172,172,"Charl Schwartzel",5,6.5,"Last5EventsAccuracy",2014
172,172,"Brendan Steele",3,6.5,"Last5EventsAccuracy",2014
184,184,"Steven Bowditch",4,6.4,"Last5EventsAccuracy",2014
184,184,"KJ Choi",3,6.4,"Last5EventsAccuracy",2014
184,184,"Jamie Donaldson",3,6.4,"Last5EventsAccuracy",2014
184,184,"Jason Dufner",1,6.4,"Last5EventsAccuracy",2014
184,184,"Bob Estes",1,6.4,"Last5EventsAccuracy",2014
184,184,"DH Lee",2,6.4,"Last5EventsAccuracy",2014
184,184,"Edward Loar",2,6.4,"Last5EventsAccuracy",2014
184,184,"Kevin Na",3,6.4,"Last5EventsAccuracy",2014
184,184,"Koumei Oda",1,6.4,"Last5EventsAccuracy",2014
184,184,"Scott Piercy",3,6.4,"Last5EventsAccuracy",2014
184,184,"Patrick Reed",4,6.4,"Last5EventsAccuracy",2014
184,184,"Chris Smith",1,6.4,"Last5EventsAccuracy",2014
184,184,"Kevin Streelman",4,6.4,"Last5EventsAccuracy",2014
184,184,"Daniel Summerhays",5,6.4,"Last5EventsAccuracy",2014
184,184,"Chris Williams",1,6.4,"Last5EventsAccuracy",2014
184,184,"Fabrizio Zanotti",2,6.4,"Last5EventsAccuracy",2014
200,200,"Luke Donald",3,6.3,"Last5EventsAccuracy",2014
200,200,"Oliver Goss",2,6.3,"Last5EventsAccuracy",2014
200,200,"JB Holmes",4,6.3,"Last5EventsAccuracy",2014
200,200,"Charles Howell III",3,6.3,"Last5EventsAccuracy",2014
200,200,"John Huh",3,6.3,"Last5EventsAccuracy",2014
200,200,"Jason Kokrak",3,6.3,"Last5EventsAccuracy",2014
200,200,"Greg Owen",3,6.3,"Last5EventsAccuracy",2014
200,200,"John Rollins",1,6.3,"Last5EventsAccuracy",2014
200,200,"Kevin Tway",1,6.3,"Last5EventsAccuracy",2014
200,200,"Tiger Woods",1,6.3,"Last5EventsAccuracy",2014
210,210,"Thomas Aiken",1,6.2,"Last5EventsAccuracy",2014
210,210,"Kiradech Aphibarnrat",2,6.2,"Last5EventsAccuracy",2014
210,210,"Ben Curtis",2,6.2,"Last5EventsAccuracy",2014
210,210,"Jim Herman",1,6.2,"Last5EventsAccuracy",2014
210,210,"Lee Janzen",2,6.2,"Last5EventsAccuracy",2014
210,210,"Alexander Levy",2,6.2,"Last5EventsAccuracy",2014
210,210,"Ryan Palmer",4,6.2,"Last5EventsAccuracy",2014
210,210,"Mike Weir",1,6.2,"Last5EventsAccuracy",2014
210,210,"Charlie Wi",2,6.2,"Last5EventsAccuracy",2014
210,210,"Bobby Wyatt",2,6.2,"Last5EventsAccuracy",2014
220,220,"Eric Axley",2,6.1,"Last5EventsAccuracy",2014
220,220,"Briny Baird",3,6.1,"Last5EventsAccuracy",2014
220,220,"Nathan Green",1,6.1,"Last5EventsAccuracy",2014
220,220,"Hyung Sung Kim",2,6.1,"Last5EventsAccuracy",2014
220,220,"Sean OHair",3,6.1,"Last5EventsAccuracy",2014
220,220,"Tim Petrovic",1,6.1,"Last5EventsAccuracy",2014
220,220,"Andres Romero",3,6.1,"Last5EventsAccuracy",2014
220,220,"Jordan Spieth",4,6.1,"Last5EventsAccuracy",2014
228,228,"Mark Anderson",2,6,"Last5EventsAccuracy",2014
228,228,"Ricky Barnes",4,6,"Last5EventsAccuracy",2014
228,228,"Matt Bettencourt",2,6,"Last5EventsAccuracy",2014
228,228,"James Hahn",2,6,"Last5EventsAccuracy",2014
228,228,"Bronson La Cassie",1,6,"Last5EventsAccuracy",2014
228,228,"Steve Marino",3,6,"Last5EventsAccuracy",2014
228,228,"Colin Montgomerie",1,6,"Last5EventsAccuracy",2014
228,228,"Chris Thompson",1,6,"Last5EventsAccuracy",2014
228,228,"Tim Wilkinson",2,6,"Last5EventsAccuracy",2014
237,237,"Stuart Appleby",3,5.9,"Last5EventsAccuracy",2014
237,237,"Chad Collins",2,5.9,"Last5EventsAccuracy",2014
237,237,"Derek Ernst",3,5.9,"Last5EventsAccuracy",2014
237,237,"Retief Goosen",4,5.9,"Last5EventsAccuracy",2014
237,237,"Charley Hoffman",2,5.9,"Last5EventsAccuracy",2014
237,237,"Morgan Hoffmann",4,5.9,"Last5EventsAccuracy",2014
237,237,"Freddie Jacobson",3,5.9,"Last5EventsAccuracy",2014
237,237,"Jamie Lovemark",2,5.9,"Last5EventsAccuracy",2014
237,237,"Zachary Olsen",1,5.9,"Last5EventsAccuracy",2014
237,237,"Kyle Reifers",1,5.9,"Last5EventsAccuracy",2014
237,237,"Danny Willett",1,5.9,"Last5EventsAccuracy",2014
248,248,"Jonathan Byrd",1,5.8,"Last5EventsAccuracy",2014
248,248,"George Coetzee",1,5.8,"Last5EventsAccuracy",2014
248,248,"Austin Cook",1,5.8,"Last5EventsAccuracy",2014
248,248,"Luke Guthrie",3,5.8,"Last5EventsAccuracy",2014
248,248,"Geoff Ogilvy",4,5.8,"Last5EventsAccuracy",2014
248,248,"Patrick Rodgers",2,5.8,"Last5EventsAccuracy",2014
254,254,"Jonas Blixt",3,5.7,"Last5EventsAccuracy",2014
254,254,"Brice Garnett",2,5.7,"Last5EventsAccuracy",2014
254,254,"Tim Herron",3,5.7,"Last5EventsAccuracy",2014
254,254,"Ryuji Imada",1,5.7,"Last5EventsAccuracy",2014
254,254,"Ryo Ishikawa",2,5.7,"Last5EventsAccuracy",2014
254,254,"Matt Jones",3,5.7,"Last5EventsAccuracy",2014
254,254,"Spencer Levin",1,5.7,"Last5EventsAccuracy",2014
254,254,"David Lingmerth",2,5.7,"Last5EventsAccuracy",2014
254,254,"Justin Thomas",2,5.7,"Last5EventsAccuracy",2014
263,263,"Rafa Cabrera Bello",1,5.6,"Last5EventsAccuracy",2014
263,263,"Thongchai Jaidee",1,5.6,"Last5EventsAccuracy",2014
263,263,"Jin Jeong",1,5.6,"Last5EventsAccuracy",2014
263,263,"Justin Leonard",1,5.6,"Last5EventsAccuracy",2014
263,263,"Dawie van der Walt",1,5.6,"Last5EventsAccuracy",2014
268,268,"Joel Dahmen",1,5.5,"Last5EventsAccuracy",2014
268,268,"Derek Fathauer",1,5.5,"Last5EventsAccuracy",2014
268,268,"Matthew Fitzpatrick",1,5.5,"Last5EventsAccuracy",2014
268,268,"Padraig Harrington",1,5.5,"Last5EventsAccuracy",2014
268,268,"David Howell",1,5.5,"Last5EventsAccuracy",2014
268,268,"Mark Hubbard",1,5.5,"Last5EventsAccuracy",2014
268,268,"Brett Rumford",1,5.5,"Last5EventsAccuracy",2014
268,268,"Derek Tolan",1,5.5,"Last5EventsAccuracy",2014
276,276,"Edoardo Molinari",1,5.4,"Last5EventsAccuracy",2014
276,276,"Taylor Pendrith",1,5.4,"Last5EventsAccuracy",2014
278,278,"Brian Davis",2,5.3,"Last5EventsAccuracy",2014
278,278,"Fabian Gomez",1,5.3,"Last5EventsAccuracy",2014
278,278,"Brett Quigley",1,5.3,"Last5EventsAccuracy",2014
281,281,"Brian Gay",1,5.2,"Last5EventsAccuracy",2014
281,281,"Peter Malnati",1,5.2,"Last5EventsAccuracy",2014
283,283,"Richard Lee",2,5.1,"Last5EventsAccuracy",2014
284,284,"Steve Flesch",1,5,"Last5EventsAccuracy",2014
284,284,"Dudley Hart",2,5,"Last5EventsAccuracy",2014
284,284,"Shane Lowry",1,5,"Last5EventsAccuracy",2014
284,284,"Sam Saunders",1,5,"Last5EventsAccuracy",2014
288,288,"Cameron Beckman",1,4.9,"Last5EventsAccuracy",2014
289,289,"Peter Uihlein",1,4.8,"Last5EventsAccuracy",2014
290,290,"Jordan Niebrugge",1,4.7,"Last5EventsAccuracy",2014
290,290,"Yoshitaka Takeya",1,4.7,"Last5EventsAccuracy",2014
290,290,"Marc Turnesa",1,4.7,"Last5EventsAccuracy",2014
293,293,"David Lynn",1,4.6,"Last5EventsAccuracy",2014
294,294,"Bubba Dickerson",1,4.5,"Last5EventsAccuracy",2014
294,294,"Joe Ogilvie",1,4.5,"Last5EventsAccuracy",2014
296,296,"Pablo Larrazabal",1,4.4,"Last5EventsAccuracy",2014
297,297,"Daisuke Maruyama",1,4.2,"Last5EventsAccuracy",2014
298,298,"Tano Goya",1,4.1,"Last5EventsAccuracy",2014
