"Total3Putts25_RANKTHISWEEK_2015","Total3Putts25_RANKLASTWEEK_2015","Total3Putts25_PLAYERNAME_2015","Total3Putts25_ROUNDS_2015","Total3Putts25_TOTAL3PUTTS25_2015","Total3Putts25_TOTAL3PUTTS_2015","stat_name","year"
1,1,"Lucas Glover",79,47,69,"Total3Putts25",2015
2,2,"Camilo Villegas",83,43,54,"Total3Putts25",2015
3,3,"Daniel Berger",97,42,52,"Total3Putts25",2015
3,3,"Justin Thomas",106,42,50,"Total3Putts25",2015
5,5,"Chesson Hadley",101,41,57,"Total3Putts25",2015
5,5,"John Merrick",78,41,46,"Total3Putts25",2015
5,5,"Andrew Svoboda",80,41,50,"Total3Putts25",2015
8,8,"Stewart Cink",77,40,49,"Total3Putts25",2015
8,8,"Jhonattan Vegas",90,40,44,"Total3Putts25",2015
10,10,"Sangmoon Bae",98,39,52,"Total3Putts25",2015
10,10,"Ken Duke",93,39,53,"Total3Putts25",2015
10,10,"Martin Flores",95,39,50,"Total3Putts25",2015
10,10,"Carlos Ortiz",100,39,45,"Total3Putts25",2015
10,10,"Michael Thompson",83,39,46,"Total3Putts25",2015
15,15,"Charlie Beljan",76,38,50,"Total3Putts25",2015
15,15,"Derek Ernst",75,38,47,"Total3Putts25",2015
15,15,"Chris Stroud",84,38,44,"Total3Putts25",2015
18,18,"Martin Laird",77,37,44,"Total3Putts25",2015
18,18,"Michael Putnam",87,37,48,"Total3Putts25",2015
18,18,"Kyle Reifers",96,37,49,"Total3Putts25",2015
18,18,"Nick Watney",91,37,57,"Total3Putts25",2015
22,22,"Brendon de Jonge",106,36,39,"Total3Putts25",2015
22,22,"William McGirt",103,36,47,"Total3Putts25",2015
22,22,"George McNeill",93,36,45,"Total3Putts25",2015
22,22,"Scott Piercy",90,36,50,"Total3Putts25",2015
22,22,"Nicholas Thompson",90,36,49,"Total3Putts25",2015
27,27,"Blayne Barber",76,35,38,"Total3Putts25",2015
27,27,"Chad Campbell",97,35,42,"Total3Putts25",2015
27,27,"Jason Dufner",76,35,40,"Total3Putts25",2015
27,27,"Bill Haas",89,35,40,"Total3Putts25",2015
27,27,"Jim Herman",88,35,44,"Total3Putts25",2015
27,27,"Spencer Levin",99,35,40,"Total3Putts25",2015
27,27,"Boo Weekley",79,35,40,"Total3Putts25",2015
27,27,"Mark Wilson",89,35,43,"Total3Putts25",2015
35,35,"Robert Allenby",63,34,35,"Total3Putts25",2015
35,35,"Alex Cejka",94,34,40,"Total3Putts25",2015
35,35,"Brice Garnett",81,34,38,"Total3Putts25",2015
38,38,"Tony Finau",106,33,45,"Total3Putts25",2015
38,38,"Charles Howell III",105,33,38,"Total3Putts25",2015
38,38,"John Huh",102,33,44,"Total3Putts25",2015
38,38,"Danny Lee",120,33,42,"Total3Putts25",2015
38,38,"Ben Martin",93,33,39,"Total3Putts25",2015
38,38,"Brendan Steele",88,33,42,"Total3Putts25",2015
44,44,"Scott Brown",97,32,44,"Total3Putts25",2015
44,44,"Fabian Gomez",83,32,42,"Total3Putts25",2015
44,44,"Retief Goosen",81,32,36,"Total3Putts25",2015
44,44,"Adam Hadwin",95,32,40,"Total3Putts25",2015
44,44,"Billy Horschel",99,32,40,"Total3Putts25",2015
44,44,"Jason Kokrak",88,32,41,"Total3Putts25",2015
44,44,"Alex Prugh",84,32,35,"Total3Putts25",2015
44,44,"Webb Simpson",81,32,42,"Total3Putts25",2015
44,44,"Vijay Singh",78,32,41,"Total3Putts25",2015
44,44,"Shawn Stefani",94,32,41,"Total3Putts25",2015
54,54,"Paul Casey",87,31,33,"Total3Putts25",2015
54,54,"Kevin Chappell",86,31,40,"Total3Putts25",2015
54,54,"Brian Davis",86,31,40,"Total3Putts25",2015
54,54,"JB Holmes",89,31,36,"Total3Putts25",2015
54,54,"Mark Hubbard",79,31,38,"Total3Putts25",2015
54,54,"Troy Merritt",91,31,36,"Total3Putts25",2015
54,54,"SJ Park",79,31,41,"Total3Putts25",2015
54,54,"Carl Pettersson",106,31,44,"Total3Putts25",2015
62,62,"Jason Gore",76,30,34,"Total3Putts25",2015
62,62,"Russell Knox",96,30,39,"Total3Putts25",2015
62,62,"Scott Pinckney",88,30,40,"Total3Putts25",2015
62,62,"Jim Renner",68,30,37,"Total3Putts25",2015
62,62,"Scott Stallings",60,30,35,"Total3Putts25",2015
62,62,"Steve Wheatcroft",87,30,40,"Total3Putts25",2015
68,68,"Robert Garrigus",70,29,41,"Total3Putts25",2015
68,68,"Andres Gonzales",90,29,36,"Total3Putts25",2015
68,68,"JJ Henry",94,29,34,"Total3Putts25",2015
68,68,"Ryo Ishikawa",90,29,41,"Total3Putts25",2015
68,68,"Scott Langley",94,29,31,"Total3Putts25",2015
68,68,"Hideki Matsuyama",95,29,35,"Total3Putts25",2015
68,68,"Jonathan Randolph",72,29,33,"Total3Putts25",2015
68,68,"Brandt Snedeker",98,29,35,"Total3Putts25",2015
68,68,"Robert Streb",110,29,39,"Total3Putts25",2015
68,68,"Nick Taylor",91,29,39,"Total3Putts25",2015
78,78,"Max Homa",78,28,33,"Total3Putts25",2015
78,78,"Sean OHair",86,28,32,"Total3Putts25",2015
78,78,"Cameron Tringale",96,28,45,"Total3Putts25",2015
81,81,"Steven Bowditch",103,27,40,"Total3Putts25",2015
81,81,"Keegan Bradley",87,27,35,"Total3Putts25",2015
81,81,"Gonzalo Fdez Castano",81,27,39,"Total3Putts25",2015
81,81,"Luke Guthrie",84,27,35,"Total3Putts25",2015
81,81,"Padraig Harrington",60,27,34,"Total3Putts25",2015
81,81,"Andres Romero",69,27,33,"Total3Putts25",2015
81,81,"John Senden",80,27,30,"Total3Putts25",2015
81,81,"Hudson Swafford",97,27,37,"Total3Putts25",2015
81,81,"Bubba Watson",71,27,29,"Total3Putts25",2015
90,90,"Jon Curran",83,26,35,"Total3Putts25",2015
90,90,"Matt Every",73,26,30,"Total3Putts25",2015
90,90,"DA Points",72,26,38,"Total3Putts25",2015
90,90,"Chez Reavie",56,26,30,"Total3Putts25",2015
90,90,"Rory Sabbatini",81,26,42,"Total3Putts25",2015
95,95,"Zac Blair",108,25,35,"Total3Putts25",2015
95,95,"Chad Collins",79,25,26,"Total3Putts25",2015
95,95,"Harris English",105,25,30,"Total3Putts25",2015
95,95,"David Hearn",97,25,31,"Total3Putts25",2015
95,95,"Matt Kuchar",97,25,26,"Total3Putts25",2015
95,95,"David Lingmerth",90,25,34,"Total3Putts25",2015
95,95,"Phil Mickelson",70,25,28,"Total3Putts25",2015
95,95,"Jeff Overton",94,25,32,"Total3Putts25",2015
95,95,"Pat Perez",96,25,34,"Total3Putts25",2015
95,95,"Adam Scott",51,25,32,"Total3Putts25",2015
95,95,"Jimmy Walker",89,25,30,"Total3Putts25",2015
106,106,"James Hahn",94,24,31,"Total3Putts25",2015
106,106,"Charley Hoffman",97,24,32,"Total3Putts25",2015
106,106,"Tom Hoge",83,24,38,"Total3Putts25",2015
106,106,"John Peterson",84,24,34,"Total3Putts25",2015
106,106,"Andrew Putnam",68,24,27,"Total3Putts25",2015
106,106,"Johnson Wagner",68,24,28,"Total3Putts25",2015
112,112,"Jonathan Byrd",69,23,30,"Total3Putts25",2015
112,112,"Matt Jones",89,23,31,"Total3Putts25",2015
112,112,"Kevin Kisner",104,23,26,"Total3Putts25",2015
112,112,"Bryce Molder",91,23,27,"Total3Putts25",2015
112,112,"Sam Saunders",83,23,33,"Total3Putts25",2015
112,112,"Bo Van Pelt",81,23,34,"Total3Putts25",2015
118,118,"Erik Compton",86,22,27,"Total3Putts25",2015
118,118,"Jim Furyk",71,22,24,"Total3Putts25",2015
118,118,"Brooks Koepka",84,22,28,"Total3Putts25",2015
118,118,"Hunter Mahan",88,22,27,"Total3Putts25",2015
118,118,"Patrick Reed",103,22,25,"Total3Putts25",2015
118,118,"Henrik Stenson",63,22,25,"Total3Putts25",2015
118,118,"Brian Stuard",97,22,26,"Total3Putts25",2015
118,118,"Daniel Summerhays",101,22,24,"Total3Putts25",2015
126,126,"Ricky Barnes",82,21,23,"Total3Putts25",2015
126,126,"Jason Bohn",95,21,25,"Total3Putts25",2015
126,126,"Oscar Fraustro",58,21,23,"Total3Putts25",2015
126,126,"Russell Henley",87,21,26,"Total3Putts25",2015
126,126,"Jerry Kelly",79,21,30,"Total3Putts25",2015
126,126,"Davis Love III",51,21,25,"Total3Putts25",2015
126,126,"Bill Lunde",50,21,28,"Total3Putts25",2015
126,126,"Cameron Percy",72,21,27,"Total3Putts25",2015
126,126,"Will Wilcox",58,21,25,"Total3Putts25",2015
135,135,"Angel Cabrera",53,20,23,"Total3Putts25",2015
135,135,"Brian Harman",90,20,26,"Total3Putts25",2015
135,135,"Seung Yul Noh",65,20,29,"Total3Putts25",2015
135,135,"Charl Schwartzel",67,20,29,"Total3Putts25",2015
135,135,"Heath Slocum",57,20,26,"Total3Putts25",2015
135,135,"Brendon Todd",96,20,25,"Total3Putts25",2015
135,135,"Tim Wilkinson",73,20,25,"Total3Putts25",2015
142,142,"Aaron Baddeley",76,19,27,"Total3Putts25",2015
142,142,"KJ Choi",66,19,25,"Total3Putts25",2015
142,142,"Graham DeLaet",65,19,24,"Total3Putts25",2015
142,142,"Colt Knost",90,19,24,"Total3Putts25",2015
142,142,"Ryan Moore",81,19,22,"Total3Putts25",2015
142,142,"Ryan Palmer",80,19,22,"Total3Putts25",2015
142,142,"Byron Smith",59,19,26,"Total3Putts25",2015
149,149,"Jonas Blixt",78,18,21,"Total3Putts25",2015
149,149,"Jason Day",75,18,22,"Total3Putts25",2015
149,149,"Morgan Hoffmann",85,18,24,"Total3Putts25",2015
149,149,"Chris Kirk",76,18,23,"Total3Putts25",2015
149,149,"Patrick Rodgers",57,18,21,"Total3Putts25",2015
149,149,"Lee Westwood",56,18,21,"Total3Putts25",2015
155,155,"Luke Donald",71,17,20,"Total3Putts25",2015
155,155,"Ernie Els",57,17,24,"Total3Putts25",2015
155,155,"Marc Leishman",74,17,27,"Total3Putts25",2015
155,155,"Kevin Na",98,17,25,"Total3Putts25",2015
155,155,"Ian Poulter",68,17,22,"Total3Putts25",2015
155,155,"David Toms",62,17,22,"Total3Putts25",2015
161,161,"Derek Fathauer",81,16,23,"Total3Putts25",2015
161,161,"Whee Kim",71,16,23,"Total3Putts25",2015
161,161,"Justin Leonard",61,16,21,"Total3Putts25",2015
161,161,"Geoff Ogilvy",50,16,24,"Total3Putts25",2015
161,161,"Louis Oosthuizen",68,16,26,"Total3Putts25",2015
161,161,"Kevin Streelman",95,16,28,"Total3Putts25",2015
161,161,"Gary Woodland",81,16,22,"Total3Putts25",2015
168,168,"Ben Crane",62,15,27,"Total3Putts25",2015
168,168,"Billy Hurley III",83,15,18,"Total3Putts25",2015
168,168,"Zach Johnson",90,15,19,"Total3Putts25",2015
168,168,"Dustin Johnson",75,15,19,"Total3Putts25",2015
168,168,"Justin Rose",69,15,23,"Total3Putts25",2015
173,173,"Steven Alker",62,14,19,"Total3Putts25",2015
173,173,"Roberto Castro",54,14,16,"Total3Putts25",2015
173,173,"Jordan Spieth",91,14,18,"Total3Putts25",2015
173,173,"Tyrone Van Aswegen",58,14,16,"Total3Putts25",2015
177,177,"Rickie Fowler",76,13,18,"Total3Putts25",2015
177,177,"Greg Owen",58,13,22,"Total3Putts25",2015
177,177,"Roger Sloan",56,13,21,"Total3Putts25",2015
180,180,"Eric Axley",57,11,18,"Total3Putts25",2015
180,180,"Greg Chalmers",58,11,18,"Total3Putts25",2015
180,180,"Francesco Molinari",56,11,14,"Total3Putts25",2015
183,183,"Jamie Donaldson",50,9,11,"Total3Putts25",2015
184,184,"Sergio Garcia",59,7,10,"Total3Putts25",2015
