"3PuttAvoidanceInside5_RANKTHISWEEK_2013","3PuttAvoidanceInside5_RANKLASTWEEK_2013","3PuttAvoidanceInside5_PLAYERNAME_2013","3PuttAvoidanceInside5_ROUNDS_2013","3PuttAvoidanceInside5_Pct_2013","3PuttAvoidanceInside5_TOTAL3PUTTS_2013","3PuttAvoidanceInside5_ATTEMPTS_2013","3PuttAvoidanceInside5_2PUTTORBETTERPct_2013","stat_name","year"
1,1,"Matt Jones",83,0,NA,303,100,"3PuttAvoidanceInside5",2013
1,1,"Martin Kaymer",61,0,NA,143,100,"3PuttAvoidanceInside5",2013
1,1,"Jerry Kelly",75,0,NA,261,100,"3PuttAvoidanceInside5",2013
1,1,"Jason Kokrak",78,0,NA,308,100,"3PuttAvoidanceInside5",2013
1,1,"Scott Langley",79,0,NA,264,100,"3PuttAvoidanceInside5",2013
1,1,"Steve LeBrun",66,0,NA,189,100,"3PuttAvoidanceInside5",2013
1,1,"Richard Lee",81,0,NA,260,100,"3PuttAvoidanceInside5",2013
1,1,"Justin Leonard",86,0,NA,345,100,"3PuttAvoidanceInside5",2013
1,1,"David Lingmerth",68,0,NA,237,100,"3PuttAvoidanceInside5",2013
1,1,"Luke List",65,0,NA,213,100,"3PuttAvoidanceInside5",2013
1,1,"David Lynn",70,0,NA,224,100,"3PuttAvoidanceInside5",2013
1,1,"Hunter Mahan",91,0,NA,247,100,"3PuttAvoidanceInside5",2013
1,1,"David Mathis",71,0,NA,217,100,"3PuttAvoidanceInside5",2013
1,1,"Graeme McDowell",53,0,NA,147,100,"3PuttAvoidanceInside5",2013
1,1,"William McGirt",75,0,NA,292,100,"3PuttAvoidanceInside5",2013
1,1,"George McNeill",68,0,NA,230,100,"3PuttAvoidanceInside5",2013
1,1,"Eric Meierdierks",48,0,NA,124,100,"3PuttAvoidanceInside5",2013
1,1,"John Merrick",79,0,NA,259,100,"3PuttAvoidanceInside5",2013
1,1,"Bryce Molder",82,0,NA,297,100,"3PuttAvoidanceInside5",2013
1,1,"Henrik Norlander",70,0,NA,225,100,"3PuttAvoidanceInside5",2013
1,1,"Sean OHair",56,0,NA,186,100,"3PuttAvoidanceInside5",2013
1,1,"Jeff Overton",78,0,NA,289,100,"3PuttAvoidanceInside5",2013
1,1,"Greg Owen",73,0,NA,241,100,"3PuttAvoidanceInside5",2013
1,1,"Cameron Percy",68,0,NA,210,100,"3PuttAvoidanceInside5",2013
1,1,"Scott Piercy",78,0,NA,250,100,"3PuttAvoidanceInside5",2013
1,1,"Ian Poulter",59,0,NA,176,100,"3PuttAvoidanceInside5",2013
1,1,"Alistair Presnell",59,0,NA,188,100,"3PuttAvoidanceInside5",2013
1,1,"Dicky Pride",71,0,NA,229,100,"3PuttAvoidanceInside5",2013
1,1,"Chez Reavie",72,0,NA,247,100,"3PuttAvoidanceInside5",2013
1,1,"Patrick Reed",83,0,NA,310,100,"3PuttAvoidanceInside5",2013
1,1,"Tag Ridings",69,0,NA,232,100,"3PuttAvoidanceInside5",2013
1,1,"John Rollins",77,0,NA,257,100,"3PuttAvoidanceInside5",2013
1,1,"Andres Romero",63,0,NA,229,100,"3PuttAvoidanceInside5",2013
1,1,"Justin Rose",62,0,NA,176,100,"3PuttAvoidanceInside5",2013
1,1,"Rory Sabbatini",86,0,NA,278,100,"3PuttAvoidanceInside5",2013
1,1,"Charl Schwartzel",69,0,NA,184,100,"3PuttAvoidanceInside5",2013
1,1,"Adam Scott",61,0,NA,161,100,"3PuttAvoidanceInside5",2013
1,1,"John Senden",79,0,NA,220,100,"3PuttAvoidanceInside5",2013
1,1,"Webb Simpson",92,0,NA,299,100,"3PuttAvoidanceInside5",2013
1,1,"Scott Stallings",79,0,NA,260,100,"3PuttAvoidanceInside5",2013
1,1,"Kyle Stanley",71,0,NA,209,100,"3PuttAvoidanceInside5",2013
1,1,"Brendan Steele",86,0,NA,296,100,"3PuttAvoidanceInside5",2013
1,1,"Shawn Stefani",63,0,NA,204,100,"3PuttAvoidanceInside5",2013
1,1,"Henrik Stenson",65,0,NA,162,100,"3PuttAvoidanceInside5",2013
1,1,"Darron Stiles",51,0,NA,178,100,"3PuttAvoidanceInside5",2013
1,1,"Robert Streb",75,0,NA,229,100,"3PuttAvoidanceInside5",2013
1,1,"Steve Stricker",51,0,NA,150,100,"3PuttAvoidanceInside5",2013
1,1,"Chris Stroud",88,0,NA,346,100,"3PuttAvoidanceInside5",2013
1,1,"Brian Stuard",78,0,NA,243,100,"3PuttAvoidanceInside5",2013
1,1,"Daniel Summerhays",83,0,NA,318,100,"3PuttAvoidanceInside5",2013
1,1,"Andrew Svoboda",46,0,NA,126,100,"3PuttAvoidanceInside5",2013
1,1,"Vaughn Taylor",50,0,NA,171,100,"3PuttAvoidanceInside5",2013
1,1,"Josh Teater",86,0,NA,253,100,"3PuttAvoidanceInside5",2013
1,1,"Nicholas Thompson",99,0,NA,327,100,"3PuttAvoidanceInside5",2013
1,1,"Michael Thompson",66,0,NA,211,100,"3PuttAvoidanceInside5",2013
1,1,"David Toms",49,0,NA,124,100,"3PuttAvoidanceInside5",2013
1,1,"DJ Trahan",48,0,NA,154,100,"3PuttAvoidanceInside5",2013
1,1,"Cameron Tringale",80,0,NA,300,100,"3PuttAvoidanceInside5",2013
1,1,"Johnson Wagner",64,0,NA,176,100,"3PuttAvoidanceInside5",2013
1,1,"Aaron Watkins",46,0,NA,145,100,"3PuttAvoidanceInside5",2013
1,1,"Nick Watney",88,0,NA,245,100,"3PuttAvoidanceInside5",2013
1,1,"Bubba Watson",76,0,NA,202,100,"3PuttAvoidanceInside5",2013
1,1,"Mike Weir",60,0,NA,228,100,"3PuttAvoidanceInside5",2013
1,1,"Charlie Wi",75,0,NA,280,100,"3PuttAvoidanceInside5",2013
1,1,"Lee Williams",62,0,NA,223,100,"3PuttAvoidanceInside5",2013
1,1,"Mark Wilson",56,0,NA,176,100,"3PuttAvoidanceInside5",2013
1,1,"Gary Woodland",94,0,NA,304,100,"3PuttAvoidanceInside5",2013
1,1,"YE Yang",56,0,NA,174,100,"3PuttAvoidanceInside5",2013
125,125,"Brian Davis",91,0.28,1,355,99.7,"3PuttAvoidanceInside5",2013
126,126,"Chris Kirk",89,0.3,1,335,99.7,"3PuttAvoidanceInside5",2013
127,127,"Brian Harman",89,0.31,1,324,99.6,"3PuttAvoidanceInside5",2013
128,128,"Martin Flores",83,0.32,1,315,99.6,"3PuttAvoidanceInside5",2013
128,128,"Boo Weekley",100,0.32,1,316,99.6,"3PuttAvoidanceInside5",2013
130,130,"Matt Kuchar",93,0.34,1,295,99.6,"3PuttAvoidanceInside5",2013
130,130,"Jimmy Walker",84,0.34,1,290,99.6,"3PuttAvoidanceInside5",2013
132,132,"John Huh",88,0.35,1,284,99.6,"3PuttAvoidanceInside5",2013
132,132,"Jordan Spieth",82,0.35,1,286,99.6,"3PuttAvoidanceInside5",2013
134,134,"Bob Estes",66,0.36,1,277,99.6,"3PuttAvoidanceInside5",2013
134,134,"Ryan Palmer",79,0.36,1,275,99.6,"3PuttAvoidanceInside5",2013
136,136,"Sangmoon Bae",83,0.37,1,267,99.6,"3PuttAvoidanceInside5",2013
136,136,"Marc Leishman",77,0.37,1,270,99.6,"3PuttAvoidanceInside5",2013
136,136,"Camilo Villegas",79,0.37,1,270,99.6,"3PuttAvoidanceInside5",2013
139,139,"Kevin Chappell",80,0.38,1,264,99.6,"3PuttAvoidanceInside5",2013
139,139,"Kevin Streelman",86,0.38,1,260,99.6,"3PuttAvoidanceInside5",2013
141,141,"Kevin Stadler",83,0.39,1,255,99.6,"3PuttAvoidanceInside5",2013
142,142,"Jason Bohn",70,0.4,1,248,99.6,"3PuttAvoidanceInside5",2013
142,142,"Erik Compton",74,0.4,1,251,99.6,"3PuttAvoidanceInside5",2013
142,142,"Seung Yul Noh",71,0.4,1,249,99.6,"3PuttAvoidanceInside5",2013
145,145,"Zach Johnson",84,0.41,1,245,99.5,"3PuttAvoidanceInside5",2013
145,145,"Casey Wittenberg",72,0.41,1,245,99.5,"3PuttAvoidanceInside5",2013
147,147,"Carl Pettersson",82,0.42,1,239,99.5,"3PuttAvoidanceInside5",2013
148,148,"Colt Knost",69,0.43,1,230,99.5,"3PuttAvoidanceInside5",2013
148,148,"Troy Matteson",68,0.43,1,231,99.5,"3PuttAvoidanceInside5",2013
150,150,"Russell Henley",80,0.44,1,228,99.5,"3PuttAvoidanceInside5",2013
150,150,"Jeff Maggert",63,0.44,1,226,99.5,"3PuttAvoidanceInside5",2013
152,152,"Bud Cauley",67,0.45,1,222,99.5,"3PuttAvoidanceInside5",2013
152,152,"Ben Crane",62,0.45,1,222,99.5,"3PuttAvoidanceInside5",2013
154,154,"Ted Potter Jr",65,0.47,1,213,99.5,"3PuttAvoidanceInside5",2013
154,154,"Lee Westwood",70,0.47,1,212,99.5,"3PuttAvoidanceInside5",2013
156,156,"Doug LaBelle II",72,0.49,1,205,99.5,"3PuttAvoidanceInside5",2013
156,156,"Bo Van Pelt",72,0.49,1,203,99.5,"3PuttAvoidanceInside5",2013
158,158,"Sergio Garcia",65,0.5,1,202,99.5,"3PuttAvoidanceInside5",2013
158,158,"Ben Kohles",75,0.5,1,202,99.5,"3PuttAvoidanceInside5",2013
160,160,"Robert Allenby",58,0.51,1,195,99.4,"3PuttAvoidanceInside5",2013
161,161,"Geoff Ogilvy",57,0.55,1,183,99.4,"3PuttAvoidanceInside5",2013
162,162,"Rory McIlroy",56,0.56,1,179,99.4,"3PuttAvoidanceInside5",2013
162,162,"Jin Park",52,0.56,1,179,99.4,"3PuttAvoidanceInside5",2013
164,164,"Vijay Singh",61,0.61,1,163,99.3,"3PuttAvoidanceInside5",2013
165,165,"Matt Every",89,0.63,2,317,99.3,"3PuttAvoidanceInside5",2013
165,165,"Robert Karlsson",56,0.63,1,158,99.3,"3PuttAvoidanceInside5",2013
167,167,"Rod Pampling",46,0.65,1,154,99.3,"3PuttAvoidanceInside5",2013
168,168,"Aaron Baddeley",68,0.68,2,292,99.3,"3PuttAvoidanceInside5",2013
169,169,"Luke Guthrie",82,0.7,2,287,99.3,"3PuttAvoidanceInside5",2013
170,170,"James Hahn",78,0.74,2,269,99.2,"3PuttAvoidanceInside5",2013
171,171,"Phil Mickelson",78,0.79,2,253,99.2,"3PuttAvoidanceInside5",2013
172,172,"Pat Perez",69,0.82,2,243,99.1,"3PuttAvoidanceInside5",2013
172,172,"Brandt Snedeker",79,0.82,2,244,99.1,"3PuttAvoidanceInside5",2013
174,174,"Ryan Moore",72,0.85,2,235,99.1,"3PuttAvoidanceInside5",2013
175,175,"DH Lee",65,0.9,2,221,99.1,"3PuttAvoidanceInside5",2013
176,176,"Justin Hicks",79,0.91,2,219,99,"3PuttAvoidanceInside5",2013
177,177,"Ryo Ishikawa",72,0.99,2,202,99,"3PuttAvoidanceInside5",2013
178,178,"DA Points",87,1.09,3,276,98.9,"3PuttAvoidanceInside5",2013
178,178,"Tiger Woods",61,1.09,2,184,98.9,"3PuttAvoidanceInside5",2013
180,180,"Martin Laird",68,1.59,3,189,98.4,"3PuttAvoidanceInside5",2013
