"BestSubParRoundsStreak_RANKTHISWEEK_2009","BestSubParRoundsStreak_RANKLASTWEEK_2009","BestSubParRoundsStreak_PLAYERNAME_2009","BestSubParRoundsStreak__2009","BestSubParRoundsStreak_CAREERBESTSTREAK_2009","BestSubParRoundsStreak_BESTYTDSTREAK_2009","BestSubParRoundsStreak_CURRENTSTREAK_2009","stat_name","year"
72,72,"Jay Delsing",NA,13,3,NA,"BestSubParRoundsStreak",2009
72,72,"David Duval",NA,13,4,NA,"BestSubParRoundsStreak",2009
72,72,"Steve Elkington",NA,13,8,NA,"BestSubParRoundsStreak",2009
72,72,"Rick Fehr",NA,13,NA,NA,"BestSubParRoundsStreak",2009
72,72,"Dan Forsman",NA,13,NA,NA,"BestSubParRoundsStreak",2009
72,72,"Harrison Frazar",NA,13,7,NA,"BestSubParRoundsStreak",2009
72,72,"David Frost",NA,13,NA,NA,"BestSubParRoundsStreak",2009
72,72,"Fred Funk",NA,13,1,NA,"BestSubParRoundsStreak",2009
72,72,"Jim Furyk",NA,13,10,NA,"BestSubParRoundsStreak",2009
72,72,"Buddy Gardner",NA,13,NA,NA,"BestSubParRoundsStreak",2009
72,72,"Brian Gay",NA,13,10,NA,"BestSubParRoundsStreak",2009
72,72,"Tim Herron",NA,13,12,NA,"BestSubParRoundsStreak",2009
72,72,"Peter Jacobsen",NA,13,NA,NA,"BestSubParRoundsStreak",2009
72,72,"Neal Lancaster",NA,13,4,NA,"BestSubParRoundsStreak",2009
72,72,"Bernhard Langer",NA,13,1,NA,"BestSubParRoundsStreak",2009
72,72,"Tom Lehman",NA,13,5,NA,"BestSubParRoundsStreak",2009
72,72,"Mark McCumber",NA,13,NA,NA,"BestSubParRoundsStreak",2009
72,72,"Calvin Peete",NA,13,NA,NA,"BestSubParRoundsStreak",2009
72,72,"David Peoples",NA,13,3,NA,"BestSubParRoundsStreak",2009
72,72,"Ted Purdy",NA,13,6,NA,"BestSubParRoundsStreak",2009
72,72,"Mike Reid",NA,13,NA,NA,"BestSubParRoundsStreak",2009
72,72,"Dave Rummells",NA,13,NA,NA,"BestSubParRoundsStreak",2009
72,72,"Tom Sieckmann",NA,13,NA,NA,"BestSubParRoundsStreak",2009
72,72,"Tony Sills",NA,13,NA,NA,"BestSubParRoundsStreak",2009
72,72,"Curtis Strange",NA,13,NA,NA,"BestSubParRoundsStreak",2009
72,72,"Mike Sullivan",NA,13,NA,NA,"BestSubParRoundsStreak",2009
72,72,"David Toms",NA,13,12,NA,"BestSubParRoundsStreak",2009
72,72,"Duffy Waldorf",NA,13,NA,NA,"BestSubParRoundsStreak",2009
108,108,"Aaron Baddeley",NA,12,5,NA,"BestSubParRoundsStreak",2009
108,108,"Dave Barr",NA,12,NA,NA,"BestSubParRoundsStreak",2009
108,108,"Cameron Beckman",NA,12,10,NA,"BestSubParRoundsStreak",2009
108,108,"Jeff Brehaut",NA,12,NA,NA,"BestSubParRoundsStreak",2009
108,108,"Mark Brooks",NA,12,3,NA,"BestSubParRoundsStreak",2009
108,108,"Mark Calcavecchia",NA,12,7,NA,"BestSubParRoundsStreak",2009
108,108,"Chad Campbell",NA,12,8,NA,"BestSubParRoundsStreak",2009
108,108,"Greg Chalmers",NA,12,6,NA,"BestSubParRoundsStreak",2009
108,108,"Stewart Cink",NA,12,5,NA,"BestSubParRoundsStreak",2009
108,108,"Danny Edwards",NA,12,NA,NA,"BestSubParRoundsStreak",2009
108,108,"David Edwards",NA,12,NA,NA,"BestSubParRoundsStreak",2009
108,108,"Joel Edwards",NA,12,NA,NA,"BestSubParRoundsStreak",2009
108,108,"Brad Faxon",NA,12,3,NA,"BestSubParRoundsStreak",2009
108,108,"Todd Fischer",NA,12,3,NA,"BestSubParRoundsStreak",2009
108,108,"Robert Gamez",NA,12,3,NA,"BestSubParRoundsStreak",2009
108,108,"Paul Goydos",NA,12,7,NA,"BestSubParRoundsStreak",2009
108,108,"Nathan Green",NA,12,8,NA,"BestSubParRoundsStreak",2009
108,108,"Mathias Gronberg",NA,12,4,NA,"BestSubParRoundsStreak",2009
108,108,"Jay Haas",NA,12,NA,NA,"BestSubParRoundsStreak",2009
108,108,"Mike Heinen",NA,12,NA,NA,"BestSubParRoundsStreak",2009
108,108,"Jonathan Kaye",NA,12,3,NA,"BestSubParRoundsStreak",2009
108,108,"Skip Kendall",NA,12,1,NA,"BestSubParRoundsStreak",2009
108,108,"Gary Koch",NA,12,NA,NA,"BestSubParRoundsStreak",2009
108,108,"Greg Kraft",NA,12,4,NA,"BestSubParRoundsStreak",2009
108,108,"Jim McGovern",NA,12,1,NA,"BestSubParRoundsStreak",2009
108,108,"Phil Mickelson",NA,12,5,NA,"BestSubParRoundsStreak",2009
108,108,"Larry Mize",NA,12,1,NA,"BestSubParRoundsStreak",2009
108,108,"Gil Morgan",NA,12,NA,NA,"BestSubParRoundsStreak",2009
108,108,"Frank Nobilo",NA,12,NA,NA,"BestSubParRoundsStreak",2009
108,108,"Jose Maria Olazabal",NA,12,2,NA,"BestSubParRoundsStreak",2009
108,108,"Don Pooley",NA,12,NA,NA,"BestSubParRoundsStreak",2009
108,108,"Gene Sauers",NA,12,NA,NA,"BestSubParRoundsStreak",2009
108,108,"Paul Stankowski",NA,12,3,NA,"BestSubParRoundsStreak",2009
108,108,"Kevin Sutherland",NA,12,5,NA,"BestSubParRoundsStreak",2009
108,108,"Hal Sutton",NA,12,NA,NA,"BestSubParRoundsStreak",2009
108,108,"Jay Williamson",NA,12,4,NA,"BestSubParRoundsStreak",2009
108,108,"Willie Wood",NA,12,2,NA,"BestSubParRoundsStreak",2009
108,108,"Fuzzy Zoeller",NA,12,NA,NA,"BestSubParRoundsStreak",2009
146,146,"Craig Barlow",NA,11,2,NA,"BestSubParRoundsStreak",2009
146,146,"Chip Beck",NA,11,NA,NA,"BestSubParRoundsStreak",2009
146,146,"Olin Browne",NA,11,2,NA,"BestSubParRoundsStreak",2009
146,146,"George Burns",NA,11,NA,NA,"BestSubParRoundsStreak",2009
146,146,"Bob Burns",NA,11,NA,NA,"BestSubParRoundsStreak",2009
146,146,"Tom Byrum",NA,11,2,NA,"BestSubParRoundsStreak",2009
146,146,"Jim Carter",NA,11,NA,NA,"BestSubParRoundsStreak",2009
146,146,"Brandel Chamblee",NA,11,NA,NA,"BestSubParRoundsStreak",2009
146,146,"KJ Choi",NA,11,5,NA,"BestSubParRoundsStreak",2009
146,146,"Michael Clark II",NA,11,NA,NA,"BestSubParRoundsStreak",2009
146,146,"John Daly",NA,11,1,NA,"BestSubParRoundsStreak",2009
146,146,"Bubba Dickerson",NA,11,NA,NA,"BestSubParRoundsStreak",2009
146,146,"Luke Donald",NA,11,7,NA,"BestSubParRoundsStreak",2009
146,146,"Keith Fergus",NA,11,NA,NA,"BestSubParRoundsStreak",2009
146,146,"Bruce Fleisher",NA,11,NA,NA,"BestSubParRoundsStreak",2009
146,146,"Raymond Floyd",NA,11,NA,NA,"BestSubParRoundsStreak",2009
146,146,"Sergio Garcia",NA,11,4,NA,"BestSubParRoundsStreak",2009
146,146,"Jason Gore",NA,11,5,NA,"BestSubParRoundsStreak",2009
146,146,"Todd Hamilton",NA,11,4,NA,"BestSubParRoundsStreak",2009
146,146,"JP Hayes",NA,11,4,NA,"BestSubParRoundsStreak",2009
146,146,"JJ Henry",NA,11,5,NA,"BestSubParRoundsStreak",2009
146,146,"Freddie Jacobson",NA,11,8,NA,"BestSubParRoundsStreak",2009
146,146,"Richard Johnson",NA,11,11,NA,"BestSubParRoundsStreak",2009
146,146,"Dustin Johnson",NA,11,11,NA,"BestSubParRoundsStreak",2009
146,146,"Ian Leggatt",NA,11,NA,NA,"BestSubParRoundsStreak",2009
146,146,"Michael Letzig",NA,11,7,NA,"BestSubParRoundsStreak",2009
146,146,"Bruce Lietzke",NA,11,NA,NA,"BestSubParRoundsStreak",2009
146,146,"John Mahaffey",NA,11,NA,NA,"BestSubParRoundsStreak",2009
146,146,"Billy Mayfair",NA,11,6,NA,"BestSubParRoundsStreak",2009
146,146,"George McNeill",NA,11,6,NA,"BestSubParRoundsStreak",2009
146,146,"Shaun Micheel",NA,11,4,NA,"BestSubParRoundsStreak",2009
146,146,"Geoff Ogilvy",NA,11,7,NA,"BestSubParRoundsStreak",2009
146,146,"David Ogrin",NA,11,NA,NA,"BestSubParRoundsStreak",2009
146,146,"Rod Pampling",NA,11,5,NA,"BestSubParRoundsStreak",2009
146,146,"Carl Pettersson",NA,11,7,NA,"BestSubParRoundsStreak",2009
146,146,"Nick Price",NA,11,NA,NA,"BestSubParRoundsStreak",2009
146,146,"Dicky Pride",NA,11,5,NA,"BestSubParRoundsStreak",2009
146,146,"Tom Purtzer",NA,11,NA,NA,"BestSubParRoundsStreak",2009
146,146,"Lee Rinker",NA,11,NA,NA,"BestSubParRoundsStreak",2009
146,146,"Clarence Rose",NA,11,NA,NA,"BestSubParRoundsStreak",2009
146,146,"Rory Sabbatini",NA,11,5,NA,"BestSubParRoundsStreak",2009
146,146,"Wes Short Jr",NA,11,3,NA,"BestSubParRoundsStreak",2009
146,146,"Tim Simpson",NA,11,NA,NA,"BestSubParRoundsStreak",2009
146,146,"Jim Thorpe",NA,11,NA,NA,"BestSubParRoundsStreak",2009
146,146,"Nick Watney",NA,11,6,NA,"BestSubParRoundsStreak",2009
146,146,"Bubba Watson",NA,11,4,NA,"BestSubParRoundsStreak",2009
146,146,"Boo Weekley",NA,11,7,NA,"BestSubParRoundsStreak",2009
146,146,"Richard Zokol",NA,11,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Michael Allen",NA,10,7,NA,"BestSubParRoundsStreak",2009
194,194,"Arjun Atwal",NA,10,3,NA,"BestSubParRoundsStreak",2009
194,194,"Phil Blackmar",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Jason Buha",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Mark Carnevale",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Lennie Clements",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Jess Daley",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Trevor Dodds",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Ken Duke",NA,10,5,NA,"BestSubParRoundsStreak",2009
194,194,"Bob Gilder",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Bill Glasson",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Lucas Glover",NA,10,6,NA,"BestSubParRoundsStreak",2009
194,194,"David Gossett",NA,10,1,NA,"BestSubParRoundsStreak",2009
194,194,"Jeff Gove",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Hubert Green",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Scott Gump",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Dudley Hart",NA,10,3,NA,"BestSubParRoundsStreak",2009
194,194,"Nolan Henke",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Charley Hoffman",NA,10,10,NA,"BestSubParRoundsStreak",2009
194,194,"Mike Hulbert",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Zach Johnson",NA,10,8,NA,"BestSubParRoundsStreak",2009
194,194,"Steve Jones",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Matt Jones",NA,10,10,NA,"BestSubParRoundsStreak",2009
194,194,"Pete Jordan",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Kenny Knox",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Steve Lowery",NA,10,6,NA,"BestSubParRoundsStreak",2009
194,194,"Mark Lye",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Len Mattiace",NA,10,1,NA,"BestSubParRoundsStreak",2009
194,194,"Kevin Na",NA,10,6,NA,"BestSubParRoundsStreak",2009
194,194,"Larry Nelson",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"James Nitties",NA,10,10,NA,"BestSubParRoundsStreak",2009
194,194,"Greg Norman",NA,10,3,NA,"BestSubParRoundsStreak",2009
194,194,"Pat Perez",NA,10,6,NA,"BestSubParRoundsStreak",2009
194,194,"Craig Perks",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Tom Pernice Jr",NA,10,10,NA,"BestSubParRoundsStreak",2009
194,194,"Chris Perry",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Scott Piercy",NA,10,10,NA,"BestSubParRoundsStreak",2009
194,194,"DA Points",NA,10,10,NA,"BestSubParRoundsStreak",2009
194,194,"Brett Quigley",NA,10,6,NA,"BestSubParRoundsStreak",2009
194,194,"Jeff Quinney",NA,10,7,NA,"BestSubParRoundsStreak",2009
194,194,"Justin Rose",NA,10,9,NA,"BestSubParRoundsStreak",2009
194,194,"Heath Slocum",NA,10,5,NA,"BestSubParRoundsStreak",2009
194,194,"Mike Smith",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"JC Snead",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Kevin Streelman",NA,10,5,NA,"BestSubParRoundsStreak",2009
194,194,"Steve Stricker",NA,10,10,NA,"BestSubParRoundsStreak",2009
194,194,"Phil Tataurangi",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Doug Tewell",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Roland Thatcher",NA,10,5,NA,"BestSubParRoundsStreak",2009
194,194,"Howard Twitty",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Bobby Wadkins",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Lanny Wadkins",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Mark Wiebe",NA,10,NA,NA,"BestSubParRoundsStreak",2009
194,194,"Mark Wilson",NA,10,9,NA,"BestSubParRoundsStreak",2009
248,248,"John Adams",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Steve Allan",NA,9,2,NA,"BestSubParRoundsStreak",2009
248,248,"Stephen Ames",NA,9,9,NA,"BestSubParRoundsStreak",2009
248,248,"Tommy Armour III",NA,9,4,NA,"BestSubParRoundsStreak",2009
248,248,"Doug Barron",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Andy Bean",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Notah Begay III",NA,9,2,NA,"BestSubParRoundsStreak",2009
248,248,"Guy Boros",NA,9,2,NA,"BestSubParRoundsStreak",2009
248,248,"Bill Britton",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Angel Cabrera",NA,9,5,NA,"BestSubParRoundsStreak",2009
248,248,"Alex Cejka",NA,9,8,NA,"BestSubParRoundsStreak",2009
248,248,"Brian Claar",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Robert Damron",NA,9,2,NA,"BestSubParRoundsStreak",2009
248,248,"Brad Elder",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Ernie Els",NA,9,5,NA,"BestSubParRoundsStreak",2009
248,248,"Rickie Fowler",NA,9,9,NA,"BestSubParRoundsStreak",2009
248,248,"Robin Freeman",NA,9,2,NA,"BestSubParRoundsStreak",2009
248,248,"Jim Gallagher Jr",NA,9,1,NA,"BestSubParRoundsStreak",2009
248,248,"Kelly Gibson",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Matt Gogel",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Bill Haas",NA,9,8,NA,"BestSubParRoundsStreak",2009
248,248,"Gary Hallberg",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Padraig Harrington",NA,9,9,NA,"BestSubParRoundsStreak",2009
248,248,"Morris Hatalsky",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Mark Hayes",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Bob Heintz",NA,9,6,NA,"BestSubParRoundsStreak",2009
248,248,"Brian Henninger",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Ryuji Imada",NA,9,7,NA,"BestSubParRoundsStreak",2009
248,248,"Trevor Immelman",NA,9,4,NA,"BestSubParRoundsStreak",2009
248,248,"Hale Irwin",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Brandt Jobe",NA,9,3,NA,"BestSubParRoundsStreak",2009
248,248,"Brendan Jones",NA,9,2,NA,"BestSubParRoundsStreak",2009
248,248,"Craig Kanada",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Jeff Klauk",NA,9,9,NA,"BestSubParRoundsStreak",2009
248,248,"Hank Kuehne",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Martin Laird",NA,9,9,NA,"BestSubParRoundsStreak",2009
248,248,"JL Lewis",NA,9,1,NA,"BestSubParRoundsStreak",2009
248,248,"Bob Lohr",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Sandy Lyle",NA,9,1,NA,"BestSubParRoundsStreak",2009
248,248,"Steve Marino",NA,9,9,NA,"BestSubParRoundsStreak",2009
248,248,"Daisuke Maruyama",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Spike McRoy",NA,9,1,NA,"BestSubParRoundsStreak",2009
248,248,"Colin Montgomerie",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Arron Oberholser",NA,9,4,NA,"BestSubParRoundsStreak",2009
248,248,"Greg Owen",NA,9,6,NA,"BestSubParRoundsStreak",2009
248,248,"Ryan Palmer",NA,9,6,NA,"BestSubParRoundsStreak",2009
248,248,"Dennis Paulson",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Chez Reavie",NA,9,6,NA,"BestSubParRoundsStreak",2009
248,248,"John Riegger",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"John Rollins",NA,9,7,NA,"BestSubParRoundsStreak",2009
248,248,"Ted Schulz",NA,9,1,NA,"BestSubParRoundsStreak",2009
248,248,"John Senden",NA,9,8,NA,"BestSubParRoundsStreak",2009
248,248,"Patrick Sheehan",NA,9,6,NA,"BestSubParRoundsStreak",2009
248,248,"Mike Springer",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Ron Streck",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Chris Tidland",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"DJ Trahan",NA,9,6,NA,"BestSubParRoundsStreak",2009
248,248,"Omar Uresti",NA,9,4,NA,"BestSubParRoundsStreak",2009
248,248,"Stan Utley",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Charles Warren",NA,9,4,NA,"BestSubParRoundsStreak",2009
248,248,"Tom Watson",NA,9,1,NA,"BestSubParRoundsStreak",2009
248,248,"Brett Wetterich",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Charlie Wi",NA,9,5,NA,"BestSubParRoundsStreak",2009
248,248,"Dean Wilson",NA,9,7,NA,"BestSubParRoundsStreak",2009
248,248,"Robert Wrenn",NA,9,NA,NA,"BestSubParRoundsStreak",2009
248,248,"Kaname Yokoo",NA,9,NA,NA,"BestSubParRoundsStreak",2009
314,314,"Brad Adamonis",NA,8,7,NA,"BestSubParRoundsStreak",2009
314,314,"Fulton Allem",NA,8,NA,NA,"BestSubParRoundsStreak",2009
314,314,"Ian Baker Finch",NA,8,1,NA,"BestSubParRoundsStreak",2009
314,314,"Rich Beem",NA,8,5,NA,"BestSubParRoundsStreak",2009
314,314,"Michael Bradley",NA,8,4,NA,"BestSubParRoundsStreak",2009
314,314,"Danny Briggs",NA,8,NA,NA,"BestSubParRoundsStreak",2009
314,314,"Ken Brown",NA,8,NA,NA,"BestSubParRoundsStreak",2009
314,314,"Curt Byrum",NA,8,NA,NA,"BestSubParRoundsStreak",2009
314,314,"Michael Campbell",NA,8,NA,NA,"BestSubParRoundsStreak",2009
314,314,"TC Chen",NA,8,NA,NA,"BestSubParRoundsStreak",2009
314,314,"Daniel Chopra",NA,8,7,NA,"BestSubParRoundsStreak",2009
314,314,"Bobby Clampett",NA,8,3,NA,"BestSubParRoundsStreak",2009
314,314,"Keith Clearwater",NA,8,NA,NA,"BestSubParRoundsStreak",2009
314,314,"Ben Crenshaw",NA,8,NA,NA,"BestSubParRoundsStreak",2009
314,314,"Matt Davidson",NA,8,NA,NA,"BestSubParRoundsStreak",2009
314,314,"Mike Donald",NA,8,NA,NA,"BestSubParRoundsStreak",2009
314,314,"Jason Dufner",NA,8,8,NA,"BestSubParRoundsStreak",2009
314,314,"Scott Dunlap",NA,8,NA,NA,"BestSubParRoundsStreak",2009
314,314,"Nick Faldo",NA,8,NA,NA,"BestSubParRoundsStreak",2009
314,314,"Robert Garrigus",NA,8,8,NA,"BestSubParRoundsStreak",2009
314,314,"Tom Gillis",NA,8,NA,NA,"BestSubParRoundsStreak",2009
314,314,"Wayne Grady",NA,8,NA,NA,"BestSubParRoundsStreak",2009
314,314,"Scott Gutschewski",NA,8,4,NA,"BestSubParRoundsStreak",2009
