"3PuttAvoidance510_RANKTHISWEEK_2014","3PuttAvoidance510_RANKLASTWEEK_2014","3PuttAvoidance510_PLAYERNAME_2014","3PuttAvoidance510_ROUNDS_2014","3PuttAvoidance510_Pct_2014","3PuttAvoidance510_TOTAL3PUTTS_2014","3PuttAvoidance510_ATTEMPTS_2014","3PuttAvoidance510_2PUTTORBETTERPct_2014","stat_name","year"
1,1,"Briny Baird",50,0,NA,144,100,"3PuttAvoidance510",2014
1,1,"Jason Bohn",81,0,NA,266,100,"3PuttAvoidance510",2014
1,1,"Keegan Bradley",89,0,NA,215,100,"3PuttAvoidance510",2014
1,1,"Jonathan Byrd",76,0,NA,216,100,"3PuttAvoidance510",2014
1,1,"Angel Cabrera",69,0,NA,222,100,"3PuttAvoidance510",2014
1,1,"Chad Campbell",57,0,NA,142,100,"3PuttAvoidance510",2014
1,1,"Bud Cauley",56,0,NA,128,100,"3PuttAvoidance510",2014
1,1,"Greg Chalmers",85,0,NA,260,100,"3PuttAvoidance510",2014
1,1,"Chad Collins",78,0,NA,217,100,"3PuttAvoidance510",2014
1,1,"Ben Curtis",77,0,NA,213,100,"3PuttAvoidance510",2014
1,1,"Jason Day",54,0,NA,120,100,"3PuttAvoidance510",2014
1,1,"Derek Ernst",80,0,NA,225,100,"3PuttAvoidance510",2014
1,1,"Brad Fritsch",50,0,NA,132,100,"3PuttAvoidance510",2014
1,1,"Jim Furyk",84,0,NA,218,100,"3PuttAvoidance510",2014
1,1,"Tommy Gainey",73,0,NA,235,100,"3PuttAvoidance510",2014
1,1,"Sergio Garcia",61,0,NA,138,100,"3PuttAvoidance510",2014
1,1,"Robert Garrigus",80,0,NA,267,100,"3PuttAvoidance510",2014
1,1,"Retief Goosen",94,0,NA,265,100,"3PuttAvoidance510",2014
1,1,"Bill Haas",107,0,NA,269,100,"3PuttAvoidance510",2014
1,1,"Chesson Hadley",84,0,NA,224,100,"3PuttAvoidance510",2014
1,1,"James Hahn",82,0,NA,224,100,"3PuttAvoidance510",2014
1,1,"JJ Henry",91,0,NA,246,100,"3PuttAvoidance510",2014
1,1,"Jim Herman",62,0,NA,177,100,"3PuttAvoidance510",2014
1,1,"JB Holmes",86,0,NA,274,100,"3PuttAvoidance510",2014
1,1,"Ryo Ishikawa",75,0,NA,238,100,"3PuttAvoidance510",2014
1,1,"Zach Johnson",97,0,NA,285,100,"3PuttAvoidance510",2014
1,1,"Dustin Johnson",58,0,NA,134,100,"3PuttAvoidance510",2014
1,1,"Martin Kaymer",65,0,NA,175,100,"3PuttAvoidance510",2014
1,1,"Chris Kirk",105,0,NA,320,100,"3PuttAvoidance510",2014
1,1,"Kevin Kisner",85,0,NA,254,100,"3PuttAvoidance510",2014
1,1,"Jason Kokrak",65,0,NA,219,100,"3PuttAvoidance510",2014
1,1,"Matt Kuchar",91,0,NA,230,100,"3PuttAvoidance510",2014
1,1,"Bronson La Cassie",51,0,NA,141,100,"3PuttAvoidance510",2014
1,1,"Martin Laird",66,0,NA,175,100,"3PuttAvoidance510",2014
1,1,"Danny Lee",84,0,NA,255,100,"3PuttAvoidance510",2014
1,1,"Richard Lee",80,0,NA,224,100,"3PuttAvoidance510",2014
1,1,"Justin Leonard",75,0,NA,229,100,"3PuttAvoidance510",2014
1,1,"Spencer Levin",59,0,NA,173,100,"3PuttAvoidance510",2014
