"Approach225250yardsRTP_RANKTHISWEEK_2007","Approach225250yardsRTP_RANKLASTWEEK_2007","Approach225250yardsRTP_PLAYERNAME_2007","Approach225250yardsRTP_ROUNDS_2007","Approach225250yardsRTP_AVGRTP_2007","stat_name","year"
1,1,"Phil Mickelson",73,-0.451,"Approach225250yardsRTP",2007
1,1,"Rod Pampling",92,-0.451,"Approach225250yardsRTP",2007
3,3,"Ernie Els",59,-0.417,"Approach225250yardsRTP",2007
4,4,"Nathan Green",103,-0.412,"Approach225250yardsRTP",2007
5,5,"Aaron Baddeley",83,-0.404,"Approach225250yardsRTP",2007
6,6,"Charlie Wi",90,-0.397,"Approach225250yardsRTP",2007
7,7,"Justin Rose",63,-0.391,"Approach225250yardsRTP",2007
8,8,"Rich Barcelo",80,-0.38,"Approach225250yardsRTP",2007
9,9,"Scott Gutschewski",67,-0.372,"Approach225250yardsRTP",2007
10,10,"Vijay Singh",102,-0.369,"Approach225250yardsRTP",2007
11,11,"Brian Bateman",55,-0.368,"Approach225250yardsRTP",2007
12,12,"Billy Mayfair",98,-0.36,"Approach225250yardsRTP",2007
12,12,"Geoff Ogilvy",84,-0.36,"Approach225250yardsRTP",2007
14,14,"Matt Kuchar",85,-0.356,"Approach225250yardsRTP",2007
15,15,"Jeff Brehaut",59,-0.355,"Approach225250yardsRTP",2007
15,15,"Tag Ridings",52,-0.355,"Approach225250yardsRTP",2007
17,17,"Chris Tidland",59,-0.35,"Approach225250yardsRTP",2007
18,18,"Michael Putnam",96,-0.348,"Approach225250yardsRTP",2007
19,19,"Darron Stiles",65,-0.346,"Approach225250yardsRTP",2007
20,20,"Tom Pernice Jr",104,-0.339,"Approach225250yardsRTP",2007
21,21,"Troy Matteson",87,-0.333,"Approach225250yardsRTP",2007
22,22,"Camilo Villegas",82,-0.328,"Approach225250yardsRTP",2007
23,23,"Jeff Overton",60,-0.326,"Approach225250yardsRTP",2007
24,24,"Davis Love III",66,-0.325,"Approach225250yardsRTP",2007
25,25,"Rich Beem",89,-0.323,"Approach225250yardsRTP",2007
25,25,"Vaughn Taylor",91,-0.323,"Approach225250yardsRTP",2007
27,27,"Briny Baird",115,-0.322,"Approach225250yardsRTP",2007
28,28,"Steve Allan",63,-0.32,"Approach225250yardsRTP",2007
29,29,"Kevin Na",84,-0.318,"Approach225250yardsRTP",2007
30,30,"DJ Brigman",67,-0.313,"Approach225250yardsRTP",2007
30,30,"Brett Quigley",79,-0.313,"Approach225250yardsRTP",2007
30,30,"Duffy Waldorf",69,-0.313,"Approach225250yardsRTP",2007
33,33,"Jonathan Byrd",73,-0.311,"Approach225250yardsRTP",2007
34,34,"Will Ma Kenzie",100,-0.306,"Approach225250yardsRTP",2007
35,35,"Tiger Woods",63,-0.304,"Approach225250yardsRTP",2007
36,36,"Anders Hansen",55,-0.303,"Approach225250yardsRTP",2007
37,37,"John Senden",97,-0.3,"Approach225250yardsRTP",2007
38,38,"Tommy Armour III",81,-0.293,"Approach225250yardsRTP",2007
38,38,"Jeff Gove",103,-0.293,"Approach225250yardsRTP",2007
40,40,"Ted Purdy",102,-0.292,"Approach225250yardsRTP",2007
41,41,"Jim Rutledge",59,-0.29,"Approach225250yardsRTP",2007
42,42,"Jim Furyk",84,-0.286,"Approach225250yardsRTP",2007
42,42,"Mark Hensby",81,-0.286,"Approach225250yardsRTP",2007
44,44,"Tim Herron",98,-0.282,"Approach225250yardsRTP",2007
44,44,"Charles Warren",101,-0.282,"Approach225250yardsRTP",2007
46,46,"KJ Choi",87,-0.281,"Approach225250yardsRTP",2007
47,47,"Michael Sim",52,-0.28,"Approach225250yardsRTP",2007
48,48,"Robert Garrigus",95,-0.277,"Approach225250yardsRTP",2007
48,48,"Steve Marino",106,-0.277,"Approach225250yardsRTP",2007
50,50,"Anthony Kim",93,-0.274,"Approach225250yardsRTP",2007
51,51,"Carl Pettersson",111,-0.27,"Approach225250yardsRTP",2007
51,51,"Chris Stroud",66,-0.27,"Approach225250yardsRTP",2007
