"ProximitytoHolefrom2030yards_RANKTHISWEEK_2014","ProximitytoHolefrom2030yards_RANKLASTWEEK_2014","ProximitytoHolefrom2030yards_PLAYERNAME_2014","ProximitytoHolefrom2030yards_ROUNDS_2014","ProximitytoHolefrom2030yards_AVGDTP_2014","ProximitytoHolefrom2030yards_TOTALDISTANCEFEET_2014","ProximitytoHolefrom2030yards_OFSHOTS_2014","ProximitytoHolefrom2030yards_SCRAMBLINGRANK_2014","stat_name","year"
79,79,"Morgan Hoffmann",103,NA,1313.417,142,106,"ProximitytoHolefrom2030yards",2014
79,79,"Spencer Levin",59,NA,802.917,87,55,"ProximitytoHolefrom2030yards",2014
79,79,"Will Ma Kenzie",82,NA,1061.167,115,134,"ProximitytoHolefrom2030yards",2014
79,79,"Jimmy Walker",98,NA,1150.333,124,91,"ProximitytoHolefrom2030yards",2014
87,87,"Sangmoon Bae",76,NA,1069.25,115,112,"ProximitytoHolefrom2030yards",2014
87,87,"Jason Dufner",57,NA,551.583,59,166,"ProximitytoHolefrom2030yards",2014
87,87,"JJ Henry",91,NA,1059.25,114,121,"ProximitytoHolefrom2030yards",2014
87,87,"Billy Hurley III",86,NA,926,99,26,"ProximitytoHolefrom2030yards",2014
87,87,"Richard Lee",80,NA,1053.333,113,32,"ProximitytoHolefrom2030yards",2014
87,87,"Vijay Singh",83,NA,1048.083,112,73,"ProximitytoHolefrom2030yards",2014
87,87,"Kevin Stadler",90,NA,810.833,87,159,"ProximitytoHolefrom2030yards",2014
87,87,"Jhonattan Vegas",77,NA,810.5,87,72,"ProximitytoHolefrom2030yards",2014
95,95,"Rickie Fowler",91,NA,900.583,96,17,"ProximitytoHolefrom2030yards",2014
95,95,"Josh Teater",90,NA,1025.25,109,102,"ProximitytoHolefrom2030yards",2014
95,95,"Tyrone Van Aswegen",79,NA,733.083,78,94,"ProximitytoHolefrom2030yards",2014
98,98,"Chad Campbell",57,NA,615.25,65,51,"ProximitytoHolefrom2030yards",2014
98,98,"Marc Leishman",81,NA,927,98,115,"ProximitytoHolefrom2030yards",2014
98,98,"Pat Perez",84,NA,1155.583,122,46,"ProximitytoHolefrom2030yards",2014
98,98,"Bubba Watson",76,NA,691.667,73,74,"ProximitytoHolefrom2030yards",2014
102,102,"Erik Compton",88,NA,1065.583,111,83,"ProximitytoHolefrom2030yards",2014
102,102,"Ben Crane",81,NA,1136.083,119,75,"ProximitytoHolefrom2030yards",2014
102,102,"David Hearn",97,NA,1135.583,119,35,"ProximitytoHolefrom2030yards",2014
102,102,"Freddie Jacobson",91,NA,1141.75,119,28,"ProximitytoHolefrom2030yards",2014
102,102,"David Lingmerth",80,NA,918,96,151,"ProximitytoHolefrom2030yards",2014
102,102,"Graeme McDowell",66,NA,518.333,54,39,"ProximitytoHolefrom2030yards",2014
108,108,"Aaron Baddeley",74,NA,1112.083,115,47,"ProximitytoHolefrom2030yards",2014
108,108,"Derek Ernst",80,NA,1006.25,104,173,"ProximitytoHolefrom2030yards",2014
108,108,"Russell Henley",92,NA,1130.167,117,170,"ProximitytoHolefrom2030yards",2014
108,108,"Russell Knox",92,NA,985.667,102,8,"ProximitytoHolefrom2030yards",2014
108,108,"Brian Stuard",91,NA,1218.333,126,41,"ProximitytoHolefrom2030yards",2014
108,108,"Lee Westwood",57,NA,714.583,74,127,"ProximitytoHolefrom2030yards",2014
114,114,"James Driscoll",71,NA,1157.167,119,141,"ProximitytoHolefrom2030yards",2014
114,114,"Matt Every",85,NA,970.917,100,82,"ProximitytoHolefrom2030yards",2014
114,114,"Lucas Glover",68,NA,576,59,176,"ProximitytoHolefrom2030yards",2014
114,114,"Charles Howell III",106,NA,1391.5,143,30,"ProximitytoHolefrom2030yards",2014
114,114,"Troy Matteson",62,NA,786.5,81,168,"ProximitytoHolefrom2030yards",2014
114,114,"Jim Renner",61,NA,719,74,177,"ProximitytoHolefrom2030yards",2014
114,114,"Johnson Wagner",69,NA,838.75,86,92,"ProximitytoHolefrom2030yards",2014
121,121,"John Huh",87,NA,1075.25,109,107,"ProximitytoHolefrom2030yards",2014
121,121,"DH Lee",54,NA,797.25,81,86,"ProximitytoHolefrom2030yards",2014
121,121,"Danny Lee",84,NA,1080,110,105,"ProximitytoHolefrom2030yards",2014
121,121,"Geoff Ogilvy",84,NA,1167.5,119,137,"ProximitytoHolefrom2030yards",2014
121,121,"Gary Woodland",93,NA,1368,139,50,"ProximitytoHolefrom2030yards",2014
126,126,"Robert Allenby",83,NA,1072.667,108,52,"ProximitytoHolefrom2030yards",2014
126,126,"Charlie Beljan",76,NA,1044.667,105,162,"ProximitytoHolefrom2030yards",2014
126,126,"Graham DeLaet",80,NA,806.333,81,85,"ProximitytoHolefrom2030yards",2014
126,126,"Harris English",95,NA,973.333,98,110,"ProximitytoHolefrom2030yards",2014
126,126,"John Senden",99,NA,1153.917,116,49,"ProximitytoHolefrom2030yards",2014
131,131,"Ryan Moore",86,NA,791.417,79,103,"ProximitytoHolefrom2030yards",2014
131,131,"Jeff Overton",80,NA,1019.333,102,39,"ProximitytoHolefrom2030yards",2014
131,131,"Carl Pettersson",91,NA,1438.75,144,113,"ProximitytoHolefrom2030yards",2014
131,131,"Wes Roach",67,NA,796.667,80,103,"ProximitytoHolefrom2030yards",2014
135,135,"Ben Curtis",77,NA,1275.083,126,126,"ProximitytoHolefrom2030yards",2014
135,135,"Brendon de Jonge",109,NA,1487.75,148,117,"ProximitytoHolefrom2030yards",2014
135,135,"James Hahn",82,NA,1165.583,116,145,"ProximitytoHolefrom2030yards",2014
135,135,"Hunter Mahan",88,NA,930.333,92,148,"ProximitytoHolefrom2030yards",2014
135,135,"John Rollins",84,NA,1046.333,104,165,"ProximitytoHolefrom2030yards",2014
135,135,"Andres Romero",81,NA,1131.25,112,52,"ProximitytoHolefrom2030yards",2014
135,135,"Kevin Tway",64,NA,674.5,67,162,"ProximitytoHolefrom2030yards",2014
142,142,"Brice Garnett",92,NA,1363.333,134,62,"ProximitytoHolefrom2030yards",2014
142,142,"Martin Kaymer",65,NA,642.75,63,158,"ProximitytoHolefrom2030yards",2014
142,142,"Davis Love III",74,NA,855.667,84,140,"ProximitytoHolefrom2030yards",2014
142,142,"John Peterson",62,NA,632.25,62,134,"ProximitytoHolefrom2030yards",2014
142,142,"Daniel Summerhays",98,NA,1368,135,96,"ProximitytoHolefrom2030yards",2014
147,147,"William McGirt",96,NA,1472.167,144,79,"ProximitytoHolefrom2030yards",2014
147,147,"Rory McIlroy",66,NA,716.417,70,88,"ProximitytoHolefrom2030yards",2014
147,147,"Kevin Streelman",79,NA,893,87,155,"ProximitytoHolefrom2030yards",2014
147,147,"Bo Van Pelt",83,NA,874.5,85,101,"ProximitytoHolefrom2030yards",2014
147,147,"Nick Watney",80,NA,695.583,68,132,"ProximitytoHolefrom2030yards",2014
152,152,"Rory Sabbatini",82,NA,942.917,91,142,"ProximitytoHolefrom2030yards",2014
152,152,"Boo Weekley",73,NA,859.25,83,160,"ProximitytoHolefrom2030yards",2014
154,154,"John Merrick",87,NA,936.667,90,175,"ProximitytoHolefrom2030yards",2014
154,154,"Ryan Palmer",85,NA,1095.917,105,95,"ProximitytoHolefrom2030yards",2014
156,156,"Jim Herman",62,NA,683,65,149,"ProximitytoHolefrom2030yards",2014
156,156,"Jamie Lovemark",64,NA,829.25,79,129,"ProximitytoHolefrom2030yards",2014
158,158,"Robert Garrigus",80,NA,1038.25,97,116,"ProximitytoHolefrom2030yards",2014
158,158,"Troy Merritt",62,NA,864.083,81,130,"ProximitytoHolefrom2030yards",2014
158,158,"Sean OHair",77,NA,1250.417,117,63,"ProximitytoHolefrom2030yards",2014
161,161,"Keegan Bradley",89,NA,1120.917,104,14,"ProximitytoHolefrom2030yards",2014
161,161,"Angel Cabrera",69,NA,960.167,89,161,"ProximitytoHolefrom2030yards",2014
163,163,"Andrew Loupe",65,NA,921.917,85,139,"ProximitytoHolefrom2030yards",2014
163,163,"Ted Potter Jr",68,NA,956.25,88,11,"ProximitytoHolefrom2030yards",2014
163,163,"Andrew Svoboda",77,NA,1062.333,98,77,"ProximitytoHolefrom2030yards",2014
166,166,"Billy Horschel",92,NA,984.75,90,144,"ProximitytoHolefrom2030yards",2014
166,166,"Scott Stallings",77,NA,908.167,83,154,"ProximitytoHolefrom2030yards",2014
168,168,"Justin Hicks",103,NA,1309.333,119,146,"ProximitytoHolefrom2030yards",2014
168,168,"Kyle Stanley",87,NA,1019.167,93,167,"ProximitytoHolefrom2030yards",2014
168,168,"Henrik Stenson",56,NA,738.333,67,171,"ProximitytoHolefrom2030yards",2014
168,168,"Hudson Swafford",75,NA,1031,94,169,"ProximitytoHolefrom2030yards",2014
172,172,"Mark Wilson",69,NA,1050.667,94,138,"ProximitytoHolefrom2030yards",2014
173,173,"Tommy Gainey",73,NA,1201,107,174,"ProximitytoHolefrom2030yards",2014
173,173,"Chesson Hadley",84,NA,1091.5,97,153,"ProximitytoHolefrom2030yards",2014
175,175,"Jason Kokrak",65,NA,1070.333,94,59,"ProximitytoHolefrom2030yards",2014
176,176,"Will Wilcox",51,NA,766.417,66,81,"ProximitytoHolefrom2030yards",2014
177,177,"Dustin Johnson",58,NA,677.417,58,57,"ProximitytoHolefrom2030yards",2014
