"GIRPercentage75100yards_RANKTHISWEEK_2007","GIRPercentage75100yards_RANKLASTWEEK_2007","GIRPercentage75100yards_PLAYERNAME_2007","GIRPercentage75100yards_ROUNDS_2007","GIRPercentage75100yards_Pct_2007","GIRPercentage75100yards_GREENSHIT_2007","GIRPercentage75100yards_TOTALHOLES_2007","GIRPercentage75100yards_RELATIVETOPAR_2007","stat_name","year"
58,58,"Steve Wheatcroft",73,80.46,70,87,-0.33,"GIRPercentage75100yards",2007
59,59,"Robert Gamez",88,80.43,74,92,-0.36,"GIRPercentage75100yards",2007
60,60,"Tim Herron",98,80.41,78,97,-0.23,"GIRPercentage75100yards",2007
61,61,"Robert Allenby",90,80.39,41,51,-0.32,"GIRPercentage75100yards",2007
61,61,"Brian Gay",107,80.39,123,153,-0.42,"GIRPercentage75100yards",2007
61,61,"Bo Van Pelt",104,80.39,82,102,-0.29,"GIRPercentage75100yards",2007
64,64,"Matt Kuchar",85,80.22,73,91,-0.34,"GIRPercentage75100yards",2007
64,64,"Brandt Snedeker",105,80.22,73,91,-0.3,"GIRPercentage75100yards",2007
66,66,"Kevin Stadler",95,80.18,89,111,-0.21,"GIRPercentage75100yards",2007
67,67,"Craig Barlow",52,80,40,50,-0.23,"GIRPercentage75100yards",2007
67,67,"Steve Lowery",74,80,64,80,-0.2,"GIRPercentage75100yards",2007
69,69,"Ryan Armour",107,79.83,95,119,-0.37,"GIRPercentage75100yards",2007
70,70,"Cameron Beckman",96,79.79,75,94,-0.33,"GIRPercentage75100yards",2007
71,71,"Tag Ridings",52,79.66,47,59,-0.4,"GIRPercentage75100yards",2007
72,72,"Justin Rose",63,79.49,31,39,-0.23,"GIRPercentage75100yards",2007
73,73,"Charley Hoffman",97,79.38,77,97,-0.35,"GIRPercentage75100yards",2007
73,73,"Will Ma Kenzie",100,79.38,77,97,-0.31,"GIRPercentage75100yards",2007
73,73,"Charles Warren",101,79.38,77,97,-0.35,"GIRPercentage75100yards",2007
76,76,"Tommy Armour III",81,79.31,69,87,-0.32,"GIRPercentage75100yards",2007
77,77,"Mark Hensby",81,79.27,65,82,-0.29,"GIRPercentage75100yards",2007
77,77,"Rocco Mediate",72,79.27,65,82,-0.35,"GIRPercentage75100yards",2007
79,79,"Scott Verplank",82,78.95,60,76,-0.42,"GIRPercentage75100yards",2007
80,80,"Mark Brooks",53,78.85,41,52,-0.32,"GIRPercentage75100yards",2007
81,81,"Daisuke Maruyama",86,78.75,63,80,-0.24,"GIRPercentage75100yards",2007
81,81,"Michael Sim",52,78.75,63,80,-0.32,"GIRPercentage75100yards",2007
83,83,"David Toms",80,78.67,59,75,-0.37,"GIRPercentage75100yards",2007
84,84,"Steve Marino",106,78.64,81,103,-0.31,"GIRPercentage75100yards",2007
85,85,"Ian Poulter",63,78.57,33,42,-0.55,"GIRPercentage75100yards",2007
86,86,"Bubba Dickerson",51,78.46,51,65,-0.43,"GIRPercentage75100yards",2007
87,87,"Woody Austin",95,78.41,69,88,-0.43,"GIRPercentage75100yards",2007
88,88,"Nick Watney",87,78.38,58,74,-0.17,"GIRPercentage75100yards",2007
89,89,"Mathias Gronberg",95,78.31,65,83,-0.22,"GIRPercentage75100yards",2007
89,89,"Tripp Isenhour",86,78.31,65,83,-0.45,"GIRPercentage75100yards",2007
91,91,"Kevin Sutherland",85,78.26,54,69,-0.17,"GIRPercentage75100yards",2007
92,92,"Chris Couch",76,78.05,64,82,-0.31,"GIRPercentage75100yards",2007
93,93,"John Daly",59,78,39,50,-0.26,"GIRPercentage75100yards",2007
94,94,"Craig Kanada",109,77.88,88,113,-0.33,"GIRPercentage75100yards",2007
95,95,"Briny Baird",115,77.87,95,122,-0.27,"GIRPercentage75100yards",2007
96,96,"Fred Funk",65,77.78,49,63,-0.33,"GIRPercentage75100yards",2007
97,97,"John Mallinger",96,77.67,80,103,-0.29,"GIRPercentage75100yards",2007
98,98,"Gavin Coles",87,77.55,76,98,-0.33,"GIRPercentage75100yards",2007
99,99,"Craig Lile",77,77.5,62,80,-0.31,"GIRPercentage75100yards",2007
100,100,"Brian Davis",101,77.48,86,111,-0.34,"GIRPercentage75100yards",2007
101,101,"John Merrick",92,77.46,55,71,-0.27,"GIRPercentage75100yards",2007
102,102,"George McNeill",95,77.42,72,93,-0.29,"GIRPercentage75100yards",2007
103,103,"Jeff Quinney",95,77.38,65,84,-0.31,"GIRPercentage75100yards",2007
104,104,"Jeff Brehaut",59,77.19,44,57,-0.2,"GIRPercentage75100yards",2007
104,104,"Camilo Villegas",82,77.19,44,57,-0.16,"GIRPercentage75100yards",2007
106,106,"Rich Barcelo",80,77.11,64,83,-0.34,"GIRPercentage75100yards",2007
107,107,"Brendon de Jonge",76,76.83,63,82,-0.3,"GIRPercentage75100yards",2007
108,108,"Paul Gow",70,76.71,56,73,-0.27,"GIRPercentage75100yards",2007
108,108,"Hunter Mahan",91,76.71,56,73,-0.36,"GIRPercentage75100yards",2007
110,110,"Ryan Palmer",91,76.67,69,90,-0.28,"GIRPercentage75100yards",2007
111,111,"Vijay Singh",102,76.64,82,107,-0.29,"GIRPercentage75100yards",2007
112,112,"Rod Pampling",92,76.62,59,77,-0.25,"GIRPercentage75100yards",2007
113,113,"Bob Estes",88,76.47,78,102,-0.42,"GIRPercentage75100yards",2007
113,113,"Nathan Green",103,76.47,52,68,-0.38,"GIRPercentage75100yards",2007
113,113,"Troy Matteson",87,76.47,52,68,-0.31,"GIRPercentage75100yards",2007
116,116,"Tom Johnson",74,76.36,42,55,-0.4,"GIRPercentage75100yards",2007
117,117,"JB Holmes",71,76.32,58,76,-0.31,"GIRPercentage75100yards",2007
118,118,"Ken Duke",112,76.23,93,122,-0.32,"GIRPercentage75100yards",2007
119,119,"Charlie Wi",90,76.12,51,67,-0.31,"GIRPercentage75100yards",2007
120,120,"Tim Clark",66,75.95,60,79,-0.42,"GIRPercentage75100yards",2007
121,121,"Aaron Baddeley",83,75.93,41,54,-0.32,"GIRPercentage75100yards",2007
122,122,"Jason Gore",86,75.9,63,83,-0.29,"GIRPercentage75100yards",2007
123,123,"JP Hayes",89,75.82,69,91,-0.32,"GIRPercentage75100yards",2007
124,124,"Alex Cejka",80,75.79,72,95,-0.31,"GIRPercentage75100yards",2007
125,125,"Steve Elkington",87,75.64,59,78,-0.31,"GIRPercentage75100yards",2007
125,125,"Kenny Perry",83,75.64,59,78,-0.25,"GIRPercentage75100yards",2007
127,127,"Chris Tidland",59,75.47,40,53,-0.33,"GIRPercentage75100yards",2007
128,128,"Michael Putnam",96,75.41,46,61,-0.26,"GIRPercentage75100yards",2007
128,128,"Mike Weir",82,75.41,46,61,-0.15,"GIRPercentage75100yards",2007
130,130,"Parker McLachlin",83,75.38,49,65,-0.27,"GIRPercentage75100yards",2007
131,131,"Charles Howell III",89,75,51,68,-0.31,"GIRPercentage75100yards",2007
131,131,"Peter Lonard",85,75,63,84,-0.24,"GIRPercentage75100yards",2007
131,131,"Arron Oberholser",69,75,42,56,-0.33,"GIRPercentage75100yards",2007
131,131,"Joe Ogilvie",102,75,81,108,-0.32,"GIRPercentage75100yards",2007
131,131,"Boo Weekley",101,75,84,112,-0.33,"GIRPercentage75100yards",2007
136,136,"DJ Trahan",99,74.73,68,91,-0.25,"GIRPercentage75100yards",2007
137,137,"Todd Hamilton",76,74.7,62,83,-0.29,"GIRPercentage75100yards",2007
138,138,"John Senden",97,74.65,53,71,-0.43,"GIRPercentage75100yards",2007
139,139,"Ryan Moore",92,74.6,47,63,-0.4,"GIRPercentage75100yards",2007
140,140,"Stuart Appleby",74,74.58,44,59,-0.27,"GIRPercentage75100yards",2007
140,140,"DJ Brigman",67,74.58,44,59,-0.3,"GIRPercentage75100yards",2007
140,140,"Brett Quigley",79,74.58,44,59,-0.43,"GIRPercentage75100yards",2007
143,143,"Brian Bateman",55,74.51,38,51,-0.21,"GIRPercentage75100yards",2007
143,143,"Duffy Waldorf",69,74.51,38,51,-0.21,"GIRPercentage75100yards",2007
145,145,"Padraig Harrington",64,74.29,26,35,-0.27,"GIRPercentage75100yards",2007
145,145,"Johnson Wagner",97,74.29,52,70,-0.31,"GIRPercentage75100yards",2007
147,147,"Bubba Watson",80,74.16,66,89,-0.32,"GIRPercentage75100yards",2007
148,148,"Jay Williamson",50,74.12,63,85,-0.3,"GIRPercentage75100yards",2007
149,149,"Jesper Parnevik",88,74.03,57,77,-0.4,"GIRPercentage75100yards",2007
150,150,"Daniel Chopra",106,73.95,88,119,-0.25,"GIRPercentage75100yards",2007
151,151,"Chad Campbell",96,73.91,51,69,-0.24,"GIRPercentage75100yards",2007
151,151,"Henrik Stenson",52,73.91,34,46,-0.38,"GIRPercentage75100yards",2007
153,153,"Dicky Pride",71,73.85,48,65,-0.27,"GIRPercentage75100yards",2007
154,154,"Jason Bohn",57,73.81,31,42,-0.45,"GIRPercentage75100yards",2007
155,155,"Bart Bryant",87,73.75,59,80,-0.42,"GIRPercentage75100yards",2007
155,155,"Dean Wilson",92,73.75,59,80,-0.34,"GIRPercentage75100yards",2007
157,157,"Eric Axley",107,73.68,84,114,-0.29,"GIRPercentage75100yards",2007
158,158,"Harrison Frazar",88,73.53,50,68,-0.28,"GIRPercentage75100yards",2007
159,159,"Bob Tway",103,73.49,61,83,-0.26,"GIRPercentage75100yards",2007
160,160,"Trevor Immelman",74,73.47,36,49,-0.28,"GIRPercentage75100yards",2007
161,161,"Doug LaBelle II",104,73.12,68,93,-0.29,"GIRPercentage75100yards",2007
162,162,"Jose Coceres",50,72.97,27,37,-0.3,"GIRPercentage75100yards",2007
163,163,"Cliff Kresge",107,72.82,75,103,-0.36,"GIRPercentage75100yards",2007
164,164,"Carl Pettersson",111,72.73,64,88,-0.23,"GIRPercentage75100yards",2007
164,164,"Chris Stroud",66,72.73,56,77,-0.29,"GIRPercentage75100yards",2007
166,166,"Vaughn Taylor",91,72.6,53,73,-0.34,"GIRPercentage75100yards",2007
167,167,"Paul Stankowski",52,72.34,34,47,-0.26,"GIRPercentage75100yards",2007
168,168,"Jeff Overton",60,71.88,46,64,-0.33,"GIRPercentage75100yards",2007
168,168,"Kyle Reifers",71,71.88,46,64,-0.39,"GIRPercentage75100yards",2007
170,170,"KJ Choi",87,71.83,51,71,-0.22,"GIRPercentage75100yards",2007
171,171,"Bryce Molder",56,71.67,43,60,-0.33,"GIRPercentage75100yards",2007
172,172,"Matt Hendrix",63,71.64,48,67,-0.25,"GIRPercentage75100yards",2007
173,173,"Greg Owen",81,71.59,63,88,-0.17,"GIRPercentage75100yards",2007
174,174,"Sergio Garcia",68,71.43,20,28,-0.2,"GIRPercentage75100yards",2007
174,174,"Scott Gutschewski",67,71.43,45,63,-0.36,"GIRPercentage75100yards",2007
174,174,"Frank Lickliter II",95,71.43,65,91,-0.43,"GIRPercentage75100yards",2007
177,177,"Tom Pernice Jr",104,71.28,67,94,-0.39,"GIRPercentage75100yards",2007
178,178,"Marco Dawson",73,70.83,51,72,-0.2,"GIRPercentage75100yards",2007
178,178,"Kevin Na",84,70.83,51,72,-0.39,"GIRPercentage75100yards",2007
180,180,"John Rollins",102,70.59,72,102,-0.32,"GIRPercentage75100yards",2007
181,181,"David Branshaw",83,70.51,55,78,-0.36,"GIRPercentage75100yards",2007
182,182,"Phil Mickelson",73,70,35,50,-0.43,"GIRPercentage75100yards",2007
182,182,"Darron Stiles",65,70,49,70,-0.47,"GIRPercentage75100yards",2007
184,184,"Anthony Kim",93,69.89,65,93,-0.31,"GIRPercentage75100yards",2007
185,185,"Jaco Van Zyl",51,69.81,37,53,-0.22,"GIRPercentage75100yards",2007
186,186,"Ben Curtis",80,69.64,39,56,-0.33,"GIRPercentage75100yards",2007
187,187,"Jim Rutledge",59,69.57,32,46,-0.28,"GIRPercentage75100yards",2007
188,188,"Jason Schultz",63,69.09,38,55,-0.37,"GIRPercentage75100yards",2007
189,189,"Lucas Glover",98,69.05,58,84,-0.28,"GIRPercentage75100yards",2007
190,190,"Davis Love III",66,67.86,38,56,-0.32,"GIRPercentage75100yards",2007
191,191,"Luke Donald",69,67.31,35,52,-0.34,"GIRPercentage75100yards",2007
192,192,"Bill Haas",93,66.67,58,87,-0.24,"GIRPercentage75100yards",2007
193,193,"Mark Wilson",87,66.18,45,68,-0.27,"GIRPercentage75100yards",2007
194,194,"Retief Goosen",50,65.91,29,44,-0.34,"GIRPercentage75100yards",2007
195,195,"Rory Sabbatini",81,65.57,40,61,-0.4,"GIRPercentage75100yards",2007
196,196,"Andrew Buckle",77,62.5,45,72,-0.24,"GIRPercentage75100yards",2007
