"AveragePuttingDistanceGIR3Putts_RANKTHISWEEK_2012","AveragePuttingDistanceGIR3Putts_RANKLASTWEEK_2012","AveragePuttingDistanceGIR3Putts_PLAYERNAME_2012","AveragePuttingDistanceGIR3Putts_ROUNDS_2012","AveragePuttingDistanceGIR3Putts_AVG_2012","AveragePuttingDistanceGIR3Putts_DISTANCEFEET_2012","AveragePuttingDistanceGIR3Putts_TOTALPUTTS_2012","stat_name","year"
34,34,"Jhonattan Vegas",77,NA,20.338,38,"AveragePuttingDistanceGIR3Putts",2012
35,35,"Harris English",98,NA,25.529,48,"AveragePuttingDistanceGIR3Putts",2012
36,36,"Robert Karlsson",54,NA,18.065,34,"AveragePuttingDistanceGIR3Putts",2012
36,36,"Jerry Kelly",84,NA,19.651,37,"AveragePuttingDistanceGIR3Putts",2012
38,38,"Roberto Castro",92,NA,22.78,43,"AveragePuttingDistanceGIR3Putts",2012
39,39,"Jim Furyk",85,NA,10.039,19,"AveragePuttingDistanceGIR3Putts",2012
39,39,"Chris Kirk",93,NA,24.82,47,"AveragePuttingDistanceGIR3Putts",2012
41,41,"Graham DeLaet",79,NA,23.17,44,"AveragePuttingDistanceGIR3Putts",2012
41,41,"Chris Stroud",86,NA,12.111,23,"AveragePuttingDistanceGIR3Putts",2012
41,41,"Mark Wilson",84,NA,17.39,33,"AveragePuttingDistanceGIR3Putts",2012
44,44,"JJ Henry",93,NA,14.174,27,"AveragePuttingDistanceGIR3Putts",2012
45,45,"Stuart Appleby",75,NA,14.152,27,"AveragePuttingDistanceGIR3Putts",2012
45,45,"Henrik Stenson",51,NA,14.682,28,"AveragePuttingDistanceGIR3Putts",2012
45,45,"Johnson Wagner",88,NA,23.055,44,"AveragePuttingDistanceGIR3Putts",2012
48,48,"Ryan Palmer",81,NA,16.181,31,"AveragePuttingDistanceGIR3Putts",2012
48,48,"John Senden",81,NA,12.012,23,"AveragePuttingDistanceGIR3Putts",2012
50,50,"Ben Curtis",62,NA,7.821,15,"AveragePuttingDistanceGIR3Putts",2012
51,51,"Matt Jones",53,NA,11.94,23,"AveragePuttingDistanceGIR3Putts",2012
51,51,"Kevin Na",80,NA,10.384,20,"AveragePuttingDistanceGIR3Putts",2012
53,53,"Kevin Kisner",69,NA,7.232,14,"AveragePuttingDistanceGIR3Putts",2012
54,54,"Gavin Coles",72,NA,15.967,31,"AveragePuttingDistanceGIR3Putts",2012
54,54,"Rory McIlroy",60,NA,9.784,19,"AveragePuttingDistanceGIR3Putts",2012
54,54,"Nick Watney",97,NA,23.707,46,"AveragePuttingDistanceGIR3Putts",2012
57,57,"Tommy Biershenk",74,NA,15.429,30,"AveragePuttingDistanceGIR3Putts",2012
58,58,"Brendon de Jonge",115,NA,25.135,49,"AveragePuttingDistanceGIR3Putts",2012
58,58,"Brandt Snedeker",81,NA,14.88,29,"AveragePuttingDistanceGIR3Putts",2012
58,58,"YE Yang",64,NA,6.666,13,"AveragePuttingDistanceGIR3Putts",2012
61,61,"Ricky Barnes",92,NA,31.739,62,"AveragePuttingDistanceGIR3Putts",2012
61,61,"Mathew Goggin",65,NA,12.811,25,"AveragePuttingDistanceGIR3Putts",2012
61,61,"Nick OHern",78,NA,18.958,37,"AveragePuttingDistanceGIR3Putts",2012
61,61,"Bubba Watson",68,NA,9.73,19,"AveragePuttingDistanceGIR3Putts",2012
65,65,"Seung Yul Noh",105,NA,16.874,33,"AveragePuttingDistanceGIR3Putts",2012
66,66,"Brian Gay",91,NA,8.65,17,"AveragePuttingDistanceGIR3Putts",2012
67,67,"Rocco Mediate",70,NA,12.183,24,"AveragePuttingDistanceGIR3Putts",2012
68,68,"JJ Killeen",101,NA,18.746,37,"AveragePuttingDistanceGIR3Putts",2012
68,68,"Colt Knost",79,NA,16.726,33,"AveragePuttingDistanceGIR3Putts",2012
68,68,"Carl Pettersson",92,NA,13.17,26,"AveragePuttingDistanceGIR3Putts",2012
71,71,"Bill Lunde",83,NA,18.732,37,"AveragePuttingDistanceGIR3Putts",2012
71,71,"Daniel Summerhays",81,NA,15.688,31,"AveragePuttingDistanceGIR3Putts",2012
73,73,"Matt Kuchar",86,NA,10.1,20,"AveragePuttingDistanceGIR3Putts",2012
73,73,"Sean OHair",84,NA,18.688,37,"AveragePuttingDistanceGIR3Putts",2012
73,73,"Justin Rose",69,NA,13.642,27,"AveragePuttingDistanceGIR3Putts",2012
73,73,"Cameron Tringale",88,NA,20.696,41,"AveragePuttingDistanceGIR3Putts",2012
77,77,"Bobby Gates",87,NA,25.602,51,"AveragePuttingDistanceGIR3Putts",2012
77,77,"Edward Loar",59,NA,8.035,16,"AveragePuttingDistanceGIR3Putts",2012
77,77,"Geoff Ogilvy",73,NA,12.551,25,"AveragePuttingDistanceGIR3Putts",2012
80,80,"Tim Herron",88,NA,16.041,32,"AveragePuttingDistanceGIR3Putts",2012
80,80,"DA Points",88,NA,22.028,44,"AveragePuttingDistanceGIR3Putts",2012
82,82,"Michael Thompson",80,NA,14.495,29,"AveragePuttingDistanceGIR3Putts",2012
83,83,"Luke Donald",63,NA,6.484,13,"AveragePuttingDistanceGIR3Putts",2012
83,83,"Patrick Sheehan",58,NA,11.467,23,"AveragePuttingDistanceGIR3Putts",2012
85,85,"Garth Mulroy",59,NA,10.948,22,"AveragePuttingDistanceGIR3Putts",2012
85,85,"Gary Woodland",70,NA,19.935,40,"AveragePuttingDistanceGIR3Putts",2012
87,87,"Stephen Gangluff",57,NA,10.927,22,"AveragePuttingDistanceGIR3Putts",2012
88,88,"DJ Trahan",73,NA,19.332,39,"AveragePuttingDistanceGIR3Putts",2012
89,89,"Kyle Reifers",86,NA,21.758,44,"AveragePuttingDistanceGIR3Putts",2012
90,90,"Aaron Baddeley",73,NA,9.878,20,"AveragePuttingDistanceGIR3Putts",2012
90,90,"John Daly",50,NA,7.898,16,"AveragePuttingDistanceGIR3Putts",2012
90,90,"Jason Day",57,NA,11.844,24,"AveragePuttingDistanceGIR3Putts",2012
90,90,"Harrison Frazar",56,NA,14.831,30,"AveragePuttingDistanceGIR3Putts",2012
94,94,"Rod Pampling",88,NA,16.751,34,"AveragePuttingDistanceGIR3Putts",2012
95,95,"Mark Anderson",75,NA,19.673,40,"AveragePuttingDistanceGIR3Putts",2012
95,95,"Padraig Harrington",67,NA,9.83,20,"AveragePuttingDistanceGIR3Putts",2012
95,95,"Ryan Moore",89,NA,17.725,36,"AveragePuttingDistanceGIR3Putts",2012
98,98,"Angel Cabrera",54,NA,7.863,16,"AveragePuttingDistanceGIR3Putts",2012
98,98,"JB Holmes",90,NA,18.151,37,"AveragePuttingDistanceGIR3Putts",2012
100,100,"Charley Hoffman",88,NA,25.008,51,"AveragePuttingDistanceGIR3Putts",2012
101,101,"Kevin Chappell",91,NA,22.509,46,"AveragePuttingDistanceGIR3Putts",2012
102,102,"Bo Van Pelt",84,NA,13.654,28,"AveragePuttingDistanceGIR3Putts",2012
103,103,"Jeff Maggert",83,NA,15.592,32,"AveragePuttingDistanceGIR3Putts",2012
103,103,"George McNeill",85,NA,16.557,34,"AveragePuttingDistanceGIR3Putts",2012
105,105,"Kyle Thompson",51,NA,13.116,27,"AveragePuttingDistanceGIR3Putts",2012
106,106,"Chad Campbell",84,NA,20.851,43,"AveragePuttingDistanceGIR3Putts",2012
106,106,"Ryo Ishikawa",54,NA,5.824,12,"AveragePuttingDistanceGIR3Putts",2012
106,106,"Webb Simpson",77,NA,11.634,24,"AveragePuttingDistanceGIR3Putts",2012
106,106,"Brendon Todd",78,NA,14.073,29,"AveragePuttingDistanceGIR3Putts",2012
110,110,"Trevor Immelman",76,NA,17.892,37,"AveragePuttingDistanceGIR3Putts",2012
111,111,"Hunter Mahan",88,NA,12.065,25,"AveragePuttingDistanceGIR3Putts",2012
112,112,"Martin Laird",77,NA,14.942,31,"AveragePuttingDistanceGIR3Putts",2012
113,113,"Derek Lamely",64,NA,11.555,24,"AveragePuttingDistanceGIR3Putts",2012
113,113,"Tom Pernice Jr",62,NA,11.54,24,"AveragePuttingDistanceGIR3Putts",2012
115,115,"Kris Blanks",65,NA,18.716,39,"AveragePuttingDistanceGIR3Putts",2012
116,116,"Greg Owen",90,NA,23.492,49,"AveragePuttingDistanceGIR3Putts",2012
117,117,"Scott Brown",65,NA,17.206,36,"AveragePuttingDistanceGIR3Putts",2012
117,117,"Gary Christian",91,NA,19.102,40,"AveragePuttingDistanceGIR3Putts",2012
117,117,"John Merrick",83,NA,19.606,41,"AveragePuttingDistanceGIR3Putts",2012
120,120,"Erik Compton",81,NA,13.363,28,"AveragePuttingDistanceGIR3Putts",2012
121,121,"Matt Bettencourt",80,NA,13.816,29,"AveragePuttingDistanceGIR3Putts",2012
121,121,"John Mallinger",74,NA,14.743,31,"AveragePuttingDistanceGIR3Putts",2012
123,123,"Bud Cauley",99,NA,20.414,43,"AveragePuttingDistanceGIR3Putts",2012
123,123,"Ken Duke",104,NA,21.829,46,"AveragePuttingDistanceGIR3Putts",2012
125,125,"Davis Love III",64,NA,9.477,20,"AveragePuttingDistanceGIR3Putts",2012
126,126,"Hunter Haas",69,NA,10.397,22,"AveragePuttingDistanceGIR3Putts",2012
127,127,"John Rollins",81,NA,18.427,39,"AveragePuttingDistanceGIR3Putts",2012
127,127,"David Toms",60,NA,11.321,24,"AveragePuttingDistanceGIR3Putts",2012
129,129,"Charlie Wi",86,NA,12.71,27,"AveragePuttingDistanceGIR3Putts",2012
130,130,"Billy Horschel",63,NA,11.754,25,"AveragePuttingDistanceGIR3Putts",2012
130,130,"Steve Wheatcroft",56,NA,9.88,21,"AveragePuttingDistanceGIR3Putts",2012
132,132,"David Mathis",83,NA,8.906,19,"AveragePuttingDistanceGIR3Putts",2012
133,133,"Jonathan Byrd",69,NA,14.983,32,"AveragePuttingDistanceGIR3Putts",2012
133,133,"Daniel Chopra",55,NA,7.49,16,"AveragePuttingDistanceGIR3Putts",2012
133,133,"Vijay Singh",99,NA,20.124,43,"AveragePuttingDistanceGIR3Putts",2012
136,136,"Sung Kang",75,NA,16.825,36,"AveragePuttingDistanceGIR3Putts",2012
137,137,"Robert Allenby",76,NA,20.494,44,"AveragePuttingDistanceGIR3Putts",2012
137,137,"Charlie Beljan",61,NA,10.715,23,"AveragePuttingDistanceGIR3Putts",2012
137,137,"Brandt Jobe",57,NA,7.46,16,"AveragePuttingDistanceGIR3Putts",2012
137,137,"Jeff Overton",101,NA,17.707,38,"AveragePuttingDistanceGIR3Putts",2012
137,137,"Charl Schwartzel",56,NA,7.451,16,"AveragePuttingDistanceGIR3Putts",2012
137,137,"Heath Slocum",93,NA,20.023,43,"AveragePuttingDistanceGIR3Putts",2012
143,143,"Rory Sabbatini",84,NA,18.149,39,"AveragePuttingDistanceGIR3Putts",2012
143,143,"Lee Westwood",60,NA,9.3,20,"AveragePuttingDistanceGIR3Putts",2012
145,145,"Andres Romero",68,NA,16.705,36,"AveragePuttingDistanceGIR3Putts",2012
145,145,"Vaughn Taylor",81,NA,13.906,30,"AveragePuttingDistanceGIR3Putts",2012
147,147,"Ben Crane",73,NA,12.498,27,"AveragePuttingDistanceGIR3Putts",2012
147,147,"Camilo Villegas",79,NA,16.664,36,"AveragePuttingDistanceGIR3Putts",2012
149,149,"Chris DiMarco",83,NA,14.277,31,"AveragePuttingDistanceGIR3Putts",2012
149,149,"Bob Estes",78,NA,10.151,22,"AveragePuttingDistanceGIR3Putts",2012
149,149,"Pat Perez",81,NA,13.842,30,"AveragePuttingDistanceGIR3Putts",2012
152,152,"Adam Scott",59,NA,10.109,22,"AveragePuttingDistanceGIR3Putts",2012
153,153,"Alexandre Rocha",62,NA,12.397,27,"AveragePuttingDistanceGIR3Putts",2012
154,154,"Michael Bradley",63,NA,11.459,25,"AveragePuttingDistanceGIR3Putts",2012
154,154,"Ernie Els",80,NA,13.733,30,"AveragePuttingDistanceGIR3Putts",2012
154,154,"Roland Thatcher",55,NA,13.279,29,"AveragePuttingDistanceGIR3Putts",2012
157,157,"John Huh",99,NA,18.289,40,"AveragePuttingDistanceGIR3Putts",2012
157,157,"Kevin Stadler",85,NA,15.084,33,"AveragePuttingDistanceGIR3Putts",2012
159,159,"Jason Dufner",83,NA,13.641,30,"AveragePuttingDistanceGIR3Putts",2012
160,160,"Danny Lee",74,NA,13.622,30,"AveragePuttingDistanceGIR3Putts",2012
160,160,"Kyle Stanley",86,NA,17.697,39,"AveragePuttingDistanceGIR3Putts",2012
162,162,"Tom Gillis",75,NA,16.745,37,"AveragePuttingDistanceGIR3Putts",2012
163,163,"Richard Lee",71,NA,9.483,21,"AveragePuttingDistanceGIR3Putts",2012
164,164,"Sergio Garcia",57,NA,6.761,15,"AveragePuttingDistanceGIR3Putts",2012
165,165,"Arjun Atwal",79,NA,13.494,30,"AveragePuttingDistanceGIR3Putts",2012
166,166,"Chris Couch",61,NA,8.98,20,"AveragePuttingDistanceGIR3Putts",2012
167,167,"Scott Stallings",78,NA,17.921,40,"AveragePuttingDistanceGIR3Putts",2012
168,168,"Miguel Angel Carballo",73,NA,17.406,39,"AveragePuttingDistanceGIR3Putts",2012
168,168,"Graeme McDowell",55,NA,7.143,16,"AveragePuttingDistanceGIR3Putts",2012
170,170,"Robert Garrigus",89,NA,20.482,46,"AveragePuttingDistanceGIR3Putts",2012
170,170,"Kevin Streelman",89,NA,14.247,32,"AveragePuttingDistanceGIR3Putts",2012
172,172,"Sangmoon Bae",81,NA,11.46,26,"AveragePuttingDistanceGIR3Putts",2012
172,172,"Chez Reavie",83,NA,16.303,37,"AveragePuttingDistanceGIR3Putts",2012
174,174,"Jason Kokrak",79,NA,14.506,33,"AveragePuttingDistanceGIR3Putts",2012
175,175,"Tim Clark",60,NA,10.091,23,"AveragePuttingDistanceGIR3Putts",2012
176,176,"Scott Dunlap",57,NA,15.656,36,"AveragePuttingDistanceGIR3Putts",2012
176,176,"Matt Every",80,NA,13.046,30,"AveragePuttingDistanceGIR3Putts",2012
178,178,"Brian Davis",91,NA,11.711,27,"AveragePuttingDistanceGIR3Putts",2012
179,179,"Rickie Fowler",84,NA,13.422,31,"AveragePuttingDistanceGIR3Putts",2012
180,180,"Dicky Pride",62,NA,7.316,17,"AveragePuttingDistanceGIR3Putts",2012
181,181,"Jonas Blixt",72,NA,8.102,19,"AveragePuttingDistanceGIR3Putts",2012
182,182,"Stephen Ames",54,NA,10.101,24,"AveragePuttingDistanceGIR3Putts",2012
183,183,"Tiger Woods",69,NA,9.648,23,"AveragePuttingDistanceGIR3Putts",2012
184,184,"Ian Poulter",57,NA,6.631,16,"AveragePuttingDistanceGIR3Putts",2012
185,185,"Cameron Beckman",81,NA,19.01,46,"AveragePuttingDistanceGIR3Putts",2012
186,186,"Tommy Gainey",98,NA,15.615,38,"AveragePuttingDistanceGIR3Putts",2012
187,187,"Boo Weekley",74,NA,13.832,34,"AveragePuttingDistanceGIR3Putts",2012
188,188,"Freddie Jacobson",61,NA,8.072,20,"AveragePuttingDistanceGIR3Putts",2012
189,189,"Billy Mayfair",90,NA,16.371,41,"AveragePuttingDistanceGIR3Putts",2012
190,190,"James Driscoll",83,NA,8.949,23,"AveragePuttingDistanceGIR3Putts",2012
191,191,"Ted Potter Jr",77,NA,13.383,35,"AveragePuttingDistanceGIR3Putts",2012
