"3PuttAvoidance1015_RANKTHISWEEK_2007","3PuttAvoidance1015_RANKLASTWEEK_2007","3PuttAvoidance1015_PLAYERNAME_2007","3PuttAvoidance1015_ROUNDS_2007","3PuttAvoidance1015_Pct_2007","3PuttAvoidance1015_TOTAL3PUTTS_2007","3PuttAvoidance1015_ATTEMPTS_2007","3PuttAvoidance1015_2PUTTORBETTERPct_2007","stat_name","year"
1,1,"Mark Brooks",53,0,NA,109,100,"3PuttAvoidance1015",2007
1,1,"Jonathan Byrd",73,0,NA,169,100,"3PuttAvoidance1015",2007
1,1,"KJ Choi",87,0,NA,173,100,"3PuttAvoidance1015",2007
1,1,"Marco Dawson",73,0,NA,159,100,"3PuttAvoidance1015",2007
1,1,"Luke Donald",69,0,NA,131,100,"3PuttAvoidance1015",2007
1,1,"Fred Funk",65,0,NA,160,100,"3PuttAvoidance1015",2007
1,1,"Jim Furyk",84,0,NA,174,100,"3PuttAvoidance1015",2007
1,1,"Lucas Glover",98,0,NA,194,100,"3PuttAvoidance1015",2007
1,1,"Retief Goosen",50,0,NA,83,100,"3PuttAvoidance1015",2007
1,1,"Bill Haas",93,0,NA,214,100,"3PuttAvoidance1015",2007
1,1,"Anders Hansen",55,0,NA,95,100,"3PuttAvoidance1015",2007
1,1,"JP Hayes",89,0,NA,199,100,"3PuttAvoidance1015",2007
1,1,"JJ Henry",86,0,NA,182,100,"3PuttAvoidance1015",2007
1,1,"Trevor Immelman",74,0,NA,122,100,"3PuttAvoidance1015",2007
1,1,"Freddie Jacobson",70,0,NA,188,100,"3PuttAvoidance1015",2007
1,1,"Anthony Kim",93,0,NA,205,100,"3PuttAvoidance1015",2007
1,1,"Stephen Leaney",82,0,NA,191,100,"3PuttAvoidance1015",2007
1,1,"Daisuke Maruyama",86,0,NA,216,100,"3PuttAvoidance1015",2007
1,1,"George McNeill",95,0,NA,220,100,"3PuttAvoidance1015",2007
1,1,"Arron Oberholser",69,0,NA,145,100,"3PuttAvoidance1015",2007
1,1,"Jose Maria Olazabal",52,0,NA,108,100,"3PuttAvoidance1015",2007
1,1,"Rod Pampling",92,0,NA,203,100,"3PuttAvoidance1015",2007
1,1,"Tom Pernice Jr",104,0,NA,222,100,"3PuttAvoidance1015",2007
1,1,"Ian Poulter",63,0,NA,99,100,"3PuttAvoidance1015",2007
1,1,"Michael Sim",52,0,NA,133,100,"3PuttAvoidance1015",2007
1,1,"Henrik Stenson",52,0,NA,96,100,"3PuttAvoidance1015",2007
1,1,"Steve Stricker",81,0,NA,175,100,"3PuttAvoidance1015",2007
1,1,"David Toms",80,0,NA,155,100,"3PuttAvoidance1015",2007
1,1,"Bo Van Pelt",104,0,NA,265,100,"3PuttAvoidance1015",2007
1,1,"Camilo Villegas",82,0,NA,175,100,"3PuttAvoidance1015",2007
1,1,"Bubba Watson",80,0,NA,182,100,"3PuttAvoidance1015",2007
1,1,"Brett Wetterich",88,0,NA,186,100,"3PuttAvoidance1015",2007
1,1,"Jay Williamson",50,0,NA,129,100,"3PuttAvoidance1015",2007
34,34,"Brian Gay",107,0.36,1,277,99.6,"3PuttAvoidance1015",2007
35,35,"Daniel Chopra",106,0.37,1,271,99.6,"3PuttAvoidance1015",2007
36,36,"Jeff Gove",103,0.38,1,261,99.6,"3PuttAvoidance1015",2007
36,36,"Heath Slocum",101,0.38,1,262,99.6,"3PuttAvoidance1015",2007
38,38,"Ken Duke",112,0.4,1,251,99.6,"3PuttAvoidance1015",2007
38,38,"Nathan Green",103,0.4,1,253,99.6,"3PuttAvoidance1015",2007
40,40,"Ryuji Imada",104,0.41,1,242,99.5,"3PuttAvoidance1015",2007
41,41,"John Rollins",102,0.42,1,238,99.5,"3PuttAvoidance1015",2007
42,42,"Joe Ogilvie",102,0.43,1,234,99.5,"3PuttAvoidance1015",2007
43,43,"Steve Flesch",100,0.44,1,227,99.5,"3PuttAvoidance1015",2007
44,44,"Brandt Snedeker",105,0.45,1,220,99.5,"3PuttAvoidance1015",2007
44,44,"Dean Wilson",92,0.45,1,224,99.5,"3PuttAvoidance1015",2007
46,46,"Shigeki Maruyama",84,0.46,1,216,99.5,"3PuttAvoidance1015",2007
47,47,"Bob Estes",88,0.47,1,214,99.5,"3PuttAvoidance1015",2007
47,47,"Mathias Gronberg",95,0.47,1,211,99.5,"3PuttAvoidance1015",2007
