"FirstTeeLatePar3ScoringAverage_RANKTHISWEEK_2006","FirstTeeLatePar3ScoringAverage_RANKLASTWEEK_2006","FirstTeeLatePar3ScoringAverage_PLAYERNAME_2006","FirstTeeLatePar3ScoringAverage_ROUNDS_2006","FirstTeeLatePar3ScoringAverage_AVG_2006","FirstTeeLatePar3ScoringAverage_TOTALSTROKES_2006","FirstTeeLatePar3ScoringAverage_TOTALHOLES_2006","stat_name","year"
72,72,"Skip Kendall",72,3.08,237,77,"FirstTeeLatePar3ScoringAverage",2006
72,72,"Hunter Mahan",98,3.08,367,119,"FirstTeeLatePar3ScoringAverage",2006
72,72,"Shigeki Maruyama",94,3.08,360,117,"FirstTeeLatePar3ScoringAverage",2006
72,72,"Tjaart van der Walt",60,3.08,151,49,"FirstTeeLatePar3ScoringAverage",2006
82,82,"Danny Ellis",68,3.09,164,53,"FirstTeeLatePar3ScoringAverage",2006
82,82,"Bernhard Langer",77,3.09,306,99,"FirstTeeLatePar3ScoringAverage",2006
82,82,"Daisuke Maruyama",83,3.09,238,77,"FirstTeeLatePar3ScoringAverage",2006
82,82,"Jon Mills",68,3.09,164,53,"FirstTeeLatePar3ScoringAverage",2006
82,82,"Larry Mize",53,3.09,136,44,"FirstTeeLatePar3ScoringAverage",2006
82,82,"Ian Poulter",53,3.09,297,96,"FirstTeeLatePar3ScoringAverage",2006
82,82,"John Senden",96,3.09,321,104,"FirstTeeLatePar3ScoringAverage",2006
82,82,"Nicholas Thompson",96,3.09,250,81,"FirstTeeLatePar3ScoringAverage",2006
82,82,"David Toms",76,3.09,436,141,"FirstTeeLatePar3ScoringAverage",2006
91,91,"Billy Andrade",78,3.1,267,86,"FirstTeeLatePar3ScoringAverage",2006
91,91,"Eric Axley",91,3.1,304,98,"FirstTeeLatePar3ScoringAverage",2006
91,91,"Craig Barlow",77,3.1,288,93,"FirstTeeLatePar3ScoringAverage",2006
91,91,"Brian Bateman",69,3.1,254,82,"FirstTeeLatePar3ScoringAverage",2006
91,91,"Mark Brooks",90,3.1,276,89,"FirstTeeLatePar3ScoringAverage",2006
91,91,"Greg Chalmers",71,3.1,149,48,"FirstTeeLatePar3ScoringAverage",2006
91,91,"Brian Davis",92,3.1,276,89,"FirstTeeLatePar3ScoringAverage",2006
91,91,"Fred Funk",106,3.1,416,134,"FirstTeeLatePar3ScoringAverage",2006
91,91,"Zach Johnson",98,3.1,450,145,"FirstTeeLatePar3ScoringAverage",2006
91,91,"Will Ma Kenzie",91,3.1,360,116,"FirstTeeLatePar3ScoringAverage",2006
91,91,"Joe Ogilvie",95,3.1,338,109,"FirstTeeLatePar3ScoringAverage",2006
91,91,"Ryan Palmer",101,3.1,363,117,"FirstTeeLatePar3ScoringAverage",2006
91,91,"Carl Pettersson",95,3.1,347,112,"FirstTeeLatePar3ScoringAverage",2006
91,91,"DA Points",82,3.1,276,89,"FirstTeeLatePar3ScoringAverage",2006
91,91,"Chris Smith",67,3.1,291,94,"FirstTeeLatePar3ScoringAverage",2006
91,91,"Roger Tambellini",64,3.1,226,73,"FirstTeeLatePar3ScoringAverage",2006
91,91,"Bob Tway",81,3.1,248,80,"FirstTeeLatePar3ScoringAverage",2006
91,91,"Bubba Watson",83,3.1,313,101,"FirstTeeLatePar3ScoringAverage",2006
91,91,"Mike Weir",88,3.1,415,134,"FirstTeeLatePar3ScoringAverage",2006
110,110,"David Branshaw",98,3.11,317,102,"FirstTeeLatePar3ScoringAverage",2006
110,110,"Kris Cox",83,3.11,295,95,"FirstTeeLatePar3ScoringAverage",2006
110,110,"Bubba Dickerson",98,3.11,302,97,"FirstTeeLatePar3ScoringAverage",2006
110,110,"David Duval",71,3.11,137,44,"FirstTeeLatePar3ScoringAverage",2006
110,110,"Sergio Garcia",59,3.11,286,92,"FirstTeeLatePar3ScoringAverage",2006
110,110,"Mathias Gronberg",92,3.11,330,106,"FirstTeeLatePar3ScoringAverage",2006
110,110,"Kent Jones",103,3.11,299,96,"FirstTeeLatePar3ScoringAverage",2006
110,110,"David McKenzie",82,3.11,224,72,"FirstTeeLatePar3ScoringAverage",2006
110,110,"Arron Oberholser",82,3.11,436,140,"FirstTeeLatePar3ScoringAverage",2006
110,110,"Tag Ridings",103,3.11,327,105,"FirstTeeLatePar3ScoringAverage",2006
110,110,"Bo Van Pelt",102,3.11,516,166,"FirstTeeLatePar3ScoringAverage",2006
121,121,"Arjun Atwal",97,3.12,331,106,"FirstTeeLatePar3ScoringAverage",2006
121,121,"Paul Azinger",87,3.12,278,89,"FirstTeeLatePar3ScoringAverage",2006
121,121,"Aaron Baddeley",78,3.12,287,92,"FirstTeeLatePar3ScoringAverage",2006
121,121,"Bart Bryant",87,3.12,381,122,"FirstTeeLatePar3ScoringAverage",2006
121,121,"Alex Cejka",93,3.12,328,105,"FirstTeeLatePar3ScoringAverage",2006
121,121,"Todd Fischer",101,3.12,318,102,"FirstTeeLatePar3ScoringAverage",2006
121,121,"Carlos Franco",86,3.12,306,98,"FirstTeeLatePar3ScoringAverage",2006
121,121,"Tim Herron",82,3.12,328,105,"FirstTeeLatePar3ScoringAverage",2006
121,121,"Charley Hoffman",100,3.12,456,146,"FirstTeeLatePar3ScoringAverage",2006
121,121,"Steve Jones",83,3.12,262,84,"FirstTeeLatePar3ScoringAverage",2006
121,121,"Jonathan Kaye",95,3.12,353,113,"FirstTeeLatePar3ScoringAverage",2006
121,121,"Greg Kraft",79,3.12,262,84,"FirstTeeLatePar3ScoringAverage",2006
121,121,"Tom Lehman",70,3.12,253,81,"FirstTeeLatePar3ScoringAverage",2006
121,121,"Davis Love III",85,3.12,353,113,"FirstTeeLatePar3ScoringAverage",2006
121,121,"Paul Stankowski",70,3.12,278,89,"FirstTeeLatePar3ScoringAverage",2006
136,136,"Stephen Ames",63,3.13,288,92,"FirstTeeLatePar3ScoringAverage",2006
136,136,"Mark Calcavecchia",94,3.13,363,116,"FirstTeeLatePar3ScoringAverage",2006
136,136,"Fred Couples",52,3.13,225,72,"FirstTeeLatePar3ScoringAverage",2006
136,136,"Steve Flesch",119,3.13,429,137,"FirstTeeLatePar3ScoringAverage",2006
136,136,"Paul Goydos",72,3.13,275,88,"FirstTeeLatePar3ScoringAverage",2006
136,136,"Ian Leggatt",80,3.13,266,85,"FirstTeeLatePar3ScoringAverage",2006
136,136,"Jeff Maggert",81,3.13,366,117,"FirstTeeLatePar3ScoringAverage",2006
136,136,"Greg Owen",79,3.13,407,130,"FirstTeeLatePar3ScoringAverage",2006
136,136,"John Rollins",93,3.13,379,121,"FirstTeeLatePar3ScoringAverage",2006
136,136,"Vaughn Taylor",88,3.13,338,108,"FirstTeeLatePar3ScoringAverage",2006
136,136,"Nick Watney",97,3.13,429,137,"FirstTeeLatePar3ScoringAverage",2006
147,147,"Ben Curtis",86,3.14,327,104,"FirstTeeLatePar3ScoringAverage",2006
147,147,"Harrison Frazar",95,3.14,405,129,"FirstTeeLatePar3ScoringAverage",2006
147,147,"Lucas Glover",105,3.14,512,163,"FirstTeeLatePar3ScoringAverage",2006
147,147,"Jason Gore",86,3.14,276,88,"FirstTeeLatePar3ScoringAverage",2006
147,147,"Peter Lonard",77,3.14,336,107,"FirstTeeLatePar3ScoringAverage",2006
147,147,"Joey Sindelar",90,3.14,295,94,"FirstTeeLatePar3ScoringAverage",2006
147,147,"Ron Whittaker",81,3.14,138,44,"FirstTeeLatePar3ScoringAverage",2006
154,154,"Stuart Appleby",83,3.15,454,144,"FirstTeeLatePar3ScoringAverage",2006
154,154,"Jeff Brehaut",100,3.15,328,104,"FirstTeeLatePar3ScoringAverage",2006
154,154,"Robert Damron",91,3.15,368,117,"FirstTeeLatePar3ScoringAverage",2006
154,154,"James Driscoll",80,3.15,306,97,"FirstTeeLatePar3ScoringAverage",2006
154,154,"Joe Durant",101,3.15,431,137,"FirstTeeLatePar3ScoringAverage",2006
154,154,"Scott Gutschewski",53,3.15,255,81,"FirstTeeLatePar3ScoringAverage",2006
154,154,"Billy Mayfair",94,3.15,381,121,"FirstTeeLatePar3ScoringAverage",2006
161,161,"Alex Aragon",63,3.16,180,57,"FirstTeeLatePar3ScoringAverage",2006
161,161,"Shane Bertsch",104,3.16,360,114,"FirstTeeLatePar3ScoringAverage",2006
161,161,"Mathew Goggin",72,3.16,253,80,"FirstTeeLatePar3ScoringAverage",2006
161,161,"Troy Matteson",101,3.16,414,131,"FirstTeeLatePar3ScoringAverage",2006
161,161,"Tim Petrovic",95,3.16,284,90,"FirstTeeLatePar3ScoringAverage",2006
166,166,"Doug Barron",74,3.17,244,77,"FirstTeeLatePar3ScoringAverage",2006
166,166,"Daniel Chopra",110,3.17,571,180,"FirstTeeLatePar3ScoringAverage",2006
166,166,"Michael Connell",51,3.17,165,52,"FirstTeeLatePar3ScoringAverage",2006
166,166,"Chris Couch",75,3.17,301,95,"FirstTeeLatePar3ScoringAverage",2006
166,166,"Ryan Hietala",61,3.17,114,36,"FirstTeeLatePar3ScoringAverage",2006
166,166,"Justin Leonard",83,3.17,364,115,"FirstTeeLatePar3ScoringAverage",2006
166,166,"JL Lewis",57,3.17,206,65,"FirstTeeLatePar3ScoringAverage",2006
173,173,"John Engler Jr",69,3.18,197,62,"FirstTeeLatePar3ScoringAverage",2006
173,173,"Brent Geiberger",99,3.18,229,72,"FirstTeeLatePar3ScoringAverage",2006
173,173,"Mark OMeara",52,3.18,181,57,"FirstTeeLatePar3ScoringAverage",2006
176,176,"JB Holmes",81,3.19,319,100,"FirstTeeLatePar3ScoringAverage",2006
176,176,"Brandt Jobe",91,3.19,373,117,"FirstTeeLatePar3ScoringAverage",2006
176,176,"Mike Sposa",68,3.19,182,57,"FirstTeeLatePar3ScoringAverage",2006
176,176,"Hidemichi Tanaka",74,3.19,204,64,"FirstTeeLatePar3ScoringAverage",2006
176,176,"DJ Trahan",92,3.19,281,88,"FirstTeeLatePar3ScoringAverage",2006
176,176,"Camilo Villegas",95,3.19,462,145,"FirstTeeLatePar3ScoringAverage",2006
182,182,"Jeff Overton",95,3.2,243,76,"FirstTeeLatePar3ScoringAverage",2006
182,182,"Jason Schultz",77,3.2,259,81,"FirstTeeLatePar3ScoringAverage",2006
184,184,"Henrik Bjornstad",97,3.21,324,101,"FirstTeeLatePar3ScoringAverage",2006
185,185,"Rich Beem",85,3.22,325,101,"FirstTeeLatePar3ScoringAverage",2006
185,185,"Geoff Ogilvy",76,3.22,377,117,"FirstTeeLatePar3ScoringAverage",2006
187,187,"Brad Faxon",78,3.23,194,60,"FirstTeeLatePar3ScoringAverage",2006
187,187,"Len Mattiace",59,3.23,184,57,"FirstTeeLatePar3ScoringAverage",2006
187,187,"Pat Perez",50,3.23,155,48,"FirstTeeLatePar3ScoringAverage",2006
190,190,"Patrick Sheehan",104,3.24,285,88,"FirstTeeLatePar3ScoringAverage",2006
191,191,"John Daly",51,3.25,156,48,"FirstTeeLatePar3ScoringAverage",2006
191,191,"Matt Hansen",68,3.25,208,64,"FirstTeeLatePar3ScoringAverage",2006
191,191,"JP Hayes",55,3.25,237,73,"FirstTeeLatePar3ScoringAverage",2006
191,191,"Vance Veazey",59,3.25,104,32,"FirstTeeLatePar3ScoringAverage",2006
195,195,"Thomas Levet",53,3.29,171,52,"FirstTeeLatePar3ScoringAverage",2006
196,196,"Todd Hamilton",72,3.34,147,44,"FirstTeeLatePar3ScoringAverage",2006
