"GIRPercentageLess100yards_RANKTHISWEEK_2009","GIRPercentageLess100yards_RANKLASTWEEK_2009","GIRPercentageLess100yards_PLAYERNAME_2009","GIRPercentageLess100yards_ROUNDS_2009","GIRPercentageLess100yards_Pct_2009","GIRPercentageLess100yards_GREENSHIT_2009","GIRPercentageLess100yards_TOTALHOLES_2009","GIRPercentageLess100yards_RELATIVETOPAR_2009","stat_name","year"
51,NA,"Charles Warren",63,87.26,185,212,-0.56,"GIRPercentageLess100yards",2009
52,NA,"Tiger Woods",64,87.21,150,172,-0.69,"GIRPercentageLess100yards",2009
53,NA,"Brendon Todd",53,87.2,109,125,-0.34,"GIRPercentageLess100yards",2009
54,NA,"Kirk Triplett",60,87.08,182,209,-0.43,"GIRPercentageLess100yards",2009
55,NA,"Chad Campbell",90,87.04,215,247,-0.5,"GIRPercentageLess100yards",2009
55,NA,"Brendon de Jonge",90,87.04,235,270,-0.46,"GIRPercentageLess100yards",2009
55,NA,"DA Points",99,87.04,235,270,-0.5,"GIRPercentageLess100yards",2009
58,NA,"Greg Owen",97,87.02,248,285,-0.56,"GIRPercentageLess100yards",2009
59,NA,"Charlie Wi",92,87.01,201,231,-0.54,"GIRPercentageLess100yards",2009
60,NA,"Nicholas Thompson",96,86.98,294,338,-0.52,"GIRPercentageLess100yards",2009
60,NA,"Matt Weibring",65,86.98,147,169,-0.53,"GIRPercentageLess100yards",2009
62,NA,"Bubba Watson",73,86.9,199,229,-0.57,"GIRPercentageLess100yards",2009
63,NA,"David Duval",56,86.71,124,143,-0.57,"GIRPercentageLess100yards",2009
64,NA,"Paul Goydos",79,86.67,182,210,-0.5,"GIRPercentageLess100yards",2009
65,NA,"JJ Henry",97,86.61,207,239,-0.53,"GIRPercentageLess100yards",2009
66,NA,"Brian Gay",96,86.58,200,231,-0.5,"GIRPercentageLess100yards",2009
66,NA,"Darron Stiles",52,86.58,129,149,-0.43,"GIRPercentageLess100yards",2009
68,NA,"John Mallinger",90,86.55,193,223,-0.58,"GIRPercentageLess100yards",2009
69,NA,"Bo Van Pelt",100,86.52,244,282,-0.59,"GIRPercentageLess100yards",2009
70,NA,"Tim Petrovic",97,86.51,250,289,-0.53,"GIRPercentageLess100yards",2009
71,NA,"Rocco Mediate",79,86.43,191,221,-0.46,"GIRPercentageLess100yards",2009
72,NA,"Jeff Maggert",79,86.31,227,263,-0.42,"GIRPercentageLess100yards",2009
73,NA,"Peter Tomasulo",61,86.25,138,160,-0.53,"GIRPercentageLess100yards",2009
74,NA,"Padraig Harrington",66,86.16,137,159,-0.55,"GIRPercentageLess100yards",2009
75,NA,"Daniel Chopra",89,86.11,279,324,-0.55,"GIRPercentageLess100yards",2009
75,NA,"Steve Flesch",77,86.11,155,180,-0.49,"GIRPercentageLess100yards",2009
77,NA,"Corey Pavin",73,86.05,111,129,-0.44,"GIRPercentageLess100yards",2009
78,NA,"Ben Curtis",63,85.99,135,157,-0.55,"GIRPercentageLess100yards",2009
79,NA,"Mark Brooks",55,85.84,97,113,-0.36,"GIRPercentageLess100yards",2009
80,NA,"Adam Scott",53,85.81,127,148,-0.6,"GIRPercentageLess100yards",2009
81,NA,"Tag Ridings",50,85.8,139,162,-0.61,"GIRPercentageLess100yards",2009
82,NA,"Jerry Kelly",90,85.78,199,232,-0.57,"GIRPercentageLess100yards",2009
83,NA,"Ian Poulter",59,85.71,120,140,-0.53,"GIRPercentageLess100yards",2009
84,NA,"Jeff Klauk",97,85.66,227,265,-0.43,"GIRPercentageLess100yards",2009
85,NA,"Brett Quigley",92,85.65,203,237,-0.54,"GIRPercentageLess100yards",2009
86,NA,"Brandt Snedeker",81,85.64,161,188,-0.53,"GIRPercentageLess100yards",2009
87,NA,"Lee Janzen",74,85.63,149,174,-0.46,"GIRPercentageLess100yards",2009
88,NA,"John Merrick",91,85.58,184,215,-0.54,"GIRPercentageLess100yards",2009
88,NA,"Camilo Villegas",76,85.58,178,208,-0.58,"GIRPercentageLess100yards",2009
90,NA,"Ernie Els",70,85.57,166,194,-0.52,"GIRPercentageLess100yards",2009
91,NA,"Chris DiMarco",97,85.5,224,262,-0.5,"GIRPercentageLess100yards",2009
92,NA,"Mark Calcavecchia",72,85.44,176,206,-0.51,"GIRPercentageLess100yards",2009
92,NA,"Scott Piercy",85,85.44,264,309,-0.61,"GIRPercentageLess100yards",2009
94,NA,"Dean Wilson",81,85.43,170,199,-0.58,"GIRPercentageLess100yards",2009
95,NA,"Marc Leishman",91,85.37,251,294,-0.5,"GIRPercentageLess100yards",2009
96,NA,"Steve Marino",98,85.31,244,286,-0.53,"GIRPercentageLess100yards",2009
97,NA,"Brian Davis",103,85.3,267,313,-0.58,"GIRPercentageLess100yards",2009
98,NA,"Pat Perez",74,85.29,174,204,-0.61,"GIRPercentageLess100yards",2009
99,NA,"Bill Lunde",83,85.19,207,243,-0.44,"GIRPercentageLess100yards",2009
100,NA,"Nathan Green",104,85.17,247,290,-0.53,"GIRPercentageLess100yards",2009
101,NA,"Andres Romero",58,85.12,183,215,-0.48,"GIRPercentageLess100yards",2009
102,NA,"Martin Laird",72,85.11,223,262,-0.61,"GIRPercentageLess100yards",2009
103,NA,"Justin Leonard",95,85.1,217,255,-0.55,"GIRPercentageLess100yards",2009
104,NA,"Billy Mayfair",83,85.09,194,228,-0.48,"GIRPercentageLess100yards",2009
105,NA,"Jeff Overton",92,85.07,228,268,-0.53,"GIRPercentageLess100yards",2009
106,NA,"Ricky Barnes",67,85.03,142,167,-0.48,"GIRPercentageLess100yards",2009
107,NA,"Stewart Cink",79,84.97,164,193,-0.51,"GIRPercentageLess100yards",2009
107,NA,"John Rollins",92,84.97,277,326,-0.52,"GIRPercentageLess100yards",2009
109,NA,"Charley Hoffman",97,84.94,282,332,-0.59,"GIRPercentageLess100yards",2009
110,NA,"Stuart Appleby",79,84.93,186,219,-0.47,"GIRPercentageLess100yards",2009
111,NA,"KJ Choi",65,84.92,152,179,-0.47,"GIRPercentageLess100yards",2009
112,NA,"David Mathis",82,84.91,180,212,-0.44,"GIRPercentageLess100yards",2009
112,NA,"Aron Price",89,84.91,197,232,-0.47,"GIRPercentageLess100yards",2009
114,NA,"Jim Furyk",86,84.9,163,192,-0.62,"GIRPercentageLess100yards",2009
115,NA,"Scott Verplank",88,84.88,219,258,-0.54,"GIRPercentageLess100yards",2009
116,NA,"Tim Herron",87,84.85,224,264,-0.5,"GIRPercentageLess100yards",2009
117,NA,"Ben Crane",93,84.84,207,244,-0.56,"GIRPercentageLess100yards",2009
118,NA,"Lucas Glover",93,84.71,216,255,-0.51,"GIRPercentageLess100yards",2009
119,NA,"Steve Lowery",83,84.64,226,267,-0.47,"GIRPercentageLess100yards",2009
120,NA,"Marc Turnesa",77,84.46,163,193,-0.45,"GIRPercentageLess100yards",2009
121,NA,"Webb Simpson",94,84.4,211,250,-0.61,"GIRPercentageLess100yards",2009
122,NA,"Geoff Ogilvy",78,84.38,189,224,-0.6,"GIRPercentageLess100yards",2009
123,NA,"Gary Woodland",53,84.35,124,147,-0.45,"GIRPercentageLess100yards",2009
124,NA,"Sergio Garcia",59,84.28,134,159,-0.57,"GIRPercentageLess100yards",2009
125,NA,"Mathew Goggin",76,84.26,166,197,-0.55,"GIRPercentageLess100yards",2009
126,NA,"YE Yang",83,84.21,176,209,-0.63,"GIRPercentageLess100yards",2009
127,NA,"Tommy Armour III",58,84.09,148,176,-0.48,"GIRPercentageLess100yards",2009
127,NA,"Troy Matteson",95,84.09,259,308,-0.52,"GIRPercentageLess100yards",2009
129,NA,"Steve Elkington",70,84.06,174,207,-0.54,"GIRPercentageLess100yards",2009
130,NA,"Ryan Palmer",78,83.98,215,256,-0.55,"GIRPercentageLess100yards",2009
131,NA,"Cameron Beckman",87,83.97,199,237,-0.51,"GIRPercentageLess100yards",2009
132,NA,"Bart Bryant",58,83.94,115,137,-0.46,"GIRPercentageLess100yards",2009
133,NA,"Jason Bohn",88,83.92,214,255,-0.48,"GIRPercentageLess100yards",2009
134,NA,"Matt Kuchar",82,83.84,192,229,-0.52,"GIRPercentageLess100yards",2009
135,NA,"Joe Ogilvie",85,83.82,228,272,-0.55,"GIRPercentageLess100yards",2009
136,NA,"Todd Hamilton",83,83.78,155,185,-0.43,"GIRPercentageLess100yards",2009
137,NA,"Kevin Streelman",97,83.68,241,288,-0.52,"GIRPercentageLess100yards",2009
138,NA,"Joe Durant",62,83.64,138,165,-0.44,"GIRPercentageLess100yards",2009
139,NA,"Jeff Quinney",78,83.63,189,226,-0.51,"GIRPercentageLess100yards",2009
140,NA,"Tom Pernice Jr",82,83.61,204,244,-0.53,"GIRPercentageLess100yards",2009
141,NA,"Glen Day",79,83.57,173,207,-0.43,"GIRPercentageLess100yards",2009
142,NA,"Jason Dufner",90,83.55,193,231,-0.56,"GIRPercentageLess100yards",2009
143,NA,"Eric Axley",71,83.51,157,188,-0.43,"GIRPercentageLess100yards",2009
144,NA,"Nick Watney",86,83.39,226,271,-0.63,"GIRPercentageLess100yards",2009
145,NA,"Fred Couples",54,83.33,125,150,-0.58,"GIRPercentageLess100yards",2009
146,NA,"Greg Kraft",51,83.21,109,131,-0.3,"GIRPercentageLess100yards",2009
147,NA,"Jimmy Walker",74,83.16,163,196,-0.69,"GIRPercentageLess100yards",2009
148,NA,"Ryan Moore",89,83.14,217,261,-0.56,"GIRPercentageLess100yards",2009
149,NA,"Vijay Singh",71,83.1,177,213,-0.45,"GIRPercentageLess100yards",2009
150,NA,"Dustin Johnson",85,83.03,225,271,-0.57,"GIRPercentageLess100yards",2009
151,NA,"Rich Beem",77,83,166,200,-0.54,"GIRPercentageLess100yards",2009
152,NA,"Robert Allenby",71,82.99,122,147,-0.6,"GIRPercentageLess100yards",2009
153,NA,"Kent Jones",73,82.95,146,176,-0.45,"GIRPercentageLess100yards",2009
154,NA,"George McNeill",82,82.92,199,240,-0.58,"GIRPercentageLess100yards",2009
155,NA,"Peter Lonard",86,82.91,165,199,-0.39,"GIRPercentageLess100yards",2009
156,NA,"Harrison Frazar",93,82.72,249,301,-0.6,"GIRPercentageLess100yards",2009
157,NA,"Kris Blanks",60,82.56,142,172,-0.51,"GIRPercentageLess100yards",2009
158,NA,"Parker McLachlin",71,82.51,184,223,-0.49,"GIRPercentageLess100yards",2009
158,NA,"Kevin Stadler",65,82.51,151,183,-0.52,"GIRPercentageLess100yards",2009
160,NA,"Mike Weir",85,82.47,160,194,-0.59,"GIRPercentageLess100yards",2009
161,NA,"Angel Cabrera",55,82.4,103,125,-0.63,"GIRPercentageLess100yards",2009
162,NA,"Michael Letzig",96,82.35,252,306,-0.56,"GIRPercentageLess100yards",2009
162,NA,"Casey Wittenberg",71,82.35,168,204,-0.38,"GIRPercentageLess100yards",2009
164,NA,"Rick Price",54,82.27,116,141,-0.47,"GIRPercentageLess100yards",2009
165,NA,"Colt Knost",71,82.25,139,169,-0.43,"GIRPercentageLess100yards",2009
166,NA,"Aaron Baddeley",66,82.2,157,191,-0.61,"GIRPercentageLess100yards",2009
167,NA,"Leif Olson",51,82.12,124,151,-0.52,"GIRPercentageLess100yards",2009
168,NA,"Matt Bettencourt",98,82.01,269,328,-0.54,"GIRPercentageLess100yards",2009
169,NA,"Ken Duke",87,81.78,193,236,-0.51,"GIRPercentageLess100yards",2009
170,NA,"Matt Jones",56,81.62,151,185,-0.58,"GIRPercentageLess100yards",2009
171,NA,"Derek Fathauer",63,81.6,133,163,-0.47,"GIRPercentageLess100yards",2009
172,NA,"Ted Purdy",101,81.46,268,329,-0.54,"GIRPercentageLess100yards",2009
173,NA,"Rod Pampling",72,81.25,169,208,-0.58,"GIRPercentageLess100yards",2009
174,NA,"Phil Mickelson",66,81.22,160,197,-0.63,"GIRPercentageLess100yards",2009
175,NA,"Brian Vranesh",51,81.12,116,143,-0.51,"GIRPercentageLess100yards",2009
176,NA,"Ryuji Imada",85,81.09,193,238,-0.52,"GIRPercentageLess100yards",2009
177,NA,"Patrick Sheehan",51,80,92,115,-0.61,"GIRPercentageLess100yards",2009
178,NA,"Anthony Kim",76,79.93,227,284,-0.6,"GIRPercentageLess100yards",2009
179,NA,"Cliff Kresge",78,79.79,150,188,-0.52,"GIRPercentageLess100yards",2009
180,NA,"Scott McCarron",91,78.97,214,271,-0.58,"GIRPercentageLess100yards",2009
181,NA,"Brad Faxon",59,78.57,110,140,-0.46,"GIRPercentageLess100yards",2009
182,NA,"James Nitties",86,78.52,201,256,-0.5,"GIRPercentageLess100yards",2009
183,NA,"Richard Johnson",85,77.04,151,196,-0.41,"GIRPercentageLess100yards",2009
184,NA,"Jason Gore",74,76.58,170,222,-0.54,"GIRPercentageLess100yards",2009
