"AveragePuttingDistanceGIR1Putts_RANKTHISWEEK_2005","AveragePuttingDistanceGIR1Putts_RANKLASTWEEK_2005","AveragePuttingDistanceGIR1Putts_PLAYERNAME_2005","AveragePuttingDistanceGIR1Putts_ROUNDS_2005","AveragePuttingDistanceGIR1Putts_AVG_2005","AveragePuttingDistanceGIR1Putts_DISTANCEFEET_2005","AveragePuttingDistanceGIR1Putts_TOTALPUTTS_2005","stat_name","year"
43,43,"Chad Campbell",95,NA,2814.333,248,"AveragePuttingDistanceGIR1Putts",2005
43,43,"John Elliott",58,NA,1595.917,141,"AveragePuttingDistanceGIR1Putts",2005
43,43,"Steve Flesch",90,NA,2015.25,178,"AveragePuttingDistanceGIR1Putts",2005
43,43,"Peter Lonard",85,NA,2181.833,192,"AveragePuttingDistanceGIR1Putts",2005
43,43,"David Toms",87,NA,2587.417,229,"AveragePuttingDistanceGIR1Putts",2005
48,48,"Jason Allred",75,NA,1748.5,156,"AveragePuttingDistanceGIR1Putts",2005
48,48,"Bart Bryant",91,NA,2931.667,261,"AveragePuttingDistanceGIR1Putts",2005
48,48,"Jonathan Byrd",103,NA,3122.333,277,"AveragePuttingDistanceGIR1Putts",2005
48,48,"Stewart Cink",98,NA,2626.75,233,"AveragePuttingDistanceGIR1Putts",2005
48,48,"Ben Crane",78,NA,2481.417,221,"AveragePuttingDistanceGIR1Putts",2005
48,48,"Glen Hnatiuk",59,NA,1713,152,"AveragePuttingDistanceGIR1Putts",2005
48,48,"Lee Janzen",75,NA,2018.083,180,"AveragePuttingDistanceGIR1Putts",2005
48,48,"Skip Kendall",80,NA,2074.167,184,"AveragePuttingDistanceGIR1Putts",2005
48,48,"Larry Mize",54,NA,1588.167,141,"AveragePuttingDistanceGIR1Putts",2005
48,48,"Corey Pavin",77,NA,2144.667,190,"AveragePuttingDistanceGIR1Putts",2005
58,58,"Steve Allan",102,NA,2914.75,262,"AveragePuttingDistanceGIR1Putts",2005
58,58,"Jeff Brehaut",71,NA,2217.167,199,"AveragePuttingDistanceGIR1Putts",2005
58,58,"James Driscoll",73,NA,2022.417,181,"AveragePuttingDistanceGIR1Putts",2005
58,58,"Brad Faxon",75,NA,2142.667,192,"AveragePuttingDistanceGIR1Putts",2005
58,58,"Brendan Jones",81,NA,2300.833,206,"AveragePuttingDistanceGIR1Putts",2005
58,58,"Stephen Leaney",89,NA,2527,227,"AveragePuttingDistanceGIR1Putts",2005
58,58,"Arron Oberholser",65,NA,1813.083,162,"AveragePuttingDistanceGIR1Putts",2005
58,58,"Joe Ogilvie",103,NA,2893.75,259,"AveragePuttingDistanceGIR1Putts",2005
58,58,"Phillip Price",77,NA,2199.333,197,"AveragePuttingDistanceGIR1Putts",2005
58,58,"Rory Sabbatini",81,NA,2128.5,190,"AveragePuttingDistanceGIR1Putts",2005
58,58,"Charlie Wi",67,NA,2160.583,193,"AveragePuttingDistanceGIR1Putts",2005
69,69,"Tom Byrum",83,NA,2359.667,213,"AveragePuttingDistanceGIR1Putts",2005
69,69,"KJ Choi",78,NA,1923.333,173,"AveragePuttingDistanceGIR1Putts",2005
69,69,"Marco Dawson",82,NA,2871.75,260,"AveragePuttingDistanceGIR1Putts",2005
69,69,"Glen Day",80,NA,2445.917,221,"AveragePuttingDistanceGIR1Putts",2005
69,69,"Harrison Frazar",105,NA,3203.917,288,"AveragePuttingDistanceGIR1Putts",2005
69,69,"Jay Haas",54,NA,1216.417,110,"AveragePuttingDistanceGIR1Putts",2005
69,69,"Steve Lowery",100,NA,3102.5,279,"AveragePuttingDistanceGIR1Putts",2005
69,69,"Ryan Palmer",101,NA,2957.417,267,"AveragePuttingDistanceGIR1Putts",2005
69,69,"Loren Roberts",54,NA,1559.583,141,"AveragePuttingDistanceGIR1Putts",2005
69,69,"Charles Warren",89,NA,2900.5,261,"AveragePuttingDistanceGIR1Putts",2005
79,79,"Arjun Atwal",65,NA,2423.167,221,"AveragePuttingDistanceGIR1Putts",2005
79,79,"Fred Funk",102,NA,2519.917,229,"AveragePuttingDistanceGIR1Putts",2005
79,79,"Paul Gow",78,NA,2139.917,194,"AveragePuttingDistanceGIR1Putts",2005
79,79,"Mathias Gronberg",60,NA,1732.5,157,"AveragePuttingDistanceGIR1Putts",2005
79,79,"Steve Jones",56,NA,1184.5,108,"AveragePuttingDistanceGIR1Putts",2005
79,79,"Hank Kuehne",84,NA,2395.5,218,"AveragePuttingDistanceGIR1Putts",2005
79,79,"Kevin Na",88,NA,2569.417,234,"AveragePuttingDistanceGIR1Putts",2005
79,79,"Tim Petrovic",97,NA,2594.083,236,"AveragePuttingDistanceGIR1Putts",2005
79,79,"DA Points",94,NA,2544.75,231,"AveragePuttingDistanceGIR1Putts",2005
79,79,"Patrick Sheehan",114,NA,3312.5,302,"AveragePuttingDistanceGIR1Putts",2005
79,79,"Mario Tiziani",67,NA,1948.083,177,"AveragePuttingDistanceGIR1Putts",2005
79,79,"DJ Trahan",81,NA,2360,215,"AveragePuttingDistanceGIR1Putts",2005
91,91,"Stephen Ames",82,NA,2005.833,184,"AveragePuttingDistanceGIR1Putts",2005
91,91,"Woody Austin",100,NA,3069.5,282,"AveragePuttingDistanceGIR1Putts",2005
91,91,"JL Lewis",98,NA,2877.917,263,"AveragePuttingDistanceGIR1Putts",2005
91,91,"Craig Perks",67,NA,1600,147,"AveragePuttingDistanceGIR1Putts",2005
91,91,"Ian Poulter",62,NA,1121.167,103,"AveragePuttingDistanceGIR1Putts",2005
91,91,"Jeff Sluman",94,NA,2771.5,254,"AveragePuttingDistanceGIR1Putts",2005
97,97,"Craig Barlow",81,NA,2148.417,198,"AveragePuttingDistanceGIR1Putts",2005
97,97,"Olin Browne",99,NA,2945.667,272,"AveragePuttingDistanceGIR1Putts",2005
97,97,"Daniel Chopra",108,NA,2912,269,"AveragePuttingDistanceGIR1Putts",2005
97,97,"Jose Maria Olazabal",55,NA,1442.417,133,"AveragePuttingDistanceGIR1Putts",2005
97,97,"Chris Riley",67,NA,1123.167,104,"AveragePuttingDistanceGIR1Putts",2005
97,97,"John Senden",101,NA,2855.5,263,"AveragePuttingDistanceGIR1Putts",2005
97,97,"Chris Smith",93,NA,2766.833,255,"AveragePuttingDistanceGIR1Putts",2005
97,97,"Kirk Triplett",55,NA,1427,132,"AveragePuttingDistanceGIR1Putts",2005
97,97,"Mike Weir",71,NA,1489.833,138,"AveragePuttingDistanceGIR1Putts",2005
106,106,"Tommy Armour III",103,NA,2859.167,265,"AveragePuttingDistanceGIR1Putts",2005
106,106,"Rich Beem",66,NA,1474.083,137,"AveragePuttingDistanceGIR1Putts",2005
106,106,"Ben Curtis",65,NA,1265.5,118,"AveragePuttingDistanceGIR1Putts",2005
106,106,"Justin Rose",99,NA,2921.5,271,"AveragePuttingDistanceGIR1Putts",2005
106,106,"Heath Slocum",103,NA,3115.75,289,"AveragePuttingDistanceGIR1Putts",2005
106,106,"Steve Stricker",62,NA,2188.583,204,"AveragePuttingDistanceGIR1Putts",2005
112,112,"Billy Andrade",83,NA,2522,236,"AveragePuttingDistanceGIR1Putts",2005
112,112,"Aaron Baddeley",84,NA,2467,231,"AveragePuttingDistanceGIR1Putts",2005
112,112,"Padraig Harrington",50,NA,1351.917,127,"AveragePuttingDistanceGIR1Putts",2005
112,112,"Brandt Jobe",96,NA,2644.083,247,"AveragePuttingDistanceGIR1Putts",2005
112,112,"Frank Lickliter II",100,NA,2924.25,275,"AveragePuttingDistanceGIR1Putts",2005
112,112,"Brett Quigley",96,NA,2861,268,"AveragePuttingDistanceGIR1Putts",2005
118,118,"Alex Cejka",84,NA,1949.583,184,"AveragePuttingDistanceGIR1Putts",2005
118,118,"Tim Clark",92,NA,2239.25,212,"AveragePuttingDistanceGIR1Putts",2005
118,118,"Matt Davidson",53,NA,1404.833,133,"AveragePuttingDistanceGIR1Putts",2005
118,118,"Jim Furyk",94,NA,2744.833,260,"AveragePuttingDistanceGIR1Putts",2005
118,118,"Bradley Hughes",52,NA,1301.5,123,"AveragePuttingDistanceGIR1Putts",2005
118,118,"Jerry Kelly",101,NA,2385,225,"AveragePuttingDistanceGIR1Putts",2005
118,118,"Franklin Langham",91,NA,2054.167,194,"AveragePuttingDistanceGIR1Putts",2005
118,118,"Shigeki Maruyama",99,NA,2886.25,272,"AveragePuttingDistanceGIR1Putts",2005
118,118,"Greg Owen",84,NA,2237.833,211,"AveragePuttingDistanceGIR1Putts",2005
118,118,"Kenny Perry",82,NA,2290.75,216,"AveragePuttingDistanceGIR1Putts",2005
118,118,"Carl Pettersson",109,NA,3081.333,291,"AveragePuttingDistanceGIR1Putts",2005
118,118,"Darron Stiles",78,NA,2363.583,224,"AveragePuttingDistanceGIR1Putts",2005
118,118,"Tjaart van der Walt",56,NA,1554.083,147,"AveragePuttingDistanceGIR1Putts",2005
118,118,"Mark Wilson",74,NA,2142.333,203,"AveragePuttingDistanceGIR1Putts",2005
132,132,"Mark Brooks",72,NA,1642.25,156,"AveragePuttingDistanceGIR1Putts",2005
132,132,"Brian Davis",75,NA,2183.75,208,"AveragePuttingDistanceGIR1Putts",2005
132,132,"Todd Hamilton",94,NA,2399.583,228,"AveragePuttingDistanceGIR1Putts",2005
132,132,"Bob Heintz",67,NA,2250.917,214,"AveragePuttingDistanceGIR1Putts",2005
132,132,"JJ Henry",102,NA,2831.333,270,"AveragePuttingDistanceGIR1Putts",2005
132,132,"Ryuji Imada",78,NA,2009.167,192,"AveragePuttingDistanceGIR1Putts",2005
132,132,"Justin Leonard",78,NA,1793.167,171,"AveragePuttingDistanceGIR1Putts",2005
132,132,"Davis Love III",80,NA,1927.917,184,"AveragePuttingDistanceGIR1Putts",2005
132,132,"Rod Pampling",89,NA,2338.167,223,"AveragePuttingDistanceGIR1Putts",2005
132,132,"Kevin Stadler",96,NA,2607.5,249,"AveragePuttingDistanceGIR1Putts",2005
142,142,"Robert Damron",89,NA,2220.75,214,"AveragePuttingDistanceGIR1Putts",2005
142,142,"Carlos Franco",78,NA,2058.417,198,"AveragePuttingDistanceGIR1Putts",2005
142,142,"David Hearn",68,NA,1965,188,"AveragePuttingDistanceGIR1Putts",2005
142,142,"Adam Scott",72,NA,1732.833,166,"AveragePuttingDistanceGIR1Putts",2005
142,142,"Hidemichi Tanaka",106,NA,3051.583,292,"AveragePuttingDistanceGIR1Putts",2005
142,142,"Bo Van Pelt",112,NA,3313.083,318,"AveragePuttingDistanceGIR1Putts",2005
148,148,"Stuart Appleby",84,NA,1962.417,190,"AveragePuttingDistanceGIR1Putts",2005
148,148,"Cameron Beckman",96,NA,2731.083,264,"AveragePuttingDistanceGIR1Putts",2005
148,148,"DJ Brigman",76,NA,1749.833,169,"AveragePuttingDistanceGIR1Putts",2005
148,148,"Scott Hend",75,NA,1892.583,183,"AveragePuttingDistanceGIR1Putts",2005
148,148,"Zach Johnson",96,NA,2861.667,278,"AveragePuttingDistanceGIR1Putts",2005
148,148,"Tom Lehman",69,NA,1488.25,144,"AveragePuttingDistanceGIR1Putts",2005
148,148,"Billy Mayfair",114,NA,3253.5,316,"AveragePuttingDistanceGIR1Putts",2005
148,148,"Ted Purdy",122,NA,2888.583,280,"AveragePuttingDistanceGIR1Putts",2005
148,148,"Kevin Sutherland",89,NA,2295.667,223,"AveragePuttingDistanceGIR1Putts",2005
148,148,"Duffy Waldorf",86,NA,2249.5,218,"AveragePuttingDistanceGIR1Putts",2005
158,158,"Jeff Hart",63,NA,1564.25,153,"AveragePuttingDistanceGIR1Putts",2005
158,158,"Mark Hensby",70,NA,1552.917,151,"AveragePuttingDistanceGIR1Putts",2005
158,158,"Phil Mickelson",81,NA,1848.417,181,"AveragePuttingDistanceGIR1Putts",2005
161,161,"Robert Allenby",95,NA,2357.917,231,"AveragePuttingDistanceGIR1Putts",2005
161,161,"Paul Azinger",66,NA,1813.75,178,"AveragePuttingDistanceGIR1Putts",2005
161,161,"Robert Gamez",91,NA,2683.5,264,"AveragePuttingDistanceGIR1Putts",2005
161,161,"Sergio Garcia",73,NA,1721.25,170,"AveragePuttingDistanceGIR1Putts",2005
161,161,"Lucas Glover",88,NA,2482.167,244,"AveragePuttingDistanceGIR1Putts",2005
161,161,"Scott Gutschewski",86,NA,2265.25,223,"AveragePuttingDistanceGIR1Putts",2005
161,161,"Pat Perez",89,NA,2204.417,216,"AveragePuttingDistanceGIR1Putts",2005
161,161,"John Rollins",97,NA,2473.167,244,"AveragePuttingDistanceGIR1Putts",2005
161,161,"Joey Sindelar",104,NA,3133.25,307,"AveragePuttingDistanceGIR1Putts",2005
161,161,"Vaughn Taylor",99,NA,3019.75,297,"AveragePuttingDistanceGIR1Putts",2005
161,161,"Roland Thatcher",75,NA,2098.917,207,"AveragePuttingDistanceGIR1Putts",2005
172,172,"Jose Coceres",56,NA,1543.25,153,"AveragePuttingDistanceGIR1Putts",2005
172,172,"Chris DiMarco",83,NA,1891.25,188,"AveragePuttingDistanceGIR1Putts",2005
172,172,"John Huston",90,NA,2631.75,260,"AveragePuttingDistanceGIR1Putts",2005
172,172,"Will Ma Kenzie",75,NA,2106.083,209,"AveragePuttingDistanceGIR1Putts",2005
172,172,"Tiger Woods",76,NA,2147.667,213,"AveragePuttingDistanceGIR1Putts",2005
177,177,"JP Hayes",63,NA,1777.583,178,"AveragePuttingDistanceGIR1Putts",2005
177,177,"Hideto Tanihara",50,NA,1106.75,111,"AveragePuttingDistanceGIR1Putts",2005
179,179,"Jim Carter",62,NA,1153.083,116,"AveragePuttingDistanceGIR1Putts",2005
179,179,"Fred Couples",72,NA,1469.083,148,"AveragePuttingDistanceGIR1Putts",2005
179,179,"Omar Uresti",84,NA,2280.417,229,"AveragePuttingDistanceGIR1Putts",2005
179,179,"Scott Verplank",87,NA,2217.75,224,"AveragePuttingDistanceGIR1Putts",2005
183,183,"Michael Allen",90,NA,2378.667,241,"AveragePuttingDistanceGIR1Putts",2005
183,183,"Justin Bolli",65,NA,1716.75,174,"AveragePuttingDistanceGIR1Putts",2005
183,183,"Geoff Ogilvy",97,NA,2494.833,254,"AveragePuttingDistanceGIR1Putts",2005
183,183,"Vijay Singh",111,NA,3128.917,317,"AveragePuttingDistanceGIR1Putts",2005
187,187,"Jonathan Kaye",77,NA,2113.75,216,"AveragePuttingDistanceGIR1Putts",2005
187,187,"Brett Wetterich",76,NA,2158.917,222,"AveragePuttingDistanceGIR1Putts",2005
189,189,"Doug Barron",70,NA,2014.917,209,"AveragePuttingDistanceGIR1Putts",2005
189,189,"Jason Bohn",91,NA,2353.583,244,"AveragePuttingDistanceGIR1Putts",2005
189,189,"Mark Calcavecchia",92,NA,2334.583,241,"AveragePuttingDistanceGIR1Putts",2005
189,189,"Todd Fischer",99,NA,2647,273,"AveragePuttingDistanceGIR1Putts",2005
189,189,"Andrew Magee",82,NA,1746.417,181,"AveragePuttingDistanceGIR1Putts",2005
194,194,"Luke Donald",67,NA,1252.667,131,"AveragePuttingDistanceGIR1Putts",2005
195,195,"Bill Glasson",54,NA,1133.917,119,"AveragePuttingDistanceGIR1Putts",2005
195,195,"Neal Lancaster",95,NA,2553.75,268,"AveragePuttingDistanceGIR1Putts",2005
195,195,"Jeff Maggert",79,NA,1811.583,190,"AveragePuttingDistanceGIR1Putts",2005
195,195,"Rocco Mediate",73,NA,1873,198,"AveragePuttingDistanceGIR1Putts",2005
195,195,"Tag Ridings",93,NA,2686,283,"AveragePuttingDistanceGIR1Putts",2005
200,200,"John Daly",78,NA,1612.833,171,"AveragePuttingDistanceGIR1Putts",2005
201,201,"Joe Durant",81,NA,1899.75,203,"AveragePuttingDistanceGIR1Putts",2005
202,202,"Retief Goosen",71,NA,1196.25,137,"AveragePuttingDistanceGIR1Putts",2005
