"Front9LowestRound_RANKTHISWEEK_2012","Front9LowestRound_RANKLASTWEEK_2012","Front9LowestRound_PLAYERNAME_2012","Front9LowestRound__2012","Front9LowestRound_LOWRND_2012","stat_name","year"
67,67,"Nicolas Colsaerts",NA,31,"Front9LowestRound",2012
67,67,"Erik Compton",NA,31,"Front9LowestRound",2012
67,67,"Chris Couch",NA,31,"Front9LowestRound",2012
67,67,"Marco Dawson",NA,31,"Front9LowestRound",2012
67,67,"Graham DeLaet",NA,31,"Front9LowestRound",2012
67,67,"Chris DiMarco",NA,31,"Front9LowestRound",2012
67,67,"Luke Donald",NA,31,"Front9LowestRound",2012
67,67,"Jason Dufner",NA,31,"Front9LowestRound",2012
67,67,"Ken Duke",NA,31,"Front9LowestRound",2012
67,67,"Scott Dunlap",NA,31,"Front9LowestRound",2012
67,67,"Ernie Els",NA,31,"Front9LowestRound",2012
67,67,"Bob Estes",NA,31,"Front9LowestRound",2012
67,67,"Steve Flesch",NA,31,"Front9LowestRound",2012
67,67,"Rickie Fowler",NA,31,"Front9LowestRound",2012
67,67,"Harrison Frazar",NA,31,"Front9LowestRound",2012
67,67,"Tadd Fujikawa",NA,31,"Front9LowestRound",2012
67,67,"Stephen Gangluff",NA,31,"Front9LowestRound",2012
67,67,"Sergio Garcia",NA,31,"Front9LowestRound",2012
67,67,"Robert Garrigus",NA,31,"Front9LowestRound",2012
67,67,"Bobby Gates",NA,31,"Front9LowestRound",2012
67,67,"Tom Gillis",NA,31,"Front9LowestRound",2012
67,67,"Mathew Goggin",NA,31,"Front9LowestRound",2012
67,67,"Luke Guthrie",NA,31,"Front9LowestRound",2012
67,67,"Hunter Haas",NA,31,"Front9LowestRound",2012
67,67,"Bill Haas",NA,31,"Front9LowestRound",2012
67,67,"Peter Hanson",NA,31,"Front9LowestRound",2012
67,67,"Charley Hoffman",NA,31,"Front9LowestRound",2012
67,67,"John Huh",NA,31,"Front9LowestRound",2012
67,67,"Billy Hurley III",NA,31,"Front9LowestRound",2012
67,67,"Ryuji Imada",NA,31,"Front9LowestRound",2012
67,67,"Trevor Immelman",NA,31,"Front9LowestRound",2012
67,67,"Freddie Jacobson",NA,31,"Front9LowestRound",2012
67,67,"Matt Jones",NA,31,"Front9LowestRound",2012
67,67,"Jerry Kelly",NA,31,"Front9LowestRound",2012
67,67,"Kevin Kisner",NA,31,"Front9LowestRound",2012
67,67,"Colt Knost",NA,31,"Front9LowestRound",2012
67,67,"Russell Knox",NA,31,"Front9LowestRound",2012
67,67,"Jason Kokrak",NA,31,"Front9LowestRound",2012
67,67,"Jbe Kruger",NA,31,"Front9LowestRound",2012
67,67,"Matt Kuchar",NA,31,"Front9LowestRound",2012
67,67,"Martin Laird",NA,31,"Front9LowestRound",2012
67,67,"Neal Lancaster",NA,31,"Front9LowestRound",2012
67,67,"Richard Lee",NA,31,"Front9LowestRound",2012
67,67,"Justin Leonard",NA,31,"Front9LowestRound",2012
67,67,"Jamie Lovemark",NA,31,"Front9LowestRound",2012
67,67,"Bill Lunde",NA,31,"Front9LowestRound",2012
67,67,"Jarrod Lyle",NA,31,"Front9LowestRound",2012
67,67,"Will Ma Kenzie",NA,31,"Front9LowestRound",2012
67,67,"Hunter Mahan",NA,31,"Front9LowestRound",2012
67,67,"David Mathis",NA,31,"Front9LowestRound",2012
67,67,"Graeme McDowell",NA,31,"Front9LowestRound",2012
67,67,"William McGirt",NA,31,"Front9LowestRound",2012
67,67,"John Merrick",NA,31,"Front9LowestRound",2012
67,67,"Bryce Molder",NA,31,"Front9LowestRound",2012
67,67,"Kevin Na",NA,31,"Front9LowestRound",2012
67,67,"Seung Yul Noh",NA,31,"Front9LowestRound",2012
67,67,"Sean OHair",NA,31,"Front9LowestRound",2012
67,67,"Geoff Ogilvy",NA,31,"Front9LowestRound",2012
67,67,"Jeff Overton",NA,31,"Front9LowestRound",2012
67,67,"Ryan Palmer",NA,31,"Front9LowestRound",2012
67,67,"Rod Pampling",NA,31,"Front9LowestRound",2012
67,67,"Carl Pettersson",NA,31,"Front9LowestRound",2012
67,67,"DA Points",NA,31,"Front9LowestRound",2012
67,67,"Ian Poulter",NA,31,"Front9LowestRound",2012
67,67,"Dicky Pride",NA,31,"Front9LowestRound",2012
67,67,"Chad Proehl",NA,31,"Front9LowestRound",2012
67,67,"Chez Reavie",NA,31,"Front9LowestRound",2012
67,67,"Patrick Reed",NA,31,"Front9LowestRound",2012
67,67,"Kyle Reifers",NA,31,"Front9LowestRound",2012
67,67,"John Rollins",NA,31,"Front9LowestRound",2012
67,67,"Andres Romero",NA,31,"Front9LowestRound",2012
67,67,"Justin Rose",NA,31,"Front9LowestRound",2012
67,67,"Charl Schwartzel",NA,31,"Front9LowestRound",2012
67,67,"Adam Scott",NA,31,"Front9LowestRound",2012
67,67,"John Senden",NA,31,"Front9LowestRound",2012
67,67,"Patrick Sheehan",NA,31,"Front9LowestRound",2012
67,67,"Webb Simpson",NA,31,"Front9LowestRound",2012
67,67,"Lee Slattery",NA,31,"Front9LowestRound",2012
67,67,"Kevin Stadler",NA,31,"Front9LowestRound",2012
67,67,"Henrik Stenson",NA,31,"Front9LowestRound",2012
67,67,"Kevin Streelman",NA,31,"Front9LowestRound",2012
67,67,"Steve Stricker",NA,31,"Front9LowestRound",2012
67,67,"Chris Stroud",NA,31,"Front9LowestRound",2012
67,67,"Daniel Summerhays",NA,31,"Front9LowestRound",2012
67,67,"Vaughn Taylor",NA,31,"Front9LowestRound",2012
67,67,"Roland Thatcher",NA,31,"Front9LowestRound",2012
67,67,"Michael Thompson",NA,31,"Front9LowestRound",2012
67,67,"Peter Tomasulo",NA,31,"Front9LowestRound",2012
67,67,"David Toms",NA,31,"Front9LowestRound",2012
67,67,"DJ Trahan",NA,31,"Front9LowestRound",2012
67,67,"Cameron Tringale",NA,31,"Front9LowestRound",2012
67,67,"Bo Van Pelt",NA,31,"Front9LowestRound",2012
67,67,"Jhonattan Vegas",NA,31,"Front9LowestRound",2012
67,67,"Johnson Wagner",NA,31,"Front9LowestRound",2012
67,67,"Nick Watney",NA,31,"Front9LowestRound",2012
67,67,"Tom Watson",NA,31,"Front9LowestRound",2012
67,67,"Bubba Watson",NA,31,"Front9LowestRound",2012
67,67,"Garrett Willis",NA,31,"Front9LowestRound",2012
188,188,"Stephen Ames",NA,32,"Front9LowestRound",2012
188,188,"Mark Anderson",NA,32,"Front9LowestRound",2012
188,188,"Woody Austin",NA,32,"Front9LowestRound",2012
188,188,"Eric Axley",NA,32,"Front9LowestRound",2012
188,188,"Briny Baird",NA,32,"Front9LowestRound",2012
188,188,"Ricky Barnes",NA,32,"Front9LowestRound",2012
188,188,"Cameron Beckman",NA,32,"Front9LowestRound",2012
188,188,"Matt Bettencourt",NA,32,"Front9LowestRound",2012
188,188,"Kris Blanks",NA,32,"Front9LowestRound",2012
188,188,"Michael Bradley",NA,32,"Front9LowestRound",2012
188,188,"Joseph Bramlett",NA,32,"Front9LowestRound",2012
188,188,"Bart Bryant",NA,32,"Front9LowestRound",2012
188,188,"Alejandro Canizares",NA,32,"Front9LowestRound",2012
188,188,"Alex Cejka",NA,32,"Front9LowestRound",2012
188,188,"KJ Choi",NA,32,"Front9LowestRound",2012
188,188,"Daniel Chopra",NA,32,"Front9LowestRound",2012
188,188,"Jeff Curl",NA,32,"Front9LowestRound",2012
188,188,"Ben Curtis",NA,32,"Front9LowestRound",2012
188,188,"Jamie Donaldson",NA,32,"Front9LowestRound",2012
188,188,"James Driscoll",NA,32,"Front9LowestRound",2012
188,188,"David Duval",NA,32,"Front9LowestRound",2012
188,188,"Derek Ernst",NA,32,"Front9LowestRound",2012
188,188,"Ross Fisher",NA,32,"Front9LowestRound",2012
188,188,"Marcus Fraser",NA,32,"Front9LowestRound",2012
188,188,"Yoshinori Fujimoto",NA,32,"Front9LowestRound",2012
188,188,"Lucas Glover",NA,32,"Front9LowestRound",2012
188,188,"Retief Goosen",NA,32,"Front9LowestRound",2012
188,188,"Paul Goydos",NA,32,"Front9LowestRound",2012
188,188,"Nathan Green",NA,32,"Front9LowestRound",2012
188,188,"Adam Hadwin",NA,32,"Front9LowestRound",2012
188,188,"Hunter Hamrick",NA,32,"Front9LowestRound",2012
188,188,"JJ Henry",NA,32,"Front9LowestRound",2012
188,188,"Jim Herman",NA,32,"Front9LowestRound",2012
188,188,"Tim Herron",NA,32,"Front9LowestRound",2012
188,188,"Justin Hicks",NA,32,"Front9LowestRound",2012
188,188,"Ryo Ishikawa",NA,32,"Front9LowestRound",2012
188,188,"Miguel Angel Jimenez",NA,32,"Front9LowestRound",2012
188,188,"Brandt Jobe",NA,32,"Front9LowestRound",2012
188,188,"Richard Johnson",NA,32,"Front9LowestRound",2012
188,188,"Sung Kang",NA,32,"Front9LowestRound",2012
188,188,"Robert Karlsson",NA,32,"Front9LowestRound",2012
188,188,"Martin Kaymer",NA,32,"Front9LowestRound",2012
188,188,"Skip Kendall",NA,32,"Front9LowestRound",2012
188,188,"KT Kim",NA,32,"Front9LowestRound",2012
188,188,"Derek Lamely",NA,32,"Front9LowestRound",2012
188,188,"Paul Lawrie",NA,32,"Front9LowestRound",2012
188,188,"Steve Lowery",NA,32,"Front9LowestRound",2012
188,188,"Joost Luiten",NA,32,"Front9LowestRound",2012
188,188,"David Lynn",NA,32,"Front9LowestRound",2012
188,188,"John Mallinger",NA,32,"Front9LowestRound",2012
188,188,"Billy Mayfair",NA,32,"Front9LowestRound",2012
188,188,"George McNeill",NA,32,"Front9LowestRound",2012
188,188,"Shaun Micheel",NA,32,"Front9LowestRound",2012
188,188,"Mike Miles",NA,32,"Front9LowestRound",2012
188,188,"Francesco Molinari",NA,32,"Front9LowestRound",2012
188,188,"Dustin Morris",NA,32,"Front9LowestRound",2012
188,188,"Joe Ogilvie",NA,32,"Front9LowestRound",2012
188,188,"Hennie Otto",NA,32,"Front9LowestRound",2012
188,188,"Juvic Pagunsan",NA,32,"Front9LowestRound",2012
188,188,"Corey Pavin",NA,32,"Front9LowestRound",2012
188,188,"Tom Pernice Jr",NA,32,"Front9LowestRound",2012
188,188,"Kenny Perry",NA,32,"Front9LowestRound",2012
188,188,"John Peterson",NA,32,"Front9LowestRound",2012
188,188,"Brett Quigley",NA,32,"Front9LowestRound",2012
188,188,"Jeff Quinney",NA,32,"Front9LowestRound",2012
188,188,"Richie Ramsay",NA,32,"Front9LowestRound",2012
188,188,"Chris Riley",NA,32,"Front9LowestRound",2012
188,188,"Alexandre Rocha",NA,32,"Front9LowestRound",2012
188,188,"Tyler Rody",NA,32,"Front9LowestRound",2012
188,188,"Rory Sabbatini",NA,32,"Front9LowestRound",2012
188,188,"Jeev Milkha Singh",NA,32,"Front9LowestRound",2012
188,188,"Heath Slocum",NA,32,"Front9LowestRound",2012
188,188,"Paul Stankowski",NA,32,"Front9LowestRound",2012
188,188,"Kyle Stanley",NA,32,"Front9LowestRound",2012
188,188,"Brendan Steele",NA,32,"Front9LowestRound",2012
188,188,"Kevin Sutherland",NA,32,"Front9LowestRound",2012
188,188,"Justin Thomas",NA,32,"Front9LowestRound",2012
188,188,"Kyle Thompson",NA,32,"Front9LowestRound",2012
188,188,"Marc Turnesa",NA,32,"Front9LowestRound",2012
188,188,"Duffy Waldorf",NA,32,"Front9LowestRound",2012
188,188,"Boo Weekley",NA,32,"Front9LowestRound",2012
188,188,"Mike Weir",NA,32,"Front9LowestRound",2012
188,188,"Willie Wood",NA,32,"Front9LowestRound",2012
188,188,"YE Yang",NA,32,"Front9LowestRound",2012
272,272,"Michael Allen",NA,33,"Front9LowestRound",2012
272,272,"Matthew Baldwin",NA,33,"Front9LowestRound",2012
272,272,"Rich Beem",NA,33,"Front9LowestRound",2012
272,272,"Thomas Bjorn",NA,33,"Front9LowestRound",2012
272,272,"Guy Boros",NA,33,"Front9LowestRound",2012
272,272,"Rafa Cabrera Bello",NA,33,"Front9LowestRound",2012
272,272,"Patrick Cantlay",NA,33,"Front9LowestRound",2012
272,272,"Albin Choi",NA,33,"Front9LowestRound",2012
272,272,"Darren Clarke",NA,33,"Front9LowestRound",2012
272,272,"George Coetzee",NA,33,"Front9LowestRound",2012
272,272,"Chad Collins",NA,33,"Front9LowestRound",2012
272,272,"Fred Couples",NA,33,"Front9LowestRound",2012
272,272,"Robert Damron",NA,33,"Front9LowestRound",2012
272,272,"Glen Day",NA,33,"Front9LowestRound",2012
272,272,"Todd Demsey",NA,33,"Front9LowestRound",2012
272,272,"Greg Doherty",NA,33,"Front9LowestRound",2012
272,272,"Simon Dyson",NA,33,"Front9LowestRound",2012
272,272,"Gonzalo Fdez Castano",NA,33,"Front9LowestRound",2012
272,272,"Jonathan Fly",NA,33,"Front9LowestRound",2012
272,272,"Robert Gamez",NA,33,"Front9LowestRound",2012
272,272,"Jason Gore",NA,33,"Front9LowestRound",2012
272,272,"Emiliano Grillo",NA,33,"Front9LowestRound",2012
272,272,"Todd Hamilton",NA,33,"Front9LowestRound",2012
272,272,"Matt Hill",NA,33,"Front9LowestRound",2012
272,272,"Michael Hoey",NA,33,"Front9LowestRound",2012
272,272,"Randall Hutchison",NA,33,"Front9LowestRound",2012
272,272,"Lee Janzen",NA,33,"Front9LowestRound",2012
272,272,"Simon Khan",NA,33,"Front9LowestRound",2012
272,272,"Ben Kohles",NA,33,"Front9LowestRound",2012
272,272,"Doug LaBelle II",NA,33,"Front9LowestRound",2012
272,272,"Anirban Lahiri",NA,33,"Front9LowestRound",2012
272,272,"Scott Langley",NA,33,"Front9LowestRound",2012
272,272,"Pablo Larrazabal",NA,33,"Front9LowestRound",2012
272,272,"Tom Lehman",NA,33,"Front9LowestRound",2012
272,272,"Frank Lickliter II",NA,33,"Front9LowestRound",2012
272,272,"Peter Lonard",NA,33,"Front9LowestRound",2012
272,272,"Matteo Manassero",NA,33,"Front9LowestRound",2012
272,272,"Steve Marino",NA,33,"Front9LowestRound",2012
272,272,"Joey McLister",NA,33,"Front9LowestRound",2012
272,272,"Matt McQuillan",NA,33,"Front9LowestRound",2012
272,272,"Daniel Miernicki",NA,33,"Front9LowestRound",2012
272,272,"Zack Miller",NA,33,"Front9LowestRound",2012
272,272,"Jon Mills",NA,33,"Front9LowestRound",2012
272,272,"James Morrison",NA,33,"Front9LowestRound",2012
272,272,"Alexander Noren",NA,33,"Front9LowestRound",2012
272,272,"Koumei Oda",NA,33,"Front9LowestRound",2012
272,272,"Jose Maria Olazabal",NA,33,"Front9LowestRound",2012
272,272,"Thorbjorn Olesen",NA,33,"Front9LowestRound",2012
272,272,"Andrew Parr",NA,33,"Front9LowestRound",2012
272,272,"Scott Pinckney",NA,33,"Front9LowestRound",2012
272,272,"Cody Proveaux",NA,33,"Front9LowestRound",2012
272,272,"Ted Purdy",NA,33,"Front9LowestRound",2012
272,272,"Michael Putnam",NA,33,"Front9LowestRound",2012
272,272,"Fran Quinn",NA,33,"Front9LowestRound",2012
272,272,"Alvaro Quiros",NA,33,"Front9LowestRound",2012
272,272,"Jonathan Randolph",NA,33,"Front9LowestRound",2012
272,272,"Robert Rock",NA,33,"Front9LowestRound",2012
272,272,"Patrick Rodgers",NA,33,"Front9LowestRound",2012
272,272,"David Sanchez",NA,33,"Front9LowestRound",2012
272,272,"Sam Saunders",NA,33,"Front9LowestRound",2012
272,272,"Cody Slover",NA,33,"Front9LowestRound",2012
272,272,"Jordan Spieth",NA,33,"Front9LowestRound",2012
272,272,"Richard Sterne",NA,33,"Front9LowestRound",2012
272,272,"Tadahiro Takayama",NA,33,"Front9LowestRound",2012
272,272,"Kevin Tway",NA,33,"Front9LowestRound",2012
272,272,"Scott Verplank",NA,33,"Front9LowestRound",2012
272,272,"Aaron Watkins",NA,33,"Front9LowestRound",2012
272,272,"Tim Weinhart",NA,33,"Front9LowestRound",2012
272,272,"Bernd Wiesberger",NA,33,"Front9LowestRound",2012
272,272,"Dean Wilson",NA,33,"Front9LowestRound",2012
272,272,"Casey Wittenberg",NA,33,"Front9LowestRound",2012
272,272,"Gary Woodland",NA,33,"Front9LowestRound",2012
344,344,"Steven Alker",NA,34,"Front9LowestRound",2012
344,344,"Alex Aragon",NA,34,"Front9LowestRound",2012
344,344,"Craig Barlow",NA,34,"Front9LowestRound",2012
344,344,"Notah Begay III",NA,34,"Front9LowestRound",2012
344,344,"Warren Bennett",NA,34,"Front9LowestRound",2012
344,344,"Mark Brooks",NA,34,"Front9LowestRound",2012
344,344,"Michael Campbell",NA,34,"Front9LowestRound",2012
344,344,"Steve Elkington",NA,34,"Front9LowestRound",2012
344,344,"Fred Funk",NA,34,"Front9LowestRound",2012
344,344,"Mathias Gronberg",NA,34,"Front9LowestRound",2012
344,344,"Chesson Hadley",NA,34,"Front9LowestRound",2012
344,344,"Anders Hansen",NA,34,"Front9LowestRound",2012
344,344,"Bo Hoag",NA,34,"Front9LowestRound",2012
344,344,"Morgan Hoffmann",NA,34,"Front9LowestRound",2012
344,344,"Beau Hossler",NA,34,"Front9LowestRound",2012
344,344,"John Hurley",NA,34,"Front9LowestRound",2012
344,344,"David Hutsell",NA,34,"Front9LowestRound",2012
344,344,"Jay Hwang",NA,34,"Front9LowestRound",2012
344,344,"Justin Itzen",NA,34,"Front9LowestRound",2012
344,344,"Raphael Jacquelin",NA,34,"Front9LowestRound",2012
344,344,"Thongchai Jaidee",NA,34,"Front9LowestRound",2012
344,344,"Kent Jones",NA,34,"Front9LowestRound",2012
344,344,"Brendan Jones",NA,34,"Front9LowestRound",2012
344,344,"Hank Kuehne",NA,34,"Front9LowestRound",2012
344,344,"Steve LeBrun",NA,34,"Front9LowestRound",2012
344,344,"WC Liang",NA,34,"Front9LowestRound",2012
344,344,"David Markle",NA,34,"Front9LowestRound",2012
344,344,"Matt Marshall",NA,34,"Front9LowestRound",2012
344,344,"Hideki Matsuyama",NA,34,"Front9LowestRound",2012
344,344,"Brian McCann",NA,34,"Front9LowestRound",2012
344,344,"Parker McLachlin",NA,34,"Front9LowestRound",2012
344,344,"Matthew NeSmith",NA,34,"Front9LowestRound",2012
344,344,"Arron Oberholser",NA,34,"Front9LowestRound",2012
344,344,"Alistair Presnell",NA,34,"Front9LowestRound",2012
344,344,"Cory Renfrew",NA,34,"Front9LowestRound",2012
344,344,"Jose de Jesus Rodriguez",NA,34,"Front9LowestRound",2012
344,344,"Gene Sauers",NA,34,"Front9LowestRound",2012
344,344,"Marcel Siem",NA,34,"Front9LowestRound",2012
344,344,"Joey Snyder III",NA,34,"Front9LowestRound",2012
344,344,"Shawn Stefani",NA,34,"Front9LowestRound",2012
344,344,"Russell Surber",NA,34,"Front9LowestRound",2012
344,344,"Steven Tiley",NA,34,"Front9LowestRound",2012
344,344,"Derek Tolan",NA,34,"Front9LowestRound",2012
344,344,"Esteban Toledo",NA,34,"Front9LowestRound",2012
344,344,"Aaron Townsend",NA,34,"Front9LowestRound",2012
344,344,"Kirk Triplett",NA,34,"Front9LowestRound",2012
344,344,"Omar Uresti",NA,34,"Front9LowestRound",2012
344,344,"Brett Wetterich",NA,34,"Front9LowestRound",2012
344,344,"Dale Whitnell",NA,34,"Front9LowestRound",2012
344,344,"Danny Willett",NA,34,"Front9LowestRound",2012
344,344,"Chris Wilson",NA,34,"Front9LowestRound",2012
344,344,"Eugene Wong",NA,34,"Front9LowestRound",2012
344,344,"Chase Wright",NA,34,"Front9LowestRound",2012
397,397,"Billy Andrade",NA,35,"Front9LowestRound",2012
397,397,"Daniel Balin",NA,35,"Front9LowestRound",2012
397,397,"Brian Bateman",NA,35,"Front9LowestRound",2012
397,397,"Oliver Bekker",NA,35,"Front9LowestRound",2012
397,397,"Olin Browne",NA,35,"Front9LowestRound",2012
397,397,"David Byrne",NA,35,"Front9LowestRound",2012
397,397,"Tom Byrum",NA,35,"Front9LowestRound",2012
397,397,"Jim Carter",NA,35,"Front9LowestRound",2012
397,397,"Victor Ciesielski",NA,35,"Front9LowestRound",2012
397,397,"John Cook",NA,35,"Front9LowestRound",2012
397,397,"Rob Couture",NA,35,"Front9LowestRound",2012
397,397,"Dennis Downs",NA,35,"Front9LowestRound",2012
397,397,"Eric Dugas",NA,35,"Front9LowestRound",2012
397,397,"Alan Dunbar",NA,35,"Front9LowestRound",2012
397,397,"Rafael Echenique",NA,35,"Front9LowestRound",2012
397,397,"Brad Faxon",NA,35,"Front9LowestRound",2012
397,397,"Brad Fritsch",NA,35,"Front9LowestRound",2012
397,397,"Hiroyuki Fujita",NA,35,"Front9LowestRound",2012
397,397,"Brian Gaffney",NA,35,"Front9LowestRound",2012
397,397,"Tom Gardner",NA,35,"Front9LowestRound",2012
397,397,"Andrew Georgiou",NA,35,"Front9LowestRound",2012
397,397,"Michael Gligic",NA,35,"Front9LowestRound",2012
397,397,"Dudley Hart",NA,35,"Front9LowestRound",2012
397,397,"Tetsuji Hiratsuka",NA,35,"Front9LowestRound",2012
397,397,"Mackenzie Hughes",NA,35,"Front9LowestRound",2012
397,397,"Paul Imondi",NA,35,"Front9LowestRound",2012
397,397,"Audie Johnson",NA,35,"Front9LowestRound",2012
397,397,"Steve Jones",NA,35,"Front9LowestRound",2012
397,397,"Jose Manuel Lara",NA,35,"Front9LowestRound",2012
397,397,"Rick Lewallen",NA,35,"Front9LowestRound",2012
397,397,"Tom Lewis",NA,35,"Front9LowestRound",2012
397,397,"Mitch Lowe",NA,35,"Front9LowestRound",2012
397,397,"Sandy Lyle",NA,35,"Front9LowestRound",2012
397,397,"Bryden Macpherson",NA,35,"Front9LowestRound",2012
397,397,"Len Mattiace",NA,35,"Front9LowestRound",2012
397,397,"Scott McCarron",NA,35,"Front9LowestRound",2012
397,397,"Robert McClellan",NA,35,"Front9LowestRound",2012
397,397,"Corbin Mills",NA,35,"Front9LowestRound",2012
397,397,"Jordan Mitchell",NA,35,"Front9LowestRound",2012
397,397,"Wilfredo Morales",NA,35,"Front9LowestRound",2012
397,397,"Alan Morin",NA,35,"Front9LowestRound",2012
397,397,"Jesse Mueller",NA,35,"Front9LowestRound",2012
397,397,"Savio Nazareth",NA,35,"Front9LowestRound",2012
