"PercentageofYardagecoveredbyTeeShotsPar4s_RANKTHISWEEK_2008","PercentageofYardagecoveredbyTeeShotsPar4s_RANKLASTWEEK_2008","PercentageofYardagecoveredbyTeeShotsPar4s_PLAYERNAME_2008","PercentageofYardagecoveredbyTeeShotsPar4s_ROUNDS_2008","PercentageofYardagecoveredbyTeeShotsPar4s_AVGPct_2008","PercentageofYardagecoveredbyTeeShotsPar4s_TOTALSHOTDISTANCE_2008","PercentageofYardagecoveredbyTeeShotsPar4s_TOTALDISTANCE_2008","stat_name","year"
50,NA,"Steve Lowery",74,66.17,206366.9,311861,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
51,NA,"James Driscoll",85,66.15,226287.2,342066,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
51,NA,"Brandt Jobe",52,66.15,143364.3,216713,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
53,NA,"Bob Sowards",61,66.14,158996.8,240383,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
54,NA,"Tim Herron",97,66.13,271103.1,409965,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
55,NA,"Matt Jones",95,66.11,254594.5,385118,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
56,NA,"Jon Mills",95,66.08,236198,357466,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
57,NA,"Nick Flanagan",89,66.07,240023.2,363290,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
58,NA,"Brad Adamonis",87,66.06,232423.5,351861,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
59,NA,"George McNeill",97,66.05,275781.3,417515,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
60,NA,"Bo Van Pelt",101,66.04,284545.3,430895,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
61,NA,"John Merrick",98,66.03,236624.8,358378,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
62,NA,"Michael Letzig",88,65.94,227064.1,344333,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
63,NA,"Mathew Goggin",91,65.93,249035.7,377737,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
64,NA,"Jason Gore",94,65.9,254909.4,386798,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
65,NA,"Kyle Thompson",70,65.77,171923.3,261404,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
66,NA,"Padraig Harrington",52,65.75,100019.1,152128,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
67,NA,"Todd Demsey",80,65.72,215753.1,328307,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
68,NA,"Geoff Ogilvy",65,65.67,149057.1,226974,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
69,NA,"Jeff Maggert",86,65.63,239767,365321,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
69,NA,"Chris Stroud",81,65.63,196226.7,298994,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
71,NA,"John Rollins",94,65.59,236541,360656,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
72,NA,"Woody Austin",109,65.58,266661.4,406618,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
73,NA,"Aaron Baddeley",76,65.52,182895.8,279132,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
73,NA,"Sergio Garcia",72,65.52,178238.5,272023,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
75,NA,"Rich Beem",90,65.51,237104.1,361947,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
76,NA,"Rod Pampling",83,65.47,205212.7,313463,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
76,NA,"Kevin Sutherland",98,65.47,271404.9,414561,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
78,NA,"Kenneth Ferrie",72,65.46,176741.3,270004,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
78,NA,"Hunter Mahan",87,65.46,223147.3,340876,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
80,NA,"Tommy Armour III",77,65.45,203051.1,310249,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
81,NA,"Ryan Armour",87,65.41,226853.9,346815,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
81,NA,"Camilo Villegas",79,65.41,197036.8,301226,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
83,NA,"JJ Henry",108,65.4,302131.4,461962,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
84,NA,"Stuart Appleby",87,65.38,207276.2,317038,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
84,NA,"Mark Calcavecchia",67,65.38,164220.6,251171,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
86,NA,"David Toms",70,65.36,172761,264307,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
87,NA,"Paul Casey",55,65.34,108506.2,166076,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
87,NA,"Cody Freeman",66,65.34,166176,254306,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
89,NA,"Steve Elkington",84,65.33,217934.6,333586,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
90,NA,"Mike Weir",88,65.29,201451.7,308538,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
91,NA,"Frank Lickliter II",107,65.26,302653.3,463800,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
91,NA,"Parker McLachlin",88,65.26,236149.1,361855,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
91,NA,"Brett Rumford",72,65.26,182350,279424,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
94,NA,"Ernie Els",51,65.24,112032.1,171732,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
94,NA,"Jimmy Walker",73,65.24,188248,288557,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
96,NA,"Joe Durant",92,65.2,237881,364840,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
96,NA,"Charlie Wi",97,65.2,268645.2,412007,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
98,NA,"Brad Elder",67,65.19,162946.6,249947,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
98,NA,"Will Ma Kenzie",62,65.19,170013.4,260790,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
98,NA,"Ryan Moore",72,65.19,187870.2,288180,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
98,NA,"Vaughn Taylor",103,65.19,288882.4,443109,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
102,NA,"Jonathan Byrd",88,65.14,230292.8,353548,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
103,NA,"Peter Lonard",92,65.13,242382.5,372150,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
104,NA,"YE Yang",89,65.08,240536.1,369592,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
105,NA,"David Lutterus",59,65.03,150268.5,231079,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
105,NA,"Tom Scherrer",56,65.03,128730,197970,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
107,NA,"Mark Wilson",107,65.01,315994.7,486036,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
108,NA,"Chad Campbell",94,64.98,260687.4,401193,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
108,NA,"JP Hayes",67,64.98,190491.3,293173,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
108,NA,"Brett Quigley",80,64.98,215147.8,331095,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
111,NA,"Ben Crane",86,64.95,227045.8,349550,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
112,NA,"Ben Curtis",80,64.94,194407.4,299348,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
113,NA,"Marco Dawson",64,64.93,158215,243676,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
113,NA,"John Senden",93,64.93,249727.1,384629,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
115,NA,"Tim Petrovic",97,64.9,240903.1,371202,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
116,NA,"Ken Duke",116,64.89,315744.8,486612,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
117,NA,"Robert Allenby",108,64.88,259980.1,400733,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
118,NA,"Todd Hamilton",92,64.85,219741.6,338862,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
118,NA,"Jesper Parnevik",88,64.85,224910,346826,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
118,NA,"Carl Pettersson",110,64.85,295506.4,455647,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
121,NA,"Michael Allen",91,64.84,227442.3,350782,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
122,NA,"Jeff Gove",50,64.83,133298.8,205609,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
123,NA,"Justin Bolli",87,64.8,216618.2,334309,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
124,NA,"KJ Choi",74,64.78,177206.4,273553,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
125,NA,"Ian Poulter",51,64.76,110001.4,169863,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
125,NA,"Johnson Wagner",83,64.76,205647.1,317540,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
127,NA,"Steve Stricker",75,64.75,177832.9,274643,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
127,NA,"Jay Williamson",96,64.75,238907.6,368976,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
129,NA,"Eric Axley",113,64.74,296044.7,457264,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
129,NA,"Retief Goosen",59,64.74,126983,196133,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
131,NA,"Justin Leonard",101,64.73,224993.2,347606,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
132,NA,"Stephen Ames",83,64.71,201262,311031,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
133,NA,"Steve Flesch",95,64.67,239305.6,370060,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
134,NA,"Freddie Jacobson",78,64.64,195858.7,303013,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
135,NA,"Tom Lehman",51,64.57,113373.8,175582,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
136,NA,"Billy Andrade",71,64.56,185530.3,287397,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
137,NA,"Nathan Green",95,64.55,268396.2,415786,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
138,NA,"David Duval",51,64.54,118600.4,183765,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
139,NA,"Briny Baird",113,64.52,288664.1,447420,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
140,NA,"Scott McCarron",63,64.5,163725.1,253848,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
141,NA,"Brandt Snedeker",85,64.49,203403,315409,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
142,NA,"Cameron Beckman",87,64.48,218407.9,338710,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
143,NA,"Billy Mayfair",103,64.45,290275.1,450392,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
144,NA,"Scott Sterling",89,64.44,218587.5,339235,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
145,NA,"Carlos Franco",73,64.43,184005.3,285603,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
146,NA,"Patrick Sheehan",124,64.36,313743.1,487466,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
147,NA,"Bob Tway",70,64.35,168800.1,262308,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
148,NA,"Kevin Na",97,64.28,266950.5,415282,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
149,NA,"Kent Jones",68,64.21,161698.9,251822,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
149,NA,"Greg Kraft",63,64.21,144621,225232,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
151,NA,"Tim Clark",90,64.2,226220.8,352393,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
151,NA,"Heath Slocum",104,64.2,255090.1,397337,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
153,NA,"Scott Verplank",82,64.18,198152.3,308759,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
154,NA,"Zach Johnson",85,64.17,211876.3,330204,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
155,NA,"Trevor Immelman",70,64.16,166765.2,259906,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
156,NA,"Rocco Mediate",87,64.15,206599.6,322079,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
157,NA,"Jim Furyk",95,64.14,227182.5,354180,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
158,NA,"Brian Davis",108,64.11,303703.5,473726,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
159,NA,"Alex Cejka",75,64.1,178698.4,278778,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
160,NA,"Marc Turnesa",87,64.09,223451.8,348647,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
161,NA,"Robert Gamez",79,64.07,209829.1,327511,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
162,NA,"Alejandro Canizares",52,64.04,122389,191106,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
162,NA,"Tim Wilkinson",95,64.04,234639,366410,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
164,NA,"Bob Estes",90,64.01,254100.5,396956,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
165,NA,"Tom Pernice Jr",104,63.96,294056.9,459721,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
166,NA,"Chez Reavie",102,63.95,267714.4,418641,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
167,NA,"Cliff Kresge",84,63.94,217446.4,340061,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
168,NA,"Chris DiMarco",87,63.87,222781,348778,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
169,NA,"John Mallinger",95,63.85,251041.9,393192,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
170,NA,"Lee Janzen",89,63.81,215555.4,337818,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
171,NA,"Jim McGovern",75,63.78,188713.2,295864,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
172,NA,"Ryuji Imada",80,63.75,198546.5,311436,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
173,NA,"Matt Kuchar",88,63.74,207729.1,325895,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
174,NA,"Doug LaBelle II",65,63.73,154038.8,241721,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
175,NA,"Omar Uresti",74,63.69,183699.6,288447,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
176,NA,"Chris Riley",51,63.58,114923.3,180758,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
177,NA,"Dudley Hart",74,63.51,201154.7,316728,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
179,NA,"Glen Day",64,63.49,166284.6,261897,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
180,NA,"Shane Bertsch",96,63.44,263504,415364,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
181,NA,"Dean Wilson",109,63.4,273008.1,430639,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
182,NA,"Jerry Kelly",89,63.38,220725.2,348252,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
183,NA,"Paul Goydos",78,63.34,196740.1,310604,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
184,NA,"Bart Bryant",81,63.3,200570.5,316858,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
185,NA,"Ron Whittaker",54,63.28,119227,188420,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
186,NA,"Chad Collins",72,63.22,184786.5,292274,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
187,NA,"Paul Claxton",63,63.13,144566.8,228984,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
188,NA,"Nick OHern",82,63.12,205137.2,324973,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
189,NA,"Jin Park",85,63.03,199805.4,317005,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
190,NA,"Craig Kanada",65,63.02,161361,256038,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
191,NA,"Stephen Leaney",53,62.75,129907.7,207019,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
192,NA,"Olin Browne",77,62.71,205099.9,327054,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
193,NA,"Shigeki Maruyama",50,62.64,119761.2,191197,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
194,NA,"Jeff Quinney",87,62.33,209643.1,336319,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
195,NA,"Gavin Coles",54,62.28,125326.9,201217,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
196,NA,"Brian Gay",102,62.1,252548.3,406702,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
197,NA,"Corey Pavin",69,59.76,155863.4,260821,"PercentageofYardagecoveredbyTeeShotsPar4s",2008
