"Approach250275yardsRTP_RANKTHISWEEK_2007","Approach250275yardsRTP_RANKLASTWEEK_2007","Approach250275yardsRTP_PLAYERNAME_2007","Approach250275yardsRTP_ROUNDS_2007","Approach250275yardsRTP_AVGRTP_2007","stat_name","year"
58,58,"Jarrod Lyle",77,-0.519,"Approach250275yardsRTP",2007
58,58,"Jeff Overton",60,-0.519,"Approach250275yardsRTP",2007
58,58,"Pat Perez",84,-0.519,"Approach250275yardsRTP",2007
62,62,"Brian Davis",101,-0.514,"Approach250275yardsRTP",2007
62,62,"Glen Day",85,-0.514,"Approach250275yardsRTP",2007
62,62,"Steve Elkington",87,-0.514,"Approach250275yardsRTP",2007
65,65,"Billy Mayfair",98,-0.512,"Approach250275yardsRTP",2007
66,66,"Sean OHair",98,-0.51,"Approach250275yardsRTP",2007
67,67,"Robert Allenby",90,-0.5,"Approach250275yardsRTP",2007
67,67,"David Branshaw",83,-0.5,"Approach250275yardsRTP",2007
67,67,"Andrew Buckle",77,-0.5,"Approach250275yardsRTP",2007
67,67,"Robert Garrigus",95,-0.5,"Approach250275yardsRTP",2007
67,67,"Craig Lile",77,-0.5,"Approach250275yardsRTP",2007
67,67,"Nick OHern",72,-0.5,"Approach250275yardsRTP",2007
67,67,"Kyle Reifers",71,-0.5,"Approach250275yardsRTP",2007
67,67,"Michael Sim",52,-0.5,"Approach250275yardsRTP",2007
75,75,"Lucas Glover",98,-0.489,"Approach250275yardsRTP",2007
76,76,"Tom Pernice Jr",104,-0.488,"Approach250275yardsRTP",2007
76,76,"Michael Putnam",96,-0.488,"Approach250275yardsRTP",2007
78,78,"Brendon de Jonge",76,-0.486,"Approach250275yardsRTP",2007
79,79,"JB Holmes",71,-0.484,"Approach250275yardsRTP",2007
79,79,"Rory Sabbatini",81,-0.484,"Approach250275yardsRTP",2007
79,79,"Heath Slocum",101,-0.484,"Approach250275yardsRTP",2007
82,82,"Brian Gay",107,-0.483,"Approach250275yardsRTP",2007
83,83,"Freddie Jacobson",70,-0.48,"Approach250275yardsRTP",2007
83,83,"Jason Schultz",63,-0.48,"Approach250275yardsRTP",2007
85,85,"Will Ma Kenzie",100,-0.477,"Approach250275yardsRTP",2007
85,85,"Joe Ogilvie",102,-0.477,"Approach250275yardsRTP",2007
87,87,"John Daly",59,-0.467,"Approach250275yardsRTP",2007
87,87,"Fred Funk",65,-0.467,"Approach250275yardsRTP",2007
89,89,"Jeff Gove",103,-0.465,"Approach250275yardsRTP",2007
90,90,"Chris Couch",76,-0.464,"Approach250275yardsRTP",2007
91,91,"Tom Byrum",50,-0.462,"Approach250275yardsRTP",2007
91,91,"Ernie Els",59,-0.462,"Approach250275yardsRTP",2007
93,93,"Stephen Ames",81,-0.458,"Approach250275yardsRTP",2007
93,93,"Darron Stiles",65,-0.458,"Approach250275yardsRTP",2007
95,95,"Joe Durant",88,-0.457,"Approach250275yardsRTP",2007
96,96,"Joey Sindelar",75,-0.455,"Approach250275yardsRTP",2007
97,97,"Michael Allen",74,-0.452,"Approach250275yardsRTP",2007
98,98,"Mark Calcavecchia",93,-0.45,"Approach250275yardsRTP",2007
99,99,"Charley Hoffman",97,-0.448,"Approach250275yardsRTP",2007
100,100,"Ryan Palmer",91,-0.447,"Approach250275yardsRTP",2007
101,101,"Cameron Beckman",96,-0.444,"Approach250275yardsRTP",2007
101,101,"Bubba Dickerson",51,-0.444,"Approach250275yardsRTP",2007
101,101,"Steve Marino",106,-0.444,"Approach250275yardsRTP",2007
101,101,"Corey Pavin",81,-0.444,"Approach250275yardsRTP",2007
105,105,"Bob Estes",88,-0.441,"Approach250275yardsRTP",2007
105,105,"JP Hayes",89,-0.441,"Approach250275yardsRTP",2007
105,105,"Kevin Sutherland",85,-0.441,"Approach250275yardsRTP",2007
108,108,"Zach Johnson",76,-0.44,"Approach250275yardsRTP",2007
108,108,"Justin Leonard",95,-0.44,"Approach250275yardsRTP",2007
108,108,"Davis Love III",66,-0.44,"Approach250275yardsRTP",2007
111,111,"Bob Heintz",85,-0.438,"Approach250275yardsRTP",2007
111,111,"Parker McLachlin",83,-0.438,"Approach250275yardsRTP",2007
113,113,"Bill Haas",93,-0.436,"Approach250275yardsRTP",2007
114,114,"Rich Barcelo",80,-0.435,"Approach250275yardsRTP",2007
114,114,"Tim Clark",66,-0.435,"Approach250275yardsRTP",2007
114,114,"Paul Goydos",60,-0.435,"Approach250275yardsRTP",2007
114,114,"Tim Herron",98,-0.435,"Approach250275yardsRTP",2007
118,118,"Jaco Van Zyl",51,-0.433,"Approach250275yardsRTP",2007
119,119,"Richard Johnson",93,-0.429,"Approach250275yardsRTP",2007
119,119,"Camilo Villegas",82,-0.429,"Approach250275yardsRTP",2007
121,121,"Billy Andrade",88,-0.425,"Approach250275yardsRTP",2007
122,122,"Woody Austin",95,-0.424,"Approach250275yardsRTP",2007
122,122,"Rich Beem",89,-0.424,"Approach250275yardsRTP",2007
124,124,"JJ Henry",86,-0.421,"Approach250275yardsRTP",2007
124,124,"Bryce Molder",56,-0.421,"Approach250275yardsRTP",2007
124,124,"Jeff Sluman",60,-0.421,"Approach250275yardsRTP",2007
127,127,"Craig Kanada",109,-0.417,"Approach250275yardsRTP",2007
127,127,"Dicky Pride",71,-0.417,"Approach250275yardsRTP",2007
127,127,"Chris Riley",59,-0.417,"Approach250275yardsRTP",2007
130,130,"Vijay Singh",102,-0.412,"Approach250275yardsRTP",2007
131,131,"Jason Gore",86,-0.407,"Approach250275yardsRTP",2007
132,132,"Boo Weekley",101,-0.405,"Approach250275yardsRTP",2007
133,133,"Michael Boyd",61,-0.4,"Approach250275yardsRTP",2007
133,133,"Bart Bryant",87,-0.4,"Approach250275yardsRTP",2007
133,133,"Daniel Chopra",106,-0.4,"Approach250275yardsRTP",2007
133,133,"Kenny Perry",83,-0.4,"Approach250275yardsRTP",2007
137,137,"Tag Ridings",52,-0.391,"Approach250275yardsRTP",2007
138,138,"Robert Gamez",88,-0.389,"Approach250275yardsRTP",2007
139,139,"Mathew Goggin",97,-0.386,"Approach250275yardsRTP",2007
140,140,"Marco Dawson",73,-0.385,"Approach250275yardsRTP",2007
141,141,"Kirk Triplett",77,-0.379,"Approach250275yardsRTP",2007
141,141,"Dean Wilson",92,-0.379,"Approach250275yardsRTP",2007
143,143,"Mathias Gronberg",95,-0.378,"Approach250275yardsRTP",2007
143,143,"Daisuke Maruyama",86,-0.378,"Approach250275yardsRTP",2007
145,145,"Todd Hamilton",76,-0.375,"Approach250275yardsRTP",2007
145,145,"Troy Matteson",87,-0.375,"Approach250275yardsRTP",2007
145,145,"David Toms",80,-0.375,"Approach250275yardsRTP",2007
148,148,"Bob Tway",103,-0.364,"Approach250275yardsRTP",2007
149,149,"Ian Poulter",63,-0.357,"Approach250275yardsRTP",2007
149,149,"Henrik Stenson",52,-0.357,"Approach250275yardsRTP",2007
151,151,"Shigeki Maruyama",84,-0.355,"Approach250275yardsRTP",2007
152,152,"DJ Brigman",67,-0.353,"Approach250275yardsRTP",2007
152,152,"Padraig Harrington",64,-0.353,"Approach250275yardsRTP",2007
152,152,"John Merrick",92,-0.353,"Approach250275yardsRTP",2007
155,155,"Doug LaBelle II",104,-0.351,"Approach250275yardsRTP",2007
155,155,"John Senden",97,-0.351,"Approach250275yardsRTP",2007
157,157,"Scott Verplank",82,-0.345,"Approach250275yardsRTP",2007
158,158,"Shaun Micheel",91,-0.344,"Approach250275yardsRTP",2007
159,159,"Jeff Quinney",95,-0.343,"Approach250275yardsRTP",2007
160,160,"Eric Axley",107,-0.341,"Approach250275yardsRTP",2007
161,161,"Tom Johnson",74,-0.333,"Approach250275yardsRTP",2007
161,161,"Cliff Kresge",107,-0.333,"Approach250275yardsRTP",2007
161,161,"George McNeill",95,-0.333,"Approach250275yardsRTP",2007
164,164,"Ryan Armour",107,-0.326,"Approach250275yardsRTP",2007
165,165,"Jason Dufner",100,-0.325,"Approach250275yardsRTP",2007
165,165,"Peter Lonard",85,-0.325,"Approach250275yardsRTP",2007
167,167,"Steve Lowery",74,-0.321,"Approach250275yardsRTP",2007
168,168,"Luke Donald",69,-0.32,"Approach250275yardsRTP",2007
169,169,"Brian Bateman",55,-0.316,"Approach250275yardsRTP",2007
170,170,"Chad Campbell",96,-0.31,"Approach250275yardsRTP",2007
171,171,"Paul Gow",70,-0.308,"Approach250275yardsRTP",2007
172,172,"Jim Furyk",84,-0.304,"Approach250275yardsRTP",2007
173,173,"John Rollins",102,-0.297,"Approach250275yardsRTP",2007
174,174,"Anthony Kim",93,-0.294,"Approach250275yardsRTP",2007
174,174,"Jay Williamson",50,-0.294,"Approach250275yardsRTP",2007
176,176,"Mark Wilson",87,-0.292,"Approach250275yardsRTP",2007
177,177,"Stewart Cink",91,-0.286,"Approach250275yardsRTP",2007
177,177,"Sergio Garcia",68,-0.286,"Approach250275yardsRTP",2007
177,177,"Trevor Immelman",74,-0.286,"Approach250275yardsRTP",2007
180,180,"Jose Coceres",50,-0.28,"Approach250275yardsRTP",2007
181,181,"Ryuji Imada",104,-0.278,"Approach250275yardsRTP",2007
182,182,"Mark Brooks",53,-0.267,"Approach250275yardsRTP",2007
182,182,"Paul Stankowski",52,-0.267,"Approach250275yardsRTP",2007
184,184,"Greg Owen",81,-0.259,"Approach250275yardsRTP",2007
185,185,"Ken Duke",112,-0.242,"Approach250275yardsRTP",2007
185,185,"Mark Hensby",81,-0.242,"Approach250275yardsRTP",2007
187,187,"Lee Janzen",66,-0.235,"Approach250275yardsRTP",2007
188,188,"Ben Curtis",80,-0.214,"Approach250275yardsRTP",2007
189,189,"Chris DiMarco",79,-0.207,"Approach250275yardsRTP",2007
190,190,"Gavin Coles",87,-0.182,"Approach250275yardsRTP",2007
190,190,"Stephen Leaney",82,-0.182,"Approach250275yardsRTP",2007
192,192,"Rocco Mediate",72,-0.167,"Approach250275yardsRTP",2007
193,193,"Matt Hendrix",63,-0.154,"Approach250275yardsRTP",2007
194,194,"Jose Maria Olazabal",52,-0.143,"Approach250275yardsRTP",2007
195,195,"Duffy Waldorf",69,-0.12,"Approach250275yardsRTP",2007
196,196,"Tommy Armour III",81,-0.074,"Approach250275yardsRTP",2007
