"3PuttAvoidanceRound4_RANKTHISWEEK_2015","3PuttAvoidanceRound4_RANKLASTWEEK_2015","3PuttAvoidanceRound4_PLAYERNAME_2015","3PuttAvoidanceRound4__2015","3PuttAvoidanceRound4_Pct_2015","3PuttAvoidanceRound4_TOTAL3PUTTS_2015","3PuttAvoidanceRound4_TOTALHOLES_2015","stat_name","year"
1,1,"Colt Knost",NA,0.35,1,288,"3PuttAvoidanceRound4",2015
2,2,"Oscar Fraustro",NA,0.93,1,108,"3PuttAvoidanceRound4",2015
2,2,"Bryce Molder",NA,0.93,3,324,"3PuttAvoidanceRound4",2015
4,4,"Whee Kim",NA,1.01,2,198,"3PuttAvoidanceRound4",2015
5,5,"Zac Blair",NA,1.23,4,324,"3PuttAvoidanceRound4",2015
6,6,"Morgan Hoffmann",NA,1.31,4,306,"3PuttAvoidanceRound4",2015
7,7,"Daniel Summerhays",NA,1.32,5,378,"3PuttAvoidanceRound4",2015
8,8,"Steven Alker",NA,1.39,2,144,"3PuttAvoidanceRound4",2015
8,8,"Rickie Fowler",NA,1.39,4,288,"3PuttAvoidanceRound4",2015
8,8,"Tim Wilkinson",NA,1.39,2,144,"3PuttAvoidanceRound4",2015
11,11,"Chad Collins",NA,1.48,4,270,"3PuttAvoidanceRound4",2015
11,11,"Mark Wilson",NA,1.48,4,270,"3PuttAvoidanceRound4",2015
13,13,"Ian Poulter",NA,1.59,4,252,"3PuttAvoidanceRound4",2015
14,14,"Daniel Berger",NA,1.63,5,306,"3PuttAvoidanceRound4",2015
14,14,"Dustin Johnson",NA,1.63,5,306,"3PuttAvoidanceRound4",2015
16,16,"Ernie Els",NA,1.67,3,180,"3PuttAvoidanceRound4",2015
16,16,"Patrick Rodgers",NA,1.67,3,180,"3PuttAvoidanceRound4",2015
16,16,"Johnson Wagner",NA,1.67,3,180,"3PuttAvoidanceRound4",2015
19,19,"Zach Johnson",NA,1.75,6,342,"3PuttAvoidanceRound4",2015
20,20,"Roberto Castro",NA,1.85,3,162,"3PuttAvoidanceRound4",2015
20,20,"Billy Hurley III",NA,1.85,4,216,"3PuttAvoidanceRound4",2015
20,20,"Francesco Molinari",NA,1.85,4,216,"3PuttAvoidanceRound4",2015
20,20,"Hudson Swafford",NA,1.85,6,324,"3PuttAvoidanceRound4",2015
20,20,"Lee Westwood",NA,1.85,4,216,"3PuttAvoidanceRound4",2015
25,25,"William McGirt",NA,1.94,7,360,"3PuttAvoidanceRound4",2015
26,26,"Sergio Garcia",NA,1.98,5,252,"3PuttAvoidanceRound4",2015
26,26,"Chris Stroud",NA,1.98,5,252,"3PuttAvoidanceRound4",2015
28,28,"Russell Henley",NA,2.05,7,342,"3PuttAvoidanceRound4",2015
