"3PuttAvoidanceRound5_RANKTHISWEEK_2005","3PuttAvoidanceRound5_RANKLASTWEEK_2005","3PuttAvoidanceRound5_PLAYERNAME_2005","3PuttAvoidanceRound5__2005","3PuttAvoidanceRound5_Pct_2005","3PuttAvoidanceRound5_TOTAL3PUTTS_2005","3PuttAvoidanceRound5_TOTALHOLES_2005","stat_name","year"
1,1,"Stephen Ames",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Aaron Baddeley",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Olin Browne",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Bart Bryant",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Mark Calcavecchia",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Robert Damron",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Brian Davis",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Chris DiMarco",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Joe Durant",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Steve Elkington",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Jim Furyk",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Jay Haas",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"JJ Henry",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Ryuji Imada",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Andrew Magee",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Billy Mayfair",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Phil Mickelson",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Patrick Sheehan",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Jeff Sluman",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Chris Smith",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Kevin Stadler",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Hidemichi Tanaka",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Scott Verplank",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
1,1,"Jay Williamson",NA,5.56,1,18,"3PuttAvoidanceRound5",2005
25,25,"Craig Barlow",NA,11.11,2,18,"3PuttAvoidanceRound5",2005
25,25,"Ian Poulter",NA,11.11,2,18,"3PuttAvoidanceRound5",2005
25,25,"Ted Purdy",NA,11.11,2,18,"3PuttAvoidanceRound5",2005
25,25,"Kevin Sutherland",NA,11.11,2,18,"3PuttAvoidanceRound5",2005
29,29,"Kent Jones",NA,16.67,3,18,"3PuttAvoidanceRound5",2005
29,29,"Pat Perez",NA,16.67,3,18,"3PuttAvoidanceRound5",2005
