"GIRPuttingAvg35_RANKTHISWEEK_2008","GIRPuttingAvg35_RANKLASTWEEK_2008","GIRPuttingAvg35_PLAYERNAME_2008","GIRPuttingAvg35_ROUNDS_2008","GIRPuttingAvg35_PctMADE_2008","GIRPuttingAvg35_ATTEMPTS_2008","GIRPuttingAvg35_PUTTSMADE_2008","stat_name","year"
1,1,"Marco Dawson",64,0.83,96,8,"GIRPuttingAvg35",2008
2,2,"Steve Stricker",75,0.79,127,10,"GIRPuttingAvg35",2008
3,3,"Chad Campbell",94,0.71,155,11,"GIRPuttingAvg35",2008
3,3,"Bob Tway",70,0.71,113,8,"GIRPuttingAvg35",2008
5,5,"Retief Goosen",59,0.69,72,5,"GIRPuttingAvg35",2008
5,5,"Vijay Singh",82,0.69,131,9,"GIRPuttingAvg35",2008
7,7,"Billy Andrade",71,0.66,136,9,"GIRPuttingAvg35",2008
7,7,"Scott McCarron",63,0.66,121,8,"GIRPuttingAvg35",2008
7,7,"Jesper Parnevik",88,0.66,183,12,"GIRPuttingAvg35",2008
10,10,"Mark Hensby",71,0.65,123,8,"GIRPuttingAvg35",2008
11,11,"Stewart Cink",87,0.63,144,9,"GIRPuttingAvg35",2008
11,11,"Jeff Quinney",87,0.63,159,10,"GIRPuttingAvg35",2008
13,13,"Kevin Na",97,0.61,163,10,"GIRPuttingAvg35",2008
14,14,"Rory Sabbatini",77,0.6,134,8,"GIRPuttingAvg35",2008
14,14,"Camilo Villegas",79,0.6,134,8,"GIRPuttingAvg35",2008
16,16,"Matt Jones",95,0.59,187,11,"GIRPuttingAvg35",2008
17,17,"Jeff Gove",50,0.58,103,6,"GIRPuttingAvg35",2008
17,17,"Davis Love III",78,0.58,139,8,"GIRPuttingAvg35",2008
19,19,"James Driscoll",85,0.57,193,11,"GIRPuttingAvg35",2008
20,20,"Rich Beem",90,0.56,144,8,"GIRPuttingAvg35",2008
20,20,"KJ Choi",74,0.56,143,8,"GIRPuttingAvg35",2008
20,20,"Glen Day",64,0.56,107,6,"GIRPuttingAvg35",2008
20,20,"Steve Lowery",74,0.56,142,8,"GIRPuttingAvg35",2008
20,20,"Mark Wilson",107,0.56,250,14,"GIRPuttingAvg35",2008
25,25,"Phil Mickelson",80,0.55,110,6,"GIRPuttingAvg35",2008
25,25,"Corey Pavin",69,0.55,109,6,"GIRPuttingAvg35",2008
25,25,"John Riegger",73,0.55,146,8,"GIRPuttingAvg35",2008
28,28,"Brad Elder",67,0.54,112,6,"GIRPuttingAvg35",2008
28,28,"Jerry Kelly",89,0.54,149,8,"GIRPuttingAvg35",2008
28,28,"Greg Kraft",63,0.54,93,5,"GIRPuttingAvg35",2008
28,28,"John Mallinger",95,0.54,149,8,"GIRPuttingAvg35",2008
28,28,"Nick OHern",82,0.54,149,8,"GIRPuttingAvg35",2008
33,33,"Michael Allen",91,0.53,152,8,"GIRPuttingAvg35",2008
33,33,"Jonathan Byrd",88,0.53,170,9,"GIRPuttingAvg35",2008
35,35,"John Merrick",98,0.52,172,9,"GIRPuttingAvg35",2008
35,35,"Pat Perez",93,0.52,191,10,"GIRPuttingAvg35",2008
35,35,"David Toms",70,0.52,97,5,"GIRPuttingAvg35",2008
38,38,"Steve Elkington",84,0.51,136,7,"GIRPuttingAvg35",2008
38,38,"JP Hayes",67,0.51,136,7,"GIRPuttingAvg35",2008
38,38,"Ryuji Imada",80,0.51,158,8,"GIRPuttingAvg35",2008
38,38,"Cliff Kresge",84,0.51,156,8,"GIRPuttingAvg35",2008
38,38,"Doug LaBelle II",65,0.51,117,6,"GIRPuttingAvg35",2008
38,38,"Jay Williamson",96,0.51,177,9,"GIRPuttingAvg35",2008
44,44,"Bob Sowards",61,0.5,120,6,"GIRPuttingAvg35",2008
45,45,"Aaron Baddeley",76,0.49,102,5,"GIRPuttingAvg35",2008
45,45,"Chez Reavie",102,0.49,204,10,"GIRPuttingAvg35",2008
47,47,"Ryan Armour",87,0.48,167,8,"GIRPuttingAvg35",2008
47,47,"Steve Flesch",95,0.48,147,7,"GIRPuttingAvg35",2008
47,47,"Justin Leonard",101,0.48,147,7,"GIRPuttingAvg35",2008
50,50,"Briny Baird",113,0.47,234,11,"GIRPuttingAvg35",2008
50,50,"Kenneth Ferrie",72,0.47,149,7,"GIRPuttingAvg35",2008
50,50,"Nick Flanagan",89,0.47,170,8,"GIRPuttingAvg35",2008
50,50,"Matt Kuchar",88,0.47,150,7,"GIRPuttingAvg35",2008
50,50,"Marc Turnesa",87,0.47,170,8,"GIRPuttingAvg35",2008
55,55,"Bill Haas",99,0.46,216,10,"GIRPuttingAvg35",2008
55,55,"Ron Whittaker",54,0.46,87,4,"GIRPuttingAvg35",2008
57,57,"Ben Crane",86,0.45,155,7,"GIRPuttingAvg35",2008
58,58,"Ken Duke",116,0.44,206,9,"GIRPuttingAvg35",2008
58,58,"Craig Kanada",65,0.44,90,4,"GIRPuttingAvg35",2008
58,58,"Jeff Maggert",86,0.44,159,7,"GIRPuttingAvg35",2008
58,58,"Brenden Pappas",66,0.44,113,5,"GIRPuttingAvg35",2008
58,58,"Kevin Streelman",114,0.44,206,9,"GIRPuttingAvg35",2008
58,58,"Nicholas Thompson",113,0.44,204,9,"GIRPuttingAvg35",2008
