"Approaches200225yardsRghRTP_RANKTHISWEEK_2014","Approaches200225yardsRghRTP_RANKLASTWEEK_2014","Approaches200225yardsRghRTP_PLAYERNAME_2014","Approaches200225yardsRghRTP_ROUNDS_2014","Approaches200225yardsRghRTP_AVGRTP_2014","stat_name","year"
1,1,"Adam Scott",68,-0.263,"Approaches200225yardsRghRTP",2014
2,2,"Jason Day",54,-0.25,"Approaches200225yardsRghRTP",2014
3,3,"Charley Hoffman",93,-0.182,"Approaches200225yardsRghRTP",2014
3,3,"Rory McIlroy",66,-0.182,"Approaches200225yardsRghRTP",2014
5,5,"Will Wilcox",51,-0.167,"Approaches200225yardsRghRTP",2014
6,6,"Bo Van Pelt",83,-0.158,"Approaches200225yardsRghRTP",2014
7,7,"Chris Kirk",105,-0.15,"Approaches200225yardsRghRTP",2014
8,8,"Bubba Watson",76,-0.133,"Approaches200225yardsRghRTP",2014
9,9,"Vijay Singh",83,-0.125,"Approaches200225yardsRghRTP",2014
10,10,"Jason Dufner",57,-0.1,"Approaches200225yardsRghRTP",2014
10,10,"Boo Weekley",73,-0.1,"Approaches200225yardsRghRTP",2014
12,12,"Shawn Stefani",60,-0.071,"Approaches200225yardsRghRTP",2014
12,12,"Nick Watney",80,-0.071,"Approaches200225yardsRghRTP",2014
14,14,"Angel Cabrera",69,-0.067,"Approaches200225yardsRghRTP",2014
14,14,"Dustin Johnson",58,-0.067,"Approaches200225yardsRghRTP",2014
16,16,"Jimmy Walker",98,-0.061,"Approaches200225yardsRghRTP",2014
17,17,"Charlie Beljan",76,-0.059,"Approaches200225yardsRghRTP",2014
18,18,"Gary Woodland",93,-0.048,"Approaches200225yardsRghRTP",2014
19,19,"Robert Streb",75,-0.045,"Approaches200225yardsRghRTP",2014
20,20,"Trevor Immelman",84,-0.043,"Approaches200225yardsRghRTP",2014
21,21,"Kevin Chappell",100,0,"Approaches200225yardsRghRTP",2014
21,21,"Hunter Mahan",88,0,"Approaches200225yardsRghRTP",2014
21,21,"Louis Oosthuizen",50,0,"Approaches200225yardsRghRTP",2014
21,21,"Rory Sabbatini",82,0,"Approaches200225yardsRghRTP",2014
21,21,"John Senden",99,0,"Approaches200225yardsRghRTP",2014
21,21,"Hudson Swafford",75,0,"Approaches200225yardsRghRTP",2014
27,27,"Charles Howell III",106,0.024,"Approaches200225yardsRghRTP",2014
28,28,"Sangmoon Bae",76,0.042,"Approaches200225yardsRghRTP",2014
28,28,"Ryo Ishikawa",75,0.042,"Approaches200225yardsRghRTP",2014
30,30,"John Merrick",87,0.043,"Approaches200225yardsRghRTP",2014
30,30,"Patrick Reed",92,0.043,"Approaches200225yardsRghRTP",2014
32,32,"Richard Lee",80,0.045,"Approaches200225yardsRghRTP",2014
32,32,"Kevin Na",94,0.045,"Approaches200225yardsRghRTP",2014
34,34,"Ricky Barnes",92,0.056,"Approaches200225yardsRghRTP",2014
35,35,"Jordan Spieth",102,0.061,"Approaches200225yardsRghRTP",2014
36,36,"Brooks Koepka",56,0.063,"Approaches200225yardsRghRTP",2014
37,37,"Ryan Palmer",85,0.067,"Approaches200225yardsRghRTP",2014
38,38,"Marc Leishman",81,0.074,"Approaches200225yardsRghRTP",2014
39,39,"Brad Fritsch",50,0.077,"Approaches200225yardsRghRTP",2014
39,39,"Ian Poulter",57,0.077,"Approaches200225yardsRghRTP",2014
41,41,"Matt Kuchar",91,0.08,"Approaches200225yardsRghRTP",2014
41,41,"Hideki Matsuyama",82,0.08,"Approaches200225yardsRghRTP",2014
43,43,"Jason Kokrak",65,0.083,"Approaches200225yardsRghRTP",2014
44,44,"Kevin Kisner",85,0.091,"Approaches200225yardsRghRTP",2014
45,45,"Brandt Snedeker",89,0.1,"Approaches200225yardsRghRTP",2014
45,45,"Tyrone Van Aswegen",79,0.1,"Approaches200225yardsRghRTP",2014
47,47,"Scott Brown",100,0.103,"Approaches200225yardsRghRTP",2014
47,47,"William McGirt",96,0.103,"Approaches200225yardsRghRTP",2014
49,49,"Robert Allenby",83,0.107,"Approaches200225yardsRghRTP",2014
50,50,"Martin Flores",85,0.111,"Approaches200225yardsRghRTP",2014
50,50,"Heath Slocum",71,0.111,"Approaches200225yardsRghRTP",2014
50,50,"Charlie Wi",72,0.111,"Approaches200225yardsRghRTP",2014
53,53,"Brendon de Jonge",109,0.115,"Approaches200225yardsRghRTP",2014
54,54,"Davis Love III",74,0.118,"Approaches200225yardsRghRTP",2014
55,55,"Andres Romero",81,0.12,"Approaches200225yardsRghRTP",2014
56,56,"George McNeill",79,0.125,"Approaches200225yardsRghRTP",2014
57,57,"Chad Collins",78,0.133,"Approaches200225yardsRghRTP",2014
57,57,"Kevin Tway",64,0.133,"Approaches200225yardsRghRTP",2014
59,59,"Steven Bowditch",93,0.136,"Approaches200225yardsRghRTP",2014
59,59,"Jonathan Byrd",76,0.136,"Approaches200225yardsRghRTP",2014
61,61,"Jeff Maggert",54,0.143,"Approaches200225yardsRghRTP",2014
61,61,"Michael Thompson",74,0.143,"Approaches200225yardsRghRTP",2014
63,63,"Ernie Els",85,0.148,"Approaches200225yardsRghRTP",2014
64,64,"Michael Putnam",106,0.154,"Approaches200225yardsRghRTP",2014
65,65,"Brendan Steele",89,0.158,"Approaches200225yardsRghRTP",2014
66,66,"Freddie Jacobson",91,0.16,"Approaches200225yardsRghRTP",2014
67,67,"Harris English",95,0.167,"Approaches200225yardsRghRTP",2014
67,67,"Kyle Stanley",87,0.167,"Approaches200225yardsRghRTP",2014
69,69,"Aaron Baddeley",74,0.172,"Approaches200225yardsRghRTP",2014
70,70,"Roberto Castro",76,0.174,"Approaches200225yardsRghRTP",2014
70,70,"Danny Lee",84,0.174,"Approaches200225yardsRghRTP",2014
70,70,"Ted Potter Jr",68,0.174,"Approaches200225yardsRghRTP",2014
73,73,"Mike Weir",69,0.175,"Approaches200225yardsRghRTP",2014
74,74,"Scott Langley",95,0.179,"Approaches200225yardsRghRTP",2014
74,74,"Geoff Ogilvy",84,0.179,"Approaches200225yardsRghRTP",2014
76,76,"Morgan Hoffmann",103,0.185,"Approaches200225yardsRghRTP",2014
76,76,"Jeff Overton",80,0.185,"Approaches200225yardsRghRTP",2014
78,78,"Graham DeLaet",80,0.188,"Approaches200225yardsRghRTP",2014
78,78,"Brice Garnett",92,0.188,"Approaches200225yardsRghRTP",2014
78,78,"Zach Johnson",97,0.188,"Approaches200225yardsRghRTP",2014
78,78,"Pat Perez",84,0.188,"Approaches200225yardsRghRTP",2014
78,78,"Jhonattan Vegas",77,0.188,"Approaches200225yardsRghRTP",2014
83,83,"Gonzalo Fdez Castano",83,0.192,"Approaches200225yardsRghRTP",2014
84,84,"Jason Bohn",81,0.2,"Approaches200225yardsRghRTP",2014
84,84,"Derek Ernst",80,0.2,"Approaches200225yardsRghRTP",2014
86,86,"Sean OHair",77,0.211,"Approaches200225yardsRghRTP",2014
87,87,"Seung Yul Noh",92,0.212,"Approaches200225yardsRghRTP",2014
88,88,"Jim Furyk",84,0.214,"Approaches200225yardsRghRTP",2014
89,89,"DA Points",75,0.217,"Approaches200225yardsRghRTP",2014
90,90,"Brian Gay",81,0.219,"Approaches200225yardsRghRTP",2014
91,91,"Matt Every",85,0.222,"Approaches200225yardsRghRTP",2014
91,91,"Bill Haas",107,0.222,"Approaches200225yardsRghRTP",2014
91,91,"Martin Laird",66,0.222,"Approaches200225yardsRghRTP",2014
91,91,"Troy Matteson",62,0.222,"Approaches200225yardsRghRTP",2014
95,95,"Jamie Lovemark",64,0.231,"Approaches200225yardsRghRTP",2014
95,95,"Will Ma Kenzie",82,0.231,"Approaches200225yardsRghRTP",2014
95,95,"Phil Mickelson",71,0.231,"Approaches200225yardsRghRTP",2014
95,95,"Lee Westwood",57,0.231,"Approaches200225yardsRghRTP",2014
99,99,"Greg Chalmers",85,0.238,"Approaches200225yardsRghRTP",2014
99,99,"Ben Martin",80,0.238,"Approaches200225yardsRghRTP",2014
101,101,"Chesson Hadley",84,0.24,"Approaches200225yardsRghRTP",2014
102,102,"Stuart Appleby",92,0.242,"Approaches200225yardsRghRTP",2014
103,103,"Woody Austin",63,0.25,"Approaches200225yardsRghRTP",2014
103,103,"Jonas Blixt",64,0.25,"Approaches200225yardsRghRTP",2014
103,103,"Luke Donald",57,0.25,"Approaches200225yardsRghRTP",2014
103,103,"Sergio Garcia",61,0.25,"Approaches200225yardsRghRTP",2014
103,103,"James Hahn",82,0.25,"Approaches200225yardsRghRTP",2014
103,103,"Brian Harman",111,0.25,"Approaches200225yardsRghRTP",2014
103,103,"Charl Schwartzel",64,0.25,"Approaches200225yardsRghRTP",2014
110,110,"Retief Goosen",94,0.256,"Approaches200225yardsRghRTP",2014
111,111,"Daniel Summerhays",98,0.257,"Approaches200225yardsRghRTP",2014
112,112,"Brendon Todd",108,0.259,"Approaches200225yardsRghRTP",2014
113,113,"Cameron Tringale",111,0.261,"Approaches200225yardsRghRTP",2014
114,114,"Russell Henley",92,0.263,"Approaches200225yardsRghRTP",2014
115,115,"Andrew Loupe",65,0.267,"Approaches200225yardsRghRTP",2014
116,116,"Paul Casey",56,0.273,"Approaches200225yardsRghRTP",2014
116,116,"Jim Renner",61,0.273,"Approaches200225yardsRghRTP",2014
116,116,"YE Yang",79,0.273,"Approaches200225yardsRghRTP",2014
119,119,"Chad Campbell",57,0.286,"Approaches200225yardsRghRTP",2014
120,120,"Erik Compton",88,0.295,"Approaches200225yardsRghRTP",2014
121,121,"Keegan Bradley",89,0.3,"Approaches200225yardsRghRTP",2014
121,121,"David Hearn",97,0.3,"Approaches200225yardsRghRTP",2014
121,121,"JJ Henry",91,0.3,"Approaches200225yardsRghRTP",2014
124,124,"Jerry Kelly",80,0.304,"Approaches200225yardsRghRTP",2014
124,124,"David Lingmerth",80,0.304,"Approaches200225yardsRghRTP",2014
126,126,"Graeme McDowell",66,0.308,"Approaches200225yardsRghRTP",2014
127,127,"Russell Knox",92,0.31,"Approaches200225yardsRghRTP",2014
128,128,"DH Lee",54,0.313,"Approaches200225yardsRghRTP",2014
129,129,"Brian Stuard",91,0.316,"Approaches200225yardsRghRTP",2014
130,130,"Justin Rose",70,0.32,"Approaches200225yardsRghRTP",2014
130,130,"Johnson Wagner",69,0.32,"Approaches200225yardsRghRTP",2014
132,132,"Robert Garrigus",80,0.333,"Approaches200225yardsRghRTP",2014
132,132,"Lucas Glover",68,0.333,"Approaches200225yardsRghRTP",2014
132,132,"Jim Herman",62,0.333,"Approaches200225yardsRghRTP",2014
132,132,"Bryce Molder",77,0.333,"Approaches200225yardsRghRTP",2014
132,132,"Scott Stallings",77,0.333,"Approaches200225yardsRghRTP",2014
