"SandSavesfrom30yards_RANKTHISWEEK_2009","SandSavesfrom30yards_RANKLASTWEEK_2009","SandSavesfrom30yards_PLAYERNAME_2009","SandSavesfrom30yards_ROUNDS_2009","SandSavesfrom30yards_Pct_2009","SandSavesfrom30yards_OFSAVES_2009","SandSavesfrom30yards_OFBUNKERS_2009","stat_name","year"
64,64,"Lee Janzen",74,37.5,3,8,"SandSavesfrom30yards",2009
64,64,"Billy Mayfair",83,37.5,3,8,"SandSavesfrom30yards",2009
64,64,"Phil Mickelson",66,37.5,3,8,"SandSavesfrom30yards",2009
64,64,"Jimmy Walker",74,37.5,6,16,"SandSavesfrom30yards",2009
64,64,"Jay Williamson",69,37.5,3,8,"SandSavesfrom30yards",2009
72,72,"Jeff Maggert",79,36.84,7,19,"SandSavesfrom30yards",2009
73,73,"Jarrod Lyle",65,36.36,4,11,"SandSavesfrom30yards",2009
73,73,"Scott McCarron",91,36.36,4,11,"SandSavesfrom30yards",2009
73,73,"Joe Ogilvie",85,36.36,4,11,"SandSavesfrom30yards",2009
73,73,"Pat Perez",74,36.36,4,11,"SandSavesfrom30yards",2009
73,73,"Kenny Perry",92,36.36,4,11,"SandSavesfrom30yards",2009
73,73,"John Senden",100,36.36,8,22,"SandSavesfrom30yards",2009
73,73,"Nick Watney",86,36.36,4,11,"SandSavesfrom30yards",2009
80,80,"Matt Bettencourt",98,35.71,5,14,"SandSavesfrom30yards",2009
80,80,"Luke Donald",79,35.71,5,14,"SandSavesfrom30yards",2009
80,80,"Rory Sabbatini",81,35.71,5,14,"SandSavesfrom30yards",2009
80,80,"Heath Slocum",95,35.71,5,14,"SandSavesfrom30yards",2009
84,84,"Chris Riley",77,35.29,6,17,"SandSavesfrom30yards",2009
84,84,"Nicholas Thompson",96,35.29,6,17,"SandSavesfrom30yards",2009
86,86,"Peter Lonard",86,35,7,20,"SandSavesfrom30yards",2009
87,87,"Briny Baird",89,33.33,3,9,"SandSavesfrom30yards",2009
87,87,"Chad Campbell",90,33.33,2,6,"SandSavesfrom30yards",2009
87,87,"Chris DiMarco",97,33.33,5,15,"SandSavesfrom30yards",2009
87,87,"Jason Gore",74,33.33,4,12,"SandSavesfrom30yards",2009
87,87,"Parker McLachlin",71,33.33,4,12,"SandSavesfrom30yards",2009
87,87,"George McNeill",82,33.33,4,12,"SandSavesfrom30yards",2009
87,87,"Ryan Moore",89,33.33,5,15,"SandSavesfrom30yards",2009
87,87,"Ted Purdy",101,33.33,3,9,"SandSavesfrom30yards",2009
87,87,"Scott Sterling",51,33.33,3,9,"SandSavesfrom30yards",2009
96,96,"Ernie Els",70,31.25,5,16,"SandSavesfrom30yards",2009
96,96,"Bob Estes",78,31.25,5,16,"SandSavesfrom30yards",2009
96,96,"Marc Turnesa",77,31.25,5,16,"SandSavesfrom30yards",2009
99,99,"Aaron Baddeley",66,30.77,4,13,"SandSavesfrom30yards",2009
99,99,"Anthony Kim",76,30.77,4,13,"SandSavesfrom30yards",2009
101,101,"Greg Chalmers",85,30,3,10,"SandSavesfrom30yards",2009
101,101,"KJ Choi",65,30,3,10,"SandSavesfrom30yards",2009
101,101,"Greg Kraft",51,30,3,10,"SandSavesfrom30yards",2009
101,101,"Spencer Levin",75,30,3,10,"SandSavesfrom30yards",2009
101,101,"Rocco Mediate",79,30,3,10,"SandSavesfrom30yards",2009
101,101,"DA Points",99,30,6,20,"SandSavesfrom30yards",2009
101,101,"Justin Rose",71,30,3,10,"SandSavesfrom30yards",2009
101,101,"Matt Weibring",65,30,3,10,"SandSavesfrom30yards",2009
101,101,"YE Yang",83,30,3,10,"SandSavesfrom30yards",2009
110,110,"DJ Trahan",96,29.41,5,17,"SandSavesfrom30yards",2009
111,111,"Eric Axley",71,28.57,4,14,"SandSavesfrom30yards",2009
111,111,"Bart Bryant",58,28.57,2,7,"SandSavesfrom30yards",2009
111,111,"Brendon de Jonge",90,28.57,4,14,"SandSavesfrom30yards",2009
111,111,"Jason Dufner",90,28.57,2,7,"SandSavesfrom30yards",2009
111,111,"Tim Petrovic",97,28.57,4,14,"SandSavesfrom30yards",2009
111,111,"Johnson Wagner",81,28.57,4,14,"SandSavesfrom30yards",2009
117,117,"Woody Austin",84,27.27,3,11,"SandSavesfrom30yards",2009
117,117,"Ricky Barnes",67,27.27,3,11,"SandSavesfrom30yards",2009
117,117,"Fred Couples",54,27.27,3,11,"SandSavesfrom30yards",2009
117,117,"Kent Jones",73,27.27,3,11,"SandSavesfrom30yards",2009
117,117,"Bo Van Pelt",100,27.27,3,11,"SandSavesfrom30yards",2009
122,122,"Andres Romero",58,26.67,4,15,"SandSavesfrom30yards",2009
123,123,"Michael Allen",73,25,2,8,"SandSavesfrom30yards",2009
123,123,"Alex Cejka",82,25,1,4,"SandSavesfrom30yards",2009
123,123,"Ben Crane",93,25,3,12,"SandSavesfrom30yards",2009
123,123,"Glen Day",79,25,3,12,"SandSavesfrom30yards",2009
123,123,"Geoff Ogilvy",78,25,3,12,"SandSavesfrom30yards",2009
123,123,"Kevin Stadler",65,25,2,8,"SandSavesfrom30yards",2009
123,123,"Darron Stiles",52,25,1,4,"SandSavesfrom30yards",2009
123,123,"Peter Tomasulo",61,25,2,8,"SandSavesfrom30yards",2009
123,123,"Tiger Woods",64,25,2,8,"SandSavesfrom30yards",2009
132,132,"Bubba Watson",73,23.53,4,17,"SandSavesfrom30yards",2009
133,133,"Jonathan Byrd",89,23.08,3,13,"SandSavesfrom30yards",2009
133,133,"Steve Marino",98,23.08,6,26,"SandSavesfrom30yards",2009
133,133,"Aron Price",89,23.08,3,13,"SandSavesfrom30yards",2009
133,133,"Kevin Sutherland",96,23.08,3,13,"SandSavesfrom30yards",2009
137,137,"Mark Calcavecchia",72,22.22,2,9,"SandSavesfrom30yards",2009
137,137,"Robert Garrigus",83,22.22,2,9,"SandSavesfrom30yards",2009
137,137,"Brian Gay",96,22.22,2,9,"SandSavesfrom30yards",2009
137,137,"Brett Quigley",92,22.22,2,9,"SandSavesfrom30yards",2009
137,137,"Tag Ridings",50,22.22,2,9,"SandSavesfrom30yards",2009
142,142,"Brad Faxon",59,21.43,3,14,"SandSavesfrom30yards",2009
142,142,"Bill Lunde",83,21.43,3,14,"SandSavesfrom30yards",2009
144,144,"Kris Blanks",60,20,1,5,"SandSavesfrom30yards",2009
144,144,"Daniel Chopra",89,20,2,10,"SandSavesfrom30yards",2009
144,144,"Steve Flesch",77,20,2,10,"SandSavesfrom30yards",2009
144,144,"Jim Furyk",86,20,1,5,"SandSavesfrom30yards",2009
144,144,"Will Ma Kenzie",69,20,2,10,"SandSavesfrom30yards",2009
144,144,"Patrick Sheehan",51,20,1,5,"SandSavesfrom30yards",2009
144,144,"David Toms",98,20,2,10,"SandSavesfrom30yards",2009
151,151,"John Rollins",92,17.65,3,17,"SandSavesfrom30yards",2009
152,152,"Brian Bateman",55,16.67,2,12,"SandSavesfrom30yards",2009
152,152,"Sergio Garcia",59,16.67,1,6,"SandSavesfrom30yards",2009
152,152,"Zach Johnson",94,16.67,1,6,"SandSavesfrom30yards",2009
152,152,"Jeff Klauk",97,16.67,2,12,"SandSavesfrom30yards",2009
152,152,"Martin Laird",72,16.67,3,18,"SandSavesfrom30yards",2009
152,152,"Steve Lowery",83,16.67,3,18,"SandSavesfrom30yards",2009
152,152,"Jeff Overton",92,16.67,3,18,"SandSavesfrom30yards",2009
152,152,"Kirk Triplett",60,16.67,1,6,"SandSavesfrom30yards",2009
160,160,"Steve Elkington",70,15.38,2,13,"SandSavesfrom30yards",2009
160,160,"Justin Leonard",95,15.38,2,13,"SandSavesfrom30yards",2009
160,160,"Greg Owen",97,15.38,2,13,"SandSavesfrom30yards",2009
160,160,"Vijay Singh",71,15.38,2,13,"SandSavesfrom30yards",2009
164,164,"Richard Johnson",85,15,3,20,"SandSavesfrom30yards",2009
165,165,"Stephen Ames",77,14.29,1,7,"SandSavesfrom30yards",2009
165,165,"Joe Durant",62,14.29,1,7,"SandSavesfrom30yards",2009
165,165,"Tom Lehman",55,14.29,1,7,"SandSavesfrom30yards",2009
165,165,"David Mathis",82,14.29,2,14,"SandSavesfrom30yards",2009
169,169,"Kevin Na",91,12.5,1,8,"SandSavesfrom30yards",2009
169,169,"Casey Wittenberg",71,12.5,1,8,"SandSavesfrom30yards",2009
169,169,"Gary Woodland",53,12.5,1,8,"SandSavesfrom30yards",2009
172,172,"Jason Bohn",88,11.11,1,9,"SandSavesfrom30yards",2009
172,172,"John Mallinger",90,11.11,1,9,"SandSavesfrom30yards",2009
172,172,"Ryan Palmer",78,11.11,2,18,"SandSavesfrom30yards",2009
172,172,"Tom Pernice Jr",82,11.11,1,9,"SandSavesfrom30yards",2009
172,172,"Camilo Villegas",76,11.11,1,9,"SandSavesfrom30yards",2009
177,177,"Davis Love III",89,10,1,10,"SandSavesfrom30yards",2009
178,178,"John Merrick",91,9.09,1,11,"SandSavesfrom30yards",2009
179,179,"Tommy Armour III",58,0,NA,3,"SandSavesfrom30yards",2009
179,179,"Padraig Harrington",66,0,NA,7,"SandSavesfrom30yards",2009
179,179,"Colt Knost",71,0,NA,3,"SandSavesfrom30yards",2009
179,179,"Leif Olson",51,0,NA,6,"SandSavesfrom30yards",2009
179,179,"Rick Price",54,0,NA,5,"SandSavesfrom30yards",2009
179,179,"Boo Weekley",79,0,NA,6,"SandSavesfrom30yards",2009
