"ConsecutiveHolesBelowPar_RANKTHISWEEK_2015","ConsecutiveHolesBelowPar_RANKLASTWEEK_2015","ConsecutiveHolesBelowPar_PLAYERNAME_2015","ConsecutiveHolesBelowPar_EVENTS_2015","ConsecutiveHolesBelowPar_NUMBEROFHOLES_2015","stat_name","year"
20,20,"Kevin Kisner",30,5,"ConsecutiveHolesBelowPar",2015
20,20,"Brooks Koepka",23,5,"ConsecutiveHolesBelowPar",2015
20,20,"Tom Lehman",2,5,"ConsecutiveHolesBelowPar",2015
20,20,"Marc Leishman",23,5,"ConsecutiveHolesBelowPar",2015
20,20,"Davis Love III",18,5,"ConsecutiveHolesBelowPar",2015
20,20,"Ben Martin",27,5,"ConsecutiveHolesBelowPar",2015
20,20,"Hideki Matsuyama",25,5,"ConsecutiveHolesBelowPar",2015
20,20,"Rory McIlroy",12,5,"ConsecutiveHolesBelowPar",2015
20,20,"George McNeill",27,5,"ConsecutiveHolesBelowPar",2015
20,20,"Troy Merritt",29,5,"ConsecutiveHolesBelowPar",2015
20,20,"Francesco Molinari",16,5,"ConsecutiveHolesBelowPar",2015
20,20,"Ryan Moore",24,5,"ConsecutiveHolesBelowPar",2015
20,20,"Seung Yul Noh",21,5,"ConsecutiveHolesBelowPar",2015
20,20,"Sean OHair",26,5,"ConsecutiveHolesBelowPar",2015
20,20,"Geoff Ogilvy",15,5,"ConsecutiveHolesBelowPar",2015
20,20,"Louis Oosthuizen",20,5,"ConsecutiveHolesBelowPar",2015
20,20,"Rod Pampling",10,5,"ConsecutiveHolesBelowPar",2015
20,20,"Scott Piercy",28,5,"ConsecutiveHolesBelowPar",2015
20,20,"Scott Pinckney",27,5,"ConsecutiveHolesBelowPar",2015
20,20,"Alex Prugh",27,5,"ConsecutiveHolesBelowPar",2015
20,20,"Patrick Reed",27,5,"ConsecutiveHolesBelowPar",2015
20,20,"Patrick Rodgers",17,5,"ConsecutiveHolesBelowPar",2015
20,20,"John Rollins",14,5,"ConsecutiveHolesBelowPar",2015
20,20,"Justin Rose",20,5,"ConsecutiveHolesBelowPar",2015
20,20,"Ollie Schniederjans",7,5,"ConsecutiveHolesBelowPar",2015
20,20,"Charl Schwartzel",19,5,"ConsecutiveHolesBelowPar",2015
20,20,"Webb Simpson",22,5,"ConsecutiveHolesBelowPar",2015
20,20,"Shawn Stefani",26,5,"ConsecutiveHolesBelowPar",2015
20,20,"Robert Streb",30,5,"ConsecutiveHolesBelowPar",2015
20,20,"Daniel Summerhays",29,5,"ConsecutiveHolesBelowPar",2015
20,20,"Hudson Swafford",30,5,"ConsecutiveHolesBelowPar",2015
20,20,"Cameron Tringale",28,5,"ConsecutiveHolesBelowPar",2015
20,20,"Bo Van Pelt",28,5,"ConsecutiveHolesBelowPar",2015
20,20,"Nick Watney",28,5,"ConsecutiveHolesBelowPar",2015
20,20,"Bubba Watson",19,5,"ConsecutiveHolesBelowPar",2015
20,20,"Steve Wheatcroft",28,5,"ConsecutiveHolesBelowPar",2015
77,77,"Thomas Aiken",4,4,"ConsecutiveHolesBelowPar",2015
77,77,"Steven Alker",22,4,"ConsecutiveHolesBelowPar",2015
77,77,"Scott Arnold",1,4,"ConsecutiveHolesBelowPar",2015
77,77,"Arjun Atwal",7,4,"ConsecutiveHolesBelowPar",2015
77,77,"Eric Axley",21,4,"ConsecutiveHolesBelowPar",2015
77,77,"Aaron Baddeley",25,4,"ConsecutiveHolesBelowPar",2015
77,77,"Ricky Barnes",27,4,"ConsecutiveHolesBelowPar",2015
77,77,"Charlie Beljan",27,4,"ConsecutiveHolesBelowPar",2015
77,77,"Keegan Bradley",24,4,"ConsecutiveHolesBelowPar",2015
77,77,"Jonathan Byrd",22,4,"ConsecutiveHolesBelowPar",2015
77,77,"Angel Cabrera",19,4,"ConsecutiveHolesBelowPar",2015
77,77,"Chad Campbell",30,4,"ConsecutiveHolesBelowPar",2015
77,77,"Greg Chalmers",17,4,"ConsecutiveHolesBelowPar",2015
77,77,"Kevin Chappell",26,4,"ConsecutiveHolesBelowPar",2015
77,77,"Stewart Cink",23,4,"ConsecutiveHolesBelowPar",2015
77,77,"George Coetzee",7,4,"ConsecutiveHolesBelowPar",2015
77,77,"Chad Collins",24,4,"ConsecutiveHolesBelowPar",2015
77,77,"Austin Cook",7,4,"ConsecutiveHolesBelowPar",2015
77,77,"Jon Curran",28,4,"ConsecutiveHolesBelowPar",2015
77,77,"John Daly",10,4,"ConsecutiveHolesBelowPar",2015
77,77,"Brian Davis",31,4,"ConsecutiveHolesBelowPar",2015
77,77,"Brendon de Jonge",31,4,"ConsecutiveHolesBelowPar",2015
77,77,"Luke Donald",20,4,"ConsecutiveHolesBelowPar",2015
77,77,"Jamie Donaldson",16,4,"ConsecutiveHolesBelowPar",2015
77,77,"Harris English",29,4,"ConsecutiveHolesBelowPar",2015
77,77,"Gonzalo Fdez Castano",28,4,"ConsecutiveHolesBelowPar",2015
77,77,"Martin Flores",30,4,"ConsecutiveHolesBelowPar",2015
77,77,"Rickie Fowler",21,4,"ConsecutiveHolesBelowPar",2015
77,77,"Oscar Fraustro",21,4,"ConsecutiveHolesBelowPar",2015
77,77,"Tommy Gainey",9,4,"ConsecutiveHolesBelowPar",2015
77,77,"Brice Garnett",29,4,"ConsecutiveHolesBelowPar",2015
77,77,"Robert Garrigus",25,4,"ConsecutiveHolesBelowPar",2015
77,77,"Tom Gillis",16,4,"ConsecutiveHolesBelowPar",2015
77,77,"Lucas Glover",26,4,"ConsecutiveHolesBelowPar",2015
77,77,"Fabian Gomez",26,4,"ConsecutiveHolesBelowPar",2015
77,77,"Andres Gonzales",28,4,"ConsecutiveHolesBelowPar",2015
77,77,"Retief Goosen",25,4,"ConsecutiveHolesBelowPar",2015
77,77,"Jason Gore",26,4,"ConsecutiveHolesBelowPar",2015
77,77,"Emiliano Grillo",5,4,"ConsecutiveHolesBelowPar",2015
77,77,"Luke Guthrie",27,4,"ConsecutiveHolesBelowPar",2015
77,77,"Jerry Haas",1,4,"ConsecutiveHolesBelowPar",2015
77,77,"Chesson Hadley",30,4,"ConsecutiveHolesBelowPar",2015
77,77,"Adam Hadwin",30,4,"ConsecutiveHolesBelowPar",2015
77,77,"Padraig Harrington",21,4,"ConsecutiveHolesBelowPar",2015
77,77,"David Hearn",30,4,"ConsecutiveHolesBelowPar",2015
77,77,"JJ Henry",30,4,"ConsecutiveHolesBelowPar",2015
77,77,"Jim Herman",27,4,"ConsecutiveHolesBelowPar",2015
77,77,"Tim Herron",7,4,"ConsecutiveHolesBelowPar",2015
77,77,"Morgan Hoffmann",26,4,"ConsecutiveHolesBelowPar",2015
77,77,"Tom Hoge",26,4,"ConsecutiveHolesBelowPar",2015
77,77,"Wes Homan",4,4,"ConsecutiveHolesBelowPar",2015
77,77,"Billy Horschel",28,4,"ConsecutiveHolesBelowPar",2015
77,77,"John Huh",31,4,"ConsecutiveHolesBelowPar",2015
77,77,"Tom Johnson",2,4,"ConsecutiveHolesBelowPar",2015
77,77,"Dustin Johnson",21,4,"ConsecutiveHolesBelowPar",2015
77,77,"Jerry Kelly",24,4,"ConsecutiveHolesBelowPar",2015
77,77,"Whee Kim",23,4,"ConsecutiveHolesBelowPar",2015
77,77,"Chris Kirk",21,4,"ConsecutiveHolesBelowPar",2015
77,77,"Colt Knost",29,4,"ConsecutiveHolesBelowPar",2015
77,77,"Russell Knox",28,4,"ConsecutiveHolesBelowPar",2015
77,77,"Jason Kokrak",28,4,"ConsecutiveHolesBelowPar",2015
77,77,"Matt Kuchar",25,4,"ConsecutiveHolesBelowPar",2015
77,77,"Martin Laird",24,4,"ConsecutiveHolesBelowPar",2015
77,77,"Scott Langley",28,4,"ConsecutiveHolesBelowPar",2015
77,77,"Pablo Larrazabal",4,4,"ConsecutiveHolesBelowPar",2015
77,77,"Justin Leonard",22,4,"ConsecutiveHolesBelowPar",2015
77,77,"Spencer Levin",31,4,"ConsecutiveHolesBelowPar",2015
77,77,"Hao Tong Li",1,4,"ConsecutiveHolesBelowPar",2015
77,77,"WC Liang",5,4,"ConsecutiveHolesBelowPar",2015
77,77,"David Lingmerth",28,4,"ConsecutiveHolesBelowPar",2015
77,77,"Bill Lunde",18,4,"ConsecutiveHolesBelowPar",2015
77,77,"Will Ma Kenzie",16,4,"ConsecutiveHolesBelowPar",2015
77,77,"Hunter Mahan",24,4,"ConsecutiveHolesBelowPar",2015
77,77,"Kevin Na",27,4,"ConsecutiveHolesBelowPar",2015
77,77,"Koumei Oda",4,4,"ConsecutiveHolesBelowPar",2015
77,77,"Carlos Ortiz",30,4,"ConsecutiveHolesBelowPar",2015
77,77,"Jeff Overton",30,4,"ConsecutiveHolesBelowPar",2015
77,77,"Greg Owen",19,4,"ConsecutiveHolesBelowPar",2015
77,77,"SJ Park",27,4,"ConsecutiveHolesBelowPar",2015
77,77,"Cameron Percy",23,4,"ConsecutiveHolesBelowPar",2015
77,77,"Pat Perez",26,4,"ConsecutiveHolesBelowPar",2015
77,77,"Tim Petrovic",11,4,"ConsecutiveHolesBelowPar",2015
77,77,"Carl Pettersson",32,4,"ConsecutiveHolesBelowPar",2015
77,77,"Martin Piller",1,4,"ConsecutiveHolesBelowPar",2015
77,77,"Andrew Putnam",23,4,"ConsecutiveHolesBelowPar",2015
77,77,"Angelo Que",1,4,"ConsecutiveHolesBelowPar",2015
77,77,"Jim Renner",27,4,"ConsecutiveHolesBelowPar",2015
77,77,"Rory Sabbatini",25,4,"ConsecutiveHolesBelowPar",2015
77,77,"John Senden",24,4,"ConsecutiveHolesBelowPar",2015
77,77,"Vijay Singh",23,4,"ConsecutiveHolesBelowPar",2015
77,77,"Roger Sloan",20,4,"ConsecutiveHolesBelowPar",2015
77,77,"Heath Slocum",22,4,"ConsecutiveHolesBelowPar",2015
77,77,"Cameron Smith",13,4,"ConsecutiveHolesBelowPar",2015
77,77,"Brandt Snedeker",27,4,"ConsecutiveHolesBelowPar",2015
77,77,"Jordan Spieth",25,4,"ConsecutiveHolesBelowPar",2015
77,77,"Brendan Steele",24,4,"ConsecutiveHolesBelowPar",2015
77,77,"Henrik Stenson",16,4,"ConsecutiveHolesBelowPar",2015
77,77,"Chris Stroud",28,4,"ConsecutiveHolesBelowPar",2015
77,77,"Brian Stuard",31,4,"ConsecutiveHolesBelowPar",2015
77,77,"Andy Sullivan",6,4,"ConsecutiveHolesBelowPar",2015
77,77,"Andrew Svoboda",30,4,"ConsecutiveHolesBelowPar",2015
77,77,"Vaughn Taylor",12,4,"ConsecutiveHolesBelowPar",2015
77,77,"Nick Taylor",28,4,"ConsecutiveHolesBelowPar",2015
77,77,"Justin Thomas",30,4,"ConsecutiveHolesBelowPar",2015
77,77,"Nicholas Thompson",31,4,"ConsecutiveHolesBelowPar",2015
77,77,"Brendon Todd",27,4,"ConsecutiveHolesBelowPar",2015
77,77,"David Toms",21,4,"ConsecutiveHolesBelowPar",2015
77,77,"Peter Uihlein",4,4,"ConsecutiveHolesBelowPar",2015
77,77,"Tyrone Van Aswegen",20,4,"ConsecutiveHolesBelowPar",2015
77,77,"Jhonattan Vegas",27,4,"ConsecutiveHolesBelowPar",2015
77,77,"Scott Verplank",13,4,"ConsecutiveHolesBelowPar",2015
77,77,"Johnson Wagner",23,4,"ConsecutiveHolesBelowPar",2015
77,77,"Jimmy Walker",24,4,"ConsecutiveHolesBelowPar",2015
77,77,"Lee Westwood",15,4,"ConsecutiveHolesBelowPar",2015
77,77,"Cory Whitsett",2,4,"ConsecutiveHolesBelowPar",2015
77,77,"Tim Wilkinson",28,4,"ConsecutiveHolesBelowPar",2015
77,77,"Danny Willett",10,4,"ConsecutiveHolesBelowPar",2015
77,77,"Mark Wilson",28,4,"ConsecutiveHolesBelowPar",2015
77,77,"Tiger Woods",11,4,"ConsecutiveHolesBelowPar",2015
196,196,"Joe Affrunti",4,3,"ConsecutiveHolesBelowPar",2015
196,196,"Robert Allenby",25,3,"ConsecutiveHolesBelowPar",2015
196,196,"Benjamin Alvarado",8,3,"ConsecutiveHolesBelowPar",2015
196,196,"Mark Anderson",7,3,"ConsecutiveHolesBelowPar",2015
196,196,"Kiradech Aphibarnrat",4,3,"ConsecutiveHolesBelowPar",2015
196,196,"Stuart Appleby",7,3,"ConsecutiveHolesBelowPar",2015
196,196,"Ryan Armour",17,3,"ConsecutiveHolesBelowPar",2015
196,196,"Wu Ashun",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Matt Bettencourt",8,3,"ConsecutiveHolesBelowPar",2015
196,196,"Thomas Bjorn",7,3,"ConsecutiveHolesBelowPar",2015
196,196,"Zac Blair",34,3,"ConsecutiveHolesBelowPar",2015
196,196,"Jonas Blixt",26,3,"ConsecutiveHolesBelowPar",2015
196,196,"Michael Block",6,3,"ConsecutiveHolesBelowPar",2015
196,196,"Steven Bowditch",32,3,"ConsecutiveHolesBelowPar",2015
196,196,"Michael Bradley",4,3,"ConsecutiveHolesBelowPar",2015
196,196,"Rafa Cabrera Bello",4,3,"ConsecutiveHolesBelowPar",2015
196,196,"Patrick Cantlay",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Sebastian Cappelen",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"Roberto Castro",16,3,"ConsecutiveHolesBelowPar",2015
196,196,"Albin Choi",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Tim Clark",13,3,"ConsecutiveHolesBelowPar",2015
196,196,"Austin Connelly",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"Corey Conners",6,3,"ConsecutiveHolesBelowPar",2015
196,196,"Ben Curtis",14,3,"ConsecutiveHolesBelowPar",2015
196,196,"Roberto Diaz",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Victor Dubuisson",10,3,"ConsecutiveHolesBelowPar",2015
196,196,"Jason Dufner",21,3,"ConsecutiveHolesBelowPar",2015
196,196,"Ernie Els",18,3,"ConsecutiveHolesBelowPar",2015
196,196,"Derek Fathauer",27,3,"ConsecutiveHolesBelowPar",2015
196,196,"Tommy Fleetwood",7,3,"ConsecutiveHolesBelowPar",2015
196,196,"Steve Flesch",7,3,"ConsecutiveHolesBelowPar",2015
196,196,"Ryan Fox",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Marcus Fraser",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"Harrison Frazar",7,3,"ConsecutiveHolesBelowPar",2015
196,196,"Brian Gaffney",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Stephen Gallacher",11,3,"ConsecutiveHolesBelowPar",2015
196,196,"Sergio Garcia",15,3,"ConsecutiveHolesBelowPar",2015
196,196,"Mathew Goggin",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Branden Grace",13,3,"ConsecutiveHolesBelowPar",2015
196,196,"Jimmy Gunn",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Blair Hamilton",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Dudley Hart",8,3,"ConsecutiveHolesBelowPar",2015
196,196,"Tyrrell Hatton",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"Mark Hensby",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"David Howell",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"Billy Hurley III",28,3,"ConsecutiveHolesBelowPar",2015
196,196,"Yuta Ikeda",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"Trevor Immelman",19,3,"ConsecutiveHolesBelowPar",2015
196,196,"Hiroshi Iwata",4,3,"ConsecutiveHolesBelowPar",2015
196,196,"Freddie Jacobson",14,3,"ConsecutiveHolesBelowPar",2015
196,196,"Thongchai Jaidee",10,3,"ConsecutiveHolesBelowPar",2015
196,196,"Lee Janzen",4,3,"ConsecutiveHolesBelowPar",2015
196,196,"Brandt Jobe",6,3,"ConsecutiveHolesBelowPar",2015
196,196,"Rikard Karlberg",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"Martin Kaymer",13,3,"ConsecutiveHolesBelowPar",2015
196,196,"Troy Kelly",9,3,"ConsecutiveHolesBelowPar",2015
196,196,"Hyung Sung Kim",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"Paul Kinnear",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Patton Kizzire",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"Anirban Lahiri",12,3,"ConsecutiveHolesBelowPar",2015
196,196,"Antonio Lascuna",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"Paul Lawrie",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"DH Lee",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"Alexander Levy",8,3,"ConsecutiveHolesBelowPar",2015
196,196,"David Lipsky",5,3,"ConsecutiveHolesBelowPar",2015
196,196,"Andrew Loupe",15,3,"ConsecutiveHolesBelowPar",2015
196,196,"Shane Lowry",13,3,"ConsecutiveHolesBelowPar",2015
196,196,"Jarrod Lyle",10,3,"ConsecutiveHolesBelowPar",2015
196,196,"Matteo Manassero",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"David Mathis",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Scott McCarron",7,3,"ConsecutiveHolesBelowPar",2015
196,196,"Lee McCoy",3,3,"ConsecutiveHolesBelowPar",2015
196,196,"Graeme McDowell",15,3,"ConsecutiveHolesBelowPar",2015
196,196,"William McGirt",30,3,"ConsecutiveHolesBelowPar",2015
196,196,"Maverick McNealy",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"Prom Meesawat",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Daniel Miernicki",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Jordan Niebrugge",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Thorbjorn Olesen",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Cheng Tsung Pan",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"John Parry",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Eddie Pepperell",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"Rod Perry",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"John Peterson",25,3,"ConsecutiveHolesBelowPar",2015
196,196,"DA Points",26,3,"ConsecutiveHolesBelowPar",2015
196,196,"Benjamin Polland",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Andy Pope",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"Ian Poulter",19,3,"ConsecutiveHolesBelowPar",2015
196,196,"Brett Quigley",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"Alvaro Quiros",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"Jon Rahm",3,3,"ConsecutiveHolesBelowPar",2015
196,196,"Jonathan Randolph",25,3,"ConsecutiveHolesBelowPar",2015
196,196,"Chez Reavie",19,3,"ConsecutiveHolesBelowPar",2015
196,196,"Kyle Reifers",31,3,"ConsecutiveHolesBelowPar",2015
196,196,"Cory Renfrew",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Andres Romero",24,3,"ConsecutiveHolesBelowPar",2015
196,196,"Marcelo Rozo",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Ryan Ruffels",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Carlos Sainz Jr",20,3,"ConsecutiveHolesBelowPar",2015
196,196,"Sam Saunders",28,3,"ConsecutiveHolesBelowPar",2015
196,196,"Adam Scott",15,3,"ConsecutiveHolesBelowPar",2015
196,196,"Robby Shelton",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Justin Shin",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Marcel Siem",8,3,"ConsecutiveHolesBelowPar",2015
196,196,"Chris Smith",9,3,"ConsecutiveHolesBelowPar",2015
196,196,"Byron Smith",21,3,"ConsecutiveHolesBelowPar",2015
196,196,"Kyle Stanley",12,3,"ConsecutiveHolesBelowPar",2015
196,196,"Richard Sterne",18,3,"ConsecutiveHolesBelowPar",2015
196,196,"Steve Stricker",9,3,"ConsecutiveHolesBelowPar",2015
196,196,"Zack Sucher",18,3,"ConsecutiveHolesBelowPar",2015
196,196,"Adam Svensson",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Josh Teater",11,3,"ConsecutiveHolesBelowPar",2015
196,196,"Michael Thompson",27,3,"ConsecutiveHolesBelowPar",2015
196,196,"Matt Thompson",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"DJ Trahan",5,3,"ConsecutiveHolesBelowPar",2015
196,196,"Kevin Tway",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Jaco Van Zyl",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"Camilo Villegas",27,3,"ConsecutiveHolesBelowPar",2015
196,196,"Duffy Waldorf",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"Marc Warren",9,3,"ConsecutiveHolesBelowPar",2015
196,196,"Romain Wattel",1,3,"ConsecutiveHolesBelowPar",2015
196,196,"Boo Weekley",24,3,"ConsecutiveHolesBelowPar",2015
196,196,"Mike Weir",18,3,"ConsecutiveHolesBelowPar",2015
196,196,"Charlie Wi",9,3,"ConsecutiveHolesBelowPar",2015
196,196,"Bernd Wiesberger",11,3,"ConsecutiveHolesBelowPar",2015
196,196,"Will Wilcox",17,3,"ConsecutiveHolesBelowPar",2015
196,196,"Gary Woodland",24,3,"ConsecutiveHolesBelowPar",2015
196,196,"Bobby Wyatt",2,3,"ConsecutiveHolesBelowPar",2015
196,196,"YE Yang",4,3,"ConsecutiveHolesBelowPar",2015
196,196,"Gunn Yang",9,3,"ConsecutiveHolesBelowPar",2015
326,326,"Felipe Aguilar",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Jason Allred",3,2,"ConsecutiveHolesBelowPar",2015
326,326,"Byeong Hun An",5,2,"ConsecutiveHolesBelowPar",2015
326,326,"Tommy Armour III",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Woody Austin",11,2,"ConsecutiveHolesBelowPar",2015
326,326,"Seukhyun Baek",2,2,"ConsecutiveHolesBelowPar",2015
326,326,"Cameron Beckman",8,2,"ConsecutiveHolesBelowPar",2015
326,326,"Thomas Birdsey",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Lucas Bjerregaard",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Guy Boros",2,2,"ConsecutiveHolesBelowPar",2015
326,326,"David Bradshaw",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Ted Brown",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Brian Campbell",2,2,"ConsecutiveHolesBelowPar",2015
326,326,"Rafael Campos",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Ashley Chesters",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Danny Chia",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Daniel Chopra",5,2,"ConsecutiveHolesBelowPar",2015
326,326,"Darren Clarke",6,2,"ConsecutiveHolesBelowPar",2015
326,326,"Jean Philip Cornellier",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Jeff Corr",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Ben Crenshaw",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Nick Cullen",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Glen Day",8,2,"ConsecutiveHolesBelowPar",2015
326,326,"Kelvin Day",2,2,"ConsecutiveHolesBelowPar",2015
326,326,"Bryson DeChambeau",3,2,"ConsecutiveHolesBelowPar",2015
326,326,"Chris DiMarco",4,2,"ConsecutiveHolesBelowPar",2015
326,326,"Robert Dinwiddie",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Matt Dobyns",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Andrew Dodt",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Zecheng Dou",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"James Driscoll",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Eric Dugas",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Tyler Duncan",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Paul Dunne",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Joe Durant",2,2,"ConsecutiveHolesBelowPar",2015
326,326,"David Duval",6,2,"ConsecutiveHolesBelowPar",2015
326,326,"Andres Echavarria",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Brad Elder",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Nick Faldo",1,2,"ConsecutiveHolesBelowPar",2015
326,326,"Ross Fisher",3,2,"ConsecutiveHolesBelowPar",2015
326,326,"Brad Fritsch",3,2,"ConsecutiveHolesBelowPar",2015
