"Approachesfrom225250yards_RANKTHISWEEK_2015","Approachesfrom225250yards_RANKLASTWEEK_2015","Approachesfrom225250yards_PLAYERNAME_2015","Approachesfrom225250yards_ROUNDS_2015","Approachesfrom225250yards_AVG_2015","Approachesfrom225250yards_TOTALDISTANCEFEET_2015","Approachesfrom225250yards_OFATTEMPTS_2015","Approachesfrom225250yards_RELATIVETOPAR_2015","stat_name","year"
1,1,"Rickie Fowler",76,NA,1969.167,47,-21,"Approachesfrom225250yards",2015
1,1,"Davis Love III",51,NA,1256.667,30,0,"Approachesfrom225250yards",2015
3,3,"Webb Simpson",81,NA,2732,65,-20,"Approachesfrom225250yards",2015
4,4,"Keegan Bradley",87,NA,2450.5,57,-12,"Approachesfrom225250yards",2015
5,5,"Jason Bohn",95,NA,2684.667,62,-17,"Approachesfrom225250yards",2015
6,6,"Kevin Kisner",104,NA,3044.833,70,-10,"Approachesfrom225250yards",2015
7,7,"Colt Knost",90,NA,2691.833,61,-14,"Approachesfrom225250yards",2015
7,7,"Russell Knox",96,NA,2563.583,58,-10,"Approachesfrom225250yards",2015
9,9,"Paul Casey",87,NA,2096.083,47,-5,"Approachesfrom225250yards",2015
10,10,"Scott Pinckney",88,NA,1929.917,43,-13,"Approachesfrom225250yards",2015
11,11,"Matt Every",73,NA,1982.417,44,-3,"Approachesfrom225250yards",2015
12,12,"Justin Leonard",61,NA,1085.083,24,-3,"Approachesfrom225250yards",2015
13,13,"Angel Cabrera",53,NA,1405.25,31,-2,"Approachesfrom225250yards",2015
14,14,"Heath Slocum",57,NA,1316.583,29,-6,"Approachesfrom225250yards",2015
15,15,"Sean OHair",86,NA,2594.417,57,-14,"Approachesfrom225250yards",2015
16,16,"Jim Herman",88,NA,2476.5,54,-22,"Approachesfrom225250yards",2015
17,17,"Hideki Matsuyama",95,NA,2915.083,63,-13,"Approachesfrom225250yards",2015
18,18,"Roberto Castro",54,NA,1438.333,31,-13,"Approachesfrom225250yards",2015
18,18,"Luke Guthrie",84,NA,2133.417,46,-7,"Approachesfrom225250yards",2015
20,20,"DA Points",72,NA,1581.083,34,-6,"Approachesfrom225250yards",2015
20,20,"Jonathan Randolph",72,NA,1766.5,38,-7,"Approachesfrom225250yards",2015
22,22,"Hudson Swafford",97,NA,2754.5,59,-15,"Approachesfrom225250yards",2015
23,23,"Jimmy Walker",89,NA,2480.417,53,-17,"Approachesfrom225250yards",2015
24,24,"Daniel Berger",97,NA,3097.667,66,-24,"Approachesfrom225250yards",2015
25,25,"Lucas Glover",79,NA,2210.5,47,-16,"Approachesfrom225250yards",2015
25,25,"Mark Hubbard",79,NA,1785.75,38,-15,"Approachesfrom225250yards",2015
27,27,"Dustin Johnson",75,NA,2172.5,46,-12,"Approachesfrom225250yards",2015
27,27,"Geoff Ogilvy",50,NA,1700.167,36,-7,"Approachesfrom225250yards",2015
29,29,"Michael Putnam",87,NA,1947.25,41,-10,"Approachesfrom225250yards",2015
30,30,"Brian Stuard",97,NA,2724.5,57,-9,"Approachesfrom225250yards",2015
31,31,"Scott Piercy",90,NA,2834.417,59,-11,"Approachesfrom225250yards",2015
31,31,"Jim Renner",68,NA,1486.833,31,-1,"Approachesfrom225250yards",2015
33,33,"Patrick Reed",103,NA,3230.25,67,-20,"Approachesfrom225250yards",2015
34,34,"Kevin Chappell",86,NA,2175.917,45,-12,"Approachesfrom225250yards",2015
35,35,"Henrik Stenson",63,NA,2377,49,-10,"Approachesfrom225250yards",2015
36,36,"David Toms",62,NA,1848.25,38,-6,"Approachesfrom225250yards",2015
36,36,"Bubba Watson",71,NA,2580.417,53,-13,"Approachesfrom225250yards",2015
38,38,"Alex Cejka",94,NA,3126.75,64,-15,"Approachesfrom225250yards",2015
38,38,"Derek Fathauer",81,NA,2050.167,42,-11,"Approachesfrom225250yards",2015
38,38,"Carlos Ortiz",100,NA,2830.583,58,-20,"Approachesfrom225250yards",2015
41,41,"Chad Collins",79,NA,2056.167,42,-7,"Approachesfrom225250yards",2015
41,41,"Phil Mickelson",70,NA,2248.417,46,-15,"Approachesfrom225250yards",2015
43,43,"David Lingmerth",90,NA,2745.083,56,-14,"Approachesfrom225250yards",2015
44,44,"Chez Reavie",56,NA,1912.833,39,-16,"Approachesfrom225250yards",2015
44,44,"Will Wilcox",58,NA,1471.333,30,-14,"Approachesfrom225250yards",2015
46,46,"Robert Allenby",63,NA,1426.667,29,-5,"Approachesfrom225250yards",2015
46,46,"Zach Johnson",90,NA,2800.5,57,-9,"Approachesfrom225250yards",2015
48,48,"Retief Goosen",81,NA,1874.75,38,-9,"Approachesfrom225250yards",2015
49,49,"Ryan Moore",81,NA,2831.25,57,-12,"Approachesfrom225250yards",2015
50,50,"Justin Rose",69,NA,2240.25,45,-9,"Approachesfrom225250yards",2015
51,51,"Brice Garnett",81,NA,1993.083,40,-10,"Approachesfrom225250yards",2015
51,51,"Boo Weekley",79,NA,2939.75,59,-23,"Approachesfrom225250yards",2015
53,53,"Danny Lee",120,NA,3996.833,80,-16,"Approachesfrom225250yards",2015
54,54,"Jason Kokrak",88,NA,3164.417,63,-22,"Approachesfrom225250yards",2015
55,55,"Brooks Koepka",84,NA,2772.417,55,-15,"Approachesfrom225250yards",2015
55,55,"Andres Romero",69,NA,1713.25,34,-9,"Approachesfrom225250yards",2015
57,57,"Jon Curran",83,NA,2069.667,41,4,"Approachesfrom225250yards",2015
57,57,"Jason Day",75,NA,2474,49,-22,"Approachesfrom225250yards",2015
57,57,"Nick Watney",91,NA,3433.333,68,-20,"Approachesfrom225250yards",2015
60,60,"James Hahn",94,NA,2180.917,43,-2,"Approachesfrom225250yards",2015
61,61,"Louis Oosthuizen",68,NA,2240.25,44,-13,"Approachesfrom225250yards",2015
62,62,"Jerry Kelly",79,NA,2857.583,56,-15,"Approachesfrom225250yards",2015
62,62,"Daniel Summerhays",101,NA,3414.917,67,-13,"Approachesfrom225250yards",2015
64,64,"Charley Hoffman",97,NA,2555,50,-1,"Approachesfrom225250yards",2015
65,65,"Steven Alker",62,NA,2201.5,43,-13,"Approachesfrom225250yards",2015
65,65,"Charlie Beljan",76,NA,1943.167,38,-7,"Approachesfrom225250yards",2015
65,65,"Tony Finau",106,NA,3273.833,64,-9,"Approachesfrom225250yards",2015
65,65,"Russell Henley",87,NA,2815.833,55,-16,"Approachesfrom225250yards",2015
65,65,"Spencer Levin",99,NA,3532.667,69,-9,"Approachesfrom225250yards",2015
65,65,"Brandt Snedeker",98,NA,3121.083,61,-7,"Approachesfrom225250yards",2015
71,71,"Ryo Ishikawa",90,NA,2356.167,46,-5,"Approachesfrom225250yards",2015
72,72,"Greg Chalmers",58,NA,1334.75,26,-5,"Approachesfrom225250yards",2015
73,73,"Scott Langley",94,NA,2884.083,56,-17,"Approachesfrom225250yards",2015
74,74,"Derek Ernst",75,NA,2424.583,47,-9,"Approachesfrom225250yards",2015
74,74,"Marc Leishman",74,NA,2061.833,40,-7,"Approachesfrom225250yards",2015
76,76,"Sangmoon Bae",98,NA,3306.333,64,-16,"Approachesfrom225250yards",2015
76,76,"Harris English",105,NA,3979.583,77,-15,"Approachesfrom225250yards",2015
76,76,"Jim Furyk",71,NA,2533,49,-11,"Approachesfrom225250yards",2015
76,76,"Ian Poulter",68,NA,1963.5,38,-2,"Approachesfrom225250yards",2015
80,80,"Brendan Steele",88,NA,3936.417,76,-8,"Approachesfrom225250yards",2015
81,81,"Morgan Hoffmann",85,NA,3168.583,61,-14,"Approachesfrom225250yards",2015
81,81,"Alex Prugh",84,NA,3009.667,58,-20,"Approachesfrom225250yards",2015
83,83,"George McNeill",93,NA,2859.75,55,-16,"Approachesfrom225250yards",2015
83,83,"Jordan Spieth",91,NA,2754.083,53,-15,"Approachesfrom225250yards",2015
85,85,"John Senden",80,NA,2084.25,40,-11,"Approachesfrom225250yards",2015
86,86,"Ryan Palmer",80,NA,1721.25,33,-7,"Approachesfrom225250yards",2015
87,87,"Troy Merritt",91,NA,2618.5,50,-1,"Approachesfrom225250yards",2015
87,87,"Lee Westwood",56,NA,1621.917,31,-6,"Approachesfrom225250yards",2015
89,89,"Oscar Fraustro",58,NA,1571.5,30,-5,"Approachesfrom225250yards",2015
89,89,"Shawn Stefani",94,NA,3249.917,62,-11,"Approachesfrom225250yards",2015
89,89,"Cameron Tringale",96,NA,3250.667,62,-12,"Approachesfrom225250yards",2015
92,92,"Seung Yul Noh",65,NA,1837.833,35,-8,"Approachesfrom225250yards",2015
92,92,"Michael Thompson",83,NA,2466.5,47,-13,"Approachesfrom225250yards",2015
94,94,"Steven Bowditch",103,NA,3733.917,71,-22,"Approachesfrom225250yards",2015
94,94,"Gonzalo Fdez Castano",81,NA,2681.833,51,-11,"Approachesfrom225250yards",2015
96,96,"Robert Streb",110,NA,4263.5,81,-27,"Approachesfrom225250yards",2015
97,97,"Tom Hoge",83,NA,2374.917,45,-9,"Approachesfrom225250yards",2015
98,98,"KJ Choi",66,NA,2270.5,43,-7,"Approachesfrom225250yards",2015
98,98,"Stewart Cink",77,NA,1638.583,31,-5,"Approachesfrom225250yards",2015
100,100,"Adam Hadwin",95,NA,3335.75,63,-15,"Approachesfrom225250yards",2015
100,100,"Bryce Molder",91,NA,2803.333,53,-5,"Approachesfrom225250yards",2015
100,100,"Charl Schwartzel",67,NA,2379.917,45,-3,"Approachesfrom225250yards",2015
103,103,"Brian Davis",86,NA,2387.833,45,-13,"Approachesfrom225250yards",2015
103,103,"Ben Martin",93,NA,2812.583,53,-8,"Approachesfrom225250yards",2015
103,103,"Cameron Percy",72,NA,1858.417,35,-5,"Approachesfrom225250yards",2015
106,106,"Gary Woodland",81,NA,2608.833,49,-6,"Approachesfrom225250yards",2015
107,107,"Erik Compton",86,NA,2612.083,49,-7,"Approachesfrom225250yards",2015
107,107,"Jason Dufner",76,NA,2134.25,40,-7,"Approachesfrom225250yards",2015
109,109,"Billy Hurley III",83,NA,2295.25,43,-4,"Approachesfrom225250yards",2015
109,109,"Martin Laird",77,NA,2724.75,51,-11,"Approachesfrom225250yards",2015
109,109,"Johnson Wagner",68,NA,2137.667,40,-12,"Approachesfrom225250yards",2015
112,112,"Bo Van Pelt",81,NA,2620.333,49,-12,"Approachesfrom225250yards",2015
113,113,"Ken Duke",93,NA,3109.083,58,2,"Approachesfrom225250yards",2015
114,114,"Brian Harman",90,NA,2738,51,-7,"Approachesfrom225250yards",2015
114,114,"Chris Kirk",76,NA,2681.583,50,-17,"Approachesfrom225250yards",2015
116,116,"Byron Smith",59,NA,1613.25,30,-10,"Approachesfrom225250yards",2015
116,116,"Steve Wheatcroft",87,NA,2635,49,-16,"Approachesfrom225250yards",2015
118,118,"Chesson Hadley",101,NA,3554.083,66,-11,"Approachesfrom225250yards",2015
118,118,"Pat Perez",96,NA,3068.25,57,-12,"Approachesfrom225250yards",2015
120,120,"Billy Horschel",99,NA,3341.833,62,-7,"Approachesfrom225250yards",2015
121,121,"Luke Donald",71,NA,2593.917,48,-5,"Approachesfrom225250yards",2015
121,121,"Jeff Overton",94,NA,2213.75,41,-10,"Approachesfrom225250yards",2015
121,121,"Greg Owen",58,NA,972.333,18,-7,"Approachesfrom225250yards",2015
124,124,"Graham DeLaet",65,NA,2325.333,43,-18,"Approachesfrom225250yards",2015
125,125,"Scott Stallings",60,NA,2113.167,39,-10,"Approachesfrom225250yards",2015
126,126,"Martin Flores",95,NA,3319.333,61,-21,"Approachesfrom225250yards",2015
126,126,"Camilo Villegas",83,NA,2992.5,55,-5,"Approachesfrom225250yards",2015
128,128,"Bill Haas",89,NA,3703.5,68,-19,"Approachesfrom225250yards",2015
128,128,"Kevin Na",98,NA,2887.417,53,-17,"Approachesfrom225250yards",2015
130,130,"Matt Jones",89,NA,3001.667,55,-13,"Approachesfrom225250yards",2015
131,131,"Matt Kuchar",97,NA,3555.917,65,-19,"Approachesfrom225250yards",2015
132,132,"Vijay Singh",78,NA,2846.167,52,-8,"Approachesfrom225250yards",2015
133,133,"Brendon de Jonge",106,NA,3562.333,65,-15,"Approachesfrom225250yards",2015
133,133,"Ernie Els",57,NA,2083.25,38,-5,"Approachesfrom225250yards",2015
135,135,"Scott Brown",97,NA,3404.583,62,-7,"Approachesfrom225250yards",2015
135,135,"Carl Pettersson",106,NA,4064.75,74,-17,"Approachesfrom225250yards",2015
137,137,"Charles Howell III",105,NA,3957.917,72,-11,"Approachesfrom225250yards",2015
138,138,"William McGirt",103,NA,3910.25,71,-13,"Approachesfrom225250yards",2015
138,138,"Sam Saunders",83,NA,2256.917,41,-11,"Approachesfrom225250yards",2015
140,140,"Chad Campbell",97,NA,3530.583,64,-15,"Approachesfrom225250yards",2015
141,141,"Nick Taylor",91,NA,3430.667,62,-9,"Approachesfrom225250yards",2015
142,142,"Mark Wilson",89,NA,2992.417,54,-10,"Approachesfrom225250yards",2015
143,143,"Jonas Blixt",78,NA,1887.083,34,-14,"Approachesfrom225250yards",2015
143,143,"Max Homa",78,NA,2387,43,-8,"Approachesfrom225250yards",2015
143,143,"Kyle Reifers",96,NA,2997.417,54,-8,"Approachesfrom225250yards",2015
146,146,"Andrew Svoboda",80,NA,2388.833,43,-11,"Approachesfrom225250yards",2015
146,146,"Justin Thomas",106,NA,4999.917,90,-28,"Approachesfrom225250yards",2015
148,148,"Andres Gonzales",90,NA,2559.917,46,-5,"Approachesfrom225250yards",2015
149,149,"Rory Sabbatini",81,NA,2515.5,45,-3,"Approachesfrom225250yards",2015
150,150,"Francesco Molinari",56,NA,2353.083,42,4,"Approachesfrom225250yards",2015
150,150,"Chris Stroud",84,NA,2857.75,51,-2,"Approachesfrom225250yards",2015
150,150,"Jhonattan Vegas",90,NA,3245.583,58,-12,"Approachesfrom225250yards",2015
153,153,"John Peterson",84,NA,2532.917,45,-6,"Approachesfrom225250yards",2015
154,154,"Robert Garrigus",70,NA,2308.083,41,-4,"Approachesfrom225250yards",2015
154,154,"Hunter Mahan",88,NA,3212.333,57,-4,"Approachesfrom225250yards",2015
156,156,"Kevin Streelman",95,NA,3162.75,56,-8,"Approachesfrom225250yards",2015
157,157,"Adam Scott",51,NA,1702,30,3,"Approachesfrom225250yards",2015
158,158,"Blayne Barber",76,NA,2619.333,46,-8,"Approachesfrom225250yards",2015
159,159,"Ricky Barnes",82,NA,2109.667,37,-11,"Approachesfrom225250yards",2015
159,159,"David Hearn",97,NA,3133.417,55,-2,"Approachesfrom225250yards",2015
159,159,"Brendon Todd",96,NA,3989.5,70,-16,"Approachesfrom225250yards",2015
162,162,"Nicholas Thompson",90,NA,2455.583,43,-11,"Approachesfrom225250yards",2015
163,163,"Tyrone Van Aswegen",58,NA,1829.083,32,-6,"Approachesfrom225250yards",2015
164,164,"John Huh",102,NA,3436.75,60,-7,"Approachesfrom225250yards",2015
164,164,"Bill Lunde",50,NA,1601.833,28,-10,"Approachesfrom225250yards",2015
166,166,"Padraig Harrington",60,NA,2128.917,37,-2,"Approachesfrom225250yards",2015
167,167,"Fabian Gomez",83,NA,2189.417,38,-1,"Approachesfrom225250yards",2015
168,168,"Sergio Garcia",59,NA,2252.583,39,-6,"Approachesfrom225250yards",2015
168,168,"JB Holmes",89,NA,3465.833,60,-8,"Approachesfrom225250yards",2015
170,170,"Tim Wilkinson",73,NA,1985.667,34,0,"Approachesfrom225250yards",2015
