"Approachesfrom175200yardsRgh_RANKTHISWEEK_2010","Approachesfrom175200yardsRgh_RANKLASTWEEK_2010","Approachesfrom175200yardsRgh_PLAYERNAME_2010","Approachesfrom175200yardsRgh_ROUNDS_2010","Approachesfrom175200yardsRgh_AVG_2010","Approachesfrom175200yardsRgh_TOTALDISTANCEFEET_2010","Approachesfrom175200yardsRgh_OFATTEMPTS_2010","Approachesfrom175200yardsRgh_RELATIVETOPAR_2010","stat_name","year"
1,1,"DJ Trahan",92,NA,1209.917,33,1,"Approachesfrom175200yardsRgh",2010
2,2,"Heath Slocum",97,NA,1140.25,30,-2,"Approachesfrom175200yardsRgh",2010
3,3,"Tim Clark",88,NA,1043.5,26,2,"Approachesfrom175200yardsRgh",2010
4,4,"Bob Estes",79,NA,2102,51,6,"Approachesfrom175200yardsRgh",2010
5,5,"Martin Laird",91,NA,1363.417,33,5,"Approachesfrom175200yardsRgh",2010
6,6,"Garth Mulroy",53,NA,1043,25,4,"Approachesfrom175200yardsRgh",2010
7,7,"Padraig Harrington",57,NA,1130.583,27,-1,"Approachesfrom175200yardsRgh",2010
8,8,"Steve Flesch",78,NA,969,23,7,"Approachesfrom175200yardsRgh",2010
9,9,"Charley Hoffman",85,NA,1608.417,38,7,"Approachesfrom175200yardsRgh",2010
10,10,"Chris Riley",73,NA,1272.083,30,5,"Approachesfrom175200yardsRgh",2010
11,11,"Graham DeLaet",88,NA,1450.75,34,3,"Approachesfrom175200yardsRgh",2010
12,12,"Andres Romero",73,NA,2146.917,50,5,"Approachesfrom175200yardsRgh",2010
12,12,"Roland Thatcher",72,NA,1846.583,43,10,"Approachesfrom175200yardsRgh",2010
14,14,"Woody Austin",93,NA,1633.667,38,10,"Approachesfrom175200yardsRgh",2010
15,15,"Davis Love III",79,NA,991.833,23,2,"Approachesfrom175200yardsRgh",2010
16,16,"Justin Rose",78,NA,1972.417,45,2,"Approachesfrom175200yardsRgh",2010
17,17,"Kris Blanks",91,NA,1536.417,35,8,"Approachesfrom175200yardsRgh",2010
18,18,"Luke Donald",71,NA,1906.167,43,4,"Approachesfrom175200yardsRgh",2010
19,19,"Brent Delahoussaye",57,NA,935,21,9,"Approachesfrom175200yardsRgh",2010
20,20,"George McNeill",79,NA,2227.583,50,9,"Approachesfrom175200yardsRgh",2010
21,21,"Bo Van Pelt",104,NA,1829.667,41,3,"Approachesfrom175200yardsRgh",2010
22,22,"Ben Crane",85,NA,1393.25,31,7,"Approachesfrom175200yardsRgh",2010
23,23,"Paul Goydos",78,NA,2024.833,45,11,"Approachesfrom175200yardsRgh",2010
24,24,"Brett Wetterich",54,NA,1036.833,23,3,"Approachesfrom175200yardsRgh",2010
25,25,"John Mallinger",78,NA,1490.583,33,16,"Approachesfrom175200yardsRgh",2010
26,26,"Brenden Pappas",66,NA,1909.083,42,14,"Approachesfrom175200yardsRgh",2010
27,27,"Ricky Barnes",103,NA,2595.25,57,10,"Approachesfrom175200yardsRgh",2010
28,28,"Steve Stricker",73,NA,1556.25,34,5,"Approachesfrom175200yardsRgh",2010
29,29,"Chris Couch",66,NA,1148.083,25,7,"Approachesfrom175200yardsRgh",2010
29,29,"Marc Leishman",87,NA,2202,48,4,"Approachesfrom175200yardsRgh",2010
31,31,"Nick Watney",91,NA,1657.083,36,-1,"Approachesfrom175200yardsRgh",2010
32,32,"Kevin Sutherland",86,NA,1620.167,35,11,"Approachesfrom175200yardsRgh",2010
32,32,"YE Yang",72,NA,1803,39,10,"Approachesfrom175200yardsRgh",2010
34,34,"Matt Jones",89,NA,2651.583,57,11,"Approachesfrom175200yardsRgh",2010
34,34,"Bryce Molder",84,NA,1861.5,40,7,"Approachesfrom175200yardsRgh",2010
36,36,"Chris DiMarco",88,NA,2327.167,50,5,"Approachesfrom175200yardsRgh",2010
37,37,"Steve Elkington",74,NA,1959.25,42,6,"Approachesfrom175200yardsRgh",2010
38,38,"Dustin Johnson",83,NA,1779.417,38,2,"Approachesfrom175200yardsRgh",2010
39,39,"Daniel Chopra",74,NA,2158.833,46,10,"Approachesfrom175200yardsRgh",2010
39,39,"Kevin Johnson",62,NA,1453.583,31,9,"Approachesfrom175200yardsRgh",2010
39,39,"Rory McIlroy",54,NA,845.167,18,1,"Approachesfrom175200yardsRgh",2010
42,42,"Geoff Ogilvy",62,NA,1503.667,32,7,"Approachesfrom175200yardsRgh",2010
42,42,"Cameron Tringale",55,NA,845.583,18,3,"Approachesfrom175200yardsRgh",2010
42,42,"Jimmy Walker",82,NA,2161.833,46,7,"Approachesfrom175200yardsRgh",2010
45,45,"Trevor Immelman",55,NA,1177.833,25,5,"Approachesfrom175200yardsRgh",2010
46,46,"Troy Merritt",86,NA,1793.75,38,10,"Approachesfrom175200yardsRgh",2010
47,47,"Cameron Beckman",68,NA,1652.5,35,12,"Approachesfrom175200yardsRgh",2010
48,48,"Angel Cabrera",64,NA,1659.583,35,7,"Approachesfrom175200yardsRgh",2010
49,49,"Kevin Streelman",90,NA,1952.5,41,8,"Approachesfrom175200yardsRgh",2010
50,50,"Chris Tidland",77,NA,1905.75,40,14,"Approachesfrom175200yardsRgh",2010
51,51,"Ryan Palmer",84,NA,2099.583,44,6,"Approachesfrom175200yardsRgh",2010
51,51,"John Senden",103,NA,2004.333,42,8,"Approachesfrom175200yardsRgh",2010
53,53,"Mathias Gronberg",61,NA,1006.667,21,6,"Approachesfrom175200yardsRgh",2010
54,54,"Michael Letzig",84,NA,1969.833,41,6,"Approachesfrom175200yardsRgh",2010
54,54,"Camilo Villegas",78,NA,1730.167,36,7,"Approachesfrom175200yardsRgh",2010
56,56,"Rickie Fowler",98,NA,2117.75,44,8,"Approachesfrom175200yardsRgh",2010
57,57,"Cameron Percy",73,NA,1206.333,25,8,"Approachesfrom175200yardsRgh",2010
58,58,"Rocco Mediate",71,NA,1835.667,38,14,"Approachesfrom175200yardsRgh",2010
59,59,"Adam Scott",70,NA,1695.75,35,9,"Approachesfrom175200yardsRgh",2010
60,60,"Stuart Appleby",101,NA,2862.333,59,14,"Approachesfrom175200yardsRgh",2010
61,61,"Martin Flores",75,NA,1561.25,32,10,"Approachesfrom175200yardsRgh",2010
61,61,"Jeff Maggert",76,NA,1461.25,30,7,"Approachesfrom175200yardsRgh",2010
63,63,"Matt Bettencourt",91,NA,2054,42,15,"Approachesfrom175200yardsRgh",2010
64,64,"Hunter Mahan",85,NA,1666.083,34,3,"Approachesfrom175200yardsRgh",2010
64,64,"Webb Simpson",98,NA,2449.5,50,12,"Approachesfrom175200yardsRgh",2010
64,64,"Mike Weir",59,NA,1421.25,29,12,"Approachesfrom175200yardsRgh",2010
67,67,"Matt Every",60,NA,1128.417,23,7,"Approachesfrom175200yardsRgh",2010
67,67,"Jim Furyk",76,NA,1668,34,7,"Approachesfrom175200yardsRgh",2010
67,67,"Skip Kendall",58,NA,1129.667,23,2,"Approachesfrom175200yardsRgh",2010
70,70,"Henrik Bjornstad",72,NA,1327.25,27,8,"Approachesfrom175200yardsRgh",2010
70,70,"Rory Sabbatini",79,NA,2358.417,48,6,"Approachesfrom175200yardsRgh",2010
72,72,"Steve Lowery",67,NA,1477.083,30,12,"Approachesfrom175200yardsRgh",2010
73,73,"Briny Baird",87,NA,3157.5,64,15,"Approachesfrom175200yardsRgh",2010
73,73,"Jonathan Byrd",85,NA,2119.917,43,3,"Approachesfrom175200yardsRgh",2010
75,75,"Carl Pettersson",99,NA,2968.583,60,3,"Approachesfrom175200yardsRgh",2010
76,76,"Vaughn Taylor",87,NA,2329.917,47,11,"Approachesfrom175200yardsRgh",2010
77,77,"Will Ma Kenzie",72,NA,1489.25,30,6,"Approachesfrom175200yardsRgh",2010
78,78,"Joe Durant",67,NA,896.167,18,4,"Approachesfrom175200yardsRgh",2010
79,79,"Bill Haas",87,NA,1842.833,37,12,"Approachesfrom175200yardsRgh",2010
79,79,"Bubba Watson",77,NA,1643.25,33,1,"Approachesfrom175200yardsRgh",2010
81,81,"Chad Campbell",95,NA,2605.5,52,15,"Approachesfrom175200yardsRgh",2010
81,81,"Brendon de Jonge",114,NA,2554.417,51,18,"Approachesfrom175200yardsRgh",2010
81,81,"James Driscoll",78,NA,2353.417,47,12,"Approachesfrom175200yardsRgh",2010
84,84,"Brett Quigley",96,NA,2909.25,58,24,"Approachesfrom175200yardsRgh",2010
84,84,"Jay Williamson",76,NA,1554.667,31,7,"Approachesfrom175200yardsRgh",2010
86,86,"Shaun Micheel",70,NA,1506.25,30,3,"Approachesfrom175200yardsRgh",2010
87,87,"Ernie Els",72,NA,2365.833,47,7,"Approachesfrom175200yardsRgh",2010
87,87,"Brandt Snedeker",89,NA,2314.667,46,11,"Approachesfrom175200yardsRgh",2010
87,87,"Paul Stankowski",62,NA,1006.667,20,1,"Approachesfrom175200yardsRgh",2010
90,90,"Richard Johnson",90,NA,1814.417,36,12,"Approachesfrom175200yardsRgh",2010
91,91,"Jarrod Lyle",54,NA,959.167,19,9,"Approachesfrom175200yardsRgh",2010
92,92,"Scott Piercy",88,NA,2279.667,45,14,"Approachesfrom175200yardsRgh",2010
93,93,"Michael Bradley",77,NA,2083.417,41,12,"Approachesfrom175200yardsRgh",2010
93,93,"Tim Petrovic",105,NA,2797.25,55,16,"Approachesfrom175200yardsRgh",2010
95,95,"Nathan Green",86,NA,2647,52,11,"Approachesfrom175200yardsRgh",2010
95,95,"Greg Owen",69,NA,1883.583,37,18,"Approachesfrom175200yardsRgh",2010
95,95,"Charlie Wi",95,NA,2699.75,53,14,"Approachesfrom175200yardsRgh",2010
98,98,"Blake Adams",84,NA,2040.5,40,9,"Approachesfrom175200yardsRgh",2010
98,98,"Robert Allenby",76,NA,1529.917,30,1,"Approachesfrom175200yardsRgh",2010
100,100,"Jason Day",82,NA,2200.833,43,8,"Approachesfrom175200yardsRgh",2010
100,100,"Aron Price",70,NA,1535.583,30,11,"Approachesfrom175200yardsRgh",2010
102,102,"Jason Dufner",87,NA,1588.833,31,9,"Approachesfrom175200yardsRgh",2010
102,102,"Vance Veazey",58,NA,2049.833,40,10,"Approachesfrom175200yardsRgh",2010
104,104,"Brian Davis",101,NA,2209.083,43,13,"Approachesfrom175200yardsRgh",2010
105,105,"Jeev Milkha Singh",59,NA,1541.833,30,9,"Approachesfrom175200yardsRgh",2010
105,105,"Scott Verplank",74,NA,1850.583,36,8,"Approachesfrom175200yardsRgh",2010
107,107,"Matt Kuchar",97,NA,2265.333,44,4,"Approachesfrom175200yardsRgh",2010
