"PercentageofYardagecoveredbyTeeShotsPar4s_RANKTHISWEEK_2011","PercentageofYardagecoveredbyTeeShotsPar4s_RANKLASTWEEK_2011","PercentageofYardagecoveredbyTeeShotsPar4s_PLAYERNAME_2011","PercentageofYardagecoveredbyTeeShotsPar4s_ROUNDS_2011","PercentageofYardagecoveredbyTeeShotsPar4s_AVGPct_2011","PercentageofYardagecoveredbyTeeShotsPar4s_TOTALSHOTDISTANCE_2011","PercentageofYardagecoveredbyTeeShotsPar4s_TOTALDISTANCE_2011","stat_name","year"
50,50,"Kevin Streelman",90,66.49,215575.9,324232,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
51,51,"Steve Marino",76,66.46,190755.4,287031,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
52,52,"Chris Kirk",87,66.42,237646.7,357769,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
52,52,"Martin Piller",63,66.42,161020.7,242437,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
54,54,"Billy Horschel",75,66.41,190021.3,286121,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
55,55,"Michael Putnam",67,66.38,165796.7,249764,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
56,56,"Vijay Singh",79,66.37,222520.3,335253,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
57,57,"Chris Stroud",88,66.35,239968.8,361669,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
58,58,"Charles Howell III",108,66.32,282703.8,426244,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
59,59,"Joseph Bramlett",73,66.29,187690.3,283127,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
60,60,"Cameron Tringale",110,66.26,301977.5,455724,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
61,61,"Rory Sabbatini",85,66.2,186706.7,282019,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
62,62,"Hunter Mahan",92,66.19,234797.9,354712,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
62,62,"Zack Miller",86,66.19,229136.3,346166,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
64,64,"Carl Pettersson",95,66.1,280893.6,424929,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
64,64,"Roland Thatcher",67,66.1,185988.3,281371,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
66,66,"Tom Gillis",55,66.08,160166.1,242365,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
67,67,"Matt Jones",71,66.05,190469.3,288388,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
68,68,"John Merrick",71,66.04,188346.4,285207,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
69,69,"David Duval",67,66.01,174830.4,264850,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
69,69,"Padraig Harrington",60,66.01,138132,209274,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
71,71,"Robert Karlsson",61,66,139346.9,211139,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
71,71,"Pat Perez",76,66,210329.2,318699,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
73,73,"Brandt Jobe",100,65.99,246817.1,374035,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
74,74,"Matt Bettencourt",84,65.97,237085.9,359401,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
74,74,"Marc Leishman",87,65.97,244906.3,371211,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
76,76,"Bobby Gates",82,65.92,202828.9,307698,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
77,77,"Scott Gutschewski",67,65.9,168697.1,256007,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
78,78,"Sung Kang",63,65.87,157654.4,239333,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
79,79,"Graeme McDowell",50,65.84,112699.4,171171,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
79,79,"Sean OHair",71,65.84,188097.6,285675,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
81,81,"Ricky Barnes",78,65.78,196502.3,298741,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
81,81,"Brendan Steele",89,65.78,234047,355800,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
83,83,"Jonathan Byrd",83,65.75,222138.2,337864,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
84,84,"Robert Allenby",84,65.74,215997.8,328556,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
85,85,"Blake Adams",116,65.73,319361.2,485875,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
85,85,"Ben Martin",74,65.73,197463.8,300417,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
85,85,"Michael Thompson",79,65.73,212155.1,322747,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
88,88,"Michael Bradley",74,65.68,180453.2,274726,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
88,88,"Andres Gonzales",60,65.68,142393.7,216803,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
90,90,"Ernie Els",71,65.66,182578.2,278071,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
90,90,"David Hearn",88,65.66,235470.5,358643,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
92,92,"Tim Herron",85,65.63,237397.8,361705,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
92,92,"George McNeill",69,65.63,178477.3,271957,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
92,92,"Rod Pampling",72,65.63,185610.1,282800,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
92,92,"Jimmy Walker",79,65.63,237118.2,361275,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
96,96,"John Senden",94,65.61,245498.6,374186,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
97,97,"JJ Henry",96,65.54,236428.3,360713,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
98,98,"William McGirt",103,65.49,281946.6,430521,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
99,99,"Brandt Snedeker",85,65.47,206400.8,315270,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
100,100,"Geoff Ogilvy",69,65.4,167567.1,256233,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
101,101,"Cameron Beckman",71,65.38,194356.7,297284,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
102,102,"Troy Merritt",63,65.37,172742,264247,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
103,103,"Charl Schwartzel",58,65.35,121316.4,185653,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
104,104,"Briny Baird",60,65.34,151470.7,231827,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
104,104,"Chez Reavie",92,65.34,248342.3,380087,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
104,104,"Steve Stricker",70,65.34,160944.6,246307,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
107,107,"Hunter Haas",96,65.33,254229.4,389124,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
108,108,"Justin Rose",79,65.32,190173,291157,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
109,109,"Vaughn Taylor",89,65.31,249996,382786,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
110,110,"Stewart Cink",72,65.29,152739.8,233928,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
110,110,"Ryan Moore",79,65.29,180653.5,276689,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
112,112,"Retief Goosen",50,65.27,120684.6,184900,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
113,113,"Fabian Gomez",84,65.26,207177.4,317473,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
114,114,"Jason Dufner",78,65.23,197845.5,303299,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
114,114,"JP Hayes",56,65.23,142227.4,218047,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
116,116,"Spencer Levin",113,65.22,286478.6,439230,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
117,117,"Ben Crane",76,65.21,190308.2,291835,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
118,118,"Scott McCarron",65,65.2,165523.5,253886,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
119,119,"Steve Elkington",50,65.19,122163.4,187397,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
120,120,"Lucas Glover",74,65.18,186639.4,286344,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
121,121,"Freddie Jacobson",92,65.14,216761.3,332756,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
122,122,"Kevin Kisner",70,65.13,174652.8,268158,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
123,123,"Alexandre Rocha",65,65.12,151695.1,232941,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
124,124,"Chad Campbell",99,65.1,264107.6,405714,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
124,124,"Brendon de Jonge",105,65.1,276205.1,424291,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
126,126,"DA Points",89,65.08,223212.2,342994,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
127,127,"Matt Kuchar",94,65.07,219256.4,336959,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
128,128,"Brian Davis",105,65.06,274829.3,422439,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
128,128,"Paul Stankowski",78,65.06,197871.1,304120,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
130,130,"Camilo Villegas",69,65.03,174237.1,267934,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
131,131,"Trevor Immelman",84,65.01,201468.9,309922,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
132,132,"Jason Bohn",74,64.92,201475.5,310366,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
133,133,"YE Yang",63,64.89,130134.3,200560,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
134,134,"Rich Beem",53,64.79,137105,211604,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
134,134,"Lee Janzen",62,64.79,150370.9,232096,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
136,136,"Woody Austin",59,64.78,148526.3,229267,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
137,137,"Jarrod Lyle",83,64.77,216094,333656,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
138,138,"Billy Mayfair",94,64.76,254552.1,393064,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
139,139,"Heath Slocum",89,64.74,226279.6,349505,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
140,140,"Arjun Atwal",91,64.7,251983.7,389476,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
141,141,"Stuart Appleby",65,64.68,184012.9,284506,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
142,142,"Ryuji Imada",83,64.65,227933.2,352590,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
143,143,"Kris Blanks",92,64.64,247494.2,382908,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
143,143,"Ian Poulter",52,64.64,117584.1,181909,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
145,145,"Tim Petrovic",88,64.58,229058.2,354692,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
145,145,"Mark Wilson",89,64.58,209637.2,324619,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
147,147,"Shane Bertsch",62,64.57,158413.4,245326,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
147,147,"DJ Brigman",67,64.57,169332.2,262244,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
149,149,"Joe Durant",71,64.54,191624.6,296923,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
150,150,"Justin Hicks",60,64.52,134062.4,207782,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
151,151,"Charlie Wi",83,64.46,228968.9,355199,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
152,152,"Steve Flesch",88,64.39,237951.9,369530,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
153,153,"Chris Riley",76,64.28,200774.8,312356,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
154,154,"Shaun Micheel",77,64.27,193254.9,300679,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
155,155,"Matt McQuillan",59,64.23,145285,226180,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
156,156,"Aron Price",58,64.22,149906,233414,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
157,157,"Kent Jones",76,64.21,204290.1,318147,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
158,158,"Stephen Ames",69,64.14,178503.6,278295,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
159,159,"Rocco Mediate",53,64.1,139857.7,218193,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
160,160,"Kevin Na",84,64.03,197958.7,309175,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
161,161,"KJ Choi",77,64.02,172609.2,269605,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
161,161,"Nathan Green",81,64.02,209425.2,327113,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
161,161,"Garrett Willis",71,64.02,190531.2,297622,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
164,164,"Justin Leonard",82,64,218228.6,340963,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
165,165,"Bryce Molder",82,63.99,207120.1,323674,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
166,166,"Jim Furyk",87,63.92,209486.9,327752,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
166,166,"David Toms",78,63.92,175203.4,274083,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
168,168,"Johnson Wagner",81,63.91,209543.9,327882,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
169,169,"Luke Donald",73,63.9,155599.3,243514,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
170,170,"Chris DiMarco",93,63.88,244618.7,382933,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
171,171,"Michael Connell",76,63.84,215665,337817,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
171,171,"Colt Knost",80,63.84,200397.6,313908,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
173,173,"Nick OHern",89,63.82,223095.4,349580,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
174,174,"David Mathis",83,63.74,210516.6,330290,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
175,175,"Daniel Summerhays",75,63.72,194030.4,304526,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
176,176,"Zach Johnson",79,63.71,190251.2,298600,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
177,177,"Greg Chalmers",88,63.64,234773.9,368932,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
178,178,"Alex Cejka",59,63.58,133886.8,210577,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
179,179,"Nate Smith",66,63.56,157137.6,247227,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
180,180,"Ben Curtis",66,63.43,184530.6,290943,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
181,181,"Paul Goydos",81,63.41,214753.2,338664,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
182,182,"Dean Wilson",62,63.37,164087.3,258941,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
183,183,"Marc Turnesa",54,63.18,134852.7,213429,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
184,184,"Jerry Kelly",85,62.95,203719.9,323617,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
185,185,"Brian Gay",90,62.73,214924.8,342619,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
186,186,"Richard Johnson",64,62.69,157433.9,251123,"PercentageofYardagecoveredbyTeeShotsPar4s",2011
