"Total3Putts25_RANKTHISWEEK_2009","Total3Putts25_RANKLASTWEEK_2009","Total3Putts25_PLAYERNAME_2009","Total3Putts25_ROUNDS_2009","Total3Putts25_TOTAL3PUTTS25_2009","Total3Putts25_TOTAL3PUTTS_2009","stat_name","year"
34,34,"Hunter Mahan",94,35,40,"Total3Putts25",2009
34,34,"Brett Quigley",92,35,46,"Total3Putts25",2009
34,34,"Webb Simpson",94,35,44,"Total3Putts25",2009
34,34,"Chris Stroud",88,35,44,"Total3Putts25",2009
41,41,"Briny Baird",89,34,41,"Total3Putts25",2009
41,41,"Jeff Overton",92,34,40,"Total3Putts25",2009
41,41,"Aron Price",89,34,50,"Total3Putts25",2009
41,41,"Brian Vranesh",51,34,37,"Total3Putts25",2009
45,45,"Cameron Beckman",87,33,44,"Total3Putts25",2009
45,45,"Alex Cejka",82,33,40,"Total3Putts25",2009
45,45,"Joe Durant",62,33,42,"Total3Putts25",2009
45,45,"Steve Flesch",77,33,46,"Total3Putts25",2009
45,45,"Lucas Glover",93,33,45,"Total3Putts25",2009
45,45,"Davis Love III",89,33,42,"Total3Putts25",2009
45,45,"Billy Mayfair",83,33,53,"Total3Putts25",2009
45,45,"George McNeill",82,33,38,"Total3Putts25",2009
45,45,"Tom Pernice Jr",82,33,42,"Total3Putts25",2009
45,45,"Kenny Perry",92,33,41,"Total3Putts25",2009
55,55,"Charley Hoffman",97,32,41,"Total3Putts25",2009
55,55,"Will Ma Kenzie",69,32,51,"Total3Putts25",2009
55,55,"Rod Pampling",72,32,38,"Total3Putts25",2009
55,55,"Peter Tomasulo",61,32,42,"Total3Putts25",2009
55,55,"Charles Warren",63,32,39,"Total3Putts25",2009
60,60,"Chris DiMarco",97,31,37,"Total3Putts25",2009
60,60,"Jason Dufner",90,31,44,"Total3Putts25",2009
60,60,"Martin Laird",72,31,40,"Total3Putts25",2009
60,60,"David Mathis",82,31,36,"Total3Putts25",2009
60,60,"Parker McLachlin",71,31,36,"Total3Putts25",2009
60,60,"Sean OHair",80,31,44,"Total3Putts25",2009
60,60,"Kirk Triplett",60,31,58,"Total3Putts25",2009
67,67,"Daniel Chopra",89,30,42,"Total3Putts25",2009
67,67,"Paul Goydos",79,30,35,"Total3Putts25",2009
67,67,"Ryan Moore",89,30,41,"Total3Putts25",2009
67,67,"Nick OHern",90,30,38,"Total3Putts25",2009
71,71,"Stuart Appleby",79,29,38,"Total3Putts25",2009
71,71,"Ricky Barnes",67,29,39,"Total3Putts25",2009
71,71,"Jason Bohn",88,29,38,"Total3Putts25",2009
71,71,"Ken Duke",87,29,43,"Total3Putts25",2009
71,71,"Steve Marino",98,29,40,"Total3Putts25",2009
71,71,"Joe Ogilvie",85,29,40,"Total3Putts25",2009
71,71,"Scott Piercy",85,29,44,"Total3Putts25",2009
71,71,"Jeff Quinney",78,29,37,"Total3Putts25",2009
71,71,"John Senden",100,29,40,"Total3Putts25",2009
80,80,"Charles Howell III",99,28,31,"Total3Putts25",2009
80,80,"Lee Janzen",74,28,31,"Total3Putts25",2009
80,80,"James Nitties",86,28,37,"Total3Putts25",2009
80,80,"Tim Petrovic",97,28,38,"Total3Putts25",2009
80,80,"Vijay Singh",71,28,36,"Total3Putts25",2009
80,80,"Johnson Wagner",81,28,38,"Total3Putts25",2009
80,80,"Matt Weibring",65,28,39,"Total3Putts25",2009
80,80,"Dean Wilson",81,28,34,"Total3Putts25",2009
88,88,"Rich Beem",77,27,36,"Total3Putts25",2009
88,88,"Harrison Frazar",93,27,35,"Total3Putts25",2009
88,88,"Zach Johnson",94,27,38,"Total3Putts25",2009
88,88,"Richard Johnson",85,27,34,"Total3Putts25",2009
88,88,"Jerry Kelly",90,27,37,"Total3Putts25",2009
88,88,"Rick Price",54,27,31,"Total3Putts25",2009
88,88,"Justin Rose",71,27,38,"Total3Putts25",2009
88,88,"Boo Weekley",79,27,41,"Total3Putts25",2009
96,96,"Chad Campbell",90,26,35,"Total3Putts25",2009
96,96,"Ben Crane",93,26,39,"Total3Putts25",2009
96,96,"Mathew Goggin",76,26,31,"Total3Putts25",2009
96,96,"Kent Jones",73,26,33,"Total3Putts25",2009
96,96,"Jeff Klauk",97,26,37,"Total3Putts25",2009
96,96,"Matt Kuchar",82,26,30,"Total3Putts25",2009
96,96,"Leif Olson",51,26,34,"Total3Putts25",2009
96,96,"Ryan Palmer",78,26,34,"Total3Putts25",2009
96,96,"Gary Woodland",53,26,33,"Total3Putts25",2009
105,105,"Brad Adamonis",70,25,29,"Total3Putts25",2009
105,105,"Greg Chalmers",85,25,27,"Total3Putts25",2009
105,105,"Derek Fathauer",63,25,34,"Total3Putts25",2009
105,105,"Pat Perez",74,25,30,"Total3Putts25",2009
105,105,"Adam Scott",53,25,31,"Total3Putts25",2009
105,105,"Kevin Stadler",65,25,33,"Total3Putts25",2009
105,105,"Darron Stiles",52,25,34,"Total3Putts25",2009
105,105,"Kevin Sutherland",96,25,38,"Total3Putts25",2009
105,105,"Camilo Villegas",76,25,34,"Total3Putts25",2009
105,105,"Bubba Watson",73,25,30,"Total3Putts25",2009
115,115,"Woody Austin",84,24,45,"Total3Putts25",2009
115,115,"Todd Hamilton",83,24,32,"Total3Putts25",2009
115,115,"Scott McCarron",91,24,33,"Total3Putts25",2009
115,115,"Kevin Na",91,24,33,"Total3Putts25",2009
115,115,"Chris Riley",77,24,30,"Total3Putts25",2009
115,115,"Mike Weir",85,24,30,"Total3Putts25",2009
115,115,"Casey Wittenberg",71,24,33,"Total3Putts25",2009
122,122,"Michael Allen",73,23,28,"Total3Putts25",2009
122,122,"Steve Elkington",70,23,29,"Total3Putts25",2009
122,122,"Greg Kraft",51,23,31,"Total3Putts25",2009
122,122,"John Mallinger",90,23,32,"Total3Putts25",2009
122,122,"David Toms",98,23,33,"Total3Putts25",2009
122,122,"Jimmy Walker",74,23,29,"Total3Putts25",2009
128,128,"Stephen Ames",77,22,30,"Total3Putts25",2009
128,128,"Kris Blanks",60,22,28,"Total3Putts25",2009
128,128,"Fred Couples",54,22,29,"Total3Putts25",2009
128,128,"Jason Day",61,22,27,"Total3Putts25",2009
128,128,"Ernie Els",70,22,29,"Total3Putts25",2009
128,128,"Bob Estes",78,22,27,"Total3Putts25",2009
128,128,"Freddie Jacobson",83,22,27,"Total3Putts25",2009
128,128,"Colt Knost",71,22,28,"Total3Putts25",2009
128,128,"Steve Stricker",81,22,25,"Total3Putts25",2009
128,128,"Nick Watney",86,22,29,"Total3Putts25",2009
138,138,"Ben Curtis",63,21,22,"Total3Putts25",2009
138,138,"Dustin Johnson",85,21,28,"Total3Putts25",2009
138,138,"Anthony Kim",76,21,28,"Total3Putts25",2009
138,138,"Bryce Molder",69,21,26,"Total3Putts25",2009
138,138,"Carl Pettersson",86,21,28,"Total3Putts25",2009
138,138,"Andres Romero",58,21,29,"Total3Putts25",2009
138,138,"Vaughn Taylor",88,21,28,"Total3Putts25",2009
138,138,"Scott Verplank",88,21,26,"Total3Putts25",2009
146,146,"Angel Cabrera",55,20,24,"Total3Putts25",2009
146,146,"Ryuji Imada",85,20,25,"Total3Putts25",2009
146,146,"Spencer Levin",75,20,25,"Total3Putts25",2009
146,146,"Rory Sabbatini",81,20,27,"Total3Putts25",2009
146,146,"Brandt Snedeker",81,20,26,"Total3Putts25",2009
151,151,"Brian Gay",96,19,26,"Total3Putts25",2009
151,151,"Matt Jones",56,19,23,"Total3Putts25",2009
151,151,"Brendon Todd",53,19,33,"Total3Putts25",2009
154,154,"Eric Axley",71,18,23,"Total3Putts25",2009
154,154,"Aaron Baddeley",66,18,24,"Total3Putts25",2009
154,154,"Mark Brooks",55,18,23,"Total3Putts25",2009
154,154,"Bart Bryant",58,18,23,"Total3Putts25",2009
154,154,"Tom Lehman",55,18,21,"Total3Putts25",2009
154,154,"John Merrick",91,18,24,"Total3Putts25",2009
154,154,"Geoff Ogilvy",78,18,23,"Total3Putts25",2009
154,154,"Scott Sterling",51,18,24,"Total3Putts25",2009
154,154,"Charlie Wi",92,18,22,"Total3Putts25",2009
163,163,"KJ Choi",65,17,20,"Total3Putts25",2009
163,163,"Jim Furyk",86,17,19,"Total3Putts25",2009
163,163,"Retief Goosen",74,17,18,"Total3Putts25",2009
163,163,"Justin Leonard",95,17,25,"Total3Putts25",2009
167,167,"Brian Bateman",55,16,21,"Total3Putts25",2009
167,167,"Tim Clark",81,16,21,"Total3Putts25",2009
167,167,"Chez Reavie",81,16,28,"Total3Putts25",2009
167,167,"Patrick Sheehan",51,16,21,"Total3Putts25",2009
171,171,"Stewart Cink",79,15,24,"Total3Putts25",2009
171,171,"Luke Donald",79,15,18,"Total3Putts25",2009
171,171,"Corey Pavin",73,15,17,"Total3Putts25",2009
171,171,"Tag Ridings",50,15,17,"Total3Putts25",2009
175,175,"Tommy Armour III",58,14,19,"Total3Putts25",2009
175,175,"Jarrod Lyle",65,14,17,"Total3Putts25",2009
175,175,"Ian Poulter",59,14,19,"Total3Putts25",2009
178,178,"David Duval",56,13,16,"Total3Putts25",2009
178,178,"Phil Mickelson",66,13,19,"Total3Putts25",2009
180,180,"Sergio Garcia",59,12,18,"Total3Putts25",2009
180,180,"Tiger Woods",64,12,16,"Total3Putts25",2009
182,182,"Padraig Harrington",66,11,19,"Total3Putts25",2009
183,183,"Bob Heintz",59,10,14,"Total3Putts25",2009
184,184,"Brad Faxon",59,8,14,"Total3Putts25",2009
