"PuttsperRoundRound4_RANKTHISWEEK_2012","PuttsperRoundRound4_RANKLASTWEEK_2012","PuttsperRoundRound4_PLAYERNAME_2012","PuttsperRoundRound4__2012","PuttsperRoundRound4_AVG_2012","PuttsperRoundRound4_TOTALPUTTS_2012","PuttsperRoundRound4_TOTALROUNDS_2012","stat_name","year"
156,156,"Chez Reavie",NA,29.93,449,15,"PuttsperRoundRound4",2012
159,159,"Roberto Castro",NA,29.94,539,18,"PuttsperRoundRound4",2012
160,160,"Marc Leishman",NA,29.95,569,19,"PuttsperRoundRound4",2012
160,160,"Ryan Moore",NA,29.95,599,20,"PuttsperRoundRound4",2012
162,162,"Kris Blanks",NA,30,270,9,"PuttsperRoundRound4",2012
162,162,"Stephen Gangluff",NA,30,90,3,"PuttsperRoundRound4",2012
162,162,"Mathew Goggin",NA,30,270,9,"PuttsperRoundRound4",2012
162,162,"Tim Herron",NA,30,480,16,"PuttsperRoundRound4",2012
162,162,"Trevor Immelman",NA,30,390,13,"PuttsperRoundRound4",2012
162,162,"Ryo Ishikawa",NA,30,240,8,"PuttsperRoundRound4",2012
168,168,"Henrik Stenson",NA,30.1,301,10,"PuttsperRoundRound4",2012
169,169,"Harrison Frazar",NA,30.14,211,7,"PuttsperRoundRound4",2012
169,169,"Alexandre Rocha",NA,30.14,211,7,"PuttsperRoundRound4",2012
171,171,"Kyle Reifers",NA,30.2,453,15,"PuttsperRoundRound4",2012
171,171,"Andres Romero",NA,30.2,302,10,"PuttsperRoundRound4",2012
173,173,"Louis Oosthuizen",NA,30.23,393,13,"PuttsperRoundRound4",2012
174,174,"Johnson Wagner",NA,30.29,515,17,"PuttsperRoundRound4",2012
175,175,"Charles Howell III",NA,30.3,606,20,"PuttsperRoundRound4",2012
175,175,"Boo Weekley",NA,30.3,303,10,"PuttsperRoundRound4",2012
177,177,"Bill Lunde",NA,30.31,394,13,"PuttsperRoundRound4",2012
178,178,"Gary Woodland",NA,30.33,364,12,"PuttsperRoundRound4",2012
179,179,"Greg Owen",NA,30.39,547,18,"PuttsperRoundRound4",2012
180,180,"Kyle Stanley",NA,30.4,456,15,"PuttsperRoundRound4",2012
180,180,"Steve Wheatcroft",NA,30.4,152,5,"PuttsperRoundRound4",2012
182,182,"Billy Horschel",NA,30.42,365,12,"PuttsperRoundRound4",2012
183,183,"DJ Trahan",NA,30.44,274,9,"PuttsperRoundRound4",2012
184,184,"Cameron Beckman",NA,30.54,397,13,"PuttsperRoundRound4",2012
185,185,"Will Claxton",NA,30.65,613,20,"PuttsperRoundRound4",2012
186,186,"Camilo Villegas",NA,30.67,460,15,"PuttsperRoundRound4",2012
187,187,"John Merrick",NA,30.71,430,14,"PuttsperRoundRound4",2012
188,188,"Edward Loar",NA,30.75,123,4,"PuttsperRoundRound4",2012
189,189,"Russell Knox",NA,31,341,11,"PuttsperRoundRound4",2012
190,190,"Justin Leonard",NA,31.09,342,11,"PuttsperRoundRound4",2012
191,191,"Scott Dunlap",NA,31.86,223,7,"PuttsperRoundRound4",2012
