"EarlyRound2ScoringAverage_RANKTHISWEEK_2015","EarlyRound2ScoringAverage_RANKLASTWEEK_2015","EarlyRound2ScoringAverage_PLAYERNAME_2015","EarlyRound2ScoringAverage__2015","EarlyRound2ScoringAverage_AVG_2015","EarlyRound2ScoringAverage_TOTALSTROKES_2015","EarlyRound2ScoringAverage_TOTALROUNDS_2015","stat_name","year"
23,23,"Pat Perez",NA,69.4,694,10,"EarlyRound2ScoringAverage",2015
24,24,"Zac Blair",NA,69.41,1180,17,"EarlyRound2ScoringAverage",2015
25,25,"Matt Jones",NA,69.42,833,12,"EarlyRound2ScoringAverage",2015
26,26,"Charley Hoffman",NA,69.44,1111,16,"EarlyRound2ScoringAverage",2015
26,26,"Louis Oosthuizen",NA,69.44,625,9,"EarlyRound2ScoringAverage",2015
28,28,"Hudson Swafford",NA,69.46,903,13,"EarlyRound2ScoringAverage",2015
29,29,"Tony Finau",NA,69.5,1251,18,"EarlyRound2ScoringAverage",2015
29,29,"Kevin Na",NA,69.5,834,12,"EarlyRound2ScoringAverage",2015
29,29,"Chez Reavie",NA,69.5,695,10,"EarlyRound2ScoringAverage",2015
32,32,"Spencer Levin",NA,69.53,1182,17,"EarlyRound2ScoringAverage",2015
33,33,"Martin Laird",NA,69.55,765,11,"EarlyRound2ScoringAverage",2015
34,34,"Brooks Koepka",NA,69.6,696,10,"EarlyRound2ScoringAverage",2015
34,34,"Shawn Stefani",NA,69.6,1044,15,"EarlyRound2ScoringAverage",2015
36,36,"Jim Furyk",NA,69.64,766,11,"EarlyRound2ScoringAverage",2015
37,37,"David Lingmerth",NA,69.67,1045,15,"EarlyRound2ScoringAverage",2015
38,38,"Jeff Overton",NA,69.69,1115,16,"EarlyRound2ScoringAverage",2015
39,39,"Zach Johnson",NA,69.79,977,14,"EarlyRound2ScoringAverage",2015
40,40,"Webb Simpson",NA,69.83,838,12,"EarlyRound2ScoringAverage",2015
41,41,"Chad Campbell",NA,69.86,978,14,"EarlyRound2ScoringAverage",2015
41,41,"Geoff Ogilvy",NA,69.86,489,7,"EarlyRound2ScoringAverage",2015
43,43,"Keegan Bradley",NA,69.88,559,8,"EarlyRound2ScoringAverage",2015
43,43,"Bill Lunde",NA,69.88,559,8,"EarlyRound2ScoringAverage",2015
43,43,"Daniel Summerhays",NA,69.88,1118,16,"EarlyRound2ScoringAverage",2015
46,46,"Jason Gore",NA,69.91,769,11,"EarlyRound2ScoringAverage",2015
47,47,"Carl Pettersson",NA,69.93,1049,15,"EarlyRound2ScoringAverage",2015
48,48,"Danny Lee",NA,70,1050,15,"EarlyRound2ScoringAverage",2015
48,48,"George McNeill",NA,70,1050,15,"EarlyRound2ScoringAverage",2015
50,50,"Harris English",NA,70.06,1121,16,"EarlyRound2ScoringAverage",2015
50,50,"Bryce Molder",NA,70.06,1121,16,"EarlyRound2ScoringAverage",2015
52,52,"Scott Brown",NA,70.07,1051,15,"EarlyRound2ScoringAverage",2015
52,52,"John Huh",NA,70.07,1051,15,"EarlyRound2ScoringAverage",2015
52,52,"Kevin Kisner",NA,70.07,1051,15,"EarlyRound2ScoringAverage",2015
55,55,"Brian Harman",NA,70.08,911,13,"EarlyRound2ScoringAverage",2015
56,56,"Matt Kuchar",NA,70.09,771,11,"EarlyRound2ScoringAverage",2015
56,56,"Jonathan Randolph",NA,70.09,771,11,"EarlyRound2ScoringAverage",2015
56,56,"Will Wilcox",NA,70.09,771,11,"EarlyRound2ScoringAverage",2015
59,59,"Ben Crane",NA,70.13,561,8,"EarlyRound2ScoringAverage",2015
60,60,"JB Holmes",NA,70.14,491,7,"EarlyRound2ScoringAverage",2015
61,61,"Lee Westwood",NA,70.17,421,6,"EarlyRound2ScoringAverage",2015
62,62,"Ryan Palmer",NA,70.18,772,11,"EarlyRound2ScoringAverage",2015
62,62,"Justin Rose",NA,70.18,772,11,"EarlyRound2ScoringAverage",2015
64,64,"Carlos Ortiz",NA,70.19,1123,16,"EarlyRound2ScoringAverage",2015
64,64,"Justin Thomas",NA,70.19,1123,16,"EarlyRound2ScoringAverage",2015
66,66,"Alex Cejka",NA,70.2,702,10,"EarlyRound2ScoringAverage",2015
66,66,"Kevin Chappell",NA,70.2,1053,15,"EarlyRound2ScoringAverage",2015
68,68,"Scott Pinckney",NA,70.21,983,14,"EarlyRound2ScoringAverage",2015
69,69,"Adam Hadwin",NA,70.22,1264,18,"EarlyRound2ScoringAverage",2015
70,70,"Martin Flores",NA,70.23,913,13,"EarlyRound2ScoringAverage",2015
71,71,"Scott Langley",NA,70.25,843,12,"EarlyRound2ScoringAverage",2015
71,71,"Kevin Streelman",NA,70.25,843,12,"EarlyRound2ScoringAverage",2015
73,73,"Steven Bowditch",NA,70.27,1054,15,"EarlyRound2ScoringAverage",2015
73,73,"Angel Cabrera",NA,70.27,773,11,"EarlyRound2ScoringAverage",2015
73,73,"Tom Hoge",NA,70.27,1054,15,"EarlyRound2ScoringAverage",2015
73,73,"Patrick Reed",NA,70.27,773,11,"EarlyRound2ScoringAverage",2015
73,73,"Tyrone Van Aswegen",NA,70.27,773,11,"EarlyRound2ScoringAverage",2015
78,78,"Andres Gonzales",NA,70.29,984,14,"EarlyRound2ScoringAverage",2015
79,79,"Jason Dufner",NA,70.3,703,10,"EarlyRound2ScoringAverage",2015
79,79,"David Toms",NA,70.3,703,10,"EarlyRound2ScoringAverage",2015
81,81,"Tim Wilkinson",NA,70.31,914,13,"EarlyRound2ScoringAverage",2015
82,82,"Troy Merritt",NA,70.33,844,12,"EarlyRound2ScoringAverage",2015
82,82,"Ryan Moore",NA,70.33,844,12,"EarlyRound2ScoringAverage",2015
82,82,"Vijay Singh",NA,70.33,844,12,"EarlyRound2ScoringAverage",2015
85,85,"Sam Saunders",NA,70.36,985,14,"EarlyRound2ScoringAverage",2015
85,85,"Robert Streb",NA,70.36,985,14,"EarlyRound2ScoringAverage",2015
85,85,"Boo Weekley",NA,70.36,774,11,"EarlyRound2ScoringAverage",2015
88,88,"Derek Fathauer",NA,70.38,915,13,"EarlyRound2ScoringAverage",2015
88,88,"Billy Hurley III",NA,70.38,1126,16,"EarlyRound2ScoringAverage",2015
90,90,"Luke Donald",NA,70.4,704,10,"EarlyRound2ScoringAverage",2015
91,91,"Ben Martin",NA,70.41,1197,17,"EarlyRound2ScoringAverage",2015
92,92,"Whee Kim",NA,70.42,845,12,"EarlyRound2ScoringAverage",2015
93,93,"Brendon Todd",NA,70.44,634,9,"EarlyRound2ScoringAverage",2015
94,94,"Sergio Garcia",NA,70.5,282,4,"EarlyRound2ScoringAverage",2015
94,94,"Brice Garnett",NA,70.5,987,14,"EarlyRound2ScoringAverage",2015
94,94,"David Hearn",NA,70.5,987,14,"EarlyRound2ScoringAverage",2015
97,97,"Billy Horschel",NA,70.53,1199,17,"EarlyRound2ScoringAverage",2015
97,97,"Sean OHair",NA,70.53,1058,15,"EarlyRound2ScoringAverage",2015
99,99,"Fabian Gomez",NA,70.57,988,14,"EarlyRound2ScoringAverage",2015
100,100,"Paul Casey",NA,70.6,706,10,"EarlyRound2ScoringAverage",2015
101,101,"Morgan Hoffmann",NA,70.62,918,13,"EarlyRound2ScoringAverage",2015
101,101,"John Merrick",NA,70.62,918,13,"EarlyRound2ScoringAverage",2015
103,103,"Aaron Baddeley",NA,70.64,777,11,"EarlyRound2ScoringAverage",2015
103,103,"Johnson Wagner",NA,70.64,777,11,"EarlyRound2ScoringAverage",2015
105,105,"Luke Guthrie",NA,70.67,848,12,"EarlyRound2ScoringAverage",2015
105,105,"Davis Love III",NA,70.67,636,9,"EarlyRound2ScoringAverage",2015
105,105,"Byron Smith",NA,70.67,636,9,"EarlyRound2ScoringAverage",2015
108,108,"Marc Leishman",NA,70.69,919,13,"EarlyRound2ScoringAverage",2015
108,108,"John Peterson",NA,70.69,919,13,"EarlyRound2ScoringAverage",2015
110,110,"Adam Scott",NA,70.71,495,7,"EarlyRound2ScoringAverage",2015
111,111,"Ricky Barnes",NA,70.73,778,11,"EarlyRound2ScoringAverage",2015
111,111,"Andres Romero",NA,70.73,778,11,"EarlyRound2ScoringAverage",2015
113,113,"KJ Choi",NA,70.75,566,8,"EarlyRound2ScoringAverage",2015
114,114,"Jim Herman",NA,70.77,920,13,"EarlyRound2ScoringAverage",2015
114,114,"Chris Kirk",NA,70.77,920,13,"EarlyRound2ScoringAverage",2015
116,116,"Steven Alker",NA,70.8,708,10,"EarlyRound2ScoringAverage",2015
116,116,"JJ Henry",NA,70.8,1062,15,"EarlyRound2ScoringAverage",2015
116,116,"Justin Leonard",NA,70.8,708,10,"EarlyRound2ScoringAverage",2015
119,119,"Andrew Putnam",NA,70.83,850,12,"EarlyRound2ScoringAverage",2015
120,120,"Daniel Berger",NA,70.87,1063,15,"EarlyRound2ScoringAverage",2015
121,121,"Sangmoon Bae",NA,70.88,1205,17,"EarlyRound2ScoringAverage",2015
121,121,"Erik Compton",NA,70.88,1134,16,"EarlyRound2ScoringAverage",2015
123,123,"John Senden",NA,70.91,780,11,"EarlyRound2ScoringAverage",2015
123,123,"Gary Woodland",NA,70.91,780,11,"EarlyRound2ScoringAverage",2015
125,125,"Jonathan Byrd",NA,70.92,922,13,"EarlyRound2ScoringAverage",2015
125,125,"SJ Park",NA,70.92,922,13,"EarlyRound2ScoringAverage",2015
127,127,"Alex Prugh",NA,70.93,993,14,"EarlyRound2ScoringAverage",2015
127,127,"Bo Van Pelt",NA,70.93,1064,15,"EarlyRound2ScoringAverage",2015
129,129,"Stewart Cink",NA,71,639,9,"EarlyRound2ScoringAverage",2015
129,129,"Colt Knost",NA,71,1136,16,"EarlyRound2ScoringAverage",2015
129,129,"Seung Yul Noh",NA,71,639,9,"EarlyRound2ScoringAverage",2015
132,132,"Ken Duke",NA,71.07,1066,15,"EarlyRound2ScoringAverage",2015
133,133,"Jim Renner",NA,71.08,924,13,"EarlyRound2ScoringAverage",2015
134,134,"Mark Wilson",NA,71.09,782,11,"EarlyRound2ScoringAverage",2015
135,135,"Graham DeLaet",NA,71.14,498,7,"EarlyRound2ScoringAverage",2015
136,136,"Hunter Mahan",NA,71.18,783,11,"EarlyRound2ScoringAverage",2015
137,137,"Matt Every",NA,71.2,712,10,"EarlyRound2ScoringAverage",2015
138,138,"Camilo Villegas",NA,71.25,855,12,"EarlyRound2ScoringAverage",2015
139,139,"Ernie Els",NA,71.27,784,11,"EarlyRound2ScoringAverage",2015
140,140,"Retief Goosen",NA,71.3,713,10,"EarlyRound2ScoringAverage",2015
141,141,"Rickie Fowler",NA,71.33,642,9,"EarlyRound2ScoringAverage",2015
142,142,"Lucas Glover",NA,71.36,999,14,"EarlyRound2ScoringAverage",2015
142,142,"William McGirt",NA,71.36,999,14,"EarlyRound2ScoringAverage",2015
142,142,"Rory Sabbatini",NA,71.36,785,11,"EarlyRound2ScoringAverage",2015
145,145,"Jon Curran",NA,71.38,928,13,"EarlyRound2ScoringAverage",2015
146,146,"Brian Davis",NA,71.44,1143,16,"EarlyRound2ScoringAverage",2015
147,147,"Blayne Barber",NA,71.46,929,13,"EarlyRound2ScoringAverage",2015
148,148,"Kyle Reifers",NA,71.5,1144,16,"EarlyRound2ScoringAverage",2015
148,148,"Charl Schwartzel",NA,71.5,572,8,"EarlyRound2ScoringAverage",2015
148,148,"Brandt Snedeker",NA,71.5,858,12,"EarlyRound2ScoringAverage",2015
151,151,"Michael Thompson",NA,71.54,930,13,"EarlyRound2ScoringAverage",2015
152,152,"Derek Ernst",NA,71.58,859,12,"EarlyRound2ScoringAverage",2015
153,153,"Max Homa",NA,71.6,1074,15,"EarlyRound2ScoringAverage",2015
154,154,"Brian Stuard",NA,71.63,1361,19,"EarlyRound2ScoringAverage",2015
155,155,"Nicholas Thompson",NA,71.64,1003,14,"EarlyRound2ScoringAverage",2015
156,156,"Chris Stroud",NA,71.69,1147,16,"EarlyRound2ScoringAverage",2015
157,157,"Scott Stallings",NA,71.71,502,7,"EarlyRound2ScoringAverage",2015
158,158,"Bill Haas",NA,71.73,789,11,"EarlyRound2ScoringAverage",2015
159,159,"Gonzalo Fdez Castano",NA,71.77,933,13,"EarlyRound2ScoringAverage",2015
160,160,"Roger Sloan",NA,71.78,646,9,"EarlyRound2ScoringAverage",2015
161,161,"Jhonattan Vegas",NA,71.79,1005,14,"EarlyRound2ScoringAverage",2015
162,162,"Ian Poulter",NA,71.82,790,11,"EarlyRound2ScoringAverage",2015
162,162,"Cameron Tringale",NA,71.82,1221,17,"EarlyRound2ScoringAverage",2015
164,164,"Ryo Ishikawa",NA,71.83,862,12,"EarlyRound2ScoringAverage",2015
164,164,"Francesco Molinari",NA,71.83,431,6,"EarlyRound2ScoringAverage",2015
166,166,"Dustin Johnson",NA,71.86,503,7,"EarlyRound2ScoringAverage",2015
166,166,"Phil Mickelson",NA,71.86,503,7,"EarlyRound2ScoringAverage",2015
168,168,"Roberto Castro",NA,71.88,575,8,"EarlyRound2ScoringAverage",2015
168,168,"Greg Chalmers",NA,71.88,575,8,"EarlyRound2ScoringAverage",2015
170,170,"Scott Piercy",NA,71.93,1079,15,"EarlyRound2ScoringAverage",2015
171,171,"Jason Kokrak",NA,72,1008,14,"EarlyRound2ScoringAverage",2015
172,172,"Jonas Blixt",NA,72.1,721,10,"EarlyRound2ScoringAverage",2015
172,172,"Greg Owen",NA,72.1,721,10,"EarlyRound2ScoringAverage",2015
174,174,"Charlie Beljan",NA,72.14,1010,14,"EarlyRound2ScoringAverage",2015
175,175,"Padraig Harrington",NA,72.38,941,13,"EarlyRound2ScoringAverage",2015
176,176,"Oscar Fraustro",NA,72.42,869,12,"EarlyRound2ScoringAverage",2015
177,177,"Jamie Donaldson",NA,72.63,581,8,"EarlyRound2ScoringAverage",2015
178,178,"Heath Slocum",NA,72.64,799,11,"EarlyRound2ScoringAverage",2015
179,179,"DA Points",NA,72.69,945,13,"EarlyRound2ScoringAverage",2015
180,180,"Robert Allenby",NA,72.75,873,12,"EarlyRound2ScoringAverage",2015
181,181,"Andrew Svoboda",NA,73,949,13,"EarlyRound2ScoringAverage",2015
182,182,"Eric Axley",NA,73.36,807,11,"EarlyRound2ScoringAverage",2015
183,183,"Robert Garrigus",NA,73.63,589,8,"EarlyRound2ScoringAverage",2015
184,184,"Chesson Hadley",NA,73.75,885,12,"EarlyRound2ScoringAverage",2015
