"Par4Performance_RANKTHISWEEK_2015","Par4Performance_RANKLASTWEEK_2015","Par4Performance_PLAYERNAME_2015","Par4Performance_ROUNDS_2015","Par4Performance_STATUS_2015","Par4Performance_PAR4AVG_2015","Par4Performance_TOTALPAR_2015","stat_name","year"
1,1,"Jordan Spieth",91,-67,3.93,3816,"Par4Performance",2015
2,2,"Jason Day",75,-58,3.93,3148,"Par4Performance",2015
3,3,"Hideki Matsuyama",95,-38,3.96,3968,"Par4Performance",2015
4,4,"Jason Bohn",95,-32,3.97,4076,"Par4Performance",2015
5,5,"Henrik Stenson",63,-26,3.96,2608,"Par4Performance",2015
6,6,"Russell Knox",96,-25,3.98,4160,"Par4Performance",2015
7,7,"Will Wilcox",58,-24,3.96,2336,"Par4Performance",2015
8,8,"Zach Johnson",90,-18,3.98,3900,"Par4Performance",2015
9,9,"Matt Kuchar",97,-14,3.99,4084,"Par4Performance",2015
10,10,"Bubba Watson",71,-13,3.98,3008,"Par4Performance",2015
11,11,"Brooks Koepka",84,-12,3.99,3588,"Par4Performance",2015
12,12,"Paul Casey",87,-11,3.99,3696,"Par4Performance",2015
12,12,"Brendan Steele",88,-11,3.99,3548,"Par4Performance",2015
14,14,"Jim Furyk",71,-10,3.99,2748,"Par4Performance",2015
15,15,"Rory Sabbatini",81,-7,3.99,3496,"Par4Performance",2015
16,16,"Sean OHair",86,-6,3.99,3652,"Par4Performance",2015
16,16,"Pat Perez",96,-6,3.99,4084,"Par4Performance",2015
16,16,"Robert Streb",110,-6,4,4888,"Par4Performance",2015
19,19,"Dustin Johnson",75,-3,4,3152,"Par4Performance",2015
19,19,"Bryce Molder",91,-3,4,3776,"Par4Performance",2015
21,21,"Louis Oosthuizen",68,0,4,2760,"Par4Performance",2015
22,22,"Patrick Reed",103,1,4,4340,"Par4Performance",2015
23,23,"Sergio Garcia",59,2,4,2464,"Par4Performance",2015
24,24,"Francesco Molinari",56,3,4.01,2320,"Par4Performance",2015
24,24,"Justin Rose",69,3,4,2880,"Par4Performance",2015
24,24,"Daniel Summerhays",101,3,4,4396,"Par4Performance",2015
27,27,"Jonathan Byrd",69,5,4.01,2784,"Par4Performance",2015
27,27,"Greg Owen",58,5,4.01,2520,"Par4Performance",2015
29,29,"Harris English",105,6,4.01,4484,"Par4Performance",2015
29,29,"Tony Finau",106,6,4.01,4580,"Par4Performance",2015
29,29,"John Peterson",84,6,4.01,3596,"Par4Performance",2015
29,29,"Patrick Rodgers",57,6,4.01,2348,"Par4Performance",2015
29,29,"Justin Thomas",106,6,4.01,4556,"Par4Performance",2015
34,34,"David Hearn",97,7,4.01,4172,"Par4Performance",2015
34,34,"Jerry Kelly",79,7,4.01,3436,"Par4Performance",2015
36,36,"Hunter Mahan",88,8,4.01,3632,"Par4Performance",2015
36,36,"William McGirt",103,8,4.01,4468,"Par4Performance",2015
36,36,"Ryan Palmer",80,8,4.01,3400,"Par4Performance",2015
36,36,"Nick Watney",91,8,4.01,3896,"Par4Performance",2015
40,40,"Stewart Cink",77,9,4.01,3376,"Par4Performance",2015
40,40,"Lee Westwood",56,9,4.02,2256,"Par4Performance",2015
42,42,"Whee Kim",71,11,4.01,2980,"Par4Performance",2015
42,42,"Spencer Levin",99,11,4.01,4200,"Par4Performance",2015
