"ConsecutiveSandSaves_RANKTHISWEEK_2013","ConsecutiveSandSaves_RANKLASTWEEK_2013","ConsecutiveSandSaves_PLAYERNAME_2013","ConsecutiveSandSaves_EVENTS_2013","ConsecutiveSandSaves_STREAK_2013","ConsecutiveSandSaves_CURRENTSTREAK_2013","ConsecutiveSandSaves_ROUND_2013","ConsecutiveSandSaves_HOLE_2013","ConsecutiveSandSaves_YEARTOURN_2013","stat_name","year"
259,259,"Nathaniel Rau",1,3,1,1,6,2013300,"ConsecutiveSandSaves",2013
259,259,"Wes Short Jr",15,3,3,2,8,2013300,"ConsecutiveSandSaves",2013
259,259,"Nathan Smith",1,3,3,1,4,2013160,"ConsecutiveSandSaves",2013
259,259,"Joey Snyder III",15,3,1,2,6,2013090,"ConsecutiveSandSaves",2013
259,259,"Bob Sowards",1,3,3,2,7,2013350,"ConsecutiveSandSaves",2013
259,259,"Ben Stow",1,3,3,2,3,2013310,"ConsecutiveSandSaves",2013
259,259,"Chip Sullivan",1,3,3,2,18,2013350,"ConsecutiveSandSaves",2013
259,259,"Andrew Svoboda",18,3,NA,3,11,2013180,"ConsecutiveSandSaves",2013
259,259,"Marc Turnesa",2,3,NA,1,2,2013300,"ConsecutiveSandSaves",2013
259,259,"Jhonattan Vegas",3,3,NA,2,2,2013030,"ConsecutiveSandSaves",2013
259,259,"Bernd Wiesberger",2,3,3,4,10,2013310,"ConsecutiveSandSaves",2013
259,259,"Dean Wilson",2,3,1,3,9,2013020,"ConsecutiveSandSaves",2013
259,259,"Chris Wood",5,3,NA,1,6,2013340,"ConsecutiveSandSaves",2013
259,259,"Gareth Wright",1,3,NA,2,8,2013310,"ConsecutiveSandSaves",2013
318,318,"Wu Ashun",1,2,2,2,3,2013310,"ConsecutiveSandSaves",2013
318,318,"Woody Austin",8,2,NA,1,11,2013350,"ConsecutiveSandSaves",2013
318,318,"Todd Baek",1,2,NA,3,14,2013150,"ConsecutiveSandSaves",2013
318,318,"Blayne Barber",3,2,NA,1,1,2013210,"ConsecutiveSandSaves",2013
318,318,"Rich Beem",3,2,1,2,16,2013150,"ConsecutiveSandSaves",2013
318,318,"Shane Bertsch",1,2,2,4,15,2013020,"ConsecutiveSandSaves",2013
318,318,"Thomas Bjorn",4,2,1,3,9,2013310,"ConsecutiveSandSaves",2013
318,318,"Ryan Blaum",3,2,2,2,14,2013300,"ConsecutiveSandSaves",2013
318,318,"David Bradshaw",1,2,1,1,17,2013120,"ConsecutiveSandSaves",2013
318,318,"Mark Brooks",2,2,1,1,2,2013300,"ConsecutiveSandSaves",2013
318,318,"Bart Bryant",2,2,2,2,15,2013030,"ConsecutiveSandSaves",2013
318,318,"Rafa Cabrera Bello",5,2,1,3,11,2013350,"ConsecutiveSandSaves",2013
318,318,"Mark Calcavecchia",1,2,2,2,15,2013310,"ConsecutiveSandSaves",2013
318,318,"Darren Clarke",3,2,NA,1,17,2013310,"ConsecutiveSandSaves",2013
318,318,"Keith Clearwater",1,2,NA,2,2,2013220,"ConsecutiveSandSaves",2013
318,318,"Corey Conners",1,2,NA,1,4,2013320,"ConsecutiveSandSaves",2013
318,318,"Eduardo De La Riva",1,2,2,3,14,2013310,"ConsecutiveSandSaves",2013
318,318,"Matt Dobyns",3,2,1,1,13,2013140,"ConsecutiveSandSaves",2013
318,318,"Joe Durant",7,2,NA,1,1,2013060,"ConsecutiveSandSaves",2013
318,318,"Matt Fast",1,2,2,1,8,2013180,"ConsecutiveSandSaves",2013
318,318,"Caine Fitzgerald",1,2,NA,1,2,2013350,"ConsecutiveSandSaves",2013
318,318,"David Frost",1,2,2,4,12,2013220,"ConsecutiveSandSaves",2013
318,318,"Hiroyuki Fujita",5,2,1,2,2,2013250,"ConsecutiveSandSaves",2013
318,318,"Jorge Garcia",1,2,NA,3,16,2013100,"ConsecutiveSandSaves",2013
318,318,"Adam Hadwin",3,2,2,1,18,2013320,"ConsecutiveSandSaves",2013
318,318,"Matt Harmon",1,2,NA,1,1,2013250,"ConsecutiveSandSaves",2013
318,318,"Scott Harrington",1,2,NA,1,16,2013070,"ConsecutiveSandSaves",2013
318,318,"Peter Hedblom",1,2,NA,3,11,2013250,"ConsecutiveSandSaves",2013
318,318,"Nolan Henke",1,2,NA,1,3,2013300,"ConsecutiveSandSaves",2013
318,318,"Mark Hensby",1,2,2,1,12,2013300,"ConsecutiveSandSaves",2013
318,318,"Kohki Idoki",1,2,NA,2,11,2013350,"ConsecutiveSandSaves",2013
318,318,"Steven Ihm",1,2,2,1,2,2013290,"ConsecutiveSandSaves",2013
318,318,"Stephan Jaeger",1,2,1,1,7,2013100,"ConsecutiveSandSaves",2013
318,318,"Thongchai Jaidee",4,2,2,4,4,2013350,"ConsecutiveSandSaves",2013
318,318,"Brendan Jones",1,2,1,2,10,2013310,"ConsecutiveSandSaves",2013
318,318,"Rikard Karlberg",1,2,NA,2,12,2013250,"ConsecutiveSandSaves",2013
318,318,"Michael Kim",2,2,NA,2,2,2013250,"ConsecutiveSandSaves",2013
318,318,"Kevin Kisner",1,2,NA,3,7,2013300,"ConsecutiveSandSaves",2013
318,318,"Rob Labritz",1,2,2,1,11,2013350,"ConsecutiveSandSaves",2013
318,318,"Neal Lancaster",6,2,NA,1,1,2013150,"ConsecutiveSandSaves",2013
318,318,"Bernhard Langer",1,2,1,3,7,2013160,"ConsecutiveSandSaves",2013
318,318,"Peter Laws",1,2,NA,1,17,2013320,"ConsecutiveSandSaves",2013
318,318,"Peter Lonard",1,2,2,1,12,2013300,"ConsecutiveSandSaves",2013
318,318,"Paul McGinley",1,2,2,2,17,2013350,"ConsecutiveSandSaves",2013
318,318,"Joey McLister",1,2,2,1,16,2013190,"ConsecutiveSandSaves",2013
318,318,"Shaun Micheel",5,2,NA,2,5,2013300,"ConsecutiveSandSaves",2013
318,318,"George Murray",1,2,NA,1,9,2013310,"ConsecutiveSandSaves",2013
318,318,"Daniel Nisbet",1,2,1,1,3,2013170,"ConsecutiveSandSaves",2013
318,318,"Jose Maria Olazabal",2,2,1,3,4,2013160,"ConsecutiveSandSaves",2013
318,318,"John Parry",1,2,2,3,10,2013250,"ConsecutiveSandSaves",2013
318,318,"Justin Peters",1,2,2,2,5,2013290,"ConsecutiveSandSaves",2013
318,318,"Ryan Polzin",1,2,2,1,17,2013350,"ConsecutiveSandSaves",2013
318,318,"Daniel Popovic",1,2,NA,3,17,2013340,"ConsecutiveSandSaves",2013
318,318,"Ted Purdy",3,2,2,1,15,2013300,"ConsecutiveSandSaves",2013
318,318,"Michael Putnam",1,2,NA,1,16,2013140,"ConsecutiveSandSaves",2013
318,318,"Brett Quigley",1,2,2,3,5,2013030,"ConsecutiveSandSaves",2013
318,318,"Alexandre Rocha",3,2,NA,1,18,2013060,"ConsecutiveSandSaves",2013
318,318,"Sam Saunders",1,2,2,4,2,2013060,"ConsecutiveSandSaves",2013
318,318,"Jason Schultz",1,2,NA,2,18,2013210,"ConsecutiveSandSaves",2013
318,318,"Mark Silvers",2,2,2,2,18,2013280,"ConsecutiveSandSaves",2013
318,318,"Mike Small",1,2,2,2,15,2013350,"ConsecutiveSandSaves",2013
318,318,"Craig Stadler",1,2,2,2,16,2013160,"ConsecutiveSandSaves",2013
318,318,"Chris Starkjohann",1,2,NA,1,2,2013030,"ConsecutiveSandSaves",2013
318,318,"Hideto Tanihara",1,2,NA,2,6,2013020,"ConsecutiveSandSaves",2013
318,318,"Steven Tiley",1,2,NA,2,16,2013310,"ConsecutiveSandSaves",2013
318,318,"DJ Trahan",16,2,NA,2,7,2013300,"ConsecutiveSandSaves",2013
318,318,"Omar Uresti",1,2,2,1,12,2013300,"ConsecutiveSandSaves",2013
318,318,"Bo Van Pelt",22,2,NA,2,11,2013340,"ConsecutiveSandSaves",2013
318,318,"John Wade",1,2,NA,2,3,2013310,"ConsecutiveSandSaves",2013
318,318,"Tom Watson",4,2,NA,2,8,2013310,"ConsecutiveSandSaves",2013
318,318,"Michael Weaver",2,2,NA,4,1,2013250,"ConsecutiveSandSaves",2013
318,318,"Peter Williamson",2,2,NA,1,1,2013230,"ConsecutiveSandSaves",2013
318,318,"Chris Williams",5,2,1,1,10,2013250,"ConsecutiveSandSaves",2013
318,318,"Garrett Willis",1,2,2,1,10,2013300,"ConsecutiveSandSaves",2013
318,318,"Thaworn Wiratchant",3,2,NA,4,13,2013110,"ConsecutiveSandSaves",2013
318,318,"Ryan Yip",1,2,2,2,6,2013250,"ConsecutiveSandSaves",2013
394,394,"Blake Adams",2,1,1,3,17,2013030,"ConsecutiveSandSaves",2013
394,394,"Thomas Aiken",2,1,NA,2,15,2013310,"ConsecutiveSandSaves",2013
394,394,"Max Alverio",1,1,1,2,6,2013100,"ConsecutiveSandSaves",2013
394,394,"JC Anderson",1,1,NA,1,10,2013350,"ConsecutiveSandSaves",2013
394,394,"Eric Banks",1,1,1,2,17,2013320,"ConsecutiveSandSaves",2013
394,394,"Kyle Bilodeau",1,1,NA,1,17,2013260,"ConsecutiveSandSaves",2013
394,394,"Kris Blanks",1,1,1,2,16,2013050,"ConsecutiveSandSaves",2013
394,394,"Matt Bova",1,1,NA,1,2,2013170,"ConsecutiveSandSaves",2013
394,394,"Mark Brown",1,1,1,1,18,2013350,"ConsecutiveSandSaves",2013
394,394,"Brandon Brown",1,1,NA,2,3,2013250,"ConsecutiveSandSaves",2013
394,394,"Angel Cabrera Jr",1,1,NA,1,18,2013100,"ConsecutiveSandSaves",2013
394,394,"Rafael Campos",1,1,NA,4,6,2013100,"ConsecutiveSandSaves",2013
394,394,"Kevin Carll",1,1,1,2,15,2013020,"ConsecutiveSandSaves",2013
394,394,"Jim Carter",1,1,1,2,2,2013300,"ConsecutiveSandSaves",2013
394,394,"Pat Carter",1,1,NA,2,3,2013280,"ConsecutiveSandSaves",2013
394,394,"Alex Cejka",2,1,1,3,5,2013060,"ConsecutiveSandSaves",2013
394,394,"Albin Choi",1,1,1,2,10,2013320,"ConsecutiveSandSaves",2013
394,394,"Wil Collins",2,1,NA,2,16,2013320,"ConsecutiveSandSaves",2013
394,394,"Carl Cooper",1,1,1,2,13,2013150,"ConsecutiveSandSaves",2013
394,394,"Ben Crenshaw",1,1,1,2,18,2013160,"ConsecutiveSandSaves",2013
394,394,"Brandon Crick",1,1,1,2,17,2013250,"ConsecutiveSandSaves",2013
394,394,"Jeff Curl",1,1,NA,2,12,2013100,"ConsecutiveSandSaves",2013
394,394,"Joe Daley",1,1,NA,1,8,2013200,"ConsecutiveSandSaves",2013
394,394,"Robert Damron",1,1,1,2,9,2013300,"ConsecutiveSandSaves",2013
394,394,"Chris Doak",1,1,1,2,10,2013250,"ConsecutiveSandSaves",2013
394,394,"Nick Faldo",1,1,NA,1,7,2013310,"ConsecutiveSandSaves",2013
394,394,"Niclas Fasth",1,1,NA,1,4,2013310,"ConsecutiveSandSaves",2013
394,394,"Jack Fields",1,1,NA,1,5,2013190,"ConsecutiveSandSaves",2013
394,394,"Oliver Fisher",1,1,1,4,12,2013310,"ConsecutiveSandSaves",2013
394,394,"Oscar Floren",1,1,NA,2,3,2013310,"ConsecutiveSandSaves",2013
394,394,"Robin Freeman",1,1,1,2,5,2013300,"ConsecutiveSandSaves",2013
394,394,"Charles Frost",1,1,NA,2,8,2013190,"ConsecutiveSandSaves",2013
394,394,"Fred Funk",1,1,NA,2,4,2013020,"ConsecutiveSandSaves",2013
394,394,"Mathew Goggin",1,1,NA,1,9,2013250,"ConsecutiveSandSaves",2013
394,394,"Tano Goya",2,1,NA,1,13,2013310,"ConsecutiveSandSaves",2013
394,394,"Cody Gribble",1,1,NA,1,4,2013240,"ConsecutiveSandSaves",2013
394,394,"Glen Griffith",1,1,1,1,6,2013050,"ConsecutiveSandSaves",2013
394,394,"Chesson Hadley",1,1,1,2,5,2013360,"ConsecutiveSandSaves",2013
394,394,"John Hahn",1,1,NA,2,9,2013250,"ConsecutiveSandSaves",2013
394,394,"Gavin Hall",1,1,NA,1,12,2013250,"ConsecutiveSandSaves",2013
394,394,"Kirk Hanefeld",1,1,1,1,1,2013350,"ConsecutiveSandSaves",2013
394,394,"Justin Harding",1,1,1,2,16,2013310,"ConsecutiveSandSaves",2013
394,394,"Tyrrell Hatton",1,1,NA,2,15,2013310,"ConsecutiveSandSaves",2013
394,394,"Richard Hattori",1,1,NA,1,5,2013020,"ConsecutiveSandSaves",2013
394,394,"Mike Hendry",1,1,NA,2,7,2013110,"ConsecutiveSandSaves",2013
394,394,"Charlie Holland",2,1,NA,1,10,2013240,"ConsecutiveSandSaves",2013
394,394,"Max Homa",1,1,1,1,13,2013250,"ConsecutiveSandSaves",2013
394,394,"David Howell",1,1,NA,1,13,2013250,"ConsecutiveSandSaves",2013
394,394,"Mackenzie Hughes",2,1,NA,1,6,2013250,"ConsecutiveSandSaves",2013
394,394,"John Hurley",1,1,NA,1,9,2013050,"ConsecutiveSandSaves",2013
394,394,"Randall Hutchison",1,1,NA,1,9,2013250,"ConsecutiveSandSaves",2013
394,394,"Junggon Hwang",1,1,NA,1,9,2013250,"ConsecutiveSandSaves",2013
394,394,"Mikko Ilonen",3,1,1,1,7,2013350,"ConsecutiveSandSaves",2013
394,394,"Makoto Inoue",1,1,1,2,18,2013310,"ConsecutiveSandSaves",2013
394,394,"Steven Jeffress",1,1,1,2,15,2013310,"ConsecutiveSandSaves",2013
394,394,"Steve Jones",1,1,1,3,3,2013030,"ConsecutiveSandSaves",2013
394,394,"Kent Jones",1,1,NA,1,2,2013300,"ConsecutiveSandSaves",2013
394,394,"Shiv Kapur",1,1,1,4,16,2013310,"ConsecutiveSandSaves",2013
394,394,"John Kimbell",1,1,NA,4,16,2013290,"ConsecutiveSandSaves",2013
394,394,"Cliff Kresge",1,1,1,2,3,2013250,"ConsecutiveSandSaves",2013
394,394,"Chad Kurmel",1,1,NA,1,7,2013100,"ConsecutiveSandSaves",2013
394,394,"Pablo Larrazabal",1,1,1,1,9,2013350,"ConsecutiveSandSaves",2013
394,394,"Danny Lee",1,1,NA,4,16,2013020,"ConsecutiveSandSaves",2013
394,394,"Tom Lehman",2,1,NA,4,3,2013310,"ConsecutiveSandSaves",2013
394,394,"Darryn Lloyd",1,1,NA,2,15,2013310,"ConsecutiveSandSaves",2013
394,394,"Ken Looper",2,1,NA,3,18,2013300,"ConsecutiveSandSaves",2013
394,394,"Steve Lowery",1,1,NA,1,5,2013300,"ConsecutiveSandSaves",2013
394,394,"Randy Lowry",1,1,NA,1,16,2013140,"ConsecutiveSandSaves",2013
394,394,"Sandy Lyle",2,1,1,4,18,2013310,"ConsecutiveSandSaves",2013
394,394,"Morten Orum Madsen",1,1,1,4,9,2013250,"ConsecutiveSandSaves",2013
394,394,"Jeff Martin",1,1,NA,2,13,2013350,"ConsecutiveSandSaves",2013
394,394,"Daisuke Maruyama",1,1,1,2,12,2013310,"ConsecutiveSandSaves",2013
394,394,"Michael McCabe",1,1,NA,1,10,2013040,"ConsecutiveSandSaves",2013
394,394,"Sean McCarty",1,1,NA,1,8,2013290,"ConsecutiveSandSaves",2013
394,394,"Parker McLachlin",2,1,1,1,8,2013300,"ConsecutiveSandSaves",2013
394,394,"Andrew McLardy",1,1,NA,1,15,2013360,"ConsecutiveSandSaves",2013
394,394,"Kelly Mitchum",2,1,1,2,15,2013360,"ConsecutiveSandSaves",2013
394,394,"Larry Mize",1,1,NA,2,5,2013160,"ConsecutiveSandSaves",2013
394,394,"Jimmy Mullen",1,1,1,4,3,2013310,"ConsecutiveSandSaves",2013
394,394,"David Muttitt",1,1,1,2,12,2013350,"ConsecutiveSandSaves",2013
394,394,"Chris Naegel",1,1,1,2,5,2013290,"ConsecutiveSandSaves",2013
394,394,"Jake Narro",1,1,NA,1,18,2013180,"ConsecutiveSandSaves",2013
394,394,"Ryan Nelson",1,1,NA,2,8,2013250,"ConsecutiveSandSaves",2013
394,394,"John Nieporte",1,1,1,2,6,2013250,"ConsecutiveSandSaves",2013
394,394,"Bret Nutt",1,1,1,3,5,2013060,"ConsecutiveSandSaves",2013
394,394,"Mark OMeara",3,1,1,4,10,2013310,"ConsecutiveSandSaves",2013
394,394,"Cheng Tsung Pan",1,1,NA,1,18,2013250,"ConsecutiveSandSaves",2013
394,394,"Bryn Parry",1,1,NA,2,2,2013320,"ConsecutiveSandSaves",2013
394,394,"David Peoples",1,1,NA,1,10,2013300,"ConsecutiveSandSaves",2013
394,394,"Eddie Pepperell",1,1,1,2,8,2013250,"ConsecutiveSandSaves",2013
394,394,"Josh Persons",1,1,NA,2,3,2013020,"ConsecutiveSandSaves",2013
394,394,"Garrick Porteous",1,1,1,2,15,2013310,"ConsecutiveSandSaves",2013
394,394,"Jeff Quinney",1,1,NA,1,7,2013210,"ConsecutiveSandSaves",2013
394,394,"Lee Rhind",1,1,NA,2,6,2013350,"ConsecutiveSandSaves",2013
394,394,"Brian Ricketts",1,1,1,2,13,2013210,"ConsecutiveSandSaves",2013
394,394,"Lloyd Saltman",1,1,NA,1,12,2013310,"ConsecutiveSandSaves",2013
394,394,"Paul Scaletta",1,1,1,2,7,2013090,"ConsecutiveSandSaves",2013
394,394,"Peter Senior",1,1,NA,4,5,2013310,"ConsecutiveSandSaves",2013
394,394,"Mark Sheftic",1,1,1,2,9,2013350,"ConsecutiveSandSaves",2013
394,394,"Kevin Shields",1,1,NA,1,16,2013280,"ConsecutiveSandSaves",2013
394,394,"Sonny Skinner",1,1,1,2,8,2013350,"ConsecutiveSandSaves",2013
394,394,"David Skinns",1,1,1,2,17,2013120,"ConsecutiveSandSaves",2013
394,394,"Stuart Smith",1,1,1,2,10,2013350,"ConsecutiveSandSaves",2013
394,394,"Jesse Smith",2,1,1,2,6,2013320,"ConsecutiveSandSaves",2013
394,394,"Miguel Suarez",1,1,NA,2,9,2013100,"ConsecutiveSandSaves",2013
394,394,"Adam Svensson",1,1,1,2,12,2013320,"ConsecutiveSandSaves",2013
394,394,"Toru Taniguchi",2,1,1,4,2,2013340,"ConsecutiveSandSaves",2013
394,394,"Yui Ueda",1,1,NA,2,13,2013250,"ConsecutiveSandSaves",2013
394,394,"Jaco Van Zyl",3,1,NA,1,9,2013350,"ConsecutiveSandSaves",2013
394,394,"Harold Varner III",1,1,NA,2,3,2013250,"ConsecutiveSandSaves",2013
394,394,"Sebastian Vazquez",1,1,1,3,17,2013100,"ConsecutiveSandSaves",2013
394,394,"TJ Vogel",3,1,NA,1,6,2013290,"ConsecutiveSandSaves",2013
394,394,"Matt Weibring",1,1,NA,2,3,2013250,"ConsecutiveSandSaves",2013
394,394,"Riley Wheeldon",1,1,NA,1,13,2013320,"ConsecutiveSandSaves",2013
394,394,"Trent Whitekiller",1,1,NA,1,16,2013240,"ConsecutiveSandSaves",2013
394,394,"Eugene Wong",1,1,1,1,11,2013320,"ConsecutiveSandSaves",2013
394,394,"Clayton Wonnell",1,1,NA,1,10,2013140,"ConsecutiveSandSaves",2013
394,394,"Ian Woosnam",1,1,NA,1,7,2013160,"ConsecutiveSandSaves",2013
394,394,"Ryan Zylstra",1,1,1,1,13,2013280,"ConsecutiveSandSaves",2013
