"ApproachesLeftRoughRTPScore_RANKTHISWEEK_2016","ApproachesLeftRoughRTPScore_RANKLASTWEEK_2016","ApproachesLeftRoughRTPScore_PLAYERNAME_2016","ApproachesLeftRoughRTPScore_ROUNDS_2016","ApproachesLeftRoughRTPScore_AVGRTP_2016","stat_name","year"
55,67,"Daniel Berger",52,0.04,"ApproachesLeftRoughRTPScore",2016
55,61,"Keegan Bradley",40,0.04,"ApproachesLeftRoughRTPScore",2016
55,61,"KJ Choi",47,0.04,"ApproachesLeftRoughRTPScore",2016
55,63,"JJ Henry",44,0.04,"ApproachesLeftRoughRTPScore",2016
59,64,"John Huh",51,0.042,"ApproachesLeftRoughRTPScore",2016
60,28,"Stuart Appleby",39,0.047,"ApproachesLeftRoughRTPScore",2016
60,96,"Robert Garrigus",34,0.047,"ApproachesLeftRoughRTPScore",2016
60,79,"Sung Kang",51,0.047,"ApproachesLeftRoughRTPScore",2016
63,28,"Bill Haas",42,0.049,"ApproachesLeftRoughRTPScore",2016
63,69,"Russell Knox",48,0.049,"ApproachesLeftRoughRTPScore",2016
63,42,"Luke List",51,0.049,"ApproachesLeftRoughRTPScore",2016
63,108,"DA Points",32,0.049,"ApproachesLeftRoughRTPScore",2016
67,28,"Byeong Hun An",23,0.05,"ApproachesLeftRoughRTPScore",2016
68,82,"Harris English",51,0.053,"ApproachesLeftRoughRTPScore",2016
68,88,"John Senden",48,0.053,"ApproachesLeftRoughRTPScore",2016
68,64,"Brendan Steele",48,0.053,"ApproachesLeftRoughRTPScore",2016
68,73,"Hudson Swafford",52,0.053,"ApproachesLeftRoughRTPScore",2016
72,77,"Brian Harman",60,0.055,"ApproachesLeftRoughRTPScore",2016
73,121,"Matt Every",34,0.06,"ApproachesLeftRoughRTPScore",2016
73,69,"Andres Gonzales",46,0.06,"ApproachesLeftRoughRTPScore",2016
75,72,"Ben Crane",48,0.062,"ApproachesLeftRoughRTPScore",2016
76,81,"Brandt Snedeker",47,0.065,"ApproachesLeftRoughRTPScore",2016
77,78,"Michael Kim",62,0.066,"ApproachesLeftRoughRTPScore",2016
78,83,"Freddie Jacobson",54,0.068,"ApproachesLeftRoughRTPScore",2016
78,124,"Steve Wheatcroft",53,0.068,"ApproachesLeftRoughRTPScore",2016
80,84,"Zach Johnson",42,0.07,"ApproachesLeftRoughRTPScore",2016
81,80,"Jason Gore",51,0.071,"ApproachesLeftRoughRTPScore",2016
81,85,"Russell Henley",42,0.071,"ApproachesLeftRoughRTPScore",2016
83,73,"Danny Lee",53,0.075,"ApproachesLeftRoughRTPScore",2016
83,91,"Charl Schwartzel",29,0.075,"ApproachesLeftRoughRTPScore",2016
85,89,"Retief Goosen",37,0.077,"ApproachesLeftRoughRTPScore",2016
86,132,"Chad Collins",45,0.078,"ApproachesLeftRoughRTPScore",2016
86,103,"Rob Oppenheim",37,0.078,"ApproachesLeftRoughRTPScore",2016
88,93,"Wes Roach",33,0.079,"ApproachesLeftRoughRTPScore",2016
89,45,"Kevin Chappell",49,0.08,"ApproachesLeftRoughRTPScore",2016
89,95,"Stewart Cink",45,0.08,"ApproachesLeftRoughRTPScore",2016
89,53,"Matt Jones",45,0.08,"ApproachesLeftRoughRTPScore",2016
89,121,"Geoff Ogilvy",37,0.08,"ApproachesLeftRoughRTPScore",2016
93,89,"Robert Streb",51,0.081,"ApproachesLeftRoughRTPScore",2016
94,97,"Seung Yul Noh",54,0.082,"ApproachesLeftRoughRTPScore",2016
94,117,"Johnson Wagner",44,0.082,"ApproachesLeftRoughRTPScore",2016
96,69,"Padraig Harrington",38,0.083,"ApproachesLeftRoughRTPScore",2016
97,85,"Vijay Singh",42,0.087,"ApproachesLeftRoughRTPScore",2016
97,153,"Chris Stroud",52,0.087,"ApproachesLeftRoughRTPScore",2016
99,92,"Fabian Gomez",49,0.088,"ApproachesLeftRoughRTPScore",2016
100,57,"Graham DeLaet",50,0.089,"ApproachesLeftRoughRTPScore",2016
100,108,"Jamie Lovemark",57,0.089,"ApproachesLeftRoughRTPScore",2016
102,97,"Chad Campbell",54,0.091,"ApproachesLeftRoughRTPScore",2016
103,76,"Patton Kizzire",57,0.093,"ApproachesLeftRoughRTPScore",2016
103,105,"Bryce Molder",50,0.093,"ApproachesLeftRoughRTPScore",2016
105,107,"Shane Lowry",35,0.095,"ApproachesLeftRoughRTPScore",2016
105,67,"Kyle Reifers",63,0.095,"ApproachesLeftRoughRTPScore",2016
107,66,"Vaughn Taylor",30,0.097,"ApproachesLeftRoughRTPScore",2016
108,93,"Ryan Moore",40,0.098,"ApproachesLeftRoughRTPScore",2016
109,110,"Charley Hoffman",49,0.1,"ApproachesLeftRoughRTPScore",2016
109,110,"Cameron Percy",22,0.1,"ApproachesLeftRoughRTPScore",2016
109,110,"Dicky Pride",33,0.1,"ApproachesLeftRoughRTPScore",2016
109,110,"Bernd Wiesberger",23,0.1,"ApproachesLeftRoughRTPScore",2016
113,85,"Paul Casey",39,0.103,"ApproachesLeftRoughRTPScore",2016
114,105,"Jamie Donaldson",28,0.104,"ApproachesLeftRoughRTPScore",2016
115,119,"Brendon de Jonge",55,0.105,"ApproachesLeftRoughRTPScore",2016
115,140,"Boo Weekley",53,0.105,"ApproachesLeftRoughRTPScore",2016
117,118,"Justin Rose",35,0.106,"ApproachesLeftRoughRTPScore",2016
118,103,"Hunter Mahan",43,0.108,"ApproachesLeftRoughRTPScore",2016
119,99,"Derek Fathauer",58,0.109,"ApproachesLeftRoughRTPScore",2016
119,126,"Jerry Kelly",44,0.109,"ApproachesLeftRoughRTPScore",2016
121,121,"Hideki Matsuyama",40,0.111,"ApproachesLeftRoughRTPScore",2016
121,131,"Ian Poulter",37,0.111,"ApproachesLeftRoughRTPScore",2016
123,130,"Chris Kirk",51,0.114,"ApproachesLeftRoughRTPScore",2016
123,110,"Ollie Schniederjans",23,0.114,"ApproachesLeftRoughRTPScore",2016
125,110,"Sean OHair",45,0.117,"ApproachesLeftRoughRTPScore",2016
126,135,"Charles Howell III",63,0.119,"ApproachesLeftRoughRTPScore",2016
126,128,"Tyrone Van Aswegen",67,0.119,"ApproachesLeftRoughRTPScore",2016
128,149,"Chesson Hadley",51,0.122,"ApproachesLeftRoughRTPScore",2016
128,124,"Mark Hubbard",73,0.122,"ApproachesLeftRoughRTPScore",2016
128,138,"Martin Laird",46,0.122,"ApproachesLeftRoughRTPScore",2016
131,156,"Roberto Castro",55,0.123,"ApproachesLeftRoughRTPScore",2016
131,128,"Kevin Streelman",46,0.123,"ApproachesLeftRoughRTPScore",2016
133,159,"Derek Ernst",36,0.125,"ApproachesLeftRoughRTPScore",2016
133,136,"Luke Guthrie",31,0.125,"ApproachesLeftRoughRTPScore",2016
135,110,"Spencer Levin",62,0.126,"ApproachesLeftRoughRTPScore",2016
136,134,"Greg Owen",56,0.128,"ApproachesLeftRoughRTPScore",2016
137,165,"JB Holmes",39,0.129,"ApproachesLeftRoughRTPScore",2016
137,138,"Chez Reavie",56,0.129,"ApproachesLeftRoughRTPScore",2016
137,127,"Shawn Stefani",45,0.129,"ApproachesLeftRoughRTPScore",2016
140,140,"Rory Sabbatini",40,0.13,"ApproachesLeftRoughRTPScore",2016
140,149,"Brendon Todd",43,0.13,"ApproachesLeftRoughRTPScore",2016
142,102,"William McGirt",54,0.132,"ApproachesLeftRoughRTPScore",2016
142,142,"Carl Pettersson",31,0.132,"ApproachesLeftRoughRTPScore",2016
144,100,"Luke Donald",49,0.133,"ApproachesLeftRoughRTPScore",2016
145,145,"Steve Stricker",25,0.139,"ApproachesLeftRoughRTPScore",2016
145,148,"Cameron Tringale",47,0.139,"ApproachesLeftRoughRTPScore",2016
147,171,"Alex Cejka",47,0.143,"ApproachesLeftRoughRTPScore",2016
147,119,"Colt Knost",56,0.143,"ApproachesLeftRoughRTPScore",2016
147,184,"Kelly Kraft",35,0.143,"ApproachesLeftRoughRTPScore",2016
150,145,"Peter Malnati",53,0.145,"ApproachesLeftRoughRTPScore",2016
151,152,"Brian Gay",22,0.148,"ApproachesLeftRoughRTPScore",2016
152,142,"Brett Stegmaier",57,0.151,"ApproachesLeftRoughRTPScore",2016
153,101,"Anirban Lahiri",44,0.155,"ApproachesLeftRoughRTPScore",2016
154,151,"Kyle Stanley",57,0.157,"ApproachesLeftRoughRTPScore",2016
155,157,"Shane Bertsch",30,0.158,"ApproachesLeftRoughRTPScore",2016
156,163,"Will Ma Kenzie",54,0.159,"ApproachesLeftRoughRTPScore",2016
157,155,"Cameron Smith",45,0.163,"ApproachesLeftRoughRTPScore",2016
157,153,"Harold Varner III",58,0.163,"ApproachesLeftRoughRTPScore",2016
159,175,"Bronson Burgoon",53,0.164,"ApproachesLeftRoughRTPScore",2016
159,165,"David Hearn",55,0.164,"ApproachesLeftRoughRTPScore",2016
159,137,"Jeff Overton",51,0.164,"ApproachesLeftRoughRTPScore",2016
162,161,"Zac Blair",56,0.167,"ApproachesLeftRoughRTPScore",2016
162,161,"Darron Stiles",28,0.167,"ApproachesLeftRoughRTPScore",2016
164,133,"Si Woo Kim",63,0.169,"ApproachesLeftRoughRTPScore",2016
164,167,"Dawie van der Walt",48,0.169,"ApproachesLeftRoughRTPScore",2016
166,158,"Tom Hoge",47,0.171,"ApproachesLeftRoughRTPScore",2016
166,164,"Billy Hurley III",22,0.171,"ApproachesLeftRoughRTPScore",2016
168,147,"Michael Thompson",46,0.175,"ApproachesLeftRoughRTPScore",2016
169,169,"Pat Perez",28,0.179,"ApproachesLeftRoughRTPScore",2016
170,169,"Davis Love III",40,0.18,"ApproachesLeftRoughRTPScore",2016
171,171,"DJ Trahan",23,0.182,"ApproachesLeftRoughRTPScore",2016
172,173,"Troy Merritt",41,0.184,"ApproachesLeftRoughRTPScore",2016
173,181,"Ernie Els",34,0.185,"ApproachesLeftRoughRTPScore",2016
173,160,"Whee Kim",54,0.185,"ApproachesLeftRoughRTPScore",2016
175,144,"Jim Herman",55,0.19,"ApproachesLeftRoughRTPScore",2016
176,181,"Jonas Blixt",46,0.192,"ApproachesLeftRoughRTPScore",2016
177,189,"Camilo Villegas",50,0.195,"ApproachesLeftRoughRTPScore",2016
178,181,"Nick Taylor",57,0.197,"ApproachesLeftRoughRTPScore",2016
179,177,"Andy Sullivan",25,0.2,"ApproachesLeftRoughRTPScore",2016
180,185,"Kevin Kisner",49,0.204,"ApproachesLeftRoughRTPScore",2016
180,179,"Sam Saunders",40,0.204,"ApproachesLeftRoughRTPScore",2016
182,168,"Adam Hadwin",53,0.207,"ApproachesLeftRoughRTPScore",2016
183,177,"Justin Hicks",26,0.211,"ApproachesLeftRoughRTPScore",2016
184,187,"Jason Bohn",37,0.217,"ApproachesLeftRoughRTPScore",2016
185,174,"Ricky Barnes",57,0.218,"ApproachesLeftRoughRTPScore",2016
186,180,"Morgan Hoffmann",43,0.219,"ApproachesLeftRoughRTPScore",2016
187,187,"Rhein Gibson",36,0.22,"ApproachesLeftRoughRTPScore",2016
187,200,"Emiliano Grillo",47,0.22,"ApproachesLeftRoughRTPScore",2016
189,198,"Steve Marino",40,0.231,"ApproachesLeftRoughRTPScore",2016
190,195,"Tyler Aldridge",53,0.238,"ApproachesLeftRoughRTPScore",2016
190,186,"Blayne Barber",44,0.238,"ApproachesLeftRoughRTPScore",2016
190,190,"Brice Garnett",29,0.238,"ApproachesLeftRoughRTPScore",2016
190,193,"Hiroshi Iwata",51,0.238,"ApproachesLeftRoughRTPScore",2016
194,191,"Abraham Ancer",26,0.24,"ApproachesLeftRoughRTPScore",2016
195,194,"Robert Allenby",35,0.245,"ApproachesLeftRoughRTPScore",2016
195,192,"Matt Kuchar",46,0.245,"ApproachesLeftRoughRTPScore",2016
197,176,"Henrik Norlander",41,0.25,"ApproachesLeftRoughRTPScore",2016
198,196,"Jon Curran",55,0.261,"ApproachesLeftRoughRTPScore",2016
199,198,"Erik Compton",45,0.274,"ApproachesLeftRoughRTPScore",2016
200,197,"DH Lee",35,0.278,"ApproachesLeftRoughRTPScore",2016
201,201,"Charlie Beljan",26,0.297,"ApproachesLeftRoughRTPScore",2016
202,202,"Graeme McDowell",33,0.321,"ApproachesLeftRoughRTPScore",2016
203,203,"David Lingmerth",54,0.358,"ApproachesLeftRoughRTPScore",2016
204,205,"Miguel Angel Carballo",24,0.371,"ApproachesLeftRoughRTPScore",2016
205,204,"George McNeill",33,0.383,"ApproachesLeftRoughRTPScore",2016
206,206,"Steven Bowditch",40,0.392,"ApproachesLeftRoughRTPScore",2016
207,208,"Lucas Lee",22,0.5,"ApproachesLeftRoughRTPScore",2016
