"TenthTeeEarlyRound1ScoringAverage_RANKTHISWEEK_2014","TenthTeeEarlyRound1ScoringAverage_RANKLASTWEEK_2014","TenthTeeEarlyRound1ScoringAverage_PLAYERNAME_2014","TenthTeeEarlyRound1ScoringAverage__2014","TenthTeeEarlyRound1ScoringAverage_AVG_2014","TenthTeeEarlyRound1ScoringAverage_TOTALSTROKES_2014","TenthTeeEarlyRound1ScoringAverage_TOTALROUNDS_2014","stat_name","year"
123,123,"YE Yang",NA,71.5,143,2,"TenthTeeEarlyRound1ScoringAverage",2014
130,130,"Russell Henley",NA,71.57,501,7,"TenthTeeEarlyRound1ScoringAverage",2014
130,130,"Davis Love III",NA,71.57,501,7,"TenthTeeEarlyRound1ScoringAverage",2014
130,130,"Daniel Summerhays",NA,71.57,501,7,"TenthTeeEarlyRound1ScoringAverage",2014
133,133,"Jim Herman",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2014
133,133,"Martin Kaymer",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2014
133,133,"John Senden",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2014
136,136,"Jhonattan Vegas",NA,71.67,215,3,"TenthTeeEarlyRound1ScoringAverage",2014
137,137,"DA Points",NA,71.75,287,4,"TenthTeeEarlyRound1ScoringAverage",2014
138,138,"Richard Lee",NA,71.86,503,7,"TenthTeeEarlyRound1ScoringAverage",2014
138,138,"Ted Potter Jr",NA,71.86,503,7,"TenthTeeEarlyRound1ScoringAverage",2014
140,140,"Roberto Castro",NA,72,576,8,"TenthTeeEarlyRound1ScoringAverage",2014
140,140,"Billy Horschel",NA,72,216,3,"TenthTeeEarlyRound1ScoringAverage",2014
140,140,"Troy Matteson",NA,72,216,3,"TenthTeeEarlyRound1ScoringAverage",2014
140,140,"Shawn Stefani",NA,72,216,3,"TenthTeeEarlyRound1ScoringAverage",2014
140,140,"Nicholas Thompson",NA,72,792,11,"TenthTeeEarlyRound1ScoringAverage",2014
145,145,"Mark Wilson",NA,72.09,793,11,"TenthTeeEarlyRound1ScoringAverage",2014
146,146,"Josh Teater",NA,72.13,577,8,"TenthTeeEarlyRound1ScoringAverage",2014
147,147,"Rickie Fowler",NA,72.14,505,7,"TenthTeeEarlyRound1ScoringAverage",2014
148,148,"Ryan Palmer",NA,72.17,433,6,"TenthTeeEarlyRound1ScoringAverage",2014
148,148,"David Toms",NA,72.17,433,6,"TenthTeeEarlyRound1ScoringAverage",2014
150,150,"Jamie Lovemark",NA,72.2,361,5,"TenthTeeEarlyRound1ScoringAverage",2014
150,150,"Vijay Singh",NA,72.2,361,5,"TenthTeeEarlyRound1ScoringAverage",2014
152,152,"Jim Renner",NA,72.25,289,4,"TenthTeeEarlyRound1ScoringAverage",2014
153,153,"Bronson La Cassie",NA,72.33,217,3,"TenthTeeEarlyRound1ScoringAverage",2014
154,154,"Steven Bowditch",NA,72.4,362,5,"TenthTeeEarlyRound1ScoringAverage",2014
154,154,"Ben Martin",NA,72.4,362,5,"TenthTeeEarlyRound1ScoringAverage",2014
154,154,"Carl Pettersson",NA,72.4,362,5,"TenthTeeEarlyRound1ScoringAverage",2014
157,157,"James Hahn",NA,72.5,725,10,"TenthTeeEarlyRound1ScoringAverage",2014
157,157,"DH Lee",NA,72.5,435,6,"TenthTeeEarlyRound1ScoringAverage",2014
157,157,"Marc Leishman",NA,72.5,145,2,"TenthTeeEarlyRound1ScoringAverage",2014
157,157,"Louis Oosthuizen",NA,72.5,290,4,"TenthTeeEarlyRound1ScoringAverage",2014
157,157,"Kevin Streelman",NA,72.5,145,2,"TenthTeeEarlyRound1ScoringAverage",2014
162,162,"Angel Cabrera",NA,72.57,508,7,"TenthTeeEarlyRound1ScoringAverage",2014
163,163,"Brian Davis",NA,72.6,363,5,"TenthTeeEarlyRound1ScoringAverage",2014
163,163,"Jeff Maggert",NA,72.6,363,5,"TenthTeeEarlyRound1ScoringAverage",2014
165,165,"John Huh",NA,72.67,436,6,"TenthTeeEarlyRound1ScoringAverage",2014
165,165,"Kyle Stanley",NA,72.67,436,6,"TenthTeeEarlyRound1ScoringAverage",2014
165,165,"Henrik Stenson",NA,72.67,218,3,"TenthTeeEarlyRound1ScoringAverage",2014
168,168,"Geoff Ogilvy",NA,72.71,509,7,"TenthTeeEarlyRound1ScoringAverage",2014
169,169,"Bryce Molder",NA,73.11,658,9,"TenthTeeEarlyRound1ScoringAverage",2014
170,170,"Boo Weekley",NA,73.2,366,5,"TenthTeeEarlyRound1ScoringAverage",2014
171,171,"Woody Austin",NA,73.25,293,4,"TenthTeeEarlyRound1ScoringAverage",2014
172,172,"Briny Baird",NA,73.29,513,7,"TenthTeeEarlyRound1ScoringAverage",2014
173,173,"Kevin Kisner",NA,73.38,587,8,"TenthTeeEarlyRound1ScoringAverage",2014
174,174,"Mike Weir",NA,73.5,441,6,"TenthTeeEarlyRound1ScoringAverage",2014
175,175,"Johnson Wagner",NA,73.88,591,8,"TenthTeeEarlyRound1ScoringAverage",2014
176,176,"Chesson Hadley",NA,74,370,5,"TenthTeeEarlyRound1ScoringAverage",2014
177,177,"John Merrick",NA,75,225,3,"TenthTeeEarlyRound1ScoringAverage",2014
