"Par3Performance_RANKTHISWEEK_2015","Par3Performance_RANKLASTWEEK_2015","Par3Performance_PLAYERNAME_2015","Par3Performance_ROUNDS_2015","Par3Performance_STATUS_2015","Par3Performance_PAR3AVG_2015","Par3Performance_TOTALPAR_2015","stat_name","year"
58,58,"Fabian Gomez",83,10,3.03,1008,"Par3Performance",2015
58,58,"Luke Guthrie",84,10,3.03,1008,"Par3Performance",2015
58,58,"Bryce Molder",91,10,3.03,1065,"Par3Performance",2015
58,58,"Ryan Moore",81,10,3.03,927,"Par3Performance",2015
58,58,"Bo Van Pelt",81,10,3.03,966,"Par3Performance",2015
65,65,"Daniel Berger",97,11,3.03,1173,"Par3Performance",2015
65,65,"Erik Compton",86,11,3.03,1053,"Par3Performance",2015
65,65,"Luke Donald",71,11,3.04,843,"Par3Performance",2015
65,65,"Kevin Kisner",104,11,3.03,1254,"Par3Performance",2015
65,65,"Marc Leishman",74,11,3.04,825,"Par3Performance",2015
65,65,"Ryan Palmer",80,11,3.04,918,"Par3Performance",2015
65,65,"Patrick Reed",103,11,3.03,1185,"Par3Performance",2015
65,65,"Kyle Reifers",96,11,3.03,1125,"Par3Performance",2015
65,65,"Justin Thomas",106,11,3.03,1299,"Par3Performance",2015
65,65,"Mark Wilson",89,11,3.03,1038,"Par3Performance",2015
75,75,"Harris English",105,12,3.03,1227,"Par3Performance",2015
75,75,"Russell Henley",87,12,3.04,981,"Par3Performance",2015
75,75,"Ben Martin",93,12,3.03,1044,"Par3Performance",2015
75,75,"Daniel Summerhays",101,12,3.03,1230,"Par3Performance",2015
75,75,"Cameron Tringale",96,12,3.03,1146,"Par3Performance",2015
80,80,"Ben Crane",62,13,3.06,696,"Par3Performance",2015
80,80,"James Hahn",94,13,3.03,1134,"Par3Performance",2015
80,80,"Max Homa",78,13,3.04,903,"Par3Performance",2015
80,80,"Shawn Stefani",94,13,3.03,1146,"Par3Performance",2015
80,80,"Jimmy Walker",89,13,3.04,1008,"Par3Performance",2015
85,85,"John Huh",102,14,3.03,1242,"Par3Performance",2015
85,85,"William McGirt",103,14,3.03,1248,"Par3Performance",2015
85,85,"Louis Oosthuizen",68,14,3.06,738,"Par3Performance",2015
85,85,"Chez Reavie",56,14,3.06,687,"Par3Performance",2015
85,85,"Patrick Rodgers",57,14,3.07,645,"Par3Performance",2015
85,85,"Roger Sloan",56,14,3.07,633,"Par3Performance",2015
85,85,"Lee Westwood",56,14,3.07,612,"Par3Performance",2015
92,92,"Alex Cejka",94,15,3.04,1125,"Par3Performance",2015
92,92,"JJ Henry",94,15,3.04,1098,"Par3Performance",2015
92,92,"Troy Merritt",91,15,3.04,1113,"Par3Performance",2015
92,92,"Andrew Svoboda",80,15,3.05,945,"Par3Performance",2015
96,96,"Steven Bowditch",103,16,3.04,1221,"Par3Performance",2015
96,96,"Paul Casey",87,16,3.05,963,"Par3Performance",2015
96,96,"Roberto Castro",54,16,3.08,615,"Par3Performance",2015
96,96,"KJ Choi",66,16,3.06,750,"Par3Performance",2015
96,96,"Stewart Cink",77,16,3.05,915,"Par3Performance",2015
96,96,"Tom Hoge",83,16,3.05,957,"Par3Performance",2015
96,96,"Davis Love III",51,16,3.08,615,"Par3Performance",2015
96,96,"Brandt Snedeker",98,16,3.04,1155,"Par3Performance",2015
104,104,"Gonzalo Fdez Castano",81,17,3.05,945,"Par3Performance",2015
104,104,"Dustin Johnson",75,17,3.06,852,"Par3Performance",2015
104,104,"Matt Jones",89,17,3.05,1014,"Par3Performance",2015
104,104,"Justin Leonard",61,17,3.07,729,"Par3Performance",2015
104,104,"David Lingmerth",90,17,3.05,1068,"Par3Performance",2015
104,104,"Hideki Matsuyama",95,17,3.05,1056,"Par3Performance",2015
104,104,"John Senden",80,17,3.06,879,"Par3Performance",2015
111,111,"Keegan Bradley",87,18,3.05,1011,"Par3Performance",2015
111,111,"Martin Flores",95,18,3.05,1113,"Par3Performance",2015
111,111,"Chris Kirk",76,18,3.06,873,"Par3Performance",2015
111,111,"Spencer Levin",99,18,3.05,1191,"Par3Performance",2015
111,111,"Geoff Ogilvy",50,18,3.1,543,"Par3Performance",2015
111,111,"Rory Sabbatini",81,18,3.05,996,"Par3Performance",2015
111,111,"Michael Thompson",83,18,3.05,990,"Par3Performance",2015
111,111,"Steve Wheatcroft",87,18,3.05,1017,"Par3Performance",2015
119,119,"Chesson Hadley",101,19,3.05,1218,"Par3Performance",2015
119,119,"Jim Renner",68,19,3.07,801,"Par3Performance",2015
119,119,"Brendan Steele",88,19,3.06,1017,"Par3Performance",2015
119,119,"Kevin Streelman",95,19,3.05,1089,"Par3Performance",2015
119,119,"Hudson Swafford",97,19,3.05,1161,"Par3Performance",2015
119,119,"Nicholas Thompson",90,19,3.05,1059,"Par3Performance",2015
119,119,"Camilo Villegas",83,19,3.06,984,"Par3Performance",2015
126,126,"Adam Hadwin",95,20,3.05,1143,"Par3Performance",2015
126,126,"Sean OHair",86,20,3.06,1053,"Par3Performance",2015
126,126,"Pat Perez",96,20,3.05,1161,"Par3Performance",2015
126,126,"Scott Stallings",60,20,3.08,720,"Par3Performance",2015
126,126,"Boo Weekley",79,20,3.06,966,"Par3Performance",2015
131,131,"Robert Allenby",63,21,3.09,717,"Par3Performance",2015
131,131,"Ernie Els",57,21,3.09,669,"Par3Performance",2015
131,131,"John Peterson",84,21,3.06,1026,"Par3Performance",2015
131,131,"Sam Saunders",83,21,3.06,999,"Par3Performance",2015
131,131,"Heath Slocum",57,21,3.1,648,"Par3Performance",2015
136,136,"Angel Cabrera",53,22,3.11,624,"Par3Performance",2015
136,136,"Oscar Fraustro",58,22,3.1,663,"Par3Performance",2015
136,136,"JB Holmes",89,22,3.07,999,"Par3Performance",2015
139,139,"Jonas Blixt",78,23,3.08,897,"Par3Performance",2015
139,139,"Lucas Glover",79,23,3.07,966,"Par3Performance",2015
139,139,"Charles Howell III",105,23,3.05,1281,"Par3Performance",2015
139,139,"Scott Langley",94,23,3.06,1125,"Par3Performance",2015
139,139,"Gary Woodland",81,23,3.08,879,"Par3Performance",2015
144,144,"Robert Garrigus",70,24,3.09,819,"Par3Performance",2015
144,144,"Padraig Harrington",60,24,3.1,705,"Par3Performance",2015
144,144,"Phil Mickelson",70,24,3.09,822,"Par3Performance",2015
144,144,"Francesco Molinari",56,24,3.11,630,"Par3Performance",2015
144,144,"Scott Pinckney",88,24,3.07,1080,"Par3Performance",2015
144,144,"Jonathan Randolph",72,24,3.08,861,"Par3Performance",2015
150,150,"Brian Harman",90,26,3.07,1071,"Par3Performance",2015
150,150,"Matt Kuchar",97,26,3.07,1119,"Par3Performance",2015
150,150,"Andres Romero",69,26,3.1,807,"Par3Performance",2015
150,150,"Adam Scott",51,26,3.14,558,"Par3Performance",2015
154,154,"Andres Gonzales",90,27,3.08,1053,"Par3Performance",2015
154,154,"John Merrick",78,27,3.09,909,"Par3Performance",2015
154,154,"Greg Owen",58,27,3.12,687,"Par3Performance",2015
154,154,"Ian Poulter",68,27,3.1,783,"Par3Performance",2015
154,154,"Nick Watney",91,27,3.07,1122,"Par3Performance",2015
159,159,"Kevin Chappell",86,28,3.08,1041,"Par3Performance",2015
159,159,"Derek Fathauer",81,28,3.09,939,"Par3Performance",2015
159,159,"Bill Haas",89,28,3.08,1026,"Par3Performance",2015
159,159,"Ryo Ishikawa",90,28,3.08,1065,"Par3Performance",2015
159,159,"Seung Yul Noh",65,28,3.11,771,"Par3Performance",2015
159,159,"Jhonattan Vegas",90,28,3.08,1050,"Par3Performance",2015
165,165,"Jason Kokrak",88,29,3.08,1077,"Par3Performance",2015
166,166,"Carl Pettersson",106,30,3.07,1284,"Par3Performance",2015
166,166,"Brian Stuard",97,30,3.08,1131,"Par3Performance",2015
166,166,"Tim Wilkinson",73,30,3.1,867,"Par3Performance",2015
169,169,"Brian Davis",86,31,3.09,1005,"Par3Performance",2015
169,169,"Carlos Ortiz",100,31,3.08,1173,"Par3Performance",2015
169,169,"DA Points",72,31,3.11,858,"Par3Performance",2015
172,172,"Blayne Barber",76,32,3.11,903,"Par3Performance",2015
172,172,"Billy Horschel",99,32,3.09,1125,"Par3Performance",2015
172,172,"Brooks Koepka",84,32,3.1,957,"Par3Performance",2015
172,172,"Charl Schwartzel",67,32,3.13,738,"Par3Performance",2015
176,176,"Jason Dufner",76,33,3.11,876,"Par3Performance",2015
177,177,"Charley Hoffman",97,35,3.09,1125,"Par3Performance",2015
178,178,"Ken Duke",93,37,3.1,1095,"Par3Performance",2015
179,179,"Jamie Donaldson",50,38,3.21,546,"Par3Performance",2015
180,180,"Morgan Hoffmann",85,39,3.12,1017,"Par3Performance",2015
181,181,"Charlie Beljan",76,44,3.15,879,"Par3Performance",2015
181,181,"Derek Ernst",75,44,3.15,876,"Par3Performance",2015
183,183,"Hunter Mahan",88,45,3.14,984,"Par3Performance",2015
184,184,"Matt Every",73,46,3.17,822,"Par3Performance",2015
