"BirdieorBetterPercentage125150ya_RANKTHISWEEK_2012","BirdieorBetterPercentage125150ya_RANKLASTWEEK_2012","BirdieorBetterPercentage125150ya_PLAYERNAME_2012","BirdieorBetterPercentage125150ya_ROUNDS_2012","BirdieorBetterPercentage125150ya_Pct_2012","BirdieorBetterPercentage125150ya_TOTALBIRDIES_2012","BirdieorBetterPercentage125150ya_TOTALHOLES_2012","stat_name","year"
19,19,"Hunter Haas",69,22.5,36,160,"BirdieorBetterPercentage125150ya",2012
20,20,"Jonas Blixt",72,22.4,41,183,"BirdieorBetterPercentage125150ya",2012
21,21,"Carl Pettersson",92,22.39,58,259,"BirdieorBetterPercentage125150ya",2012
22,22,"Ryan Moore",89,22.31,56,251,"BirdieorBetterPercentage125150ya",2012
23,23,"Davis Love III",64,22.16,37,167,"BirdieorBetterPercentage125150ya",2012
24,24,"DA Points",88,22.03,52,236,"BirdieorBetterPercentage125150ya",2012
25,25,"David Toms",60,21.95,27,123,"BirdieorBetterPercentage125150ya",2012
26,26,"Bob Estes",78,21.83,43,197,"BirdieorBetterPercentage125150ya",2012
27,27,"Ricky Barnes",92,21.82,60,275,"BirdieorBetterPercentage125150ya",2012
28,28,"Gary Christian",91,21.59,49,227,"BirdieorBetterPercentage125150ya",2012
29,29,"Matt Every",80,21.47,41,191,"BirdieorBetterPercentage125150ya",2012
30,30,"Jason Day",57,21.38,34,159,"BirdieorBetterPercentage125150ya",2012
31,31,"Roberto Castro",92,21.3,46,216,"BirdieorBetterPercentage125150ya",2012
32,32,"Robert Karlsson",54,21.19,25,118,"BirdieorBetterPercentage125150ya",2012
33,33,"Chris Stroud",86,21.15,48,227,"BirdieorBetterPercentage125150ya",2012
34,34,"Daniel Chopra",55,21.13,30,142,"BirdieorBetterPercentage125150ya",2012
34,34,"Webb Simpson",77,21.13,41,194,"BirdieorBetterPercentage125150ya",2012
36,36,"Tim Clark",60,20.97,26,124,"BirdieorBetterPercentage125150ya",2012
37,37,"Keegan Bradley",90,20.8,52,250,"BirdieorBetterPercentage125150ya",2012
37,37,"Charl Schwartzel",56,20.8,26,125,"BirdieorBetterPercentage125150ya",2012
39,39,"Aaron Baddeley",73,20.77,27,130,"BirdieorBetterPercentage125150ya",2012
40,40,"Sangmoon Bae",81,20.73,40,193,"BirdieorBetterPercentage125150ya",2012
41,41,"Michael Thompson",80,20.71,41,198,"BirdieorBetterPercentage125150ya",2012
42,42,"YE Yang",64,20.61,34,165,"BirdieorBetterPercentage125150ya",2012
43,43,"Hunter Mahan",88,20.59,35,170,"BirdieorBetterPercentage125150ya",2012
43,43,"Garth Mulroy",59,20.59,28,136,"BirdieorBetterPercentage125150ya",2012
45,45,"Nick OHern",78,20.53,39,190,"BirdieorBetterPercentage125150ya",2012
46,46,"Zach Johnson",95,20.3,40,197,"BirdieorBetterPercentage125150ya",2012
47,47,"Heath Slocum",93,20.26,47,232,"BirdieorBetterPercentage125150ya",2012
48,48,"Cameron Tringale",88,20.09,45,224,"BirdieorBetterPercentage125150ya",2012
49,49,"Scott Piercy",95,20.07,56,279,"BirdieorBetterPercentage125150ya",2012
50,50,"Chris Couch",61,20,34,170,"BirdieorBetterPercentage125150ya",2012
50,50,"Kevin Streelman",89,20,49,245,"BirdieorBetterPercentage125150ya",2012
50,50,"Gary Woodland",70,20,29,145,"BirdieorBetterPercentage125150ya",2012
53,53,"George McNeill",85,19.89,37,186,"BirdieorBetterPercentage125150ya",2012
54,54,"Tommy Gainey",98,19.86,57,287,"BirdieorBetterPercentage125150ya",2012
55,55,"Freddie Jacobson",61,19.83,24,121,"BirdieorBetterPercentage125150ya",2012
56,56,"Ryuji Imada",78,19.82,45,227,"BirdieorBetterPercentage125150ya",2012
57,57,"Harris English",98,19.78,53,268,"BirdieorBetterPercentage125150ya",2012
58,58,"Kris Blanks",65,19.77,34,172,"BirdieorBetterPercentage125150ya",2012
58,58,"Ted Potter Jr",77,19.77,34,172,"BirdieorBetterPercentage125150ya",2012
60,60,"Nick Watney",97,19.75,47,238,"BirdieorBetterPercentage125150ya",2012
61,61,"Bryce Molder",83,19.7,39,198,"BirdieorBetterPercentage125150ya",2012
62,62,"JJ Henry",93,19.63,42,214,"BirdieorBetterPercentage125150ya",2012
63,63,"Marco Dawson",60,19.59,29,148,"BirdieorBetterPercentage125150ya",2012
63,63,"Chez Reavie",83,19.59,38,194,"BirdieorBetterPercentage125150ya",2012
65,65,"Tom Pernice Jr",62,19.57,27,138,"BirdieorBetterPercentage125150ya",2012
66,66,"Sergio Garcia",57,19.55,26,133,"BirdieorBetterPercentage125150ya",2012
67,67,"Kevin Chappell",91,19.49,46,236,"BirdieorBetterPercentage125150ya",2012
68,68,"John Mallinger",74,19.44,35,180,"BirdieorBetterPercentage125150ya",2012
69,69,"Geoff Ogilvy",73,19.43,34,175,"BirdieorBetterPercentage125150ya",2012
70,70,"Vaughn Taylor",81,19.42,40,206,"BirdieorBetterPercentage125150ya",2012
71,71,"Chris DiMarco",83,19.34,41,212,"BirdieorBetterPercentage125150ya",2012
72,72,"Ryan Palmer",81,19.31,45,233,"BirdieorBetterPercentage125150ya",2012
73,73,"Pat Perez",81,19.29,38,197,"BirdieorBetterPercentage125150ya",2012
74,74,"Dustin Johnson",70,19.27,37,192,"BirdieorBetterPercentage125150ya",2012
75,75,"Jason Bohn",81,19.25,41,213,"BirdieorBetterPercentage125150ya",2012
75,75,"Tiger Woods",69,19.25,31,161,"BirdieorBetterPercentage125150ya",2012
77,77,"Jason Dufner",83,19.09,42,220,"BirdieorBetterPercentage125150ya",2012
78,78,"Brian Harman",101,19.07,49,257,"BirdieorBetterPercentage125150ya",2012
79,79,"Boo Weekley",74,19,38,200,"BirdieorBetterPercentage125150ya",2012
80,80,"Bobby Gates",87,18.99,45,237,"BirdieorBetterPercentage125150ya",2012
81,81,"Adam Scott",59,18.94,25,132,"BirdieorBetterPercentage125150ya",2012
82,82,"Scott Brown",65,18.93,32,169,"BirdieorBetterPercentage125150ya",2012
83,83,"Billy Horschel",63,18.9,31,164,"BirdieorBetterPercentage125150ya",2012
84,84,"Brendon de Jonge",115,18.89,61,323,"BirdieorBetterPercentage125150ya",2012
85,85,"John Merrick",83,18.86,43,228,"BirdieorBetterPercentage125150ya",2012
86,86,"Rickie Fowler",84,18.75,36,192,"BirdieorBetterPercentage125150ya",2012
87,87,"Bill Haas",79,18.68,34,182,"BirdieorBetterPercentage125150ya",2012
88,88,"Arjun Atwal",79,18.66,39,209,"BirdieorBetterPercentage125150ya",2012
88,88,"Seung Yul Noh",105,18.66,50,268,"BirdieorBetterPercentage125150ya",2012
90,90,"Brian Davis",91,18.64,44,236,"BirdieorBetterPercentage125150ya",2012
90,90,"Mark Wilson",84,18.64,33,177,"BirdieorBetterPercentage125150ya",2012
92,92,"Jerry Kelly",84,18.61,43,231,"BirdieorBetterPercentage125150ya",2012
93,93,"Luke Donald",63,18.57,26,140,"BirdieorBetterPercentage125150ya",2012
94,94,"Jimmy Walker",101,18.55,51,275,"BirdieorBetterPercentage125150ya",2012
95,95,"KJ Choi",71,18.52,30,162,"BirdieorBetterPercentage125150ya",2012
96,96,"Rory Sabbatini",84,18.5,42,227,"BirdieorBetterPercentage125150ya",2012
97,97,"Greg Chalmers",88,18.48,34,184,"BirdieorBetterPercentage125150ya",2012
98,98,"Bill Lunde",83,18.43,40,217,"BirdieorBetterPercentage125150ya",2012
99,99,"Stephen Gangluff",57,18.42,28,152,"BirdieorBetterPercentage125150ya",2012
99,99,"Camilo Villegas",79,18.42,42,228,"BirdieorBetterPercentage125150ya",2012
101,101,"Harrison Frazar",56,18.4,30,163,"BirdieorBetterPercentage125150ya",2012
102,102,"Derek Lamely",64,18.39,32,174,"BirdieorBetterPercentage125150ya",2012
103,103,"Henrik Stenson",51,18.25,23,126,"BirdieorBetterPercentage125150ya",2012
104,104,"Will Claxton",99,18.22,49,269,"BirdieorBetterPercentage125150ya",2012
105,105,"Brendon Todd",78,18.18,36,198,"BirdieorBetterPercentage125150ya",2012
106,106,"Bud Cauley",99,18.15,49,270,"BirdieorBetterPercentage125150ya",2012
107,107,"Alexandre Rocha",62,18.07,30,166,"BirdieorBetterPercentage125150ya",2012
108,108,"Cameron Beckman",81,18.06,39,216,"BirdieorBetterPercentage125150ya",2012
109,109,"Brandt Snedeker",81,18.05,37,205,"BirdieorBetterPercentage125150ya",2012
110,110,"Kyle Reifers",86,18.03,42,233,"BirdieorBetterPercentage125150ya",2012
111,111,"Stewart Cink",71,18.01,29,161,"BirdieorBetterPercentage125150ya",2012
112,112,"John Daly",50,18,18,100,"BirdieorBetterPercentage125150ya",2012
112,112,"Jeff Overton",101,18,45,250,"BirdieorBetterPercentage125150ya",2012
114,114,"Kevin Stadler",85,17.98,41,228,"BirdieorBetterPercentage125150ya",2012
115,115,"Kyle Stanley",86,17.96,44,245,"BirdieorBetterPercentage125150ya",2012
116,116,"Chris Kirk",93,17.94,47,262,"BirdieorBetterPercentage125150ya",2012
117,117,"David Mathis",83,17.93,33,184,"BirdieorBetterPercentage125150ya",2012
118,118,"Charles Howell III",98,17.92,43,240,"BirdieorBetterPercentage125150ya",2012
119,119,"Steve Wheatcroft",56,17.91,24,134,"BirdieorBetterPercentage125150ya",2012
120,120,"Matt Kuchar",86,17.89,34,190,"BirdieorBetterPercentage125150ya",2012
121,121,"Graham DeLaet",79,17.76,38,214,"BirdieorBetterPercentage125150ya",2012
122,122,"Kevin Kisner",69,17.75,30,169,"BirdieorBetterPercentage125150ya",2012
123,123,"Justin Rose",69,17.72,28,158,"BirdieorBetterPercentage125150ya",2012
124,124,"Billy Hurley III",70,17.65,27,153,"BirdieorBetterPercentage125150ya",2012
125,125,"James Driscoll",83,17.59,35,199,"BirdieorBetterPercentage125150ya",2012
126,126,"John Huh",99,17.39,48,276,"BirdieorBetterPercentage125150ya",2012
127,127,"Angel Cabrera",54,17.27,19,110,"BirdieorBetterPercentage125150ya",2012
128,128,"Roland Thatcher",55,17.24,25,145,"BirdieorBetterPercentage125150ya",2012
128,128,"Charlie Wi",86,17.24,40,232,"BirdieorBetterPercentage125150ya",2012
130,130,"Blake Adams",107,17.23,46,267,"BirdieorBetterPercentage125150ya",2012
131,131,"Ben Crane",73,17.22,31,180,"BirdieorBetterPercentage125150ya",2012
131,131,"Colt Knost",79,17.22,36,209,"BirdieorBetterPercentage125150ya",2012
133,133,"Chad Campbell",84,17.17,40,233,"BirdieorBetterPercentage125150ya",2012
134,134,"Martin Laird",77,17.07,28,164,"BirdieorBetterPercentage125150ya",2012
135,135,"Marc Leishman",84,17.04,38,223,"BirdieorBetterPercentage125150ya",2012
136,136,"Rocco Mediate",70,16.98,27,159,"BirdieorBetterPercentage125150ya",2012
137,137,"Ian Poulter",57,16.95,20,118,"BirdieorBetterPercentage125150ya",2012
138,138,"Matt Bettencourt",80,16.93,32,189,"BirdieorBetterPercentage125150ya",2012
139,139,"Johnson Wagner",88,16.89,37,219,"BirdieorBetterPercentage125150ya",2012
140,140,"Bubba Watson",68,16.88,26,154,"BirdieorBetterPercentage125150ya",2012
141,141,"John Senden",81,16.85,31,184,"BirdieorBetterPercentage125150ya",2012
142,142,"Robert Allenby",76,16.83,34,202,"BirdieorBetterPercentage125150ya",2012
143,143,"Jonathan Byrd",69,16.77,27,161,"BirdieorBetterPercentage125150ya",2012
144,144,"Tommy Biershenk",74,16.76,31,185,"BirdieorBetterPercentage125150ya",2012
145,145,"Martin Flores",95,16.73,43,257,"BirdieorBetterPercentage125150ya",2012
145,145,"Greg Owen",90,16.73,41,245,"BirdieorBetterPercentage125150ya",2012
147,147,"Mark Anderson",75,16.67,34,204,"BirdieorBetterPercentage125150ya",2012
147,147,"Rod Pampling",88,16.67,36,216,"BirdieorBetterPercentage125150ya",2012
149,149,"Nathan Green",73,16.56,27,163,"BirdieorBetterPercentage125150ya",2012
149,149,"Trevor Immelman",76,16.56,25,151,"BirdieorBetterPercentage125150ya",2012
151,151,"JB Holmes",90,16.54,43,260,"BirdieorBetterPercentage125150ya",2012
152,152,"Ryo Ishikawa",54,16.51,18,109,"BirdieorBetterPercentage125150ya",2012
152,152,"Jason Kokrak",79,16.51,35,212,"BirdieorBetterPercentage125150ya",2012
154,154,"Justin Leonard",79,16.5,34,206,"BirdieorBetterPercentage125150ya",2012
155,155,"Danny Lee",74,16.49,31,188,"BirdieorBetterPercentage125150ya",2012
156,156,"Dicky Pride",62,16.42,22,134,"BirdieorBetterPercentage125150ya",2012
157,157,"Sean OHair",84,16.22,36,222,"BirdieorBetterPercentage125150ya",2012
158,158,"John Rollins",81,16.02,33,206,"BirdieorBetterPercentage125150ya",2012
159,159,"Spencer Levin",81,15.98,31,194,"BirdieorBetterPercentage125150ya",2012
160,160,"Padraig Harrington",67,15.91,21,132,"BirdieorBetterPercentage125150ya",2012
161,161,"William McGirt",96,15.9,38,239,"BirdieorBetterPercentage125150ya",2012
162,162,"David Hearn",95,15.86,46,290,"BirdieorBetterPercentage125150ya",2012
163,163,"Jhonattan Vegas",77,15.81,34,215,"BirdieorBetterPercentage125150ya",2012
164,164,"Troy Kelly",68,15.66,26,166,"BirdieorBetterPercentage125150ya",2012
165,165,"Vijay Singh",99,15.58,36,231,"BirdieorBetterPercentage125150ya",2012
166,166,"Tim Herron",88,15.56,40,257,"BirdieorBetterPercentage125150ya",2012
167,167,"JJ Killeen",101,15.54,39,251,"BirdieorBetterPercentage125150ya",2012
168,168,"Ernie Els",80,15.42,31,201,"BirdieorBetterPercentage125150ya",2012
169,169,"Charley Hoffman",88,15.28,35,229,"BirdieorBetterPercentage125150ya",2012
170,170,"Russell Knox",72,14.97,28,187,"BirdieorBetterPercentage125150ya",2012
171,171,"Stephen Ames",54,14.88,18,121,"BirdieorBetterPercentage125150ya",2012
172,172,"Louis Oosthuizen",65,14.81,28,189,"BirdieorBetterPercentage125150ya",2012
173,173,"Brandt Jobe",57,14.78,17,115,"BirdieorBetterPercentage125150ya",2012
174,174,"Michael Bradley",63,14.56,23,158,"BirdieorBetterPercentage125150ya",2012
175,175,"Matt Jones",53,14.39,20,139,"BirdieorBetterPercentage125150ya",2012
176,176,"Andres Romero",68,14.36,26,181,"BirdieorBetterPercentage125150ya",2012
177,177,"Brendan Steele",77,14.21,28,197,"BirdieorBetterPercentage125150ya",2012
178,178,"Jeff Maggert",83,14.11,35,248,"BirdieorBetterPercentage125150ya",2012
179,179,"Daniel Summerhays",81,13.53,28,207,"BirdieorBetterPercentage125150ya",2012
180,180,"Josh Teater",97,13.39,32,239,"BirdieorBetterPercentage125150ya",2012
181,181,"Sung Kang",75,13.37,23,172,"BirdieorBetterPercentage125150ya",2012
182,182,"Stuart Appleby",75,13.23,25,189,"BirdieorBetterPercentage125150ya",2012
183,183,"Charlie Beljan",61,13.13,21,160,"BirdieorBetterPercentage125150ya",2012
184,184,"Tom Gillis",75,12.94,26,201,"BirdieorBetterPercentage125150ya",2012
185,185,"Edward Loar",59,12.88,17,132,"BirdieorBetterPercentage125150ya",2012
186,186,"DJ Trahan",73,12.86,27,210,"BirdieorBetterPercentage125150ya",2012
187,187,"Billy Mayfair",90,12.8,32,250,"BirdieorBetterPercentage125150ya",2012
188,188,"Troy Matteson",100,12.5,34,272,"BirdieorBetterPercentage125150ya",2012
189,189,"Patrick Sheehan",58,12.33,18,146,"BirdieorBetterPercentage125150ya",2012
190,190,"Scott Stallings",78,12.05,30,249,"BirdieorBetterPercentage125150ya",2012
191,191,"Mathew Goggin",65,10.5,19,181,"BirdieorBetterPercentage125150ya",2012
