"GIRPuttingAvg2530_RANKTHISWEEK_2015","GIRPuttingAvg2530_RANKLASTWEEK_2015","GIRPuttingAvg2530_PLAYERNAME_2015","GIRPuttingAvg2530_ROUNDS_2015","GIRPuttingAvg2530_PctMADE_2015","GIRPuttingAvg2530_ATTEMPTS_2015","GIRPuttingAvg2530_PUTTSMADE_2015","stat_name","year"
22,22,"Boo Weekley",79,1.2,75,9,"GIRPuttingAvg2530",2015
25,25,"Max Homa",78,1.19,59,7,"GIRPuttingAvg2530",2015
26,26,"Chad Campbell",97,1.18,102,12,"GIRPuttingAvg2530",2015
27,27,"Matt Jones",89,1.16,43,5,"GIRPuttingAvg2530",2015
27,27,"Troy Merritt",91,1.16,86,10,"GIRPuttingAvg2530",2015
29,29,"Jon Curran",83,1.15,78,9,"GIRPuttingAvg2530",2015
29,29,"Chesson Hadley",101,1.15,78,9,"GIRPuttingAvg2530",2015
29,29,"Byron Smith",59,1.15,52,6,"GIRPuttingAvg2530",2015
32,32,"Jason Kokrak",88,1.14,79,9,"GIRPuttingAvg2530",2015
33,33,"Carl Pettersson",106,1.13,97,11,"GIRPuttingAvg2530",2015
34,34,"JB Holmes",89,1.11,54,6,"GIRPuttingAvg2530",2015
35,35,"JJ Henry",94,1.1,73,8,"GIRPuttingAvg2530",2015
35,35,"Nick Taylor",91,1.1,91,10,"GIRPuttingAvg2530",2015
37,37,"Ricky Barnes",82,1.09,55,6,"GIRPuttingAvg2530",2015
37,37,"Seung Yul Noh",65,1.09,64,7,"GIRPuttingAvg2530",2015
37,37,"Gary Woodland",81,1.09,55,6,"GIRPuttingAvg2530",2015
40,40,"Danny Lee",120,1.08,120,13,"GIRPuttingAvg2530",2015
40,40,"Michael Thompson",83,1.08,93,10,"GIRPuttingAvg2530",2015
42,42,"Ben Crane",62,1.07,56,6,"GIRPuttingAvg2530",2015
42,42,"Sean OHair",86,1.07,84,9,"GIRPuttingAvg2530",2015
42,42,"Brendon Todd",96,1.07,75,8,"GIRPuttingAvg2530",2015
45,45,"Scott Piercy",90,1.06,85,9,"GIRPuttingAvg2530",2015
45,45,"Cameron Tringale",96,1.06,85,9,"GIRPuttingAvg2530",2015
47,47,"Steven Bowditch",103,1.05,95,10,"GIRPuttingAvg2530",2015
47,47,"Brian Stuard",97,1.05,76,8,"GIRPuttingAvg2530",2015
49,49,"Jason Day",75,1.04,48,5,"GIRPuttingAvg2530",2015
50,50,"Ryan Moore",81,1.01,69,7,"GIRPuttingAvg2530",2015
51,51,"Jonas Blixt",78,1,60,6,"GIRPuttingAvg2530",2015
51,51,"Paul Casey",87,1,70,7,"GIRPuttingAvg2530",2015
51,51,"Erik Compton",86,1,60,6,"GIRPuttingAvg2530",2015
51,51,"Russell Knox",96,1,100,10,"GIRPuttingAvg2530",2015
51,51,"Ben Martin",93,1,80,8,"GIRPuttingAvg2530",2015
56,56,"Jason Bohn",95,0.99,101,10,"GIRPuttingAvg2530",2015
57,57,"Tim Wilkinson",73,0.98,61,6,"GIRPuttingAvg2530",2015
58,58,"KJ Choi",66,0.96,52,5,"GIRPuttingAvg2530",2015
58,58,"Russell Henley",87,0.96,83,8,"GIRPuttingAvg2530",2015
58,58,"Jonathan Randolph",72,0.96,52,5,"GIRPuttingAvg2530",2015
58,58,"Brendan Steele",88,0.96,73,7,"GIRPuttingAvg2530",2015
62,62,"John Peterson",84,0.95,84,8,"GIRPuttingAvg2530",2015
63,63,"Lucas Glover",79,0.94,64,6,"GIRPuttingAvg2530",2015
63,63,"Lee Westwood",56,0.94,32,3,"GIRPuttingAvg2530",2015
65,65,"Matt Every",73,0.93,43,4,"GIRPuttingAvg2530",2015
65,65,"Jerry Kelly",79,0.93,75,7,"GIRPuttingAvg2530",2015
67,67,"James Hahn",94,0.92,65,6,"GIRPuttingAvg2530",2015
68,68,"Scott Brown",97,0.91,88,8,"GIRPuttingAvg2530",2015
68,68,"Greg Chalmers",58,0.91,44,4,"GIRPuttingAvg2530",2015
68,68,"Jason Gore",76,0.91,55,5,"GIRPuttingAvg2530",2015
71,71,"Brian Davis",86,0.9,67,6,"GIRPuttingAvg2530",2015
71,71,"Fabian Gomez",83,0.9,89,8,"GIRPuttingAvg2530",2015
71,71,"Kevin Streelman",95,0.9,78,7,"GIRPuttingAvg2530",2015
71,71,"Nick Watney",91,0.9,78,7,"GIRPuttingAvg2530",2015
75,75,"Brendon de Jonge",106,0.89,90,8,"GIRPuttingAvg2530",2015
75,75,"Justin Thomas",106,0.89,90,8,"GIRPuttingAvg2530",2015
77,77,"Ken Duke",93,0.88,91,8,"GIRPuttingAvg2530",2015
77,77,"Jhonattan Vegas",90,0.88,80,7,"GIRPuttingAvg2530",2015
77,77,"Camilo Villegas",83,0.88,68,6,"GIRPuttingAvg2530",2015
80,80,"Jim Furyk",71,0.86,70,6,"GIRPuttingAvg2530",2015
80,80,"Spencer Levin",99,0.86,81,7,"GIRPuttingAvg2530",2015
80,80,"Geoff Ogilvy",50,0.86,35,3,"GIRPuttingAvg2530",2015
83,83,"Angel Cabrera",53,0.85,47,4,"GIRPuttingAvg2530",2015
83,83,"Sam Saunders",83,0.85,59,5,"GIRPuttingAvg2530",2015
85,85,"Brice Garnett",81,0.83,72,6,"GIRPuttingAvg2530",2015
85,85,"Mark Hubbard",79,0.83,96,8,"GIRPuttingAvg2530",2015
85,85,"Phil Mickelson",70,0.83,48,4,"GIRPuttingAvg2530",2015
88,88,"Jason Dufner",76,0.82,49,4,"GIRPuttingAvg2530",2015
88,88,"Ryo Ishikawa",90,0.82,73,6,"GIRPuttingAvg2530",2015
88,88,"Zach Johnson",90,0.82,73,6,"GIRPuttingAvg2530",2015
88,88,"Chris Stroud",84,0.82,73,6,"GIRPuttingAvg2530",2015
88,88,"Daniel Summerhays",101,0.82,97,8,"GIRPuttingAvg2530",2015
93,93,"Kyle Reifers",96,0.81,62,5,"GIRPuttingAvg2530",2015
94,94,"Jeff Overton",94,0.8,87,7,"GIRPuttingAvg2530",2015
94,94,"Justin Rose",69,0.8,50,4,"GIRPuttingAvg2530",2015
96,96,"Jim Herman",88,0.79,89,7,"GIRPuttingAvg2530",2015
96,96,"SJ Park",79,0.79,63,5,"GIRPuttingAvg2530",2015
96,96,"Brandt Snedeker",98,0.79,89,7,"GIRPuttingAvg2530",2015
96,96,"Hudson Swafford",97,0.79,101,8,"GIRPuttingAvg2530",2015
100,100,"Zac Blair",108,0.78,102,8,"GIRPuttingAvg2530",2015
101,101,"Adam Hadwin",95,0.77,91,7,"GIRPuttingAvg2530",2015
101,101,"Hunter Mahan",88,0.77,65,5,"GIRPuttingAvg2530",2015
103,103,"Sangmoon Bae",98,0.76,92,7,"GIRPuttingAvg2530",2015
104,104,"Justin Leonard",61,0.75,67,5,"GIRPuttingAvg2530",2015
104,104,"DA Points",72,0.75,67,5,"GIRPuttingAvg2530",2015
106,106,"Chad Collins",79,0.74,54,4,"GIRPuttingAvg2530",2015
106,106,"Whee Kim",71,0.74,81,6,"GIRPuttingAvg2530",2015
108,108,"Kevin Chappell",86,0.73,82,6,"GIRPuttingAvg2530",2015
108,108,"Oscar Fraustro",58,0.73,41,3,"GIRPuttingAvg2530",2015
110,110,"Jordan Spieth",91,0.72,69,5,"GIRPuttingAvg2530",2015
111,111,"Gonzalo Fdez Castano",81,0.71,56,4,"GIRPuttingAvg2530",2015
112,112,"Morgan Hoffmann",85,0.7,57,4,"GIRPuttingAvg2530",2015
112,112,"Kevin Kisner",104,0.7,100,7,"GIRPuttingAvg2530",2015
112,112,"Charl Schwartzel",67,0.7,43,3,"GIRPuttingAvg2530",2015
115,115,"Andres Gonzales",90,0.69,87,6,"GIRPuttingAvg2530",2015
116,116,"Shawn Stefani",94,0.68,117,8,"GIRPuttingAvg2530",2015
116,116,"Tyrone Van Aswegen",58,0.68,44,3,"GIRPuttingAvg2530",2015
118,118,"Jimmy Walker",89,0.66,61,4,"GIRPuttingAvg2530",2015
119,119,"David Hearn",97,0.65,93,6,"GIRPuttingAvg2530",2015
120,120,"Steven Alker",62,0.63,48,3,"GIRPuttingAvg2530",2015
120,120,"Alex Cejka",94,0.63,79,5,"GIRPuttingAvg2530",2015
120,120,"Graham DeLaet",65,0.63,63,4,"GIRPuttingAvg2530",2015
120,120,"Tom Hoge",83,0.63,79,5,"GIRPuttingAvg2530",2015
124,124,"John Senden",80,0.62,65,4,"GIRPuttingAvg2530",2015
125,125,"Eric Axley",57,0.61,49,3,"GIRPuttingAvg2530",2015
125,125,"Aaron Baddeley",76,0.61,66,4,"GIRPuttingAvg2530",2015
125,125,"Derek Ernst",75,0.61,82,5,"GIRPuttingAvg2530",2015
125,125,"Derek Fathauer",81,0.61,49,3,"GIRPuttingAvg2530",2015
125,125,"Dustin Johnson",75,0.61,49,3,"GIRPuttingAvg2530",2015
125,125,"Scott Pinckney",88,0.61,82,5,"GIRPuttingAvg2530",2015
125,125,"Henrik Stenson",63,0.61,49,3,"GIRPuttingAvg2530",2015
125,125,"Robert Streb",110,0.61,115,7,"GIRPuttingAvg2530",2015
133,133,"Ryan Palmer",80,0.6,67,4,"GIRPuttingAvg2530",2015
134,134,"Billy Hurley III",83,0.59,68,4,"GIRPuttingAvg2530",2015
134,134,"Roger Sloan",56,0.59,51,3,"GIRPuttingAvg2530",2015
136,136,"Padraig Harrington",60,0.58,52,3,"GIRPuttingAvg2530",2015
137,137,"John Huh",102,0.57,88,5,"GIRPuttingAvg2530",2015
137,137,"Brooks Koepka",84,0.57,70,4,"GIRPuttingAvg2530",2015
137,137,"Patrick Rodgers",57,0.57,35,2,"GIRPuttingAvg2530",2015
140,140,"Scott Langley",94,0.56,71,4,"GIRPuttingAvg2530",2015
141,141,"Mark Wilson",89,0.52,96,5,"GIRPuttingAvg2530",2015
142,142,"Andrew Putnam",68,0.5,60,3,"GIRPuttingAvg2530",2015
142,142,"Patrick Reed",103,0.5,60,3,"GIRPuttingAvg2530",2015
142,142,"Will Wilcox",58,0.5,40,2,"GIRPuttingAvg2530",2015
145,145,"Daniel Berger",97,0.49,82,4,"GIRPuttingAvg2530",2015
145,145,"Louis Oosthuizen",68,0.49,61,3,"GIRPuttingAvg2530",2015
145,145,"Chez Reavie",56,0.49,41,2,"GIRPuttingAvg2530",2015
145,145,"Adam Scott",51,0.49,41,2,"GIRPuttingAvg2530",2015
149,149,"Robert Allenby",63,0.48,63,3,"GIRPuttingAvg2530",2015
149,149,"Jonathan Byrd",69,0.48,42,2,"GIRPuttingAvg2530",2015
149,149,"Luke Donald",71,0.48,62,3,"GIRPuttingAvg2530",2015
149,149,"Colt Knost",90,0.48,84,4,"GIRPuttingAvg2530",2015
153,153,"Cameron Percy",72,0.47,64,3,"GIRPuttingAvg2530",2015
153,153,"David Toms",62,0.47,64,3,"GIRPuttingAvg2530",2015
155,155,"Chris Kirk",76,0.45,44,2,"GIRPuttingAvg2530",2015
155,155,"Johnson Wagner",68,0.45,66,3,"GIRPuttingAvg2530",2015
157,157,"Vijay Singh",78,0.44,68,3,"GIRPuttingAvg2530",2015
158,158,"Charlie Beljan",76,0.43,70,3,"GIRPuttingAvg2530",2015
158,158,"Rickie Fowler",76,0.43,47,2,"GIRPuttingAvg2530",2015
158,158,"Marc Leishman",74,0.43,47,2,"GIRPuttingAvg2530",2015
161,161,"Alex Prugh",84,0.42,71,3,"GIRPuttingAvg2530",2015
161,161,"Webb Simpson",81,0.42,71,3,"GIRPuttingAvg2530",2015
161,161,"Bo Van Pelt",81,0.42,72,3,"GIRPuttingAvg2530",2015
161,161,"Steve Wheatcroft",87,0.42,71,3,"GIRPuttingAvg2530",2015
165,165,"Andres Romero",69,0.39,51,2,"GIRPuttingAvg2530",2015
166,166,"Robert Garrigus",70,0.38,53,2,"GIRPuttingAvg2530",2015
166,166,"Bill Haas",89,0.38,79,3,"GIRPuttingAvg2530",2015
168,168,"Keegan Bradley",87,0.37,81,3,"GIRPuttingAvg2530",2015
168,168,"Nicholas Thompson",90,0.37,82,3,"GIRPuttingAvg2530",2015
168,168,"Bubba Watson",71,0.37,54,2,"GIRPuttingAvg2530",2015
171,171,"William McGirt",103,0.36,112,4,"GIRPuttingAvg2530",2015
172,172,"Jim Renner",68,0.3,66,2,"GIRPuttingAvg2530",2015
173,173,"Michael Putnam",87,0.28,72,2,"GIRPuttingAvg2530",2015
174,174,"Francesco Molinari",56,0.27,37,1,"GIRPuttingAvg2530",2015
174,174,"Heath Slocum",57,0.27,37,1,"GIRPuttingAvg2530",2015
176,176,"Charles Howell III",105,0.26,115,3,"GIRPuttingAvg2530",2015
177,177,"Jamie Donaldson",50,0.25,40,1,"GIRPuttingAvg2530",2015
177,177,"Bill Lunde",50,0.25,40,1,"GIRPuttingAvg2530",2015
179,179,"Davis Love III",51,0.21,47,1,"GIRPuttingAvg2530",2015
179,179,"George McNeill",93,0.21,94,2,"GIRPuttingAvg2530",2015
181,181,"Scott Stallings",60,0.19,54,1,"GIRPuttingAvg2530",2015
182,182,"Martin Laird",77,0.13,79,1,"GIRPuttingAvg2530",2015
183,183,"Blayne Barber",76,0,49,NA,"GIRPuttingAvg2530",2015
183,183,"Roberto Castro",54,0,30,NA,"GIRPuttingAvg2530",2015
