"ConsecutivePar5Birdies_RANKTHISWEEK_2007","ConsecutivePar5Birdies_RANKLASTWEEK_2007","ConsecutivePar5Birdies_PLAYERNAME_2007","ConsecutivePar5Birdies_EVENTS_2007","ConsecutivePar5Birdies_NUMBEROFHOLES_2007","stat_name","year"
1,1,"Robert Allenby",28,15,"ConsecutivePar5Birdies",2007
2,2,"Freddie Jacobson",20,11,"ConsecutivePar5Birdies",2007
2,2,"George McNeill",30,11,"ConsecutivePar5Birdies",2007
2,2,"Phil Mickelson",22,11,"ConsecutivePar5Birdies",2007
2,2,"Sean OHair",28,11,"ConsecutivePar5Birdies",2007
2,2,"Carl Pettersson",31,11,"ConsecutivePar5Birdies",2007
7,7,"Cameron Beckman",29,10,"ConsecutivePar5Birdies",2007
7,7,"Sergio Garcia",19,10,"ConsecutivePar5Birdies",2007
7,7,"Zach Johnson",23,10,"ConsecutivePar5Birdies",2007
7,7,"Nick Watney",26,10,"ConsecutivePar5Birdies",2007
11,11,"Ernie Els",16,9,"ConsecutivePar5Birdies",2007
11,11,"Jason Gore",27,9,"ConsecutivePar5Birdies",2007
11,11,"Bill Haas",30,9,"ConsecutivePar5Birdies",2007
11,11,"Charles Howell III",26,9,"ConsecutivePar5Birdies",2007
11,11,"Anthony Kim",26,9,"ConsecutivePar5Birdies",2007
11,11,"Steve Marino",31,9,"ConsecutivePar5Birdies",2007
11,11,"Ted Purdy",33,9,"ConsecutivePar5Birdies",2007
11,11,"Tag Ridings",18,9,"ConsecutivePar5Birdies",2007
11,11,"Adam Scott",19,9,"ConsecutivePar5Birdies",2007
11,11,"Vijay Singh",27,9,"ConsecutivePar5Birdies",2007
11,11,"Brett Wetterich",28,9,"ConsecutivePar5Birdies",2007
22,22,"Billy Andrade",27,8,"ConsecutivePar5Birdies",2007
22,22,"Rich Beem",29,8,"ConsecutivePar5Birdies",2007
22,22,"Mark Calcavecchia",28,8,"ConsecutivePar5Birdies",2007
22,22,"Alex Cejka",25,8,"ConsecutivePar5Birdies",2007
22,22,"Gavin Coles",28,8,"ConsecutivePar5Birdies",2007
22,22,"Brian Davis",28,8,"ConsecutivePar5Birdies",2007
22,22,"Dudley Hart",12,8,"ConsecutivePar5Birdies",2007
22,22,"JJ Henry",26,8,"ConsecutivePar5Birdies",2007
22,22,"Davis Love III",21,8,"ConsecutivePar5Birdies",2007
22,22,"John Mallinger",29,8,"ConsecutivePar5Birdies",2007
22,22,"Billy Mayfair",30,8,"ConsecutivePar5Birdies",2007
22,22,"Joe Ogilvie",31,8,"ConsecutivePar5Birdies",2007
