"Approach75100yardsRTPScore_RANKTHISWEEK_2014","Approach75100yardsRTPScore_RANKLASTWEEK_2014","Approach75100yardsRTPScore_PLAYERNAME_2014","Approach75100yardsRTPScore_ROUNDS_2014","Approach75100yardsRTPScore_AVGRTP_2014","stat_name","year"
66,66,"Jonas Blixt",64,-0.171,"Approach75100yardsRTPScore",2014
67,67,"Billy Horschel",92,-0.169,"Approach75100yardsRTPScore",2014
68,68,"Stuart Appleby",92,-0.167,"Approach75100yardsRTPScore",2014
68,68,"Briny Baird",50,-0.167,"Approach75100yardsRTPScore",2014
68,68,"Keegan Bradley",89,-0.167,"Approach75100yardsRTPScore",2014
68,68,"Troy Merritt",62,-0.167,"Approach75100yardsRTPScore",2014
68,68,"Ryan Moore",86,-0.167,"Approach75100yardsRTPScore",2014
73,73,"Tim Clark",75,-0.164,"Approach75100yardsRTPScore",2014
74,74,"Angel Cabrera",69,-0.163,"Approach75100yardsRTPScore",2014
74,74,"Justin Rose",70,-0.163,"Approach75100yardsRTPScore",2014
76,76,"Spencer Levin",59,-0.162,"Approach75100yardsRTPScore",2014
77,77,"Michael Putnam",106,-0.161,"Approach75100yardsRTPScore",2014
78,78,"John Rollins",84,-0.16,"Approach75100yardsRTPScore",2014
78,78,"Scott Stallings",77,-0.16,"Approach75100yardsRTPScore",2014
80,80,"Cameron Tringale",111,-0.159,"Approach75100yardsRTPScore",2014
81,81,"David Hearn",97,-0.155,"Approach75100yardsRTPScore",2014
82,82,"Nicholas Thompson",85,-0.153,"Approach75100yardsRTPScore",2014
83,83,"Nick Watney",80,-0.152,"Approach75100yardsRTPScore",2014
84,84,"Jim Herman",62,-0.15,"Approach75100yardsRTPScore",2014
85,85,"Brian Gay",81,-0.149,"Approach75100yardsRTPScore",2014
86,86,"Andrew Svoboda",77,-0.146,"Approach75100yardsRTPScore",2014
87,87,"Hudson Swafford",75,-0.143,"Approach75100yardsRTPScore",2014
87,87,"Josh Teater",90,-0.143,"Approach75100yardsRTPScore",2014
87,87,"Mike Weir",69,-0.143,"Approach75100yardsRTPScore",2014
90,90,"Jason Kokrak",65,-0.136,"Approach75100yardsRTPScore",2014
90,90,"Daniel Summerhays",98,-0.136,"Approach75100yardsRTPScore",2014
92,92,"Harris English",95,-0.135,"Approach75100yardsRTPScore",2014
92,92,"Jamie Lovemark",64,-0.135,"Approach75100yardsRTPScore",2014
94,94,"Derek Ernst",80,-0.133,"Approach75100yardsRTPScore",2014
95,95,"Bud Cauley",56,-0.132,"Approach75100yardsRTPScore",2014
95,95,"Kevin Chappell",100,-0.132,"Approach75100yardsRTPScore",2014
95,95,"Chesson Hadley",84,-0.132,"Approach75100yardsRTPScore",2014
98,98,"John Peterson",62,-0.13,"Approach75100yardsRTPScore",2014
99,99,"Paul Casey",56,-0.125,"Approach75100yardsRTPScore",2014
99,99,"JB Holmes",86,-0.125,"Approach75100yardsRTPScore",2014
101,101,"Will Ma Kenzie",82,-0.123,"Approach75100yardsRTPScore",2014
102,102,"Adam Scott",68,-0.122,"Approach75100yardsRTPScore",2014
103,103,"Robert Streb",75,-0.121,"Approach75100yardsRTPScore",2014
104,104,"Robert Garrigus",80,-0.12,"Approach75100yardsRTPScore",2014
104,104,"Scott Langley",95,-0.12,"Approach75100yardsRTPScore",2014
106,106,"Vijay Singh",83,-0.117,"Approach75100yardsRTPScore",2014
107,107,"Woody Austin",63,-0.115,"Approach75100yardsRTPScore",2014
107,107,"Camilo Villegas",95,-0.115,"Approach75100yardsRTPScore",2014
109,109,"Seung Yul Noh",92,-0.113,"Approach75100yardsRTPScore",2014
110,110,"Danny Lee",84,-0.111,"Approach75100yardsRTPScore",2014
110,110,"Sean OHair",77,-0.111,"Approach75100yardsRTPScore",2014
110,110,"Charlie Wi",72,-0.111,"Approach75100yardsRTPScore",2014
113,113,"Scott Brown",100,-0.11,"Approach75100yardsRTPScore",2014
114,114,"Carl Pettersson",91,-0.109,"Approach75100yardsRTPScore",2014
115,115,"Retief Goosen",94,-0.107,"Approach75100yardsRTPScore",2014
116,116,"Ted Potter Jr",68,-0.105,"Approach75100yardsRTPScore",2014
117,117,"Andrew Loupe",65,-0.103,"Approach75100yardsRTPScore",2014
118,118,"Brice Garnett",92,-0.1,"Approach75100yardsRTPScore",2014
118,118,"Trevor Immelman",84,-0.1,"Approach75100yardsRTPScore",2014
118,118,"Davis Love III",74,-0.1,"Approach75100yardsRTPScore",2014
121,121,"Sangmoon Bae",76,-0.098,"Approach75100yardsRTPScore",2014
122,122,"Ben Crane",81,-0.096,"Approach75100yardsRTPScore",2014
123,123,"Roberto Castro",76,-0.095,"Approach75100yardsRTPScore",2014
124,124,"Chris Kirk",105,-0.09,"Approach75100yardsRTPScore",2014
124,124,"Patrick Reed",92,-0.09,"Approach75100yardsRTPScore",2014
126,126,"Hideki Matsuyama",82,-0.089,"Approach75100yardsRTPScore",2014
127,127,"Ricky Barnes",92,-0.088,"Approach75100yardsRTPScore",2014
127,127,"Geoff Ogilvy",84,-0.088,"Approach75100yardsRTPScore",2014
129,129,"Jeff Maggert",54,-0.087,"Approach75100yardsRTPScore",2014
130,130,"John Merrick",87,-0.083,"Approach75100yardsRTPScore",2014
130,130,"Andres Romero",81,-0.083,"Approach75100yardsRTPScore",2014
132,132,"Bubba Watson",76,-0.082,"Approach75100yardsRTPScore",2014
133,133,"Brandt Snedeker",89,-0.081,"Approach75100yardsRTPScore",2014
134,134,"Louis Oosthuizen",50,-0.08,"Approach75100yardsRTPScore",2014
135,135,"Bryce Molder",77,-0.077,"Approach75100yardsRTPScore",2014
136,136,"Ken Duke",80,-0.071,"Approach75100yardsRTPScore",2014
136,136,"Gary Woodland",93,-0.071,"Approach75100yardsRTPScore",2014
138,138,"Johnson Wagner",69,-0.07,"Approach75100yardsRTPScore",2014
139,139,"Ernie Els",85,-0.059,"Approach75100yardsRTPScore",2014
140,140,"James Hahn",82,-0.058,"Approach75100yardsRTPScore",2014
141,141,"Aaron Baddeley",74,-0.056,"Approach75100yardsRTPScore",2014
141,141,"Tommy Gainey",73,-0.056,"Approach75100yardsRTPScore",2014
143,143,"Russell Knox",92,-0.054,"Approach75100yardsRTPScore",2014
144,144,"Martin Flores",85,-0.051,"Approach75100yardsRTPScore",2014
145,145,"Ben Martin",80,-0.048,"Approach75100yardsRTPScore",2014
146,146,"Charlie Beljan",76,-0.046,"Approach75100yardsRTPScore",2014
147,147,"Chris Stroud",88,-0.045,"Approach75100yardsRTPScore",2014
148,148,"Stewart Cink",91,-0.043,"Approach75100yardsRTPScore",2014
148,148,"Ryan Palmer",85,-0.043,"Approach75100yardsRTPScore",2014
150,150,"DA Points",75,-0.035,"Approach75100yardsRTPScore",2014
151,151,"Graham DeLaet",80,-0.033,"Approach75100yardsRTPScore",2014
151,151,"Sergio Garcia",61,-0.033,"Approach75100yardsRTPScore",2014
153,153,"Luke Donald",57,-0.028,"Approach75100yardsRTPScore",2014
154,154,"DH Lee",54,-0.026,"Approach75100yardsRTPScore",2014
155,155,"Bo Van Pelt",83,-0.025,"Approach75100yardsRTPScore",2014
156,156,"Troy Matteson",62,-0.024,"Approach75100yardsRTPScore",2014
157,157,"Jhonattan Vegas",77,-0.023,"Approach75100yardsRTPScore",2014
158,158,"George McNeill",79,-0.016,"Approach75100yardsRTPScore",2014
159,159,"Chad Campbell",57,0,"Approach75100yardsRTPScore",2014
159,159,"Gonzalo Fdez Castano",83,0,"Approach75100yardsRTPScore",2014
159,159,"John Huh",87,0,"Approach75100yardsRTPScore",2014
159,159,"Henrik Stenson",56,0,"Approach75100yardsRTPScore",2014
159,159,"Kevin Tway",64,0,"Approach75100yardsRTPScore",2014
164,164,"Phil Mickelson",71,0.021,"Approach75100yardsRTPScore",2014
165,165,"Tyrone Van Aswegen",79,0.035,"Approach75100yardsRTPScore",2014
166,166,"YE Yang",79,0.054,"Approach75100yardsRTPScore",2014
167,167,"Mark Wilson",69,0.082,"Approach75100yardsRTPScore",2014
168,168,"Morgan Hoffmann",103,0.093,"Approach75100yardsRTPScore",2014
169,169,"Matt Every",85,0.094,"Approach75100yardsRTPScore",2014
170,170,"Matt Jones",83,0.1,"Approach75100yardsRTPScore",2014
171,171,"Brendon de Jonge",109,0.125,"Approach75100yardsRTPScore",2014
172,172,"Michael Thompson",74,0.127,"Approach75100yardsRTPScore",2014
173,173,"Wes Roach",67,0.156,"Approach75100yardsRTPScore",2014
174,174,"Kyle Stanley",87,0.174,"Approach75100yardsRTPScore",2014
175,175,"Lucas Glover",68,0.184,"Approach75100yardsRTPScore",2014
176,176,"Will Wilcox",51,0.217,"Approach75100yardsRTPScore",2014
177,177,"Martin Kaymer",65,0.286,"Approach75100yardsRTPScore",2014
