"Last5EventsAccuracy_RANKTHISWEEK_2016","Last5EventsAccuracy_RANKLASTWEEK_2016","Last5EventsAccuracy_PLAYERNAME_2016","Last5EventsAccuracy_EVENTS_2016","Last5EventsAccuracy_RATING_2016","stat_name","year"
1,11,"Justin Hicks",1,8.8,"Last5EventsAccuracy",2016
2,1,"John Merrick",1,8.6,"Last5EventsAccuracy",2016
3,2,"Nick Mason",1,8.5,"Last5EventsAccuracy",2016
4,4,"Bubba Watson",2,8.3,"Last5EventsAccuracy",2016
5,16,"David Hearn",3,8.2,"Last5EventsAccuracy",2016
5,6,"Kevin Kisner",1,8.2,"Last5EventsAccuracy",2016
5,6,"Hudson Swafford",1,8.2,"Last5EventsAccuracy",2016
5,6,"Benjamin Taylor",1,8.2,"Last5EventsAccuracy",2016
9,9,"Joe Affrunti",1,8.1,"Last5EventsAccuracy",2016
9,9,"Jim Herman",3,8.1,"Last5EventsAccuracy",2016
11,28,"Paul Casey",2,8,"Last5EventsAccuracy",2016
11,11,"KJ Choi",2,8,"Last5EventsAccuracy",2016
11,86,"David Lingmerth",3,8,"Last5EventsAccuracy",2016
11,11,"Chez Reavie",3,8,"Last5EventsAccuracy",2016
11,2,"Adam Scott",3,8,"Last5EventsAccuracy",2016
11,16,"Henrik Stenson",3,8,"Last5EventsAccuracy",2016
17,16,"Thomas Aiken",3,7.9,"Last5EventsAccuracy",2016
17,11,"Graham DeLaet",4,7.9,"Last5EventsAccuracy",2016
17,16,"Chris Kirk",3,7.9,"Last5EventsAccuracy",2016
17,16,"Danny Lee",2,7.9,"Last5EventsAccuracy",2016
17,4,"Hideki Matsuyama",3,7.9,"Last5EventsAccuracy",2016
17,16,"John Peterson",1,7.9,"Last5EventsAccuracy",2016
23,23,"Thongchai Jaidee",1,7.8,"Last5EventsAccuracy",2016
23,23,"Zach Johnson",3,7.8,"Last5EventsAccuracy",2016
23,23,"Jerry Kelly",3,7.8,"Last5EventsAccuracy",2016
23,48,"Colt Knost",4,7.8,"Last5EventsAccuracy",2016
23,23,"Pat Perez",1,7.8,"Last5EventsAccuracy",2016
23,48,"Patrick Rodgers",1,7.8,"Last5EventsAccuracy",2016
23,16,"Boo Weekley",3,7.8,"Last5EventsAccuracy",2016
23,23,"Bobby Wyatt",1,7.8,"Last5EventsAccuracy",2016
31,28,"Keegan Bradley",2,7.7,"Last5EventsAccuracy",2016
31,38,"Chad Campbell",2,7.7,"Last5EventsAccuracy",2016
31,28,"Tim Clark",1,7.7,"Last5EventsAccuracy",2016
31,28,"Austin Connelly",1,7.7,"Last5EventsAccuracy",2016
31,28,"Lucas Glover",5,7.7,"Last5EventsAccuracy",2016
31,28,"Smylie Kaufman",2,7.7,"Last5EventsAccuracy",2016
31,28,"Matt Kuchar",2,7.7,"Last5EventsAccuracy",2016
31,101,"Shane Lowry",1,7.7,"Last5EventsAccuracy",2016
31,28,"Kevin Na",3,7.7,"Last5EventsAccuracy",2016
31,11,"Vaughn Taylor",2,7.7,"Last5EventsAccuracy",2016
31,28,"Marc Turnesa",2,7.7,"Last5EventsAccuracy",2016
31,48,"Mark Wilson",3,7.7,"Last5EventsAccuracy",2016
43,77,"Blayne Barber",1,7.6,"Last5EventsAccuracy",2016
