"LateRound2ScoringAverage_RANKTHISWEEK_2013","LateRound2ScoringAverage_RANKLASTWEEK_2013","LateRound2ScoringAverage_PLAYERNAME_2013","LateRound2ScoringAverage__2013","LateRound2ScoringAverage_AVG_2013","LateRound2ScoringAverage_TOTALSTROKES_2013","LateRound2ScoringAverage_TOTALROUNDS_2013","stat_name","year"
34,34,"Greg Chalmers",NA,70.25,843,12,"LateRound2ScoringAverage",2013
35,35,"Ted Potter Jr",NA,70.27,773,11,"LateRound2ScoringAverage",2013
36,36,"Jeff Overton",NA,70.3,703,10,"LateRound2ScoringAverage",2013
37,37,"Bryce Molder",NA,70.31,914,13,"LateRound2ScoringAverage",2013
38,38,"Sangmoon Bae",NA,70.33,633,9,"LateRound2ScoringAverage",2013
38,38,"Angel Cabrera",NA,70.33,633,9,"LateRound2ScoringAverage",2013
38,38,"Dustin Johnson",NA,70.33,633,9,"LateRound2ScoringAverage",2013
41,41,"Harris English",NA,70.36,985,14,"LateRound2ScoringAverage",2013
42,42,"Rory Sabbatini",NA,70.4,1056,15,"LateRound2ScoringAverage",2013
42,42,"Kyle Stanley",NA,70.4,704,10,"LateRound2ScoringAverage",2013
44,44,"Brian Stuard",NA,70.42,845,12,"LateRound2ScoringAverage",2013
44,44,"Boo Weekley",NA,70.42,845,12,"LateRound2ScoringAverage",2013
46,46,"Charl Schwartzel",NA,70.45,775,11,"LateRound2ScoringAverage",2013
47,47,"Kevin Stadler",NA,70.46,916,13,"LateRound2ScoringAverage",2013
48,48,"Erik Compton",NA,70.55,776,11,"LateRound2ScoringAverage",2013
48,48,"Colt Knost",NA,70.55,776,11,"LateRound2ScoringAverage",2013
50,50,"Jason Dufner",NA,70.57,988,14,"LateRound2ScoringAverage",2013
51,51,"Bud Cauley",NA,70.58,847,12,"LateRound2ScoringAverage",2013
52,52,"Ben Kohles",NA,70.6,706,10,"LateRound2ScoringAverage",2013
52,52,"Doug LaBelle II",NA,70.6,706,10,"LateRound2ScoringAverage",2013
54,54,"John Huh",NA,70.69,1131,16,"LateRound2ScoringAverage",2013
55,55,"Brian Davis",NA,70.75,849,12,"LateRound2ScoringAverage",2013
55,55,"Freddie Jacobson",NA,70.75,566,8,"LateRound2ScoringAverage",2013
57,57,"Vaughn Taylor",NA,70.78,637,9,"LateRound2ScoringAverage",2013
58,58,"Charlie Wi",NA,70.8,708,10,"LateRound2ScoringAverage",2013
59,59,"William McGirt",NA,70.82,779,11,"LateRound2ScoringAverage",2013
60,60,"Justin Hicks",NA,70.83,850,12,"LateRound2ScoringAverage",2013
60,60,"Aaron Watkins",NA,70.83,425,6,"LateRound2ScoringAverage",2013
62,62,"Chad Campbell",NA,70.85,921,13,"LateRound2ScoringAverage",2013
63,63,"Ian Poulter",NA,70.86,496,7,"LateRound2ScoringAverage",2013
64,64,"Matt Every",NA,70.88,1205,17,"LateRound2ScoringAverage",2013
64,64,"Nicholas Thompson",NA,70.88,1134,16,"LateRound2ScoringAverage",2013
66,66,"James Driscoll",NA,70.9,709,10,"LateRound2ScoringAverage",2013
66,66,"Charley Hoffman",NA,70.9,709,10,"LateRound2ScoringAverage",2013
66,66,"Shawn Stefani",NA,70.9,709,10,"LateRound2ScoringAverage",2013
69,69,"Ben Crane",NA,70.91,780,11,"LateRound2ScoringAverage",2013
70,70,"Stephen Ames",NA,71,781,11,"LateRound2ScoringAverage",2013
70,70,"Jason Bohn",NA,71,852,12,"LateRound2ScoringAverage",2013
70,70,"Rickie Fowler",NA,71,710,10,"LateRound2ScoringAverage",2013
70,70,"Zach Johnson",NA,71,781,11,"LateRound2ScoringAverage",2013
70,70,"Marc Leishman",NA,71,781,11,"LateRound2ScoringAverage",2013
70,70,"George McNeill",NA,71,710,10,"LateRound2ScoringAverage",2013
76,76,"Josh Teater",NA,71.07,1066,15,"LateRound2ScoringAverage",2013
77,77,"Stewart Cink",NA,71.08,853,12,"LateRound2ScoringAverage",2013
78,78,"Lee Westwood",NA,71.09,782,11,"LateRound2ScoringAverage",2013
79,79,"Brad Fritsch",NA,71.1,711,10,"LateRound2ScoringAverage",2013
80,80,"David Lynn",NA,71.11,640,9,"LateRound2ScoringAverage",2013
80,80,"Darron Stiles",NA,71.11,640,9,"LateRound2ScoringAverage",2013
80,80,"Mark Wilson",NA,71.11,640,9,"LateRound2ScoringAverage",2013
83,83,"JJ Henry",NA,71.14,996,14,"LateRound2ScoringAverage",2013
83,83,"Jim Herman",NA,71.14,498,7,"LateRound2ScoringAverage",2013
85,85,"Jason Kokrak",NA,71.17,854,12,"LateRound2ScoringAverage",2013
85,85,"Carl Pettersson",NA,71.17,854,12,"LateRound2ScoringAverage",2013
87,87,"Trevor Immelman",NA,71.18,783,11,"LateRound2ScoringAverage",2013
87,87,"David Mathis",NA,71.18,783,11,"LateRound2ScoringAverage",2013
87,87,"Troy Matteson",NA,71.18,783,11,"LateRound2ScoringAverage",2013
90,90,"Kevin Chappell",NA,71.2,712,10,"LateRound2ScoringAverage",2013
91,91,"Roberto Castro",NA,71.21,997,14,"LateRound2ScoringAverage",2013
92,92,"Jeff Maggert",NA,71.22,641,9,"LateRound2ScoringAverage",2013
92,92,"Cameron Tringale",NA,71.22,641,9,"LateRound2ScoringAverage",2013
94,94,"Kevin Streelman",NA,71.23,926,13,"LateRound2ScoringAverage",2013
95,95,"Andrew Svoboda",NA,71.25,570,8,"LateRound2ScoringAverage",2013
96,96,"Ryan Palmer",NA,71.29,998,14,"LateRound2ScoringAverage",2013
97,97,"Justin Bolli",NA,71.3,713,10,"LateRound2ScoringAverage",2013
97,97,"Vijay Singh",NA,71.3,713,10,"LateRound2ScoringAverage",2013
99,99,"Martin Laird",NA,71.33,642,9,"LateRound2ScoringAverage",2013
99,99,"Brendan Steele",NA,71.33,856,12,"LateRound2ScoringAverage",2013
99,99,"DJ Trahan",NA,71.33,642,9,"LateRound2ScoringAverage",2013
102,102,"Morgan Hoffmann",NA,71.36,785,11,"LateRound2ScoringAverage",2013
103,103,"Brian Gay",NA,71.38,1142,16,"LateRound2ScoringAverage",2013
104,104,"Scott Brown",NA,71.4,714,10,"LateRound2ScoringAverage",2013
104,104,"Camilo Villegas",NA,71.4,714,10,"LateRound2ScoringAverage",2013
106,106,"Matt Jones",NA,71.42,857,12,"LateRound2ScoringAverage",2013
107,107,"Daniel Summerhays",NA,71.43,1000,14,"LateRound2ScoringAverage",2013
108,108,"Peter Hanson",NA,71.44,643,9,"LateRound2ScoringAverage",2013
109,109,"Justin Leonard",NA,71.45,786,11,"LateRound2ScoringAverage",2013
110,110,"Brandt Snedeker",NA,71.46,929,13,"LateRound2ScoringAverage",2013
111,111,"Johnson Wagner",NA,71.5,715,10,"LateRound2ScoringAverage",2013
112,112,"Scott Langley",NA,71.55,787,11,"LateRound2ScoringAverage",2013
112,112,"YE Yang",NA,71.55,787,11,"LateRound2ScoringAverage",2013
114,114,"DH Lee",NA,71.56,644,9,"LateRound2ScoringAverage",2013
115,115,"Ernie Els",NA,71.57,501,7,"LateRound2ScoringAverage",2013
115,115,"Jerry Kelly",NA,71.57,1002,14,"LateRound2ScoringAverage",2013
117,117,"Henrik Norlander",NA,71.6,716,10,"LateRound2ScoringAverage",2013
117,117,"Pat Perez",NA,71.6,716,10,"LateRound2ScoringAverage",2013
117,117,"Dicky Pride",NA,71.6,716,10,"LateRound2ScoringAverage",2013
117,117,"Jimmy Walker",NA,71.6,716,10,"LateRound2ScoringAverage",2013
117,117,"Casey Wittenberg",NA,71.6,716,10,"LateRound2ScoringAverage",2013
122,122,"Ryan Moore",NA,71.64,788,11,"LateRound2ScoringAverage",2013
122,122,"Tag Ridings",NA,71.64,788,11,"LateRound2ScoringAverage",2013
122,122,"Webb Simpson",NA,71.64,788,11,"LateRound2ScoringAverage",2013
125,125,"Padraig Harrington",NA,71.67,645,9,"LateRound2ScoringAverage",2013
126,126,"Keegan Bradley",NA,71.73,789,11,"LateRound2ScoringAverage",2013
127,127,"Robert Allenby",NA,71.77,933,13,"LateRound2ScoringAverage",2013
127,127,"Aaron Baddeley",NA,71.77,933,13,"LateRound2ScoringAverage",2013
127,127,"James Hahn",NA,71.77,933,13,"LateRound2ScoringAverage",2013
127,127,"David Lingmerth",NA,71.77,933,13,"LateRound2ScoringAverage",2013
131,131,"Billy Horschel",NA,71.79,1005,14,"LateRound2ScoringAverage",2013
132,132,"Martin Kaymer",NA,71.8,359,5,"LateRound2ScoringAverage",2013
132,132,"Greg Owen",NA,71.8,718,10,"LateRound2ScoringAverage",2013
134,134,"DA Points",NA,71.82,790,11,"LateRound2ScoringAverage",2013
135,135,"Scott Stallings",NA,71.88,1150,16,"LateRound2ScoringAverage",2013
136,136,"Will Claxton",NA,71.92,935,13,"LateRound2ScoringAverage",2013
136,136,"Luke Guthrie",NA,71.92,863,12,"LateRound2ScoringAverage",2013
136,136,"Seung Yul Noh",NA,71.92,935,13,"LateRound2ScoringAverage",2013
136,136,"John Senden",NA,71.92,863,12,"LateRound2ScoringAverage",2013
140,140,"Patrick Reed",NA,71.93,1079,15,"LateRound2ScoringAverage",2013
141,141,"Tom Gillis",NA,72,720,10,"LateRound2ScoringAverage",2013
141,141,"Lucas Glover",NA,72,792,11,"LateRound2ScoringAverage",2013
141,141,"John Merrick",NA,72,576,8,"LateRound2ScoringAverage",2013
141,141,"Sean OHair",NA,72,720,10,"LateRound2ScoringAverage",2013
141,141,"Chez Reavie",NA,72,648,9,"LateRound2ScoringAverage",2013
141,141,"Bo Van Pelt",NA,72,648,9,"LateRound2ScoringAverage",2013
147,147,"Ricky Barnes",NA,72.09,793,11,"LateRound2ScoringAverage",2013
147,147,"Russell Henley",NA,72.09,793,11,"LateRound2ScoringAverage",2013
149,149,"Jason Day",NA,72.1,721,10,"LateRound2ScoringAverage",2013
150,150,"Ben Curtis",NA,72.11,649,9,"LateRound2ScoringAverage",2013
151,151,"Graeme McDowell",NA,72.13,577,8,"LateRound2ScoringAverage",2013
152,152,"Nick Watney",NA,72.23,939,13,"LateRound2ScoringAverage",2013
153,153,"Tim Clark",NA,72.27,795,11,"LateRound2ScoringAverage",2013
154,154,"Lee Williams",NA,72.3,723,10,"LateRound2ScoringAverage",2013
155,155,"Robert Garrigus",NA,72.33,868,12,"LateRound2ScoringAverage",2013
156,156,"Scott Piercy",NA,72.38,941,13,"LateRound2ScoringAverage",2013
157,157,"Rod Pampling",NA,72.43,507,7,"LateRound2ScoringAverage",2013
158,158,"Jonas Blixt",NA,72.46,942,13,"LateRound2ScoringAverage",2013
159,159,"Derek Ernst",NA,72.5,870,12,"LateRound2ScoringAverage",2013
159,159,"Mike Weir",NA,72.5,870,12,"LateRound2ScoringAverage",2013
161,161,"Michael Bradley",NA,72.55,798,11,"LateRound2ScoringAverage",2013
162,162,"Tommy Gainey",NA,72.59,1234,17,"LateRound2ScoringAverage",2013
163,163,"Brian Harman",NA,72.64,1017,14,"LateRound2ScoringAverage",2013
164,164,"Charlie Beljan",NA,72.73,800,11,"LateRound2ScoringAverage",2013
164,164,"Jin Park",NA,72.73,800,11,"LateRound2ScoringAverage",2013
166,166,"Michael Thompson",NA,72.82,801,11,"LateRound2ScoringAverage",2013
167,167,"Alistair Presnell",NA,72.88,583,8,"LateRound2ScoringAverage",2013
168,168,"Nicolas Colsaerts",NA,72.9,729,10,"LateRound2ScoringAverage",2013
168,168,"Brandt Jobe",NA,72.9,729,10,"LateRound2ScoringAverage",2013
170,170,"Tim Herron",NA,73,584,8,"LateRound2ScoringAverage",2013
171,171,"Robert Streb",NA,73.08,950,13,"LateRound2ScoringAverage",2013
172,172,"Luke Donald",NA,73.25,293,4,"LateRound2ScoringAverage",2013
173,173,"Ken Duke",NA,73.29,1026,14,"LateRound2ScoringAverage",2013
174,174,"Bobby Gates",NA,73.33,660,9,"LateRound2ScoringAverage",2013
174,174,"Robert Karlsson",NA,73.33,660,9,"LateRound2ScoringAverage",2013
176,176,"Luke List",NA,73.45,808,11,"LateRound2ScoringAverage",2013
177,177,"Scott Gardiner",NA,73.5,882,12,"LateRound2ScoringAverage",2013
178,178,"Eric Meierdierks",NA,74.13,593,8,"LateRound2ScoringAverage",2013
179,179,"Geoff Ogilvy",NA,74.38,595,8,"LateRound2ScoringAverage",2013
180,180,"Ryo Ishikawa",NA,74.4,744,10,"LateRound2ScoringAverage",2013
