"PuttsMadePerEventOver20_RANKTHISWEEK_2016","PuttsMadePerEventOver20_RANKLASTWEEK_2016","PuttsMadePerEventOver20_PLAYERNAME_2016","PuttsMadePerEventOver20_ROUNDS_2016","PuttsMadePerEventOver20_PUTTSMADE_2016","stat_name","year"
45,42,"Retief Goosen",37,1.4,"PuttsMadePerEventOver20",2016
45,52,"Branden Grace",31,1.4,"PuttsMadePerEventOver20",2016
45,42,"JJ Henry",44,1.4,"PuttsMadePerEventOver20",2016
45,52,"Morgan Hoffmann",43,1.4,"PuttsMadePerEventOver20",2016
45,52,"Phil Mickelson",37,1.4,"PuttsMadePerEventOver20",2016
45,31,"Francesco Molinari",36,1.4,"PuttsMadePerEventOver20",2016
45,52,"Sean OHair",45,1.4,"PuttsMadePerEventOver20",2016
45,66,"Ollie Schniederjans",23,1.4,"PuttsMadePerEventOver20",2016
45,42,"Vijay Singh",42,1.4,"PuttsMadePerEventOver20",2016
45,14,"Henrik Stenson",30,1.4,"PuttsMadePerEventOver20",2016
45,52,"Steve Stricker",25,1.4,"PuttsMadePerEventOver20",2016
45,42,"Brian Stuard",24,1.4,"PuttsMadePerEventOver20",2016
45,52,"DJ Trahan",23,1.4,"PuttsMadePerEventOver20",2016
45,66,"Harold Varner III",58,1.4,"PuttsMadePerEventOver20",2016
45,42,"Johnson Wagner",44,1.4,"PuttsMadePerEventOver20",2016
63,87,"Robert Allenby",35,1.3,"PuttsMadePerEventOver20",2016
63,66,"Byeong Hun An",23,1.3,"PuttsMadePerEventOver20",2016
63,66,"Stuart Appleby",39,1.3,"PuttsMadePerEventOver20",2016
63,66,"Shane Bertsch",30,1.3,"PuttsMadePerEventOver20",2016
63,104,"Chesson Hadley",51,1.3,"PuttsMadePerEventOver20",2016
63,66,"Adam Hadwin",53,1.3,"PuttsMadePerEventOver20",2016
63,66,"Brian Harman",60,1.3,"PuttsMadePerEventOver20",2016
63,66,"Mark Hubbard",73,1.3,"PuttsMadePerEventOver20",2016
63,52,"Hiroshi Iwata",51,1.3,"PuttsMadePerEventOver20",2016
63,66,"Freddie Jacobson",54,1.3,"PuttsMadePerEventOver20",2016
63,66,"Jason Kokrak",52,1.3,"PuttsMadePerEventOver20",2016
63,87,"Danny Lee",53,1.3,"PuttsMadePerEventOver20",2016
63,87,"Andrew Loupe",50,1.3,"PuttsMadePerEventOver20",2016
63,104,"Hideki Matsuyama",40,1.3,"PuttsMadePerEventOver20",2016
63,52,"George McNeill",33,1.3,"PuttsMadePerEventOver20",2016
63,66,"Ryan Palmer",46,1.3,"PuttsMadePerEventOver20",2016
63,66,"Scott Pinckney",53,1.3,"PuttsMadePerEventOver20",2016
63,87,"Ian Poulter",37,1.3,"PuttsMadePerEventOver20",2016
63,66,"Chez Reavie",56,1.3,"PuttsMadePerEventOver20",2016
63,66,"Chris Stroud",52,1.3,"PuttsMadePerEventOver20",2016
63,52,"Nick Taylor",57,1.3,"PuttsMadePerEventOver20",2016
63,52,"Michael Thompson",46,1.3,"PuttsMadePerEventOver20",2016
63,42,"Mark Wilson",42,1.3,"PuttsMadePerEventOver20",2016
86,87,"Aaron Baddeley",51,1.2,"PuttsMadePerEventOver20",2016
86,128,"Jonas Blixt",46,1.2,"PuttsMadePerEventOver20",2016
86,66,"Luke Donald",49,1.2,"PuttsMadePerEventOver20",2016
86,87,"Rhein Gibson",36,1.2,"PuttsMadePerEventOver20",2016
86,87,"Fabian Gomez",49,1.2,"PuttsMadePerEventOver20",2016
86,87,"Jason Gore",51,1.2,"PuttsMadePerEventOver20",2016
86,66,"Justin Hicks",26,1.2,"PuttsMadePerEventOver20",2016
86,87,"Smylie Kaufman",57,1.2,"PuttsMadePerEventOver20",2016
86,87,"Chris Kirk",51,1.2,"PuttsMadePerEventOver20",2016
86,66,"Martin Laird",46,1.2,"PuttsMadePerEventOver20",2016
86,66,"Spencer Levin",62,1.2,"PuttsMadePerEventOver20",2016
86,66,"Luke List",51,1.2,"PuttsMadePerEventOver20",2016
86,104,"Jamie Lovemark",57,1.2,"PuttsMadePerEventOver20",2016
86,87,"Jeff Overton",51,1.2,"PuttsMadePerEventOver20",2016
86,87,"Cameron Percy",22,1.2,"PuttsMadePerEventOver20",2016
86,66,"Kyle Stanley",57,1.2,"PuttsMadePerEventOver20",2016
86,87,"Jimmy Walker",43,1.2,"PuttsMadePerEventOver20",2016
86,145,"Boo Weekley",53,1.2,"PuttsMadePerEventOver20",2016
86,128,"Tim Wilkinson",40,1.2,"PuttsMadePerEventOver20",2016
105,87,"Daniel Berger",52,1.1,"PuttsMadePerEventOver20",2016
105,145,"Alex Cejka",47,1.1,"PuttsMadePerEventOver20",2016
105,104,"Jon Curran",55,1.1,"PuttsMadePerEventOver20",2016
105,104,"Brian Gay",22,1.1,"PuttsMadePerEventOver20",2016
105,104,"John Huh",51,1.1,"PuttsMadePerEventOver20",2016
105,145,"Matt Jones",45,1.1,"PuttsMadePerEventOver20",2016
105,104,"Russell Knox",48,1.1,"PuttsMadePerEventOver20",2016
105,145,"Scott Langley",41,1.1,"PuttsMadePerEventOver20",2016
105,87,"Peter Malnati",53,1.1,"PuttsMadePerEventOver20",2016
105,104,"Kevin Na",52,1.1,"PuttsMadePerEventOver20",2016
105,104,"Seung Yul Noh",54,1.1,"PuttsMadePerEventOver20",2016
105,104,"Rob Oppenheim",37,1.1,"PuttsMadePerEventOver20",2016
105,104,"Scott Piercy",45,1.1,"PuttsMadePerEventOver20",2016
105,104,"Dicky Pride",33,1.1,"PuttsMadePerEventOver20",2016
105,87,"Patrick Rodgers",49,1.1,"PuttsMadePerEventOver20",2016
105,104,"Rory Sabbatini",40,1.1,"PuttsMadePerEventOver20",2016
105,66,"Webb Simpson",34,1.1,"PuttsMadePerEventOver20",2016
105,104,"Robert Streb",51,1.1,"PuttsMadePerEventOver20",2016
105,87,"Justin Thomas",53,1.1,"PuttsMadePerEventOver20",2016
105,128,"Camilo Villegas",50,1.1,"PuttsMadePerEventOver20",2016
105,104,"Will Wilcox",47,1.1,"PuttsMadePerEventOver20",2016
126,104,"Jason Bohn",37,1,"PuttsMadePerEventOver20",2016
126,104,"Chad Campbell",54,1,"PuttsMadePerEventOver20",2016
126,145,"Kevin Chappell",49,1,"PuttsMadePerEventOver20",2016
126,128,"Erik Compton",45,1,"PuttsMadePerEventOver20",2016
126,104,"Ben Crane",48,1,"PuttsMadePerEventOver20",2016
126,128,"Sergio Garcia",28,1,"PuttsMadePerEventOver20",2016
126,128,"Andres Gonzales",46,1,"PuttsMadePerEventOver20",2016
126,104,"David Hearn",55,1,"PuttsMadePerEventOver20",2016
126,104,"Sung Kang",51,1,"PuttsMadePerEventOver20",2016
126,128,"Justin Leonard",28,1,"PuttsMadePerEventOver20",2016
126,128,"Will Ma Kenzie",54,1,"PuttsMadePerEventOver20",2016
126,128,"Troy Merritt",41,1,"PuttsMadePerEventOver20",2016
126,104,"Carlos Ortiz",47,1,"PuttsMadePerEventOver20",2016
126,104,"Patrick Reed",53,1,"PuttsMadePerEventOver20",2016
126,128,"Justin Rose",35,1,"PuttsMadePerEventOver20",2016
126,104,"Cameron Smith",45,1,"PuttsMadePerEventOver20",2016
126,104,"Brendan Steele",48,1,"PuttsMadePerEventOver20",2016
126,128,"Kevin Streelman",46,1,"PuttsMadePerEventOver20",2016
126,128,"David Toms",38,1,"PuttsMadePerEventOver20",2016
145,145,"Tyler Aldridge",53,0.9,"PuttsMadePerEventOver20",2016
145,145,"Abraham Ancer",26,0.9,"PuttsMadePerEventOver20",2016
145,145,"Scott Brown",59,0.9,"PuttsMadePerEventOver20",2016
145,145,"Roberto Castro",55,0.9,"PuttsMadePerEventOver20",2016
145,145,"Stewart Cink",45,0.9,"PuttsMadePerEventOver20",2016
145,128,"Graham DeLaet",50,0.9,"PuttsMadePerEventOver20",2016
145,145,"Brice Garnett",29,0.9,"PuttsMadePerEventOver20",2016
145,145,"Lucas Glover",53,0.9,"PuttsMadePerEventOver20",2016
145,145,"Luke Guthrie",31,0.9,"PuttsMadePerEventOver20",2016
145,128,"Bill Haas",42,0.9,"PuttsMadePerEventOver20",2016
145,186,"James Hahn",45,0.9,"PuttsMadePerEventOver20",2016
145,145,"Padraig Harrington",38,0.9,"PuttsMadePerEventOver20",2016
145,145,"Jim Herman",55,0.9,"PuttsMadePerEventOver20",2016
145,145,"Tom Hoge",47,0.9,"PuttsMadePerEventOver20",2016
145,145,"Billy Hurley III",22,0.9,"PuttsMadePerEventOver20",2016
145,128,"Si Woo Kim",63,0.9,"PuttsMadePerEventOver20",2016
145,145,"Bryce Molder",50,0.9,"PuttsMadePerEventOver20",2016
145,145,"DA Points",32,0.9,"PuttsMadePerEventOver20",2016
145,145,"John Senden",48,0.9,"PuttsMadePerEventOver20",2016
145,145,"Brandt Snedeker",47,0.9,"PuttsMadePerEventOver20",2016
145,128,"Brendon Todd",43,0.9,"PuttsMadePerEventOver20",2016
145,172,"Dawie van der Walt",48,0.9,"PuttsMadePerEventOver20",2016
145,128,"Steve Wheatcroft",53,0.9,"PuttsMadePerEventOver20",2016
168,145,"Blayne Barber",44,0.8,"PuttsMadePerEventOver20",2016
168,145,"Ricky Barnes",57,0.8,"PuttsMadePerEventOver20",2016
168,172,"Steven Bowditch",40,0.8,"PuttsMadePerEventOver20",2016
168,145,"Bronson Burgoon",53,0.8,"PuttsMadePerEventOver20",2016
168,172,"Ken Duke",26,0.8,"PuttsMadePerEventOver20",2016
168,172,"Matt Every",34,0.8,"PuttsMadePerEventOver20",2016
168,197,"Anirban Lahiri",44,0.8,"PuttsMadePerEventOver20",2016
168,172,"Lucas Lee",22,0.8,"PuttsMadePerEventOver20",2016
168,186,"Steve Marino",40,0.8,"PuttsMadePerEventOver20",2016
168,172,"Graeme McDowell",33,0.8,"PuttsMadePerEventOver20",2016
168,172,"Geoff Ogilvy",37,0.8,"PuttsMadePerEventOver20",2016
168,172,"Pat Perez",28,0.8,"PuttsMadePerEventOver20",2016
168,172,"Carl Pettersson",31,0.8,"PuttsMadePerEventOver20",2016
168,145,"Martin Piller",37,0.8,"PuttsMadePerEventOver20",2016
168,145,"Sam Saunders",40,0.8,"PuttsMadePerEventOver20",2016
168,172,"Darron Stiles",28,0.8,"PuttsMadePerEventOver20",2016
168,172,"Hudson Swafford",52,0.8,"PuttsMadePerEventOver20",2016
168,186,"Cameron Tringale",47,0.8,"PuttsMadePerEventOver20",2016
168,145,"Tyrone Van Aswegen",67,0.8,"PuttsMadePerEventOver20",2016
187,186,"Miguel Angel Carballo",24,0.7,"PuttsMadePerEventOver20",2016
187,172,"Robert Garrigus",34,0.7,"PuttsMadePerEventOver20",2016
187,172,"Emiliano Grillo",47,0.7,"PuttsMadePerEventOver20",2016
187,186,"Jerry Kelly",44,0.7,"PuttsMadePerEventOver20",2016
187,186,"Whee Kim",54,0.7,"PuttsMadePerEventOver20",2016
187,186,"Andrew Landry",24,0.7,"PuttsMadePerEventOver20",2016
187,172,"DH Lee",35,0.7,"PuttsMadePerEventOver20",2016
187,201,"Greg Owen",56,0.7,"PuttsMadePerEventOver20",2016
187,186,"Wes Roach",33,0.7,"PuttsMadePerEventOver20",2016
187,186,"Andres Romero",22,0.7,"PuttsMadePerEventOver20",2016
197,197,"Brendon de Jonge",55,0.6,"PuttsMadePerEventOver20",2016
197,186,"Kelly Kraft",35,0.6,"PuttsMadePerEventOver20",2016
197,201,"Hunter Mahan",43,0.6,"PuttsMadePerEventOver20",2016
197,197,"Henrik Norlander",41,0.6,"PuttsMadePerEventOver20",2016
197,197,"Shawn Stefani",45,0.6,"PuttsMadePerEventOver20",2016
202,201,"Charlie Beljan",26,0.5,"PuttsMadePerEventOver20",2016
202,205,"Derek Ernst",36,0.5,"PuttsMadePerEventOver20",2016
202,205,"Vaughn Taylor",30,0.5,"PuttsMadePerEventOver20",2016
205,205,"Keegan Bradley",40,0.4,"PuttsMadePerEventOver20",2016
205,201,"Scott Stallings",46,0.4,"PuttsMadePerEventOver20",2016
207,208,"Chad Collins",45,0.3,"PuttsMadePerEventOver20",2016
